t_s,dt_s,ax_dynamic,az_dynamic,accel_xz_magnitude
1.349097,0.010036,-0.022141,0.034148,0.040698
1.359036,0.009939,-0.012564,0.005418,0.013683
1.369080,0.010044,0.001801,0.010206,0.010364
1.379227,0.010148,0.025743,0.011403,0.028155
1.389146,0.009918,0.014969,0.025768,0.029801
1.399080,0.009935,0.007786,0.041331,0.042058
1.409088,0.010008,-0.006579,0.017389,0.018592
1.419177,0.010089,0.000604,-0.013736,0.013749
1.429084,0.009907,0.006589,0.019783,0.020851
1.439040,0.009956,0.014969,-0.007750,0.016856
1.449103,0.010063,0.017363,0.064076,0.066386
1.459053,0.009950,-0.019747,-0.011342,0.022772
1.469075,0.010022,0.000604,0.028163,0.028169
1.479045,0.009971,0.019757,0.013797,0.024098
1.489086,0.010041,0.022151,-0.036481,0.042680
1.499103,0.010017,0.016166,-0.005356,0.017030
1.509089,0.009986,0.031728,0.041331,0.052105
1.519065,0.009976,0.001801,0.018586,0.018673
1.529081,0.010016,0.024546,-0.034087,0.042005
1.539045,0.009965,0.001801,0.000629,0.001907
1.549131,0.010086,-0.005382,-0.017327,0.018144
1.559053,0.009922,0.016166,0.006615,0.017467
1.569104,0.010051,0.012575,0.001826,0.012707
1.579067,0.009963,0.007786,-0.004159,0.008827
1.589102,0.010036,0.013772,0.009009,0.016457
1.599068,0.009966,0.001801,-0.041269,0.041309
1.609132,0.010064,0.019757,-0.030495,0.036336
1.619060,0.009927,-0.004185,-0.016130,0.016664
1.629056,0.009996,0.007786,0.017389,0.019052
1.639038,0.009982,0.024546,-0.007750,0.025740
1.649143,0.010105,0.023349,-0.000568,0.023355
1.659092,0.009949,0.005392,0.024571,0.025156
1.669090,0.009998,-0.006579,0.006615,0.009329
1.679048,0.009958,0.013772,0.026965,0.030279
1.689059,0.010011,-0.013762,-0.002962,0.014077
1.699036,0.009977,-0.007776,-0.013736,0.015784
1.709041,0.010005,0.014969,0.032951,0.036192
1.719051,0.010010,0.005392,0.004221,0.006847
1.729030,0.009979,-0.013762,0.000629,0.013776
1.739065,0.010035,0.013772,0.012600,0.018666
1.749103,0.010038,0.010180,-0.032890,0.034429
1.759039,0.009936,-0.010170,0.022177,0.024398
1.769044,0.010005,-0.020944,0.014994,0.025758
1.779046,0.010002,0.014969,-0.030495,0.033971
1.789188,0.010142,0.024546,-0.030495,0.039147
1.799699,0.010512,-0.002988,0.023374,0.023564
1.809049,0.009350,0.006589,0.029360,0.030090
1.819081,0.010032,-0.011367,-0.035284,0.037070
1.829089,0.010008,0.016166,0.025768,0.030419
1.839056,0.009967,0.007786,0.078441,0.078826
1.849121,0.010064,0.012575,0.049710,0.051276
1.859057,0.009936,0.007786,-0.007750,0.010986
1.869076,0.010019,-0.002988,0.009009,0.009491
1.879066,0.009990,-0.005382,0.011403,0.012609
1.889111,0.010045,0.001801,-0.006553,0.006796
1.899318,0.010207,0.016166,0.007812,0.017954
1.909086,0.009768,0.001801,0.013797,0.013914
1.919051,0.009965,0.000604,-0.012539,0.012553
1.929065,0.010014,-0.038901,-0.018524,0.043086
1.939049,0.009985,-0.297474,-0.052043,0.301993
1.949254,0.010204,-0.396834,-0.096336,0.408360
1.959080,0.009826,-0.308248,-0.095139,0.322596
1.969059,0.009979,-0.226846,0.013797,0.227265
1.979038,0.009979,-0.183750,-0.005356,0.183828
1.989086,0.010048,-0.217269,-0.014933,0.217781
1.999238,0.010152,-0.170582,-0.064014,0.182198
2.009137,0.009899,-0.128683,-0.048452,0.137503
2.019153,0.010016,-0.109530,-0.105913,0.152362
2.029125,0.009973,-0.120304,-0.028101,0.123542
2.039093,0.009968,-0.093967,0.013797,0.094975
2.049123,0.010030,-0.091573,-0.002962,0.091621
2.059069,0.009946,-0.132275,-0.016130,0.133254
2.069089,0.010020,-0.129880,-0.007750,0.130111
2.079047,0.009958,-0.049675,-0.133446,0.142392
2.089096,0.010049,-0.058054,-0.034087,0.067322
2.099052,0.009956,0.013772,-0.060423,0.061972
2.109062,0.010010,0.016166,0.044922,0.047742
2.119089,0.010027,0.018560,0.028163,0.033728
2.129069,0.009980,0.004195,-0.028101,0.028413
2.139073,0.010004,0.026940,-0.042466,0.050291
2.149091,0.010018,-0.044886,-0.075985,0.088253
2.159045,0.009954,-0.066434,0.011403,0.067406
2.169104,0.010059,-0.070025,0.019783,0.072766
2.179055,0.009951,-0.144246,0.036542,0.148802
2.189091,0.010035,-0.182553,-0.005356,0.182631
2.199095,0.010005,-0.133472,-0.024510,0.135703
2.209094,0.009999,-0.228043,0.003023,0.228063
2.219074,0.009980,-0.143048,0.009009,0.143332
2.229089,0.010015,-0.092770,-0.020919,0.095099
2.239033,0.009944,0.023349,-0.056832,0.061441
2.249109,0.010075,0.035320,-0.032890,0.048262
2.259048,0.009939,0.065247,-0.016130,0.067211
2.269080,0.010032,0.070035,-0.013736,0.071370
2.279051,0.009971,0.029334,0.031754,0.043230
2.289106,0.010055,-0.079602,-0.036481,0.087563
2.299037,0.009932,-0.152625,0.050907,0.160891
2.309098,0.010060,-0.188538,0.035345,0.191823
2.319031,0.009934,-0.187341,-0.016130,0.188034
2.329072,0.010041,-0.137063,0.017389,0.138162
2.339258,0.010186,-0.079602,-0.032890,0.086129
2.349135,0.009877,-0.035309,-0.042466,0.055228
2.359062,0.009926,0.070035,-0.089153,0.113372
2.369108,0.010046,0.122708,-0.026904,0.125623
2.379053,0.009945,0.018560,0.009009,0.020631
2.389101,0.010047,-0.140654,0.037739,0.145629
2.399064,0.009963,-0.150231,0.082032,0.171168
2.409087,0.010023,-0.205298,0.068864,0.216540
2.419137,0.010050,-0.064040,0.012600,0.065268
2.429102,0.009965,-0.044886,-0.024510,0.051142
2.439047,0.009944,-0.008973,-0.040072,0.041065
2.449109,0.010062,0.060459,-0.171753,0.182084
2.459070,0.009961,0.044896,-0.075985,0.088258
2.469078,0.010009,-0.054463,0.036542,0.065586
2.479064,0.009986,-0.054463,0.026965,0.060773
2.489102,0.010037,-0.127486,0.055696,0.139121
2.499060,0.009958,-0.097559,0.046119,0.107910
2.509080,0.010020,-0.080799,-0.053240,0.096763
2.519068,0.009989,-0.133472,0.064076,0.148055
2.529072,0.010004,-0.048478,-0.056832,0.074699
2.539048,0.009976,0.019757,-0.046058,0.050116
2.549078,0.010030,-0.144246,0.012600,0.144795
2.559057,0.009979,-0.135866,0.006615,0.136027
2.569072,0.010015,-0.141851,0.003023,0.141884
2.579042,0.009971,-0.193327,-0.006553,0.193438
2.589098,0.010056,-0.177764,-0.041269,0.182492
2.599052,0.009954,-0.040098,-0.120278,0.126786
2.609083,0.010032,-0.060449,-0.000568,0.060451
2.619070,0.009987,-0.189735,-0.004159,0.189781
2.629088,0.010018,-0.202904,0.009009,0.203103
2.639060,0.009972,-0.220860,0.018586,0.221641
2.649088,0.010028,-0.111924,0.007812,0.112196
2.659124,0.010036,-0.043689,0.013797,0.045816
2.669103,0.009979,-0.052069,-0.151403,0.160106
2.679062,0.009959,-0.190933,-0.198090,0.275127
2.689089,0.010027,-0.315431,-0.147811,0.348346
2.699052,0.009963,-0.269941,0.040134,0.272908
2.709083,0.010031,-0.030521,-0.050846,0.059303
2.719064,0.009980,0.041305,0.035345,0.054363
2.729085,0.010021,-0.096362,-0.000568,0.096363
2.739058,0.009974,-0.172976,-0.111898,0.206014
2.749090,0.010032,-0.303460,0.042528,0.306425
2.759083,0.009993,-0.126289,0.016192,0.127323
2.769089,0.010006,0.008983,0.036542,0.037630
2.779053,0.009964,0.013772,0.030557,0.033517
2.789102,0.010049,-0.116712,-0.044861,0.125037
2.799072,0.009971,0.067641,-1.638202,1.639598
2.809195,0.010123,-0.697306,0.729664,1.009279
2.819181,0.009986,0.407618,-1.150982,1.221029
2.829323,0.010141,0.608731,-0.235200,0.652589
2.838975,0.009653,0.008983,0.874513,0.874559
2.849027,0.010051,-0.128683,0.530945,0.546317
2.859331,0.010305,-0.273532,0.182589,0.328875
2.869076,0.009745,0.000604,-1.607077,1.607077
2.879068,0.009992,-0.563231,0.880498,1.045230
2.889121,0.010053,0.684148,-1.356883,1.519602
2.899081,0.009960,0.600351,-0.663762,0.894987
2.909077,0.009996,0.004195,1.046895,1.046904
2.919072,0.009995,0.014969,0.845782,0.845915
2.929068,0.009996,-0.210086,0.332226,0.393078
2.939120,0.010051,-0.328599,-0.496168,0.595113
2.949131,0.010012,0.183760,-2.485749,2.492532
2.959049,0.009917,-0.426761,0.803884,0.910140
2.969255,0.010206,0.830195,-1.191683,1.452354
2.979064,0.009810,0.717667,-0.229214,0.753382
2.989113,0.010048,-0.072420,1.033727,1.036261
2.999240,0.010128,-0.344161,0.687765,0.769070
3.009076,0.009835,-1.621468,2.253573,2.776283
3.019097,0.010021,-0.467463,-1.340124,1.419314
3.029084,0.009988,0.577606,-0.997753,1.152883
3.039056,0.009972,0.438743,-0.251959,0.505943
3.049070,0.010013,0.199322,0.261597,0.328881
3.059078,0.010008,-0.002988,0.747620,0.747626
3.069043,0.009966,-0.430353,-0.143023,0.453496
3.079031,0.009987,-0.715263,1.145058,1.350095
3.089047,0.010017,0.204111,-1.166544,1.184266
3.099057,0.010010,0.788296,-1.098309,1.351922
3.109048,0.009991,0.059262,0.617136,0.619975
3.119211,0.010163,0.194534,1.688541,1.699710
3.129282,0.010071,0.672177,-0.072394,0.676064
3.139086,0.009804,0.728441,-0.377655,0.820518
3.149121,0.010036,-0.296277,2.860503,2.875806
3.159093,0.009972,1.237209,-0.528489,1.345357
3.169051,0.009957,2.319388,0.463907,2.365327
3.179024,0.009973,2.016521,0.291525,2.037485
3.189057,0.010033,1.637040,-0.194498,1.648554
3.199093,0.010036,-0.011367,1.500597,1.500640
3.209080,0.009987,-0.315431,-0.589541,0.668622
3.219052,0.009972,0.354945,-1.334138,1.380547
3.229079,0.010027,0.176577,0.591997,0.617770
3.239060,0.009980,0.259177,0.009009,0.259334
3.249047,0.009987,-0.508164,0.882893,1.018690
3.259045,0.009998,-0.682941,-1.165347,1.350719
3.269042,0.009997,-0.065237,-0.717631,0.720590
3.279040,0.009999,0.460290,0.757197,0.886123
3.289050,0.010010,0.569227,-0.218440,0.609701
3.299042,0.009992,-0.028127,-0.113095,0.116540
3.309042,0.010000,-0.886448,-0.059226,0.888424
3.319082,0.010041,-0.393243,0.787124,0.879889
3.329084,0.010001,0.257980,0.019783,0.258738
3.339057,0.009974,0.884064,-0.898393,1.260429
3.349058,0.010001,0.253192,-0.081971,0.266130
3.359058,0.010000,-0.334585,0.157449,0.369780
3.369052,0.009994,-0.534500,-0.745165,0.917039
3.379050,0.009998,-0.417185,0.484258,0.639178
3.389071,0.010022,0.329806,-0.274704,0.429225
3.399067,0.009996,0.916386,-0.933109,1.307844
3.409030,0.009963,0.295090,-0.091548,0.308965
3.419165,0.010135,-0.377680,0.325044,0.498293
3.429045,0.009880,-0.546471,-0.855298,1.014971
3.439046,0.010001,-0.467463,0.411235,0.622604
3.449035,0.009989,0.407618,-0.316602,0.516129
3.459039,0.010004,0.976241,-1.013315,1.407073
3.469043,0.010004,0.328609,-0.149008,0.360815
3.479053,0.010011,-0.624283,0.530945,0.819531
3.489056,0.010003,-0.515347,-0.450678,0.684611
3.499038,0.009982,-0.254379,-0.092745,0.270759
3.509028,0.009990,0.533313,-0.571585,0.781750
3.519033,0.010005,0.732032,-0.375260,0.822613
3.529067,0.010033,0.281922,0.102383,0.299937
3.539110,0.010044,-1.081576,1.803463,2.102923
3.549044,0.009934,-0.614706,-0.382443,0.723966
3.559043,0.009998,0.152635,-0.050846,0.160882
3.569050,0.010008,0.194534,0.426797,0.469041
3.579031,0.009981,0.474656,-0.328573,0.577285
3.589036,0.010004,-1.753149,3.403987,3.828924
3.599029,0.009994,-0.456689,-0.017327,0.457017
3.609032,0.010003,0.145453,0.147873,0.207419
3.619065,0.010033,0.129891,0.576435,0.590888
3.629089,0.010025,0.496203,-0.286675,0.573062
3.639060,0.009970,-0.512953,0.448345,0.681274
3.649271,0.010211,-0.943909,-0.643411,1.142340
3.659156,0.009885,0.119117,-1.083944,1.090469
3.669238,0.010082,0.170592,0.752409,0.771505
3.678983,0.009745,0.395647,-0.044861,0.398182
3.689014,0.010031,-0.097559,0.025768,0.100904
3.698904,0.009891,-1.409581,2.315822,2.711079
3.708977,0.010073,-0.089179,-0.059226,0.107054
3.719330,0.010353,0.396844,0.210122,0.449039
3.729243,0.009913,0.350157,0.012600,0.350384
3.739099,0.009856,0.202914,-0.211258,0.292923
3.749156,0.010057,-0.336979,0.198151,0.390920
3.759122,0.009966,-0.465069,0.352577,0.583609
3.769071,0.009948,-1.654987,2.988593,3.416236
3.779080,0.010009,-0.256773,-0.498562,0.560800
3.789055,0.009975,0.714076,-0.905576,1.153244
3.799029,0.009974,0.344172,0.186180,0.391302
3.809056,0.010026,0.249601,-0.041269,0.252989
3.819050,0.009995,-0.369301,0.418417,0.558082
3.829089,0.010039,-0.653013,0.350183,0.740982
3.839046,0.009957,-0.680547,0.244838,0.723249
3.849073,0.010027,-0.686532,0.332226,0.762693
3.859151,0.010077,0.277134,-0.180133,0.330532
3.869112,0.009961,0.948707,-1.566376,1.831278
3.879048,0.009936,0.195731,0.287933,0.348161
3.889040,0.009992,-0.327402,0.688962,0.762798
3.899102,0.010062,-0.705686,0.416023,0.819187
3.909078,0.009976,-0.268744,-0.923533,0.961840
3.919046,0.009968,-0.998976,0.129916,1.007388
3.929081,0.010035,0.633870,-1.274283,1.423232
3.939038,0.009957,0.623096,-0.729602,0.959462
3.949075,0.010037,0.058064,0.436374,0.440220
3.959078,0.010003,-0.474645,0.600377,0.765337
3.969081,0.010003,-0.571611,0.298707,0.644953
3.979049,0.009968,-0.894828,-0.212455,0.919703
3.989078,0.010030,-0.211283,0.307087,0.372751
3.999129,0.010050,0.546482,-0.510533,0.747854
4.009276,0.010147,0.919977,-1.155770,1.477214
4.019105,0.009830,0.651826,-1.334138,1.484858
4.029114,0.010008,-1.257549,0.538128,1.367849
4.039064,0.009951,-0.455492,0.178997,0.489400
4.049054,0.009990,0.259177,-0.145417,0.297185
4.059086,0.010031,-1.134248,2.642631,2.875764
4.069081,0.009996,-0.192130,-0.661368,0.688710
4.079048,0.009967,0.271148,-0.261536,0.376726
4.089063,0.010015,0.091583,0.611151,0.617975
4.099038,0.009975,-0.727234,1.690936,1.840688
4.109052,0.010014,-0.650619,-0.523701,0.835205
4.119089,0.010036,0.010180,-0.681718,0.681794
4.129056,0.009967,-0.087982,0.212516,0.230008
4.139047,0.009991,-0.720051,1.497005,1.661174
4.149041,0.009994,-0.121501,-0.554826,0.567973
4.159026,0.009986,-0.135866,-0.164571,0.213408
4.169046,0.010020,-0.287898,0.460316,0.542933
4.179027,0.009981,-0.718854,1.157029,1.362155
4.189065,0.010038,-0.335782,-0.087956,0.347110
4.199098,0.010033,-0.097559,-0.095139,0.136268
4.209071,0.009973,0.053276,-0.381246,0.384950
4.219051,0.009980,-0.251985,0.431586,0.499762
4.229037,0.009986,0.164606,-0.028101,0.166988
4.239032,0.009994,0.028137,-0.083168,0.087798
4.249064,0.010032,0.317835,-0.630243,0.705851
4.259051,0.009987,-0.256773,-0.135840,0.290491
4.269029,0.009978,-0.250788,0.393278,0.466436
4.279032,0.010003,-0.147837,-0.207666,0.254914
4.289049,0.010017,-0.010170,-1.019301,1.019351
4.299024,0.009975,-0.222057,-0.846918,0.875545
4.309053,0.010029,-0.605129,0.510594,0.791763
4.319060,0.010007,-0.333388,-0.402794,0.522867
4.329033,0.009973,-0.028127,-0.550037,0.550756
4.339037,0.010004,-0.740402,0.763182,1.063317
4.349041,0.010004,-0.286701,0.111960,0.307786
4.359042,0.010001,0.041305,-0.660170,0.661461
4.369019,0.009977,-0.439929,1.032530,1.122344
4.379018,0.009999,-0.358527,-0.156191,0.391072
4.389059,0.010041,-0.283109,-0.175345,0.333011
4.399024,0.009965,-0.248393,-0.101124,0.268189
4.409045,0.010021,-0.832579,0.977464,1.283987
4.419173,0.010128,-0.425564,0.054499,0.429040
4.429075,0.009902,-0.386060,-0.019721,0.386563
4.439027,0.009951,-0.235225,-0.320194,0.397310
4.449030,0.010003,-0.008973,-0.799034,0.799085
4.459034,0.010004,-0.220860,0.035345,0.223670
4.469035,0.010002,-0.317825,-0.183724,0.367107
4.479047,0.010011,0.114328,-0.790654,0.798878
4.489064,0.010017,-0.625480,0.128719,0.638587
4.499028,0.009964,-0.441127,-0.187316,0.479249
4.509165,0.010137,-0.183750,-0.591936,0.619800
4.519146,0.009981,-0.633860,1.037319,1.215651
4.529047,0.009901,-0.236422,-0.210061,0.316261
4.539055,0.010008,-0.210086,-0.060423,0.218603
4.549058,0.010003,-0.279518,-0.205272,0.346795
4.559030,0.009971,-0.236422,-0.350121,0.422469
4.569092,0.010062,-0.315431,0.165829,0.356365
4.579053,0.009961,-0.326205,-0.038875,0.328513
4.589046,0.009993,-0.158611,-0.011342,0.159016
4.599098,0.010052,-0.398031,-0.126263,0.417578
4.609036,0.009938,-0.359724,-0.327376,0.486391
4.619056,0.010020,-0.381272,-0.132249,0.403556
4.629060,0.010004,-0.248393,-0.290266,0.382039
4.639042,0.009983,-0.182553,0.085623,0.201636
4.649043,0.010001,-0.150231,0.086820,0.173514
4.659056,0.010013,-0.181356,-0.029298,0.183707
4.669074,0.010018,-0.436338,-0.162176,0.465502
4.679053,0.009979,-0.363315,-0.211258,0.420271
4.689042,0.009989,-0.248393,-0.030495,0.250258
4.699066,0.010025,-0.194524,0.001826,0.194532
4.709028,0.009961,-0.122698,0.014994,0.123611
4.719056,0.010029,-0.334585,-0.065211,0.340880
4.729032,0.009975,-0.338176,0.024571,0.339067
4.739032,0.010000,-0.235225,-0.152600,0.280388
4.749063,0.010031,-0.181356,-0.047255,0.187411
4.759037,0.009974,-0.111924,0.034148,0.117017
4.769084,0.010047,-0.143048,-0.061620,0.155756
4.779026,0.009942,-0.249590,0.046119,0.253816
4.789045,0.010019,-0.265153,-0.087956,0.279360
4.799058,0.010012,-0.182553,0.052105,0.189843
4.809035,0.009978,-0.048478,-0.062817,0.079348
4.819053,0.010018,-0.169385,-0.080774,0.187658
4.829021,0.009968,-0.328599,0.037739,0.330759
4.839040,0.010019,-0.320219,-0.140629,0.349738
4.849052,0.010012,-0.169385,-0.073591,0.184680
4.859046,0.009993,-0.089179,-0.097533,0.132157
4.869091,0.010045,-0.299869,0.328635,0.444884
4.879019,0.009928,-0.232831,-0.250762,0.342187
4.889049,0.010031,-0.222057,-0.037678,0.225231
4.899045,0.009996,-0.099953,0.058090,0.115607
4.909035,0.009989,0.047291,-0.248368,0.252830
4.919069,0.010034,-0.077208,0.095200,0.122573
4.929047,0.009978,-0.202904,-0.123869,0.237726
4.939053,0.010006,-0.224451,0.180194,0.287834
4.949125,0.010072,-0.050872,-0.201681,0.207998
4.959043,0.009918,-0.147837,0.046119,0.154864
4.969084,0.010040,-0.086785,-0.036481,0.094141
4.979046,0.009963,-0.166990,-0.299843,0.343208
4.989058,0.010012,-0.281912,0.098791,0.298721
4.999206,0.010148,-0.056857,-0.146614,0.157253
5.009166,0.009960,-0.029324,0.024571,0.038258
5.019102,0.009936,-0.243605,0.024571,0.244841
5.029122,0.010021,-0.275927,-0.175345,0.326927
5.039109,0.009987,-0.202904,-0.006553,0.203009
5.049101,0.009991,-0.110727,-0.340545,0.358094
5.059050,0.009949,-0.107135,0.082032,0.134934
5.069100,0.010050,-0.131077,-0.101124,0.165552
5.079065,0.009965,-0.189735,-0.204075,0.278651
5.089062,0.009997,-0.437535,0.147873,0.461848
5.099042,0.009980,-0.161005,-0.301040,0.341391
5.109022,0.009980,-0.026930,-0.159782,0.162036
5.119049,0.010027,-0.351344,0.576435,0.675070
5.129041,0.009992,-0.290292,-0.234003,0.372863
5.139058,0.010017,-0.314234,-0.053240,0.318712
5.149035,0.009977,-0.220860,0.050907,0.226651
5.159059,0.010024,-0.122698,0.036542,0.128024
5.170723,0.011664,-0.249590,0.466301,0.528897
5.180359,0.009636,-0.226846,-0.087956,0.243301
5.189264,0.008905,-0.036506,-0.281887,0.284241
5.199106,0.009841,-0.114318,-0.008948,0.114668
5.209040,0.009935,0.016166,-0.214849,0.215456
5.219055,0.010015,-0.127486,-0.245974,0.277048
5.229053,0.009997,-0.083193,-0.255550,0.268751
5.239042,0.009990,-0.461477,0.171815,0.492424
5.249042,0.010000,0.008983,-0.347727,0.347843
5.259068,0.010026,0.049685,-0.146614,0.154804
5.269132,0.010065,-0.540486,0.761985,0.934209
5.279064,0.009931,-0.323811,-0.314208,0.451199
5.289076,0.010012,-0.176567,0.229275,0.289384
5.299051,0.009975,0.002998,0.037739,0.037858
5.309042,0.009990,-0.059251,-0.181330,0.190765
5.319074,0.010032,-0.278321,0.297510,0.407400
