t_s,dt_s,ax_dynamic,vel_x,az_dynamic,accel_xz_magnitude,cur_left_a,cur_right_a,cur_total_a
0.269984,0.010040,0.011332,0.000346,-0.048426,0.049735,0.0000,0.0000,0.0000
0.279925,0.009940,-0.029369,0.000054,0.042553,0.051704,0.0000,0.0000,0.0000
0.290005,0.010081,-0.032960,-0.000278,-0.030470,0.044887,0.0000,0.0000,0.0000
0.299955,0.009950,-0.012610,-0.000404,0.012626,0.017844,0.0000,0.0000,0.0000
0.310011,0.010056,0.000558,-0.000398,0.034174,0.034178,0.0000,0.0000,0.0000
0.319995,0.009984,-0.001836,-0.000416,-0.010119,0.010284,0.0000,0.0000,0.0000
0.330029,0.010034,0.011332,-0.000303,0.025794,0.028174,0.0000,0.0000,0.0000
0.339951,0.009922,-0.003033,-0.000333,0.079663,0.079721,0.0000,0.0000,0.0000
0.350000,0.010049,0.022106,-0.000111,-0.050821,0.055420,0.0000,0.0000,0.0000
0.359919,0.009919,0.012529,0.000014,0.018611,0.022436,0.0000,0.0000,0.0000
0.369959,0.010040,0.023303,0.000248,0.016217,0.028391,0.0000,0.0000,0.0000
0.379900,0.009941,-0.023384,0.000015,0.005443,0.024009,0.0000,0.0000,0.0000
0.389952,0.010052,0.016121,0.000177,0.023400,0.028415,0.0000,0.0000,0.0000
0.399893,0.009941,0.019712,0.000373,0.018611,0.027110,0.0000,0.0000,0.0000
0.409988,0.010095,-0.012610,0.000246,0.080861,0.081838,0.0000,0.0000,0.0000
0.419922,0.009935,0.012529,0.000370,0.005443,0.013661,0.0000,0.0000,0.0000
0.430040,0.010118,-0.001836,0.000352,0.032977,0.033028,0.0000,0.0000,0.0000
0.439940,0.009900,0.030486,0.000654,0.043750,0.053324,0.0000,0.0000,0.0000
0.450000,0.010060,0.011332,0.000768,-0.007725,0.013715,0.0000,0.0000,0.0000
0.459914,0.009914,0.011332,0.000880,-0.032864,0.034763,0.0000,0.0000,0.0000
0.470043,0.010129,-0.013807,0.000740,0.024597,0.028207,0.0000,0.0000,0.0000
0.479946,0.009902,-0.013807,0.000603,0.015020,0.020402,0.0000,0.0000,0.0000
0.489986,0.010040,-0.006624,0.000537,-0.061594,0.061950,0.0000,0.0000,0.0000
0.499912,0.009926,0.004150,0.000578,-0.007725,0.008769,0.0000,0.0000,0.0000
0.510006,0.010095,0.017318,0.000753,0.040159,0.043734,0.0000,0.0000,0.0000
0.519950,0.009943,0.004150,0.000794,-0.024484,0.024833,0.0000,0.0000,0.0000
0.530075,0.010125,-0.015004,0.000642,0.000655,0.015018,0.0000,0.0000,0.0000
0.539944,0.009870,-0.015004,0.000494,-0.037652,0.040532,0.0000,0.0000,0.0000
0.550012,0.010068,0.001755,0.000512,-0.007725,0.007922,0.0000,0.0000,0.0000
0.559932,0.009920,-0.028172,0.000232,0.070087,0.075537,0.0000,0.0000,0.0000
0.569977,0.010045,-0.032960,-0.000099,-0.016105,0.036684,0.0000,0.0000,0.0000
0.579918,0.009941,0.004150,-0.000058,-0.012513,0.013183,0.0000,0.0000,0.0000
0.590006,0.010089,0.005347,-0.000004,0.043750,0.044076,0.0000,0.0000,0.0000
0.599932,0.009926,-0.009018,-0.000093,-0.037652,0.038717,0.0000,0.0000,0.0000
0.609989,0.010057,0.016121,0.000069,-0.006528,0.017392,0.0000,0.0000,0.0000
0.619920,0.009930,-0.010216,-0.000032,-0.006528,0.012123,0.0000,0.0000,0.0000
0.630067,0.010147,0.016121,0.000131,-0.044835,0.047645,0.0000,0.0000,0.0000
0.639938,0.009871,-0.007821,0.000054,-0.019696,0.021192,0.0000,0.0000,0.0000
0.649996,0.010058,-0.006624,-0.000013,-0.016105,0.017414,0.0000,0.0000,0.0000
0.659931,0.009934,0.000558,-0.000007,-0.055609,0.055612,0.0000,0.0000,0.0000
0.669988,0.010057,-0.018595,-0.000194,0.007837,0.020179,0.0000,0.0000,0.0000
0.679927,0.009939,-0.004230,-0.000236,-0.013710,0.014348,0.0000,0.0000,0.0000
0.690009,0.010082,-0.035355,-0.000593,-0.010119,0.036774,0.0000,0.0000,0.0000
0.699918,0.009909,-0.001836,-0.000611,0.017414,0.017511,0.0000,0.0000,0.0000
0.709993,0.010076,-0.003033,-0.000641,-0.016105,0.016388,0.0000,0.0000,0.0000
0.719919,0.009926,-0.019792,-0.000838,0.011429,0.022855,0.0000,0.0000,0.0000
0.730015,0.010096,-0.004230,-0.000881,0.003049,0.005214,0.0000,0.0000,0.0000
0.739933,0.009918,0.017318,-0.000709,-0.030470,0.035047,0.0000,0.0000,0.0000
0.750023,0.010090,-0.003033,-0.000739,0.009035,0.009530,0.0000,0.0000,0.0000
0.759919,0.009896,-0.001836,-0.000758,-0.042441,0.042481,0.0000,0.0000,0.0000
0.770019,0.010100,0.002953,-0.000728,-0.013710,0.014025,0.0000,0.0000,0.0000
0.779933,0.009915,-0.006624,-0.000793,0.026991,0.027792,0.0000,0.0000,0.0000
0.790009,0.010075,-0.012610,-0.000920,0.007837,0.014847,0.0000,0.0000,0.0000
0.799930,0.009921,0.002953,-0.000891,0.025794,0.025962,0.0000,0.0000,0.0000
0.809988,0.010058,0.008938,-0.000801,-0.007725,0.011814,0.0000,0.0000,0.0000
0.819926,0.009938,0.006544,-0.000736,0.013823,0.015294,0.0000,0.0000,0.0000
0.830049,0.010123,-0.007821,-0.000815,-0.000542,0.007840,0.0000,0.0000,0.0000
0.839954,0.009905,-0.012610,-0.000940,0.034174,0.036426,0.0000,0.0000,0.0000
0.849978,0.010024,0.016121,-0.000779,-0.048426,0.051039,0.0000,0.0000,0.0000
0.859946,0.009968,-0.003033,-0.000809,-0.041244,0.041355,0.0000,0.0000,0.0000
0.869986,0.010039,-0.011413,-0.000924,-0.029273,0.031419,0.0000,0.0000,0.0000
0.879935,0.009950,0.022106,-0.000704,0.029385,0.036772,0.0000,0.0000,0.0000
0.890400,0.010465,0.013726,-0.000560,-0.012513,0.018574,0.0000,0.0000,0.0000
0.899931,0.009531,-0.010216,-0.000657,-0.011316,0.015245,0.0000,0.0000,0.0000
0.910082,0.010151,-0.004230,-0.000700,0.037765,0.038001,0.0000,0.0000,0.0000
0.920000,0.009918,-0.003033,-0.000730,-0.050821,0.050911,0.0000,0.0000,0.0000
0.930024,0.010024,-0.023384,-0.000965,-0.019696,0.030573,0.0000,0.0000,0.0000
0.939880,0.009856,0.035274,-0.000617,-0.002936,0.035396,0.0000,0.0000,0.0000
0.949988,0.010108,0.018515,-0.000430,0.016217,0.024613,0.0000,0.0000,0.0000
0.959926,0.009938,0.001755,-0.000412,0.010232,0.010381,0.0000,0.0000,0.0000
0.969966,0.010040,-0.009018,-0.000503,0.013823,0.016505,0.0000,0.0000,0.0000
0.979912,0.009946,0.024500,-0.000259,-0.005331,0.025074,0.0000,0.0000,0.0000
0.989959,0.010048,-0.009018,-0.000350,-0.034061,0.035235,0.0000,0.0000,0.0000
0.999932,0.009972,0.020909,-0.000141,0.001852,0.020991,0.0000,0.0000,0.0000
1.010001,0.010069,-0.020989,-0.000353,0.043750,0.048525,0.0000,0.0000,0.0000
1.019917,0.009917,-0.012610,-0.000478,-0.026879,0.029689,0.0000,0.0000,0.0000
1.030046,0.010129,-0.009018,-0.000569,0.009035,0.012765,0.0000,0.0000,0.0000
1.039920,0.009874,-0.000639,-0.000575,0.013823,0.013838,0.0000,0.0000,0.0000
1.049993,0.010072,-0.001836,-0.000594,0.010232,0.010395,0.0000,0.0000,0.0000
1.059931,0.009938,-0.001836,-0.000612,0.025794,0.025859,0.0000,0.0000,0.0000
1.069993,0.010062,0.013726,-0.000474,-0.049623,0.051487,0.0000,0.0000,0.0000
1.079905,0.009913,-0.003033,-0.000504,0.028188,0.028351,0.0000,0.0000,0.0000
1.089987,0.010082,0.001755,-0.000486,-0.052018,0.052047,0.0000,0.0000,0.0000
1.099938,0.009951,-0.012610,-0.000612,0.023400,0.026581,0.0000,0.0000,0.0000
1.110016,0.010078,-0.006624,-0.000679,0.035371,0.035986,0.0000,0.0000,0.0000
1.119920,0.009904,0.004150,-0.000638,0.022203,0.022587,0.0000,0.0000,0.0000
1.130025,0.010104,-0.005427,-0.000692,0.019808,0.020538,0.0000,0.0000,0.0000
1.139937,0.009913,-0.006624,-0.000758,-0.026879,0.027683,0.0000,0.0000,0.0000
1.149999,0.010061,-0.015004,-0.000909,0.018611,0.023906,0.0000,0.0000,0.0000
1.159941,0.009943,-0.004230,-0.000951,-0.016105,0.016651,0.0000,0.0000,0.0000
1.169995,0.010054,-0.007821,-0.001030,-0.023287,0.024566,0.0000,0.0000,0.0000
1.179938,0.009943,0.019712,-0.000834,0.048539,0.052389,0.0000,0.0000,0.0000
1.189991,0.010053,-0.015004,-0.000985,0.017414,0.022986,0.0000,0.0000,0.0000
1.199936,0.009945,0.005347,-0.000931,0.007837,0.009488,0.0000,0.0000,0.0000
1.209994,0.010057,-0.004230,-0.000974,-0.025681,0.026027,0.0000,0.0000,0.0000
1.219931,0.009937,-0.032960,-0.001302,-0.022090,0.039678,0.0000,0.0000,0.0000
1.230022,0.010092,-0.009018,-0.001393,-0.012513,0.015424,0.0000,0.0000,0.0000
1.239913,0.009891,0.010135,-0.001292,0.055721,0.056636,0.0000,0.0000,0.0000
1.249964,0.010050,0.016121,-0.001130,0.019808,0.025539,0.0000,0.0000,0.0000
1.259913,0.009949,-0.022187,-0.001351,-0.010119,0.024385,0.0000,0.0000,0.0000
1.269978,0.010065,0.022106,-0.001128,-0.016105,0.027350,0.0000,0.0000,0.0000
1.279921,0.009943,0.000558,-0.001123,-0.035258,0.035263,0.0000,0.0000,0.0000
1.289977,0.010056,-0.025778,-0.001382,0.013823,0.029250,0.0000,0.0000,0.0000
1.299946,0.009969,-0.012610,-0.001508,-0.004134,0.013270,0.0000,0.0000,0.0000
1.309999,0.010053,-0.020989,-0.001719,0.007837,0.022405,0.0000,0.0000,0.0000
1.319908,0.009909,0.007741,-0.001642,0.011429,0.013804,0.0000,0.0000,0.0000
1.330045,0.010136,-0.015004,-0.001794,-0.002936,0.015289,0.0000,0.0000,0.0000
1.339909,0.009865,0.002953,-0.001765,0.015020,0.015307,0.0000,0.0000,0.0000
1.350009,0.010100,0.014924,-0.001614,0.044948,0.047360,0.0000,0.0000,0.0000
1.359933,0.009924,0.001755,-0.001597,-0.018499,0.018582,0.0000,0.0000,0.0000
1.369985,0.010052,0.037668,-0.001218,-0.019696,0.042507,0.0000,0.0000,0.0000
1.379914,0.009929,0.019712,-0.001023,-0.002936,0.019930,0.0000,0.0000,0.0000
1.390000,0.010086,-0.020989,-0.001234,0.010232,0.023350,0.0000,0.0000,0.0000
1.399922,0.009922,-0.004230,-0.001276,0.021006,0.021427,0.0000,0.0000,0.0000
1.410008,0.010086,-0.000639,-0.001283,-0.034061,0.034067,0.0000,0.0000,0.0000
1.419916,0.009908,-0.013807,-0.001420,-0.010119,0.017118,0.0000,0.0000,0.0000
1.430015,0.010099,-0.001836,-0.001438,-0.005331,0.005638,0.0000,0.0000,0.0000
1.439935,0.009920,0.014924,-0.001290,-0.004134,0.015485,0.0000,0.0000,0.0000
1.449974,0.010039,0.008938,-0.001200,0.025794,0.027299,0.0000,0.0000,0.0000
1.459934,0.009960,0.006544,-0.001135,-0.026879,0.027664,0.0000,0.0000,0.0000
1.469979,0.010045,0.031683,-0.000817,-0.420725,0.421916,0.0000,0.0000,0.0000
1.479943,0.009964,-0.006624,-0.000883,0.417246,0.417298,0.0000,0.0000,0.0000
1.490063,0.010120,-0.134714,-0.002246,0.225710,0.262855,0.0000,0.0000,0.0000
1.499963,0.009900,0.081961,-0.001435,-0.341716,0.351408,0.0000,0.0000,0.0000
1.510018,0.010056,-0.036552,-0.001802,-0.357278,0.359143,0.0000,0.0000,0.0000
1.519954,0.009935,0.030486,-0.001499,0.632724,0.633458,0.0000,0.0000,0.0000
1.530017,0.010063,0.036471,-0.001132,-0.024484,0.043928,0.0000,0.0000,0.0000
1.539921,0.009904,-0.022187,-0.001352,-0.389600,0.390231,0.0000,0.0000,0.0000
1.549988,0.010067,-0.028172,-0.001636,0.090437,0.094724,0.0000,0.0000,0.0000
1.560010,0.010023,0.029289,-0.001342,0.285565,0.287063,0.0000,0.0000,0.0000
1.570006,0.009996,0.040063,-0.000942,-0.238765,0.242103,0.0000,0.0000,0.0000
1.579928,0.009922,-0.024581,-0.001186,-0.150180,0.152178,0.0000,0.0000,0.0000
1.590102,0.010174,0.008938,-0.001095,0.113182,0.113535,0.0000,0.0000,0.0000
1.600341,0.010239,-0.030566,-0.001408,0.058116,0.065664,0.0000,0.0000,0.0000
1.609984,0.009643,-0.024581,-0.001645,-0.018499,0.030764,0.0000,0.0000,0.0000
1.619928,0.009943,0.040063,-0.001246,-0.123844,0.130162,0.0000,0.0000,0.0000
1.630022,0.010094,0.059216,-0.000649,0.080861,0.100225,0.0000,0.0000,0.0000
1.639993,0.009971,-0.041340,-0.001061,0.055721,0.069382,0.0000,0.0000,0.0000
1.649993,0.010000,-0.011413,-0.001175,-0.074763,0.075629,0.0000,0.0000,0.0000
1.659927,0.009934,0.013726,-0.001039,0.031779,0.034617,0.0000,0.0000,0.0000
1.670032,0.010105,0.019712,-0.000839,-0.042441,0.046795,0.0000,0.0000,0.0000
1.679913,0.009881,0.020909,-0.000633,-0.120252,0.122057,0.0000,0.0000,0.0000
1.690021,0.010108,0.012529,-0.000506,0.064101,0.065314,0.0000,0.0000,0.0000
1.699918,0.009897,-0.032960,-0.000832,0.067692,0.075291,0.0000,0.0000,0.0000
1.710044,0.010126,-0.025778,-0.001093,-0.078354,0.082485,0.0000,0.0000,0.0000
1.719914,0.009870,0.072384,-0.000379,-0.055609,0.091279,0.0000,0.0000,0.0000
1.730038,0.010124,0.028092,-0.000095,0.036568,0.046112,0.0000,0.0000,0.0000
1.739901,0.009863,0.019712,0.000100,-0.060397,0.063533,0.0000,0.0000,0.0000
1.750049,0.010148,-0.018595,-0.000089,-0.047229,0.050758,0.0000,0.0000,0.0000
1.759954,0.009905,-0.018595,-0.000273,0.065298,0.067894,0.0000,0.0000,0.0000
1.769997,0.010043,0.018515,-0.000087,0.036568,0.040988,0.0000,0.0000,0.0000
1.779927,0.009930,0.036471,0.000275,-0.052018,0.063529,0.0000,0.0000,0.0000
1.789993,0.010066,0.000558,0.000281,0.011429,0.011442,0.0000,0.0000,0.0000
1.799906,0.009913,0.035274,0.000630,0.072481,0.080609,0.0000,0.0000,0.0000
1.809996,0.010090,0.025697,0.000890,-0.046032,0.052719,0.0000,0.0000,0.0000
1.819935,0.009939,-0.020989,0.000681,-0.043638,0.048423,0.0000,0.0000,0.0000
1.830104,0.010169,-0.006624,0.000614,-0.024484,0.025365,0.0000,0.0000,0.0000
1.839962,0.009859,-0.011413,0.000501,0.029385,0.031524,0.0000,0.0000,0.0000
1.849971,0.010008,-0.025778,0.000243,0.009035,0.027315,0.0000,0.0000,0.0000
1.859876,0.009906,-0.001836,0.000225,-0.005331,0.005638,0.0000,0.0000,0.0000
1.869959,0.010082,0.017318,0.000400,0.006640,0.018547,0.0000,0.0000,0.0000
1.879868,0.009909,0.011332,0.000512,-0.017302,0.020683,0.0000,0.0000,0.0000
1.889957,0.010089,0.001755,0.000530,-0.049623,0.049654,0.0000,0.0000,0.0000
1.899856,0.009900,-0.015004,0.000381,-0.042441,0.045015,0.0000,0.0000,0.0000
1.909974,0.010117,-0.030566,0.000072,0.004246,0.030860,0.0000,0.0000,0.0000
1.919873,0.009899,0.010135,0.000172,0.004246,0.010989,0.0000,0.0000,0.0000
1.930041,0.010168,-0.011413,0.000056,-0.017302,0.020727,0.0000,0.0000,0.0000
1.939926,0.009886,-0.017398,-0.000116,-0.002936,0.017644,0.0000,0.0000,0.0000
1.950027,0.010101,0.012529,0.000011,0.261623,0.261923,0.0000,0.0000,0.0000
1.959871,0.009843,0.289060,0.002856,-0.052018,0.293703,0.0000,0.0000,0.0000
1.969965,0.010095,0.318987,0.006076,-0.146589,0.351057,0.0000,0.0000,0.0000
1.979864,0.009899,0.295045,0.008997,0.147898,0.330039,0.0000,0.0000,0.0000
1.989959,0.010094,0.225613,0.011274,0.037765,0.228752,0.0000,0.0000,0.0000
1.999863,0.009905,0.205263,0.013307,-0.011316,0.205574,0.0000,0.0000,0.0000
2.009981,0.010118,0.107100,0.014391,-0.047229,0.117052,0.0000,0.0000,0.0000
2.019879,0.009898,0.059216,0.014977,-0.004134,0.059360,0.0000,0.0000,0.0000
2.030036,0.010157,0.029289,0.015274,0.031779,0.043218,0.0000,0.0000,0.0000
2.039876,0.009840,0.031683,0.015586,0.024597,0.040110,0.0000,0.0000,0.0000
2.049986,0.010110,0.040063,0.015991,0.036568,0.054242,0.0000,0.0000,0.0000
2.059861,0.009875,0.072384,0.016706,-0.024484,0.076413,0.0000,0.0000,0.0000
2.069991,0.010129,0.068793,0.017403,-0.028076,0.074302,0.0000,0.0000,0.0000
2.079850,0.009860,0.116677,0.018553,-0.005331,0.116799,0.0000,0.0000,0.0000
2.090004,0.010153,0.122663,0.019799,-0.041244,0.129411,0.0000,0.0000,0.0000
2.099886,0.009883,0.109495,0.020881,0.071284,0.130654,0.0000,0.0000,0.0000
2.109996,0.010110,0.111889,0.022012,0.019808,0.113629,0.0000,0.0000,0.0000
2.119855,0.009859,0.104706,0.023044,0.037765,0.111308,0.0000,0.0000,0.0000
2.130043,0.010187,0.183715,0.024916,-0.044835,0.189107,0.0000,0.0000,0.0000
2.139872,0.009829,0.131042,0.026204,-0.014908,0.131888,0.0000,0.0000,0.0000
2.149999,0.010127,0.099918,0.027216,0.046145,0.110059,0.0000,0.0000,0.0000
2.159918,0.009919,0.113086,0.028337,0.012626,0.113788,0.0000,0.0000,0.0000
2.170000,0.010082,0.085553,0.029200,-0.006528,0.085801,0.0000,0.0000,0.0000
2.179862,0.009862,0.071187,0.029902,0.005443,0.071395,0.0000,0.0000,0.0000
2.190094,0.010231,0.107100,0.030998,0.018611,0.108705,0.0000,0.0000,0.0000
2.199864,0.009770,0.024500,0.031237,-0.043638,0.050045,0.0000,0.0000,0.0000
2.210144,0.010280,-0.030566,0.030923,-0.012513,0.033028,0.0000,0.0000,0.0000
2.220091,0.009947,-0.030566,0.030619,-0.022090,0.037713,0.0000,0.0000,0.0000
2.230124,0.010033,-0.013807,0.030480,0.028188,0.031388,0.0000,0.0000,0.0000
2.239929,0.009805,0.029289,0.030768,0.030582,0.042345,0.0000,0.0000,0.0000
2.249988,0.010059,0.064005,0.031411,-0.011316,0.064997,0.0000,0.0000,0.0000
2.259920,0.009932,0.050837,0.031916,0.021006,0.055005,0.0000,0.0000,0.0000
2.270026,0.010106,0.168152,0.033616,0.091634,0.191500,0.0000,0.0000,0.0000
2.279891,0.009865,0.159773,0.035192,-0.030470,0.162652,0.0000,0.0000,0.0000
2.289984,0.010094,0.216037,0.037372,0.038962,0.219522,0.0000,0.0000,0.0000
2.299869,0.009884,0.174138,0.039094,0.085649,0.194061,0.0000,0.0000,0.0000
2.310015,0.010147,0.200474,0.041128,0.016217,0.201129,0.0000,0.0000,0.0000
2.319853,0.009837,0.131042,0.042417,0.066495,0.146948,0.0000,0.0000,0.0000
2.330027,0.010175,0.042457,0.042849,0.004246,0.042669,0.0000,0.0000,0.0000
2.339867,0.009840,0.030486,0.043149,-0.038850,0.049383,0.0000,0.0000,0.0000
2.350011,0.010144,0.000558,0.043154,-0.019696,0.019704,0.0000,0.0000,0.0000
2.359921,0.009910,0.005347,0.043207,0.012626,0.013711,0.0000,0.0000,0.0000
2.369956,0.010034,0.041260,0.043621,0.007837,0.041998,0.0000,0.0000,0.0000
2.379877,0.009921,0.111889,0.044732,-0.002936,0.111927,0.0000,0.0000,0.0000
2.389972,0.010095,0.098721,0.045728,-0.031667,0.103675,0.0000,0.0000,0.0000
2.399877,0.009905,0.138225,0.047097,-0.032864,0.142078,0.0000,0.0000,0.0000
2.410016,0.010139,0.122663,0.048341,-0.019696,0.124234,0.0000,0.0000,0.0000
2.419866,0.009850,0.036471,0.048700,0.050933,0.062645,0.0000,0.0000,0.0000
2.430035,0.010169,-0.003033,0.048669,-0.019696,0.019928,0.0000,0.0000,0.0000
2.439918,0.009883,-0.032960,0.048344,0.010232,0.034512,0.0000,0.0000,0.0000
2.450008,0.010090,0.004150,0.048385,0.001852,0.004544,0.0000,0.0000,0.0000
2.459864,0.009856,0.036471,0.048745,0.025794,0.044671,0.0000,0.0000,0.0000
2.470019,0.010155,0.104706,0.049808,0.068890,0.125336,0.0000,0.0000,0.0000
2.479859,0.009840,0.194489,0.051722,-0.005331,0.194562,0.0000,0.0000,0.0000
2.489983,0.010123,0.206460,0.053812,-0.004134,0.206501,0.0000,0.0000,0.0000
2.499860,0.009877,0.210051,0.055887,0.011429,0.210362,0.0000,0.0000,0.0000
2.509991,0.010131,0.140619,0.057311,-0.053215,0.150351,0.0000,0.0000,0.0000
2.519905,0.009915,0.022106,0.057531,0.036568,0.042730,0.0000,0.0000,0.0000
2.530051,0.010145,0.010135,0.057633,-0.018499,0.021093,0.0000,0.0000,0.0000
2.539919,0.009868,0.075976,0.058383,-0.080748,0.110872,0.0000,0.0000,0.0000
2.549989,0.010071,0.050837,0.058895,0.032977,0.060595,0.0000,0.0000,0.0000
2.559965,0.009976,0.097524,0.059868,-0.068777,0.119336,0.0000,0.0000,0.0000
2.570047,0.010082,0.060413,0.060477,0.007837,0.060920,0.0000,0.0000,0.0000
2.579931,0.009884,-0.022187,0.060258,0.001852,0.022264,0.0000,0.0000,0.0000
2.590008,0.010077,-0.067676,0.059576,0.094029,0.115851,0.0000,0.0000,0.0000
2.599924,0.009916,-0.041340,0.059166,-0.102296,0.110333,0.0000,0.0000,0.0000
2.610037,0.010113,0.087947,0.060055,-0.071171,0.113137,0.0000,0.0000,0.0000
2.619930,0.009893,0.188503,0.061920,-0.019696,0.189529,0.0000,0.0000,0.0000
2.630049,0.010119,0.214839,0.064094,0.052130,0.221074,0.0000,0.0000,0.0000
2.639934,0.009884,0.146605,0.065543,0.034174,0.150535,0.0000,0.0000,0.0000
2.650005,0.010072,0.083158,0.066381,0.032977,0.089458,0.0000,0.0000,0.0000
2.659916,0.009911,0.110692,0.067478,0.015020,0.111706,0.0000,0.0000,0.0000
2.670271,0.010355,0.019712,0.067682,0.007837,0.021213,0.0000,0.0000,0.0000
2.679930,0.009659,0.053231,0.068196,0.005443,0.053508,0.0000,0.0000,0.0000
2.690000,0.010070,0.154984,0.069757,-0.180107,0.237611,0.0000,0.0000,0.0000
2.699929,0.009929,0.165758,0.071403,-0.010119,0.166067,0.0000,0.0000,0.0000
2.710408,0.010479,0.110692,0.072563,0.176629,0.208447,0.0000,0.0000,0.0000
2.719930,0.009522,0.122663,0.073731,0.048539,0.131917,0.0000,0.0000,0.0000
2.730021,0.010090,0.103509,0.074775,0.005443,0.103652,0.0000,0.0000,0.0000
2.739923,0.009902,0.062808,0.075397,0.006640,0.063158,0.0000,0.0000,0.0000
2.749996,0.010072,0.056822,0.075969,-0.110676,0.124410,0.0000,0.0000,0.0000
2.759922,0.009927,0.084355,0.076807,-0.010119,0.084960,0.0000,0.0000,0.0000
2.769994,0.010072,-0.061691,0.076185,0.146701,0.159145,0.0000,0.0000,0.0000
2.779981,0.009986,-0.103589,0.075151,0.133533,0.169002,0.0000,0.0000,0.0000
2.790011,0.010030,-0.048523,0.074664,0.041356,0.063756,0.0000,0.0000,0.0000
2.799929,0.009919,-0.007821,0.074587,-0.040047,0.040803,0.0000,0.0000,0.0000
2.810460,0.010530,0.140619,0.076067,-0.177713,0.226618,0.0000,0.0000,0.0000
2.819982,0.009522,0.238781,0.078341,-0.133420,0.273528,0.0000,0.0000,0.0000
2.830052,0.010070,0.090341,0.079251,0.017414,0.092004,0.0000,0.0000,0.0000
2.839916,0.009864,0.108297,0.080319,0.054524,0.121249,0.0000,0.0000,0.0000
2.850000,0.010084,0.225613,0.082594,0.040159,0.229160,0.0000,0.0000,0.0000
2.859940,0.009940,0.210051,0.084682,0.038962,0.213634,0.0000,0.0000,0.0000
2.869973,0.010033,0.098721,0.085673,-0.121449,0.156511,0.0000,0.0000,0.0000
2.879930,0.009956,0.006544,0.085738,0.012626,0.014221,0.0000,0.0000,0.0000
2.889995,0.010065,-0.119152,0.084538,0.013823,0.119951,0.0000,0.0000,0.0000
2.899981,0.009987,-0.048523,0.084054,0.068890,0.084263,0.0000,0.0000,0.0000
2.910018,0.010036,0.180123,0.085862,0.035371,0.183564,0.0000,0.0000,0.0000
2.919937,0.009919,0.182518,0.087672,-0.101099,0.208647,0.0000,0.0000,0.0000
2.930010,0.010073,0.090341,0.088582,-0.098705,0.133806,0.0000,0.0000,0.0000
2.939928,0.009918,0.066399,0.089241,0.079663,0.103707,0.0000,0.0000,0.0000
2.949998,0.010070,-0.067676,0.088559,0.076072,0.101819,0.0000,0.0000,0.0000
2.960018,0.010020,-0.012610,0.088433,0.145504,0.146049,0.0000,0.0000,0.0000
2.970063,0.010045,-0.104787,0.087380,-0.205247,0.230448,0.0000,0.0000,0.0000
2.979877,0.009814,-0.084436,0.086552,-0.078354,0.115190,0.0000,0.0000,0.0000
