t_s,dt_s,ax_dynamic,az_dynamic,accel_xz_magnitude
0.759555,0.009966,-0.197542,0.115746,0.228954
0.769864,0.010309,0.090959,-0.203880,0.223250
0.779815,0.009951,-0.357954,0.033146,0.359485
0.789598,0.009782,-0.011992,0.158841,0.159293
0.799623,0.010026,0.191516,-0.104521,0.218181
0.809629,0.010005,-0.253806,-0.026709,0.255207
0.819638,0.010009,0.095748,0.188769,0.211663
0.829561,0.009924,0.061032,0.035540,0.070625
0.839589,0.010028,-0.507591,0.185178,0.540314
0.849553,0.009964,0.031104,0.089410,0.094665
0.859852,0.010299,-0.318449,-0.179938,0.365770
0.869617,0.009765,-0.335209,-0.092550,0.347750
0.879798,0.010181,0.345942,-0.065016,0.351998
0.889565,0.009767,-0.165220,0.052299,0.173300
0.899835,0.010270,-0.147264,0.227076,0.270648
0.909689,0.009854,0.213063,0.009204,0.213262
0.919793,0.010104,-0.362742,-0.108112,0.378510
0.929634,0.009840,0.222640,-0.026709,0.224237
0.939541,0.009907,0.295663,-0.372671,0.475711
0.949586,0.010045,-0.361545,0.073847,0.369010
0.959723,0.010136,0.126872,0.404247,0.423689
0.969839,0.010116,-0.051496,-0.087761,0.101754
0.979649,0.009811,-0.302887,0.031949,0.304567
0.989759,0.010109,0.276510,-0.015935,0.276969
0.999774,0.010015,-0.237047,-0.401402,0.466170
1.009804,0.010030,0.131661,0.556279,0.571647
1.019722,0.009918,0.186727,-0.223034,0.290880
1.029927,0.010206,-0.397458,0.082227,0.405875
1.040115,0.010188,0.254962,-0.220640,0.337176
1.049505,0.009390,-0.172403,0.057088,0.181609
1.059597,0.010092,-0.205922,0.116943,0.236811
1.069975,0.010379,0.306437,-0.419358,0.519389
1.079954,0.009979,-0.429780,-0.050651,0.432754
1.089821,0.009867,-0.023963,-0.102127,0.104900
1.099636,0.009815,-0.184374,-0.097338,0.208491
1.109530,0.009895,-0.246623,0.186375,0.309126
1.119566,0.010036,0.166376,-0.469637,0.498236
1.129485,0.009919,-0.119731,-0.231413,0.260553
1.139515,0.010030,0.105324,-0.033892,0.110643
1.149495,0.009980,-0.021568,0.098986,0.101309
1.159554,0.010058,-0.100577,0.024766,0.103581
1.169498,0.009945,-0.069452,0.024766,0.073736
1.179524,0.010025,-0.226273,0.067862,0.236230
1.189481,0.009957,-0.010794,-0.245779,0.246016
1.199572,0.010091,-0.096986,0.061876,0.115043
1.209543,0.009971,0.004768,-0.138040,0.138122
1.219631,0.010088,0.092156,-0.106915,0.141151
1.229712,0.010081,0.023921,0.207923,0.209294
1.239660,0.009948,0.099339,-0.199092,0.222499
1.249663,0.010003,-0.065861,0.163630,0.176387
1.259536,0.009873,-0.158038,-0.316408,0.353680
1.269700,0.010164,-0.173600,0.115746,0.208648
1.279560,0.009861,-0.038328,-0.002767,0.038428
1.289524,0.009964,-0.112548,-0.218245,0.245557
1.299548,0.010025,-0.277748,0.388685,0.477724
1.309472,0.009924,-0.195148,0.156447,0.250117
1.319504,0.010032,-0.007203,0.077439,0.077773
1.329663,0.010159,-0.165220,0.017584,0.166153
1.339636,0.009973,0.098142,-0.224231,0.244768
1.349579,0.009943,-0.313661,-0.049454,0.317536
1.359518,0.009938,-0.013189,-0.293663,0.293959
1.369534,0.010017,-0.071847,0.083424,0.110098
1.379722,0.010188,-0.348377,0.181586,0.392861
1.389603,0.009880,0.003571,-0.212260,0.212290
1.399572,0.009969,-0.367531,-0.111703,0.384131
1.409481,0.009909,0.017936,-0.152405,0.153457
1.419554,0.010073,-0.140081,-0.007556,0.140285
1.429529,0.009974,-0.171206,-0.081776,0.189733
1.439515,0.009986,0.007162,0.033146,0.033911
1.449478,0.009963,-0.298099,0.137294,0.328196
1.459678,0.010200,-0.113745,-0.009950,0.114179
1.469612,0.009934,-0.532730,-0.017132,0.533006
1.479535,0.009923,-0.312464,-0.087761,0.324555
1.489566,0.010031,-0.280142,-0.088958,0.293927
1.499578,0.010012,-0.373516,0.345589,0.508867
1.509763,0.010185,-0.027554,0.043920,0.051847
1.519587,0.009824,-0.363939,-0.099732,0.377357
1.529503,0.009916,-0.259791,0.009204,0.259954
1.539516,0.010013,-0.219090,-0.079382,0.233028
1.549591,0.010075,-0.399852,0.011598,0.400020
1.559699,0.010108,-0.203528,0.030752,0.205838
1.569800,0.010101,-0.405838,-0.279297,0.492657
1.579528,0.009728,-0.338800,0.042723,0.341483
1.589581,0.010053,-0.271762,0.081030,0.283585
1.599642,0.010061,-0.438159,-0.019527,0.438594
1.609493,0.009851,-0.186768,-0.013541,0.187259
1.619539,0.010046,-0.318449,-0.094944,0.332302
1.629487,0.009948,-0.205922,-0.132054,0.244626
1.639582,0.010095,-0.271762,-0.091353,0.286706
1.649476,0.009894,-0.365136,0.027160,0.366145
1.659538,0.010062,-0.187965,-0.024315,0.189532
1.669477,0.009939,-0.447736,-0.068608,0.452962
1.679694,0.010216,-0.311267,0.064270,0.317833
1.689578,0.009884,-0.322041,-0.105718,0.338949
1.699684,0.010106,-0.417809,0.077439,0.424925
1.709676,0.009992,-0.231061,-0.011147,0.231330
1.719636,0.009960,-0.393867,-0.233808,0.458036
1.729691,0.010056,-0.122125,-0.030301,0.125828
1.739703,0.010011,-0.159235,-0.135645,0.209178
1.749550,0.009848,-0.222681,-0.020724,0.223644
1.759546,0.009995,-0.180783,-0.037483,0.184628
1.769562,0.010016,-0.536322,0.051102,0.538751
1.779741,0.010179,-0.211907,0.252215,0.329420
1.789691,0.009950,-0.228667,-0.235005,0.327896
1.799702,0.010011,-0.398655,0.193557,0.443160
1.809500,0.009798,-0.062270,0.024766,0.067014
1.819515,0.010015,-0.349574,-0.106915,0.365558
1.829474,0.009959,-0.278945,-0.108112,0.299163
1.839517,0.010043,-0.027554,0.052299,0.059114
1.849548,0.010031,-0.347180,-0.163179,0.383616
1.859868,0.010319,-0.274157,0.082227,0.286222
1.869488,0.009620,-0.171206,-0.111703,0.204424
1.879772,0.010285,-0.760180,0.084621,0.764875
1.889782,0.010010,-0.184374,-0.092550,0.206299
1.899732,0.009950,-0.469284,0.192360,0.507178
1.909765,0.010032,-0.325632,-0.239793,0.404397
1.919777,0.010013,0.056243,0.012795,0.057680
1.929731,0.009953,-0.389078,-0.042272,0.391368
1.939727,0.009996,-0.083818,0.108563,0.137154
1.949724,0.009998,0.016739,-0.215851,0.216499
1.959655,0.009931,-0.533928,0.194754,0.568338
1.969548,0.009893,-0.135293,0.096592,0.166235
1.979606,0.010058,-0.222681,-0.235005,0.323750
1.990467,0.010861,-0.427386,-0.335561,0.543378
1.999865,0.009398,-0.063467,-0.078185,0.100702
2.009633,0.009768,-0.458510,0.035540,0.459885
2.020200,0.010567,-0.339997,0.108563,0.356909
2.029671,0.009471,-0.117336,0.095395,0.151222
2.039485,0.009814,-0.391473,0.172010,0.427596
2.049593,0.010108,-0.239441,-0.081776,0.253020
2.059632,0.010040,-0.081423,-0.309225,0.319765
2.069638,0.010006,-0.543504,-0.145222,0.562571
2.079564,0.009925,-0.310070,0.215105,0.377377
2.089578,0.010014,-0.395064,-0.226625,0.455450
2.099613,0.010035,-0.824823,-0.172756,0.842720
2.109584,0.009970,-0.409429,-0.079382,0.417053
2.119669,0.010086,-0.165220,-0.142828,0.218398
2.130203,0.010533,-0.442948,0.225879,0.497216
2.139687,0.009484,0.028710,0.174404,0.176751
2.149829,0.010143,-0.325632,-0.324787,0.459916
2.159816,0.009987,-0.739829,0.406641,0.844218
2.169632,0.009815,0.016739,0.031949,0.036068
2.179635,0.010003,-0.209513,-0.312816,0.376497
2.189574,0.009939,-0.592585,0.139688,0.608827
2.199736,0.010162,0.026316,0.193557,0.195338
2.209625,0.009890,-0.234652,-0.071002,0.245159
2.219691,0.010066,-0.560264,0.476073,0.735215
2.229656,0.009965,-0.113745,0.040328,0.120683
2.239565,0.009909,-0.314858,-0.346335,0.468064
2.249565,0.010000,-0.520759,0.187572,0.553510
2.259527,0.009961,0.016739,0.110957,0.112213
2.269531,0.010004,-0.323238,-0.190712,0.375305
2.279571,0.010040,-0.381896,0.145673,0.408736
2.289526,0.009956,-0.064664,0.043920,0.078169
2.299599,0.010072,-0.361545,0.024766,0.362392
2.309507,0.009908,-0.532730,-0.091353,0.540506
2.319718,0.010210,-0.233455,0.049905,0.238730
2.329668,0.009950,-0.245426,-0.408584,0.476629
2.339571,0.009902,-0.592585,0.017584,0.592846
2.349873,0.010302,-0.257397,0.061876,0.264730
2.359678,0.009805,-0.391473,-0.094944,0.402821
2.369705,0.010027,-0.447736,-0.088958,0.456488
2.380041,0.010336,-0.061073,-0.087761,0.106920
2.389839,0.009798,-0.120928,-0.117689,0.168743
2.399645,0.009806,-0.366333,0.096592,0.378854
2.410358,0.010713,-0.165220,-0.003964,0.165268
2.419494,0.009136,-0.085015,-0.133251,0.158061
2.429601,0.010108,-0.277748,0.303691,0.411548
2.439640,0.010039,-0.207119,0.380305,0.433048
2.450063,0.010423,-0.144870,-0.274509,0.310391
2.459523,0.009459,-0.500409,0.021175,0.500857
2.469560,0.010037,-0.341194,0.320450,0.468083
2.479502,0.009943,-0.140081,-0.185924,0.232788
2.489487,0.009984,-0.499212,0.075044,0.504821
2.499595,0.010108,-0.347180,0.036737,0.349118
2.509657,0.010062,0.119690,-0.302042,0.324893
2.519622,0.009964,-0.086212,0.029555,0.091137
2.529728,0.010106,-0.304084,0.262989,0.402033
2.539617,0.009889,-0.287325,0.262989,0.389511
2.549521,0.009904,-0.160432,-0.057834,0.170538
2.559556,0.010035,-0.383093,0.163630,0.416575
2.569686,0.010130,-0.375910,-0.094944,0.387715
2.579741,0.010055,-0.197542,-0.164376,0.256987
2.589751,0.010009,-0.274157,-0.001570,0.274161
2.599895,0.010144,-0.345983,0.160039,0.381204
2.609491,0.009596,-0.378304,-0.106915,0.393122
2.619540,0.010049,-0.246623,-0.067411,0.255670
2.629472,0.009932,-0.348377,0.090607,0.359967
2.639540,0.010068,-0.454919,0.016386,0.455214
2.649498,0.009958,-0.011992,-0.091353,0.092136
2.659548,0.010050,-0.171206,-0.075790,0.187232
2.669498,0.009951,-0.361545,0.240244,0.434088
2.679536,0.010038,-0.202331,-0.045863,0.207463
2.689479,0.009943,-0.088606,-0.188318,0.208122
2.699710,0.010231,-0.330420,0.083424,0.340789
2.709509,0.009799,-0.515971,0.059482,0.519388
2.719558,0.010049,-0.088606,-0.105718,0.137939
2.729486,0.009928,-0.198739,-0.096141,0.220772
2.739529,0.010043,-0.436962,0.164827,0.467016
2.749511,0.009983,-0.458510,-0.103324,0.470008
2.759529,0.010017,-0.065861,-0.218245,0.227966
2.769480,0.009951,-0.244229,-0.157193,0.290444
2.779526,0.010046,-0.337603,0.245033,0.417153
2.789512,0.009986,-0.153249,-0.051848,0.161783
2.799694,0.010182,0.019133,-0.146419,0.147664
2.809480,0.009786,-0.288522,-0.003964,0.288549
2.819598,0.010118,-0.395064,0.217499,0.450978
2.829463,0.009864,-0.142476,-0.179938,0.229515
2.839531,0.010068,0.065820,-0.250567,0.259068
2.849496,0.009965,-0.288522,-0.008753,0.288655
2.859683,0.010187,-0.313661,0.137294,0.342393
2.869487,0.009804,-0.089803,-0.133251,0.160688
2.879540,0.010053,-0.137687,-0.108112,0.175060
2.889674,0.010134,-0.337603,0.010401,0.337763
2.899612,0.009938,-0.446539,0.053497,0.449732
2.909491,0.009878,-0.314858,0.006810,0.314932
2.919630,0.010139,-0.233455,-0.071002,0.244014
2.929606,0.009977,-0.246623,-0.146419,0.286813
2.939555,0.009948,-0.288522,-0.071002,0.297130
2.949543,0.009988,-0.040722,-0.015935,0.043729
2.959523,0.009980,-0.029948,-0.021921,0.037113
2.969536,0.010012,-0.253806,0.104972,0.274657
2.979506,0.009970,-0.246623,-0.030301,0.248478
2.989480,0.009974,-0.158038,-0.074593,0.174757
2.999562,0.010082,0.056243,-0.044666,0.071821
3.009494,0.009932,-0.069452,-0.118886,0.137686
3.019455,0.009961,-0.262186,0.064270,0.269948
3.029480,0.010025,-0.428583,0.089410,0.437809
3.039462,0.009982,-0.118534,0.089410,0.148473
3.049462,0.010001,-0.181980,-0.133251,0.225549
3.059479,0.010016,-0.241835,-0.159587,0.289745
3.069460,0.009982,-0.386684,-0.021921,0.387305
3.079428,0.009968,-0.165220,-0.043469,0.170843
3.089426,0.009997,-0.062270,0.016386,0.064390
3.099531,0.010105,-0.228667,0.031949,0.230888
3.109536,0.010005,-0.401049,-0.024315,0.401786
3.119506,0.009970,-0.282536,-0.044666,0.286045
3.129479,0.009973,-0.149658,0.010401,0.150019
3.139530,0.010051,-0.129307,-0.096141,0.161132
3.149512,0.009982,-0.272960,-0.075790,0.283286
3.159513,0.010001,-0.281339,0.047511,0.285323
3.169490,0.009977,-0.045510,0.120534,0.128840
3.179487,0.009997,-0.164023,0.101381,0.192826
3.189487,0.010000,-0.237047,-0.061425,0.244876
3.199558,0.010071,-0.308873,-0.044666,0.312085
3.209462,0.009904,-0.235849,-0.116492,0.263050
3.219485,0.010023,-0.170009,0.045117,0.175894
3.229488,0.010004,-0.274157,0.008007,0.274274
3.239468,0.009980,-0.365136,-0.042272,0.367575
3.249555,0.010087,-0.441751,0.046314,0.444172
3.259503,0.009948,-0.260989,-0.075790,0.271770
3.269456,0.009953,-0.101774,-0.092550,0.137562
3.279464,0.010008,-0.178389,-0.021921,0.179730
3.289465,0.010001,-0.312464,-0.044666,0.315640
3.299544,0.010079,-0.233455,0.010401,0.233687
3.309476,0.009931,-0.073044,-0.021921,0.076262
3.319465,0.009989,-0.137687,0.069059,0.154035
3.329463,0.009999,-0.268171,-0.005161,0.268221
3.339477,0.010013,-0.696733,-0.201486,0.725282
3.349461,0.009984,-0.940942,0.169615,0.956107
3.359478,0.010017,-0.817640,-0.074593,0.821036
3.369450,0.009972,-1.792080,0.154053,1.798690
3.379515,0.010065,-1.778912,-0.458863,1.837140
3.389457,0.009942,-0.729055,-0.409781,0.836326
3.399531,0.010074,-1.319226,0.983644,1.645573
3.409449,0.009918,-0.069452,-0.039877,0.080086
3.419499,0.010050,0.123281,-0.410979,0.429071
3.429479,0.009980,0.223837,0.015189,0.224352
3.439471,0.009992,0.487199,-0.117689,0.501213
3.449463,0.009992,-0.032342,-0.082973,0.089054
3.459458,0.009995,-0.339997,0.283340,0.442583
3.469593,0.010135,-0.292113,0.078636,0.302512
3.479448,0.009855,-0.293310,-0.012344,0.293570
3.489489,0.010041,-0.391473,0.053497,0.395111
3.499507,0.010018,-0.441751,-0.057834,0.445520
3.509477,0.009970,-0.411823,-0.224231,0.468911
3.519475,0.009998,-0.124519,-0.196698,0.232798
3.529470,0.009995,-0.374713,-0.105718,0.389341
3.539504,0.010034,-0.228667,-0.181135,0.291716
3.549474,0.009970,-0.423794,0.077439,0.430811
3.559525,0.010051,-0.505197,0.197149,0.542302
3.569486,0.009961,-0.395064,-0.019527,0.395546
3.579501,0.010015,-0.275354,-0.076987,0.285914
3.589488,0.009987,-0.348377,-0.018330,0.348859
3.599540,0.010052,-0.281339,-0.041074,0.284322
3.609459,0.009919,-0.392670,-0.038680,0.394570
3.619479,0.010020,-0.389078,-0.025512,0.389914
3.629460,0.009981,-0.419006,0.008007,0.419082
3.639435,0.009975,-0.474072,0.078636,0.480550
3.649458,0.010023,-0.419006,-0.114098,0.434263
3.659466,0.010008,-0.429780,0.029555,0.430795
3.669503,0.010037,-0.482452,-0.027906,0.483259
3.679524,0.010020,-0.543504,-0.116492,0.555848
3.689483,0.009959,-0.672791,-0.020724,0.673110
3.699528,0.010046,-0.623710,-0.051848,0.625861
3.709470,0.009942,-0.495620,0.035540,0.496893
3.719508,0.010038,-0.446539,0.128914,0.464775
3.729449,0.009941,-0.342391,0.101381,0.357085
3.739512,0.010063,-0.475270,0.176798,0.507088
3.749489,0.009977,-0.403444,0.166024,0.436269
3.759511,0.010022,-0.411823,0.103775,0.424697
3.769464,0.009954,-0.280142,0.124125,0.306409
3.779491,0.010027,-0.001218,0.241441,0.241444
3.789492,0.010001,0.043075,0.140885,0.147323
3.799546,0.010054,0.326788,-0.176347,0.371334
3.809481,0.009934,0.337562,-0.510338,0.611877
3.819522,0.010041,0.161588,-0.365489,0.399616
3.829481,0.009959,-0.045510,-0.428935,0.431343
3.839499,0.010019,-0.381896,-0.167967,0.417202
3.849477,0.009977,-0.691945,0.180389,0.715072
3.859602,0.010126,-0.742223,0.298902,0.800148
3.869479,0.009877,-0.626104,0.004415,0.626120
3.879529,0.010049,-0.499212,-0.267326,0.566282
3.889542,0.010013,-0.135293,-0.416964,0.438364
3.899529,0.009987,0.120887,-0.257750,0.284690
3.909548,0.010020,0.327985,0.158841,0.364424
3.919518,0.009970,0.368687,0.387488,0.534861
3.929494,0.009976,0.219049,0.327633,0.394114
3.939505,0.010011,0.016739,0.083424,0.085087
3.949503,0.009998,-0.122125,-0.238596,0.268035
3.959519,0.010016,-0.102971,-0.232611,0.254383
3.969487,0.009968,-0.085015,-0.031498,0.090662
3.979497,0.010010,-0.015583,0.089410,0.090757
3.989471,0.009974,-0.008400,0.160039,0.160259
3.999686,0.010215,0.017936,0.096592,0.098243
4.009489,0.009804,-0.003612,-0.133251,0.133300
4.019508,0.010019,-0.011992,-0.103324,0.104017
4.029485,0.009977,0.092156,-0.110506,0.143890
4.039675,0.010190,0.123281,0.084621,0.149529
4.049510,0.009835,0.049061,0.154053,0.161676
4.059525,0.010015,0.001177,0.108563,0.108570
4.069695,0.010170,-0.045510,-0.030301,0.054675
4.079527,0.009832,-0.073044,-0.132054,0.150909
4.089466,0.009938,-0.068255,-0.080579,0.105602
4.099553,0.010087,0.019133,0.027160,0.033223
4.109498,0.009945,0.005965,0.093001,0.093192
4.119486,0.009988,-0.001218,0.039131,0.039150
4.129460,0.009974,-0.009597,0.010401,0.014152
4.139498,0.010037,0.002374,-0.001570,0.002846
4.149472,0.009974,-0.014386,-0.025512,0.029289
4.159509,0.010038,0.039484,0.009204,0.040542
4.169478,0.009969,0.033498,0.043920,0.055237
4.179499,0.010021,0.038287,0.090607,0.098364
4.189463,0.009964,0.023921,0.017584,0.029689
4.199594,0.010131,0.004768,0.021175,0.021705
4.209492,0.009897,0.015542,-0.039877,0.042799
4.219529,0.010037,-0.039525,-0.005161,0.039860
4.229494,0.009964,-0.056284,-0.020724,0.059978
4.239509,0.010015,-0.046707,0.037934,0.060171
4.249482,0.009974,-0.019174,-0.011147,0.022179
4.259501,0.010018,-0.057481,0.022372,0.061682
4.269451,0.009951,0.002374,-0.035089,0.035169
4.279496,0.010045,0.021527,-0.005161,0.022137
4.289479,0.009983,0.044272,-0.001570,0.044300
4.299556,0.010077,0.035892,0.052299,0.063431
4.309479,0.009923,0.017936,-0.013541,0.022474
4.319504,0.010025,0.005965,0.024766,0.025474
4.330158,0.010654,-0.033539,-0.014738,0.036635
4.339650,0.009491,-0.001218,0.066665,0.066676
4.349505,0.009855,-0.003612,-0.008753,0.009469
4.359497,0.009993,0.014345,-0.023118,0.027207
4.369473,0.009975,0.015542,0.028357,0.032337
4.379460,0.009988,-0.006006,0.027160,0.027816
4.389466,0.010005,-0.016780,-0.053045,0.055636
4.399562,0.010096,0.007162,0.021175,0.022353
4.409461,0.009899,0.001177,0.016386,0.016429
4.419471,0.010010,-0.019174,0.009204,0.021269
4.429497,0.010027,-0.000021,0.010401,0.010401
4.439467,0.009969,-0.009597,0.005612,0.011118
4.449459,0.009993,-0.011992,-0.014738,0.019000
4.459462,0.010003,-0.019174,0.011598,0.022409
4.469480,0.010018,-0.010794,-0.014738,0.018268
4.479509,0.010029,0.017936,0.011598,0.021359
4.489477,0.009969,-0.040722,-0.038680,0.056164
4.499523,0.010046,-0.008400,-0.037483,0.038413
4.509472,0.009948,-0.015583,0.005612,0.016563
4.519448,0.009976,-0.014386,-0.002767,0.014649
4.529479,0.010031,-0.022765,0.029555,0.037306
4.539463,0.009984,-0.015583,0.053497,0.055720
4.549474,0.010011,-0.037131,0.016386,0.040586
4.559466,0.009992,-0.061073,0.060679,0.086092
4.569466,0.010000,-0.016780,0.013992,0.021848
4.579520,0.010054,0.016739,0.004415,0.017311
4.589469,0.009949,-0.020371,0.013992,0.024714
4.599566,0.010096,-0.008400,-0.020724,0.022362
4.609485,0.009919,-0.041919,-0.007556,0.042595
4.619521,0.010036,-0.050299,0.017584,0.053284
4.629469,0.009949,-0.073044,-0.060228,0.094672
4.639504,0.010035,-0.065861,0.030752,0.072687
4.649456,0.009952,-0.079029,-0.003964,0.079129
4.659513,0.010056,-0.034736,0.023569,0.041978
4.669468,0.009955,-0.027554,-0.025512,0.037551
4.679530,0.010062,-0.033539,-0.001570,0.033576
4.689475,0.009945,-0.032342,-0.073396,0.080206
4.699610,0.010136,-0.043116,-0.053045,0.068358
4.709491,0.009881,-0.050299,-0.091353,0.104285
4.719697,0.010206,-0.013189,-0.092550,0.093485
4.729611,0.009914,-0.047905,-0.100929,0.111721
4.739528,0.009917,-0.033539,-0.074593,0.081787
4.749564,0.010036,-0.104168,0.002021,0.104188
4.760037,0.010473,-0.114942,-0.012344,0.115603
4.770063,0.010027,-0.119731,-0.044666,0.127791
4.779685,0.009621,-0.074241,-0.100929,0.125293
4.789909,0.010224,-0.016780,-0.088958,0.090527
4.799754,0.009845,-0.028751,-0.067411,0.073286
4.810263,0.010509,0.154405,-0.213457,0.263448
4.819599,0.009336,0.075397,-0.154799,0.172184
4.829504,0.009904,-0.159235,-0.044666,0.165381
4.839512,0.010009,-0.214302,0.434175,0.484183
4.849481,0.009969,0.003571,0.637682,0.637692
4.859649,0.010168,-0.339997,0.539519,0.637714
4.869500,0.009850,-0.588994,0.112154,0.599577
4.879529,0.010029,-0.389078,-0.087761,0.398853
4.889475,0.009947,-0.246623,-0.033892,0.248941
4.899564,0.010089,0.167574,-0.221837,0.278015
4.909519,0.009955,0.227429,-0.376263,0.439656
4.919494,0.009975,0.193910,-0.111703,0.223783
4.929582,0.010087,0.162785,0.274960,0.319534
4.939540,0.009958,0.003571,0.345589,0.345608
4.949538,0.009998,-0.353165,-0.069805,0.359998
4.959658,0.010120,-0.420203,-0.098535,0.431601
4.969489,0.009831,-0.442948,-0.001570,0.442951
4.979506,0.010016,-0.393867,0.042723,0.396177
4.989471,0.009965,-0.397458,0.023569,0.398156
4.999593,0.010123,-0.337603,-0.023118,0.338394
5.009488,0.009894,-0.126913,-0.062622,0.141522
5.019474,0.009987,-0.023963,-0.026709,0.035883
5.029483,0.010009,0.095748,-0.003964,0.095830
5.039460,0.009977,0.095748,-0.062622,0.114408
5.049470,0.010010,-0.033539,0.013992,0.036341
5.059676,0.010206,-0.079029,0.043920,0.090413
5.069501,0.009825,-0.083818,0.041526,0.093540
5.079510,0.010009,-0.061073,-0.012344,0.062308
5.089607,0.010098,-0.040722,-0.000373,0.040724
5.099487,0.009880,-0.045510,0.018781,0.049233
5.109457,0.009969,-0.108957,0.033146,0.113887
5.119373,0.009917,-0.104168,-0.006359,0.104362
5.129351,0.009978,-0.104168,0.021175,0.106299
5.139392,0.010041,-0.082621,-0.041074,0.092267
5.149435,0.010043,-0.105365,0.037934,0.111986
5.159420,0.009985,-0.150855,-0.019527,0.152114
5.169669,0.010249,-0.154447,-0.049454,0.162171
5.179616,0.009948,-0.143673,-0.009950,0.144017
5.189486,0.009869,-0.146067,0.000824,0.146069
5.199853,0.010367,-0.105365,-0.019527,0.107160
5.209683,0.009831,-0.148461,-0.021921,0.150071
5.219534,0.009851,-0.138884,-0.006359,0.139030
5.229552,0.010018,-0.128110,0.048708,0.137057
5.239471,0.009919,-0.150855,-0.026709,0.153201
5.249517,0.010046,-0.136490,0.002021,0.136505
5.259495,0.009978,-0.158038,-0.011147,0.158430
5.269509,0.010013,-0.153249,-0.009950,0.153572
5.279511,0.010003,-0.146067,-0.020724,0.147530
