t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
0.880037,0.009330,9.623494,-0.051914,-0.003661,-0.001262
0.890032,0.009995,9.690531,0.015123,-0.003510,-0.001297
0.900003,0.009971,9.713276,0.037868,-0.003132,-0.001328
0.910467,0.010464,9.787496,0.112088,-0.001960,-0.001348
0.919997,0.009530,9.588778,-0.086630,-0.002785,-0.001375
0.930040,0.010043,9.585186,-0.090222,-0.003691,-0.001412
0.940012,0.009972,9.728838,0.053430,-0.003158,-0.001444
0.950054,0.010042,9.534908,-0.140500,-0.004569,-0.001489
0.960005,0.009951,9.684546,0.009138,-0.004479,-0.001534
0.970158,0.010152,9.706094,0.030686,-0.004167,-0.001576
0.980035,0.009877,9.642647,-0.032761,-0.004491,-0.001621
0.990012,0.009977,9.573215,-0.102193,-0.005510,-0.001676
1.000003,0.009991,9.690531,0.015123,-0.005359,-0.001729
1.010040,0.010037,9.692925,0.017517,-0.005183,-0.001781
1.020038,0.009998,9.636662,-0.038746,-0.005571,-0.001837
1.030021,0.009983,9.664195,-0.011213,-0.005683,-0.001894
1.039995,0.009974,9.685743,0.010335,-0.005579,-0.001949
1.050068,0.010073,9.701305,0.025897,-0.005319,-0.002003
1.059999,0.009931,9.616311,-0.059097,-0.005906,-0.002062
1.070191,0.010192,9.677363,0.001955,-0.005886,-0.002122
1.080458,0.010267,9.661801,-0.013607,-0.006025,-0.002183
1.090039,0.009580,9.651027,-0.024381,-0.006259,-0.002243
1.100013,0.009974,9.676166,0.000758,-0.006251,-0.002306
1.110031,0.010018,9.718065,0.042657,-0.005824,-0.002364
1.120035,0.010004,9.668983,-0.006425,-0.005888,-0.002423
1.130027,0.009992,9.641450,-0.033958,-0.006228,-0.002485
1.140004,0.009977,9.659407,-0.016001,-0.006387,-0.002549
1.150034,0.010030,9.713276,0.037868,-0.006007,-0.002609
1.160013,0.009979,9.821015,0.145607,-0.004554,-0.002655
1.170190,0.010177,9.616311,-0.059097,-0.005156,-0.002707
1.180051,0.009861,9.493010,-0.182398,-0.006954,-0.002776
1.190055,0.010004,9.710882,0.035474,-0.006600,-0.002842
1.200017,0.009961,9.811438,0.136030,-0.005244,-0.002894
1.210048,0.010031,9.613917,-0.061491,-0.005861,-0.002953
1.219996,0.009948,9.587581,-0.087827,-0.006735,-0.003020
1.230034,0.010038,9.730036,0.054628,-0.006187,-0.003082
1.240000,0.009967,9.697714,0.022306,-0.005964,-0.003141
1.250054,0.010053,9.589975,-0.085433,-0.006823,-0.003210
1.260018,0.009964,9.635465,-0.039943,-0.007221,-0.003282
1.270179,0.010162,9.703699,0.028291,-0.006934,-0.003352
1.280036,0.009857,9.719262,0.043854,-0.006501,-0.003416
1.290058,0.010022,9.622296,-0.053111,-0.007034,-0.003487
1.300011,0.009952,9.624691,-0.050717,-0.007539,-0.003562
1.310005,0.009995,9.736021,0.060613,-0.006933,-0.003631
1.320013,0.010008,9.665392,-0.010016,-0.007033,-0.003702
1.330030,0.010018,9.660604,-0.014804,-0.007181,-0.003774
1.339995,0.009965,9.686940,0.011532,-0.007066,-0.003844
1.350057,0.010061,9.645041,-0.030367,-0.007372,-0.003918
1.360020,0.009964,9.686940,0.011532,-0.007257,-0.003990
1.370183,0.010163,9.726444,0.051036,-0.006738,-0.004059
1.379987,0.009804,9.648633,-0.026775,-0.007001,-0.004128
1.390042,0.010055,9.685743,0.010335,-0.006897,-0.004197
1.400030,0.009988,9.824607,0.149199,-0.005407,-0.004251
1.410079,0.010050,9.558850,-0.116558,-0.006578,-0.004317
1.420022,0.009942,9.603143,-0.072265,-0.007297,-0.004390
1.430043,0.010021,9.724050,0.048642,-0.006809,-0.004458
1.440042,0.009999,9.691728,0.016320,-0.006646,-0.004524
1.450039,0.009998,9.752780,0.077372,-0.005872,-0.004583
1.459995,0.009955,9.666589,-0.008819,-0.005960,-0.004642
1.470241,0.010246,9.668983,-0.006425,-0.006026,-0.004704
1.480042,0.009802,9.684546,0.009138,-0.005936,-0.004762
1.490031,0.009989,9.720459,0.045051,-0.005486,-0.004817
1.500061,0.010030,9.686940,0.011532,-0.005371,-0.004871
1.510059,0.009998,9.664195,-0.011213,-0.005483,-0.004926
1.520010,0.009951,9.649830,-0.025578,-0.005737,-0.004983
1.530030,0.010020,9.648633,-0.026775,-0.006006,-0.005043
1.540005,0.009975,9.671378,-0.004030,-0.006046,-0.005103
1.550052,0.010047,9.722853,0.047445,-0.005569,-0.005159
1.560020,0.009967,9.672575,-0.002833,-0.005597,-0.005215
1.570476,0.010456,9.680954,0.005546,-0.005539,-0.005273
1.580065,0.009589,9.685743,0.010335,-0.005440,-0.005325
1.590035,0.009971,9.706094,0.030686,-0.005134,-0.005376
1.600017,0.009981,9.640253,-0.035155,-0.005485,-0.005431
1.610036,0.010019,9.664195,-0.011213,-0.005598,-0.005487
1.620034,0.009997,9.697714,0.022306,-0.005375,-0.005541
1.630053,0.010020,9.721656,0.046248,-0.004911,-0.005590
1.640018,0.009964,9.662998,-0.012410,-0.005035,-0.005640
1.650062,0.010045,9.654618,-0.020790,-0.005244,-0.005693
1.660058,0.009996,9.689334,0.013926,-0.005105,-0.005744
1.670184,0.010125,9.682152,0.006744,-0.005036,-0.005795
1.680017,0.009833,9.727641,0.052233,-0.004523,-0.005839
1.690043,0.010026,9.666589,-0.008819,-0.004611,-0.005886
1.699994,0.009951,9.720459,0.045051,-0.004163,-0.005927
1.710039,0.010045,9.678560,0.003152,-0.004131,-0.005969
1.720000,0.009961,9.682152,0.006744,-0.004064,-0.006009
1.730036,0.010036,9.629479,-0.045929,-0.004525,-0.006054
1.740065,0.010030,9.722853,0.047445,-0.004049,-0.006095
1.750268,0.010203,9.652224,-0.023184,-0.004286,-0.006139
1.759998,0.009730,9.677363,0.001955,-0.004267,-0.006180
1.770203,0.010205,9.676166,0.000758,-0.004259,-0.006224
1.780000,0.009797,9.588778,-0.086630,-0.005108,-0.006274
1.790057,0.010056,9.578004,-0.097404,-0.006087,-0.006335
1.800000,0.009944,9.782708,0.107300,-0.005020,-0.006385
1.810018,0.010018,9.728838,0.053430,-0.004485,-0.006430
1.819997,0.009979,9.690531,0.015123,-0.004334,-0.006473
1.830029,0.010032,9.624691,-0.050717,-0.004843,-0.006522
1.840012,0.009983,9.800664,0.125257,-0.003592,-0.006558
1.850034,0.010022,9.840169,0.164761,-0.001941,-0.006577
1.859996,0.009962,9.605537,-0.069871,-0.002637,-0.006603
1.870170,0.010174,9.661801,-0.013607,-0.002775,-0.006631
1.880004,0.009833,9.690531,0.015123,-0.002627,-0.006657
1.890040,0.010036,9.661801,-0.013607,-0.002763,-0.006685
1.900403,0.010363,9.654618,-0.020790,-0.002979,-0.006716
1.910140,0.009738,9.666589,-0.008819,-0.003065,-0.006746
1.919980,0.009840,9.715670,0.040262,-0.002668,-0.006772
1.930013,0.010033,9.691728,0.016320,-0.002505,-0.006797
1.939999,0.009986,9.625888,-0.049520,-0.002999,-0.006827
1.950069,0.010070,9.593566,-0.081842,-0.003823,-0.006866
1.960016,0.009948,9.703699,0.028291,-0.003542,-0.006901
1.970175,0.010158,9.765949,0.090541,-0.002622,-0.006927
1.980457,0.010283,9.622296,-0.053111,-0.003168,-0.006960
1.990023,0.009566,9.643844,-0.031564,-0.003470,-0.006993
1.999998,0.009975,9.618705,-0.056703,-0.004036,-0.007033
2.010013,0.010015,9.655815,-0.019593,-0.004232,-0.007076
2.020047,0.010034,9.671378,-0.004030,-0.004272,-0.007119
2.030023,0.009976,9.761160,0.085752,-0.003417,-0.007153
2.040001,0.009978,9.623494,-0.051914,-0.003935,-0.007192
2.050043,0.010041,9.686940,0.011532,-0.003819,-0.007230
2.059991,0.009948,9.733627,0.058219,-0.003240,-0.007263
2.070168,0.010177,9.690531,0.015123,-0.003086,-0.007294
2.080058,0.009891,9.651027,-0.024381,-0.003327,-0.007327
2.090046,0.009987,9.623494,-0.051914,-0.003846,-0.007365
2.100013,0.009967,9.690531,0.015123,-0.003695,-0.007402
2.110059,0.010046,9.645041,-0.030367,-0.004000,-0.007442
2.119990,0.009931,9.627085,-0.048323,-0.004480,-0.007487
2.130033,0.010042,9.609128,-0.066280,-0.005146,-0.007539
2.139980,0.009948,9.652224,-0.023184,-0.005376,-0.007592
2.150046,0.010066,9.689334,0.013926,-0.005236,-0.007645
2.159978,0.009932,9.674969,-0.000439,-0.005240,-0.007697
2.170186,0.010209,9.645041,-0.030367,-0.005550,-0.007753
2.180025,0.009839,9.671378,-0.004030,-0.005590,-0.007808
2.190136,0.010111,9.639056,-0.036352,-0.005958,-0.007869
2.200005,0.009869,9.680954,0.005546,-0.005903,-0.007927
2.210110,0.010105,9.615114,-0.060294,-0.006512,-0.007993
2.220005,0.009894,9.702502,0.027094,-0.006244,-0.008055
2.230092,0.010087,9.816227,0.140819,-0.004824,-0.008103
2.239995,0.009903,9.801862,0.126454,-0.003571,-0.008139
2.250076,0.010081,9.649830,-0.025578,-0.003829,-0.008177
2.259990,0.009914,9.641450,-0.033958,-0.004166,-0.008218
2.270168,0.010177,9.649830,-0.025578,-0.004426,-0.008264
2.280012,0.009844,9.712079,0.036671,-0.004065,-0.008304
2.290082,0.010070,9.755175,0.079767,-0.003262,-0.008336
2.300007,0.009925,9.726444,0.051036,-0.002755,-0.008364
2.310075,0.010068,9.573215,-0.102193,-0.003784,-0.008402
2.319995,0.009920,9.637859,-0.037549,-0.004157,-0.008443
2.330076,0.010081,9.660604,-0.014804,-0.004306,-0.008486
2.340018,0.009942,9.738415,0.063007,-0.003680,-0.008523
2.350093,0.010075,9.636662,-0.038746,-0.004070,-0.008564
2.360045,0.009952,9.642647,-0.032761,-0.004396,-0.008608
2.370214,0.010169,9.695320,0.019912,-0.004194,-0.008650
2.380040,0.009826,9.597157,-0.078251,-0.004962,-0.008699
2.390087,0.010048,9.688137,0.012729,-0.004835,-0.008748
2.400028,0.009940,9.837775,0.162367,-0.003221,-0.008780
2.410078,0.010050,9.703699,0.028291,-0.002936,-0.008809
2.419986,0.009908,9.673772,-0.001636,-0.002952,-0.008839
2.430094,0.010108,9.621099,-0.054309,-0.003501,-0.008874
2.440023,0.009929,9.622296,-0.053111,-0.004029,-0.008914
2.450092,0.010069,9.657012,-0.018396,-0.004214,-0.008956
2.460018,0.009926,9.809044,0.133636,-0.002887,-0.008985
2.470203,0.010185,9.556456,-0.118952,-0.004099,-0.009027
2.480020,0.009817,9.556456,-0.118952,-0.005267,-0.009079
2.490084,0.010064,9.580398,-0.095010,-0.006223,-0.009141
2.500030,0.009945,9.769540,0.094132,-0.005287,-0.009194
2.510077,0.010047,9.709685,0.034277,-0.004942,-0.009243
2.520010,0.009933,9.683349,0.007941,-0.004864,-0.009292
2.530076,0.010066,9.900024,0.224616,-0.002603,-0.009318
2.540023,0.009948,9.702502,0.027094,-0.002333,-0.009341
2.550086,0.010063,9.579201,-0.096207,-0.003301,-0.009374
2.560000,0.009914,10.220847,0.545439,0.002106,-0.009353
2.570192,0.010192,9.689334,0.013926,0.002248,-0.009331
2.580020,0.009828,9.094375,-0.581033,-0.003462,-0.009365
2.590074,0.010054,8.926781,-0.748627,-0.010989,-0.009475
2.600410,0.010335,9.794679,0.119271,-0.009756,-0.009576
2.610060,0.009651,9.865308,0.189900,-0.007924,-0.009652
2.619991,0.009931,8.971074,-0.704334,-0.014918,-0.009800
2.630080,0.010089,9.634267,-0.041140,-0.015333,-0.009955
2.639991,0.009912,9.442731,-0.232677,-0.017639,-0.010130
2.650078,0.010087,9.606734,-0.068674,-0.018332,-0.010315
2.660007,0.009929,9.870096,0.194688,-0.016399,-0.010478
2.670208,0.010200,9.961076,0.285668,-0.013485,-0.010615
2.680058,0.009850,9.836578,0.161170,-0.011898,-0.010732
2.690124,0.010067,9.777920,0.102512,-0.010866,-0.010842
2.700022,0.009897,9.810241,0.134833,-0.009531,-0.010936
2.710096,0.010074,9.548076,-0.127332,-0.010814,-0.011045
2.720026,0.009931,9.569624,-0.105784,-0.011864,-0.011163
2.730126,0.010099,9.777920,0.102512,-0.010829,-0.011272
2.740042,0.009916,9.716867,0.041459,-0.010418,-0.011376
2.750113,0.010071,9.515754,-0.159653,-0.012026,-0.011497
2.760012,0.009899,9.660604,-0.014804,-0.012172,-0.011617
2.770238,0.010226,9.745598,0.070190,-0.011455,-0.011734
2.780049,0.009811,9.659407,-0.016001,-0.011612,-0.011848
2.790070,0.010021,9.628282,-0.047126,-0.012084,-0.011969
2.800022,0.009952,9.640253,-0.035155,-0.012434,-0.012093
2.810081,0.010059,9.668983,-0.006425,-0.012498,-0.012219
2.820010,0.009929,9.704896,0.029488,-0.012206,-0.012340
2.830059,0.010049,9.739612,0.064204,-0.011560,-0.012456
2.840031,0.009972,9.621099,-0.054309,-0.012102,-0.012577
2.850080,0.010049,9.665392,-0.010016,-0.012203,-0.012700
2.860002,0.009922,9.744401,0.068993,-0.011518,-0.012814
2.870204,0.010202,9.637859,-0.037549,-0.011901,-0.012935
2.880024,0.009820,9.613917,-0.061491,-0.012505,-0.013058
2.890111,0.010087,9.646238,-0.029169,-0.012799,-0.013187
2.900024,0.009912,9.660604,-0.014804,-0.012946,-0.013315
2.910106,0.010082,9.710882,0.035474,-0.012588,-0.013442
2.920018,0.009912,9.710882,0.035474,-0.012237,-0.013564
2.930110,0.010092,9.730036,0.054628,-0.011685,-0.013682
2.940019,0.009909,9.719262,0.043854,-0.011251,-0.013793
2.950113,0.010095,9.733627,0.058219,-0.010663,-0.013901
2.960007,0.009893,9.755175,0.079767,-0.009874,-0.013998
2.970204,0.010197,9.718065,0.042657,-0.009439,-0.014095
2.980011,0.009807,9.789891,0.114483,-0.008316,-0.014176
2.990083,0.010072,9.690531,0.015123,-0.008164,-0.014258
3.000027,0.009943,9.661801,-0.013607,-0.008299,-0.014341
3.010559,0.010532,9.719262,0.043854,-0.007837,-0.014423
3.019997,0.009439,9.677363,0.001955,-0.007819,-0.014497
3.030092,0.010095,9.743204,0.067796,-0.007134,-0.014569
3.040037,0.009944,9.639056,-0.036352,-0.007496,-0.014644
3.050101,0.010064,9.667786,-0.007622,-0.007573,-0.014720
3.060018,0.009917,9.615114,-0.060294,-0.008171,-0.014801
3.070208,0.010190,9.771934,0.096526,-0.007187,-0.014874
3.080026,0.009819,9.030929,-0.644479,-0.013515,-0.015007
3.090099,0.010073,8.986636,-0.688772,-0.020453,-0.015213
3.100022,0.009923,9.765949,0.090541,-0.019554,-0.015407
3.110070,0.010049,10.011354,0.335946,-0.016178,-0.015570
3.120108,0.010038,9.193734,-0.481674,-0.021013,-0.015781
3.130128,0.010020,8.905233,-0.770175,-0.028730,-0.016068
3.140039,0.009911,9.044097,-0.631311,-0.034987,-0.016415
3.150128,0.010089,9.277531,-0.397877,-0.039001,-0.016809
3.160030,0.009902,9.670181,-0.005227,-0.039053,-0.017195
3.170181,0.010151,9.846154,0.170746,-0.037320,-0.017574
3.180020,0.009838,9.877279,0.201871,-0.035334,-0.017922
3.190084,0.010064,9.653421,-0.021987,-0.035555,-0.018280
3.199995,0.009911,9.442731,-0.232677,-0.037861,-0.018655
3.210616,0.010621,9.476250,-0.199158,-0.039976,-0.019080
3.220011,0.009395,9.914389,0.238981,-0.037731,-0.019434
3.230083,0.010072,9.707291,0.031883,-0.037410,-0.019811
3.240021,0.009938,9.513360,-0.162048,-0.039020,-0.020199
3.250106,0.010085,9.588778,-0.086630,-0.039894,-0.020601
3.260010,0.009904,9.471462,-0.203946,-0.041914,-0.021016
3.270171,0.010161,9.558850,-0.116558,-0.043098,-0.021454
3.280021,0.009850,9.628282,-0.047126,-0.043562,-0.021883
3.290074,0.010053,9.449914,-0.225494,-0.045829,-0.022344
3.300019,0.009945,9.639056,-0.036352,-0.046191,-0.022803
3.310065,0.010046,9.487024,-0.188384,-0.048083,-0.023286
3.320062,0.009997,9.566033,-0.109375,-0.049177,-0.023778
3.330078,0.010015,9.664195,-0.011213,-0.049289,-0.024271
3.340015,0.009938,9.550470,-0.124938,-0.050531,-0.024774
3.350078,0.010063,9.587581,-0.087827,-0.051414,-0.025291
3.360102,0.010024,11.467029,1.791621,-0.033456,-0.025626
3.370166,0.010064,10.726023,1.050615,-0.022882,-0.025857
3.380048,0.009882,9.579201,-0.096207,-0.023833,-0.026092
3.390086,0.010038,9.471462,-0.203946,-0.025880,-0.026352
3.400018,0.009932,10.182540,0.507132,-0.020843,-0.026559
3.410082,0.010064,9.929951,0.254543,-0.018282,-0.026743
3.420010,0.009928,9.507375,-0.168033,-0.019950,-0.026941
3.430066,0.010056,9.679757,0.004349,-0.019906,-0.027141
3.440009,0.009943,9.816227,0.140819,-0.018506,-0.027325
3.450085,0.010076,9.694123,0.018715,-0.018317,-0.027510
3.460004,0.009919,9.686940,0.011532,-0.018203,-0.027690
3.470188,0.010183,9.732430,0.057022,-0.017622,-0.027870
3.480088,0.009901,9.540894,-0.134514,-0.018954,-0.028057
3.490090,0.010001,9.619902,-0.055506,-0.019509,-0.028253
3.500020,0.009931,9.794679,0.119271,-0.018325,-0.028435
3.510058,0.010038,9.657012,-0.018396,-0.018510,-0.028620
3.520010,0.009952,9.597157,-0.078251,-0.019288,-0.028812
3.530077,0.010068,9.713276,0.037868,-0.018907,-0.029003
3.540012,0.009934,9.673772,-0.001636,-0.018923,-0.029191
3.550085,0.010073,9.625888,-0.049520,-0.019422,-0.029386
3.560014,0.009929,9.757569,0.082161,-0.018606,-0.029571
3.570186,0.010172,9.633070,-0.042338,-0.019037,-0.029765
3.580024,0.009838,9.586383,-0.089025,-0.019913,-0.029961
3.590085,0.010061,9.703699,0.028291,-0.019628,-0.030158
3.599996,0.009911,9.668983,-0.006425,-0.019692,-0.030353
3.610074,0.010078,9.671378,-0.004030,-0.019732,-0.030552
3.619997,0.009923,9.700108,0.024700,-0.019487,-0.030745
3.630083,0.010087,9.686940,0.011532,-0.019371,-0.030941
3.640021,0.009938,9.667786,-0.007622,-0.019447,-0.031134
3.650082,0.010061,9.684546,0.009138,-0.019355,-0.031329
3.659996,0.009915,9.722853,0.047445,-0.018884,-0.031516
3.670197,0.010201,9.623494,-0.051914,-0.019414,-0.031714
3.680021,0.009824,9.680954,0.005546,-0.019359,-0.031904
3.690092,0.010071,9.684546,0.009138,-0.019267,-0.032098
3.700017,0.009925,9.667786,-0.007622,-0.019343,-0.032290
3.710082,0.010065,9.685743,0.010335,-0.019239,-0.032484
3.720032,0.009949,9.645041,-0.030367,-0.019541,-0.032678
3.730072,0.010041,9.671378,-0.004030,-0.019582,-0.032875
3.740007,0.009935,9.676166,0.000758,-0.019574,-0.033069
3.750124,0.010117,9.700108,0.024700,-0.019324,-0.033265
3.760021,0.009897,9.639056,-0.036352,-0.019684,-0.033460
3.770211,0.010191,9.702502,0.027094,-0.019408,-0.033658
3.780015,0.009804,9.678560,0.003152,-0.019377,-0.033847
3.790076,0.010060,9.665392,-0.010016,-0.019478,-0.034043
3.800017,0.009942,9.686940,0.011532,-0.019363,-0.034236
3.810079,0.010062,9.720459,0.045051,-0.018910,-0.034426
3.819989,0.009910,9.661801,-0.013607,-0.019045,-0.034615
3.830076,0.010087,9.653421,-0.021987,-0.019266,-0.034809
3.839984,0.009908,9.634267,-0.041140,-0.019674,-0.035004
3.850079,0.010095,9.714473,0.039065,-0.019280,-0.035199
3.860011,0.009932,9.651027,-0.024381,-0.019522,-0.035393
3.870175,0.010164,9.689334,0.013926,-0.019380,-0.035590
3.880016,0.009841,9.652224,-0.023184,-0.019608,-0.035783
3.890368,0.010352,9.701305,0.025897,-0.019340,-0.035983
3.899999,0.009631,9.657012,-0.018396,-0.019518,-0.036171
3.910080,0.010080,9.677363,0.001955,-0.019498,-0.036367
3.920006,0.009926,9.709685,0.034277,-0.019158,-0.036558
3.930082,0.010076,9.706094,0.030686,-0.018848,-0.036747
3.940022,0.009940,9.676166,0.000758,-0.018841,-0.036935
3.950093,0.010071,9.682152,0.006744,-0.018773,-0.037124
3.960007,0.009914,9.706094,0.030686,-0.018469,-0.037307
3.970178,0.010170,9.727641,0.052233,-0.017938,-0.037489
3.980044,0.009866,9.679757,0.004349,-0.017895,-0.037666
3.990198,0.010155,9.662998,-0.012410,-0.018021,-0.037849
3.999993,0.009795,9.653421,-0.021987,-0.018236,-0.038028
4.010082,0.010089,9.680954,0.005546,-0.018180,-0.038211
4.019996,0.009914,9.690531,0.015123,-0.018030,-0.038390
4.030074,0.010077,9.722853,0.047445,-0.017552,-0.038567
4.040018,0.009944,9.710882,0.035474,-0.017199,-0.038738
4.050098,0.010080,9.628282,-0.047126,-0.017674,-0.038916
4.060004,0.009906,9.679757,0.004349,-0.017631,-0.039090
4.070194,0.010190,9.686940,0.011532,-0.017514,-0.039269
4.080011,0.009817,9.700108,0.024700,-0.017271,-0.039438
4.090088,0.010077,9.698911,0.023503,-0.017034,-0.039610
4.099993,0.009906,9.677363,0.001955,-0.017015,-0.039779
4.110072,0.010079,9.665392,-0.010016,-0.017116,-0.039951
4.120003,0.009931,9.682152,0.006744,-0.017049,-0.040120
4.130075,0.010072,9.713276,0.037868,-0.016668,-0.040288
4.140016,0.009941,9.692925,0.017517,-0.016493,-0.040452
4.150095,0.010079,9.660604,-0.014804,-0.016643,-0.040620
4.159992,0.009897,9.703699,0.028291,-0.016363,-0.040782
4.170189,0.010197,9.672575,-0.002833,-0.016392,-0.040949
4.180012,0.009823,9.722853,0.047445,-0.015925,-0.041106
4.190084,0.010072,9.660604,-0.014804,-0.016075,-0.041267
4.199996,0.009912,9.697714,0.022306,-0.015853,-0.041425
4.210090,0.010094,9.642647,-0.032761,-0.016184,-0.041588
4.219980,0.009890,9.667786,-0.007622,-0.016260,-0.041749
4.230069,0.010089,9.671378,-0.004030,-0.016300,-0.041913
4.240017,0.009948,9.625888,-0.049520,-0.016793,-0.042080
4.250080,0.010062,9.682152,0.006744,-0.016725,-0.042249
4.259993,0.009913,9.655815,-0.019593,-0.016919,-0.042416
4.270176,0.010183,9.682152,0.006744,-0.016851,-0.042588
4.280026,0.009850,9.660604,-0.014804,-0.016996,-0.042755
