t_s,dt_s,ax_dynamic,az_dynamic,accel_xz_magnitude
1.349747,0.009916,-0.011304,-0.016787,0.020238
1.359715,0.009968,-0.020881,-0.006013,0.021729
1.369701,0.009986,-0.011304,0.011944,0.016445
1.379692,0.009991,0.006652,0.020323,0.021384
1.390269,0.010577,0.031792,-0.016787,0.035951
1.399715,0.009446,0.035383,0.002367,0.035462
1.409733,0.010018,-0.006516,-0.000027,0.006516
1.419707,0.009974,-0.008910,-0.000027,0.008910
1.429790,0.010083,-0.000530,0.031097,0.031102
1.439709,0.009919,-0.004121,0.017929,0.018397
1.449695,0.009986,0.023412,-0.049109,0.054404
1.459694,0.009999,-0.025669,0.039477,0.047089
1.469701,0.010007,-0.016093,-0.002422,0.016274
1.479700,0.009998,0.025806,-0.020378,0.032882
1.489643,0.009943,-0.010107,0.019126,0.021632
1.499667,0.010024,-0.023275,-0.045517,0.051123
1.509632,0.009965,0.001864,0.027506,0.027569
1.519682,0.010051,0.007850,0.020323,0.021787
1.529718,0.010035,0.011441,-0.003619,0.011999
1.539657,0.009939,-0.018487,-0.039532,0.043641
1.549737,0.010080,0.005455,0.047857,0.048167
1.559722,0.009985,0.000667,0.017929,0.017942
1.569671,0.009949,-0.013698,0.015535,0.020712
1.579667,0.009997,0.001864,0.011944,0.012088
1.589653,0.009986,-0.008910,0.038280,0.039303
1.599674,0.010021,0.000667,0.023915,0.023924
1.609614,0.009940,-0.017290,0.010747,0.020357
1.619670,0.010056,-0.010107,0.061025,0.061856
1.629713,0.010042,-0.000530,0.028703,0.028708
1.639679,0.009966,-0.029261,0.011944,0.031604
1.649651,0.009972,-0.001727,0.004761,0.005065
1.659677,0.010026,-0.000530,0.039477,0.039481
1.669827,0.010150,0.016229,0.027506,0.031937
1.679680,0.009853,0.011441,0.017929,0.021268
1.689730,0.010051,0.043763,-0.017984,0.047314
1.699668,0.009938,0.004258,0.010747,0.011559
1.709657,0.009989,-0.005319,0.020323,0.021008
1.719654,0.009996,0.000667,-0.033546,0.033553
1.729722,0.010069,0.018623,-0.001224,0.018664
1.739673,0.009951,-0.022078,-0.017984,0.028476
1.749706,0.010032,0.004258,0.017929,0.018428
1.759682,0.009977,-0.010107,0.008352,0.013112
1.769651,0.009969,-0.023275,0.009549,0.025158
1.779732,0.010081,-0.008910,-0.008407,0.012250
1.789957,0.010224,0.006652,0.040674,0.041214
1.799797,0.009840,0.000667,0.049054,0.049058
1.809697,0.009900,-0.001727,0.039477,0.039515
1.819643,0.009946,0.007850,0.047857,0.048496
1.829751,0.010108,0.047354,0.025112,0.053600
1.839647,0.009896,0.027003,0.049054,0.055995
1.849685,0.010038,0.071296,-0.037137,0.080388
1.859693,0.010007,0.042565,-0.088613,0.098306
1.869724,0.010031,0.052142,0.029900,0.060107
1.879745,0.010020,0.083267,-0.019181,0.085448
1.889724,0.009979,0.187415,0.119683,0.222370
1.899759,0.010035,0.358600,0.104120,0.373410
1.909823,0.010064,0.309519,0.001170,0.309521
1.919657,0.009834,0.317899,0.055039,0.322628
1.929726,0.010069,0.244875,0.075390,0.256218
1.939670,0.009944,0.256846,0.044265,0.260633
1.949689,0.010019,0.192203,0.064616,0.202774
1.959651,0.009962,0.084464,0.001170,0.084472
1.969661,0.010010,-0.017290,-0.016787,0.024098
1.979640,0.009978,0.060522,0.002367,0.060568
1.989651,0.010012,0.066507,0.041871,0.078590
1.999648,0.009996,0.028200,-0.046714,0.054566
2.009690,0.010042,-0.035246,0.044265,0.056584
2.019672,0.009982,0.006652,0.016732,0.018006
2.029704,0.010032,0.004258,-0.002422,0.004899
2.039627,0.009923,-0.020881,0.002367,0.021015
2.049675,0.010048,-0.014895,-0.023969,0.028221
2.059675,0.010000,-0.029261,-0.028758,0.041027
2.069649,0.009974,-0.034049,0.069404,0.077307
2.079656,0.010007,-0.047217,-0.047911,0.067268
2.089712,0.010056,0.066507,-0.027561,0.071992
2.099678,0.009966,0.114391,0.058631,0.128542
2.109824,0.010146,0.140728,0.003564,0.140773
2.119658,0.009834,0.253255,-0.050306,0.258203
2.129788,0.010130,0.273606,0.016732,0.274117
2.139715,0.009927,0.268817,0.027506,0.270221
2.149737,0.010022,0.188612,0.013141,0.189069
2.159714,0.009977,0.208962,0.007155,0.209085
2.169671,0.009957,0.145516,-0.094598,0.173562
2.179649,0.009978,0.132348,-0.041926,0.138830
2.189663,0.010014,0.018623,0.002367,0.018773
2.199667,0.010004,-0.044823,-0.028758,0.053255
2.209664,0.009997,-0.110663,0.062222,0.126957
2.219667,0.010003,-0.150168,0.035886,0.154396
2.229762,0.010094,-0.119043,0.041871,0.126192
2.239666,0.009904,-0.036443,-0.046714,0.059248
2.249686,0.010021,0.103618,0.011944,0.104304
2.259689,0.010003,0.159881,0.082573,0.179945
2.269758,0.010069,0.147910,-0.010801,0.148304
2.279669,0.009911,0.224525,-0.026364,0.226067
2.289673,0.010005,0.183823,-0.007210,0.183965
2.299805,0.010132,0.144319,-0.061080,0.156712
2.309894,0.010089,0.050945,-0.009604,0.051843
2.319717,0.009823,-0.013698,0.014338,0.019830
2.329791,0.010074,-0.052006,0.052645,0.074001
2.339706,0.009915,0.012638,-0.002422,0.012868
2.349679,0.009973,0.090449,-0.025166,0.093885
2.359675,0.009996,0.211357,-0.079036,0.225651
2.369665,0.009990,0.244875,-0.081430,0.258060
2.379659,0.009994,0.223328,0.052645,0.229449
2.389838,0.010179,0.170655,0.081375,0.189064
2.399741,0.009903,0.140728,0.025112,0.142951
2.409686,0.009945,0.021018,0.022718,0.030949
2.419850,0.010163,0.005455,0.044265,0.044600
2.429749,0.009900,-0.072356,0.038280,0.081858
2.439669,0.009919,-0.052006,-0.014393,0.053960
2.449713,0.010044,0.060522,-0.016787,0.062807
2.459654,0.009941,0.104815,-0.062277,0.121920
2.469693,0.010039,0.110800,0.043068,0.118876
2.479652,0.009959,0.175444,-0.063474,0.186573
2.489729,0.010077,0.086858,0.082573,0.119844
2.499645,0.009917,0.095238,0.015535,0.096497
2.509787,0.010141,0.139531,0.084967,0.163365
2.519619,0.009832,0.091647,-0.008407,0.092031
2.529752,0.010133,0.125165,0.007155,0.125370
2.539708,0.009955,0.182626,-0.010801,0.182945
2.549697,0.009990,0.187415,-0.015590,0.188062
2.559690,0.009993,0.163473,-0.019181,0.164594
2.569801,0.010111,-0.005319,0.123274,0.123389
2.579689,0.009888,-0.069962,0.120880,0.139666
2.589680,0.009992,-0.059188,0.029900,0.066312
2.599683,0.010003,0.090449,-0.107766,0.140694
2.609674,0.009990,0.258044,-0.132906,0.290259
2.619764,0.010091,0.279591,-0.002422,0.279602
2.629761,0.009997,0.171852,0.179538,0.248530
2.639673,0.009912,0.048551,0.149610,0.157291
2.649679,0.010006,0.022215,0.068207,0.071734
2.659665,0.009986,0.225722,-0.056291,0.232635
2.669673,0.010008,0.225722,0.017929,0.226433
2.679666,0.009993,0.222131,-0.000027,0.222131
2.689662,0.009996,0.027003,0.102923,0.106407
2.699665,0.010003,-0.063977,0.059828,0.087592
2.709701,0.010036,-0.043626,0.150807,0.156991
2.719703,0.010002,0.290365,-0.089810,0.303937
2.729820,0.010117,0.326278,-0.070656,0.333841
2.739989,0.010169,0.217342,-0.017984,0.218085
2.749791,0.009802,0.121574,0.055039,0.133453
2.759691,0.009900,0.029397,0.008352,0.030561
2.769673,0.009982,0.006652,-0.040729,0.041269
2.779647,0.009974,0.123968,-0.077839,0.146380
2.789671,0.010025,0.073690,0.029900,0.079525
2.799933,0.010262,-0.001727,0.074193,0.074213
2.809800,0.009867,0.101223,0.022718,0.103741
2.819690,0.009890,0.308322,-0.039532,0.310846
2.829626,0.009936,0.284380,-0.026364,0.285599
2.839540,0.009915,0.216145,-0.009604,0.216358
2.849752,0.010211,-0.026866,0.058631,0.064493
2.859885,0.010133,0.005455,0.011944,0.013131
2.869671,0.009786,-0.012501,-0.006013,0.013872
2.879483,0.009811,0.146713,-0.539920,0.559498
2.889522,0.010040,0.536968,-0.500416,0.733996
2.899518,0.009996,0.195794,0.302839,0.360620
2.909722,0.010204,-0.067568,0.301642,0.309117
2.919663,0.009941,0.208962,-0.235856,0.315109
2.929765,0.010102,-0.140591,0.324387,0.353543
2.939647,0.009881,-0.223191,0.082573,0.237976
2.949699,0.010052,0.076084,-0.408239,0.415268
2.959643,0.009944,-0.104678,-0.183184,0.210983
2.969670,0.010027,-0.931875,0.081375,0.935421
2.979625,0.009955,-2.671262,1.438888,3.034146
2.989655,0.010030,-2.495288,-0.167621,2.500912
2.999631,0.009977,-0.878005,-1.089389,1.399165
3.009670,0.010039,-0.354872,-0.252616,0.435602
3.019631,0.009961,-0.290229,0.367483,0.468269
3.029749,0.010119,0.032989,-0.142482,0.146251
3.039740,0.009991,0.023412,-0.380705,0.381425
3.049738,0.009998,-0.153759,-0.039532,0.158760
3.059741,0.010003,-0.077145,-0.398662,0.406057
3.069812,0.010072,-0.031655,-0.199943,0.202433
3.079627,0.009814,-0.121437,0.383045,0.401834
3.089640,0.010013,0.092844,0.332767,0.345476
3.099634,0.009994,0.284380,-0.241842,0.373309
3.109632,0.009998,0.007850,-0.108964,0.109246
3.119619,0.009987,-0.289031,-0.040729,0.291887
3.129777,0.010158,-0.126226,-0.101781,0.162149
3.139635,0.009858,-0.048414,0.027506,0.055682
3.149674,0.010039,0.103618,-0.073051,0.126779
3.159708,0.010034,-0.020881,0.189115,0.190264
3.169658,0.009950,-0.153759,0.156793,0.219604
3.179767,0.010109,-0.262695,0.119683,0.288674
3.189795,0.010027,-0.224388,-0.173607,0.283707
3.199759,0.009964,-0.189672,-0.113752,0.221167
3.209693,0.009935,-0.055597,-0.096993,0.111797
3.219662,0.009968,-0.011304,0.099332,0.099973
3.229762,0.010100,-0.046020,0.093346,0.104074
3.239674,0.009912,-0.241147,0.183129,0.302801
3.249683,0.010009,-0.369237,0.069404,0.375704
3.259683,0.010000,-0.415924,-0.061080,0.420385
3.269683,0.010000,-0.158548,-0.310076,0.348260
3.279686,0.010003,-0.083130,-0.126920,0.151721
3.289682,0.009997,-0.091510,0.093346,0.130720
3.299660,0.009978,-0.135803,0.159187,0.209244
3.309660,0.010000,-0.201643,-0.061080,0.210691
3.319674,0.010014,-0.296214,-0.065868,0.303449
3.329776,0.010103,-0.265089,-0.143679,0.301523
3.339648,0.009872,-0.311776,-0.083824,0.322848
3.349685,0.010036,-0.326142,-0.044320,0.329139
3.359703,0.010019,-0.408742,0.038280,0.410530
3.369665,0.009962,-0.408742,-0.091007,0.418750
3.379627,0.009961,-0.395573,-0.234659,0.459938
3.389837,0.010211,-0.284243,-0.249024,0.377898
3.399676,0.009839,-0.213614,-0.122132,0.246063
3.409671,0.009995,-0.365646,0.028703,0.366771
3.419620,0.009948,-0.585912,-0.008407,0.585973
3.429745,0.010125,-0.618234,-0.017984,0.618496
3.439649,0.009904,-0.572744,-0.170016,0.597446
3.449667,0.010019,-0.453034,-0.158045,0.479811
3.459618,0.009950,-0.459020,-0.082627,0.466397
3.469675,0.010057,-0.465005,-0.020378,0.465452
3.479673,0.009998,-0.522466,0.076587,0.528050
3.489701,0.010028,-0.514086,-0.010801,0.514200
3.499682,0.009981,-0.417121,-0.096993,0.428250
3.509665,0.009982,-0.308185,-0.237053,0.388809
3.519675,0.010011,-0.413530,-0.074248,0.420143
3.529748,0.010073,-0.529649,-0.034743,0.530787
3.539647,0.009899,-0.596686,0.078981,0.601891
3.549686,0.010039,-0.609855,-0.061080,0.612906
3.559633,0.009946,-0.576336,-0.089810,0.583291
3.569727,0.010094,-0.514086,-0.162833,0.539258
3.579653,0.009927,-0.488947,-0.130511,0.506066
3.589673,0.010020,-0.406347,-0.059882,0.410736
3.599629,0.009957,-0.370434,-0.023969,0.371209
3.609666,0.010037,-0.362055,-0.001224,0.362057
3.619617,0.009951,-0.381208,0.015535,0.381525
3.629746,0.010129,-0.486553,-0.069459,0.491486
3.639634,0.009888,-0.612249,-0.143679,0.628882
3.649679,0.010045,-0.607460,-0.155650,0.627085
3.659632,0.009953,-0.621826,0.037083,0.622930
3.669688,0.010056,-0.455429,-0.032349,0.456576
3.679650,0.009962,-0.466202,-0.045517,0.468419
3.689670,0.010020,-0.590701,0.013141,0.590847
3.699610,0.009940,-0.745127,0.087361,0.750231
3.709652,0.010042,-0.625417,-0.227477,0.665501
3.719667,0.010015,-0.612249,-0.146074,0.629433
3.729762,0.010095,-0.384800,-0.134103,0.407498
3.739648,0.009886,-0.284243,0.007155,0.284333
3.749703,0.010055,-0.285440,0.049054,0.289625
3.759643,0.009940,-0.328536,-0.016787,0.328964
3.769701,0.010058,-0.462611,-0.035940,0.464005
3.779643,0.009942,-0.617037,-0.125723,0.629715
3.789673,0.010031,-0.700834,-0.166424,0.720323
3.799626,0.009952,-0.668512,-0.116146,0.678527
3.809676,0.010051,-0.601475,-0.138891,0.617303
3.819633,0.009956,-0.511692,0.015535,0.511928
3.829748,0.010115,-0.457823,-0.080233,0.464800
3.839656,0.009908,-0.478173,0.080178,0.484849
3.849677,0.010021,-0.504510,-0.159242,0.529044
3.859637,0.009961,-0.541620,-0.118540,0.554440
3.869721,0.010083,-0.666118,-0.105372,0.674401
3.879784,0.010063,-0.676892,-0.108964,0.685606
3.889725,0.009941,-0.544014,-0.114949,0.556026
3.899837,0.010112,-0.551197,0.001170,0.551198
3.909715,0.009878,-0.417121,-0.106569,0.430520
3.919622,0.009907,-0.388391,-0.043123,0.390777
3.929810,0.010189,-0.281849,-0.044320,0.285312
3.939747,0.009937,-0.407544,-0.031152,0.408733
3.949718,0.009971,-0.478173,-0.051503,0.480939
3.959714,0.009996,-0.532043,-0.104175,0.542146
3.969686,0.009972,-0.625417,-0.027561,0.626024
3.979683,0.009998,-0.742733,-0.032349,0.743437
3.989677,0.009994,-0.749915,-0.031152,0.750562
3.999665,0.009988,-0.700834,0.013141,0.700957
4.009795,0.010130,-0.662527,-0.083824,0.667809
4.019665,0.009870,-0.620628,-0.185578,0.647780
4.029755,0.010090,-0.455429,-0.150862,0.479765
4.039705,0.009950,-0.459020,-0.092204,0.468189
4.049834,0.010129,-0.409939,-0.050306,0.413014
4.059727,0.009894,-0.399165,-0.021575,0.399747
4.069824,0.010097,-0.503313,-0.032349,0.504351
4.079784,0.009960,-0.546408,0.003564,0.546420
4.089842,0.010058,-0.541620,-0.053897,0.544295
4.100102,0.010260,-0.582321,-0.080233,0.587823
4.109597,0.009495,-0.573941,-0.128117,0.588067
4.119567,0.009970,-0.601475,-0.009604,0.601551
4.129782,0.010215,-0.530846,-0.064671,0.534771
4.139746,0.009964,-0.571547,-0.057488,0.574431
4.149685,0.009938,-0.589504,-0.016787,0.589743
4.159525,0.009840,-0.599081,-0.058685,0.601948
4.169545,0.010020,-0.524860,-0.083824,0.531512
4.179917,0.010372,-0.533240,-0.028758,0.534015
4.189668,0.009752,-0.558379,-0.043123,0.560042
4.199636,0.009968,-0.547605,-0.065868,0.551552
4.209684,0.010048,-0.566759,-0.074248,0.571602
4.219637,0.009953,-0.500918,-0.041926,0.502670
4.229766,0.010129,-0.455429,-0.143679,0.477555
4.239634,0.009868,-0.496130,-0.021575,0.496599
4.249663,0.010029,-0.511692,-0.028758,0.512500
4.259617,0.009955,-0.510495,-0.047911,0.512739
4.269700,0.010082,-0.536831,-0.117343,0.549506
4.279654,0.009954,-0.678089,-0.068262,0.681517
4.289670,0.010016,-0.655344,-0.034743,0.656265
4.299616,0.009945,-0.614643,-0.088613,0.620998
4.309656,0.010041,-0.640979,-0.009604,0.641051
4.319666,0.010009,-0.631402,-0.075445,0.635894
4.329823,0.010157,-0.664921,-0.112555,0.674380
4.339877,0.010054,-0.600278,-0.122132,0.612576
4.349693,0.009816,-0.505707,-0.086219,0.513004
4.359648,0.009955,-0.499721,-0.034743,0.500928
4.369684,0.010036,-0.457823,-0.025166,0.458514
4.379617,0.009933,-0.401559,-0.021575,0.402138
4.389826,0.010209,-0.406347,0.008352,0.406433
4.399682,0.009856,-0.390785,-0.025166,0.391595
4.409708,0.010026,-0.384800,-0.106569,0.399284
4.419642,0.009934,-0.385997,-0.081430,0.394492
4.429815,0.010173,-0.441063,-0.033546,0.442337
4.439703,0.009888,-0.442260,0.019126,0.442674
4.449706,0.010004,-0.400362,-0.016787,0.400714
4.459654,0.009948,-0.395573,-0.023969,0.396299
4.469688,0.010033,-0.482962,-0.041926,0.484778
4.479662,0.009974,-0.494933,-0.052700,0.497731
4.489660,0.009998,-0.529649,-0.062277,0.533297
4.499788,0.010128,-0.524860,-0.050306,0.527266
4.509675,0.009887,-0.482962,-0.062277,0.486960
4.519658,0.009983,-0.450640,-0.044320,0.452814
4.529763,0.010105,-0.429092,-0.055094,0.432615
4.539643,0.009880,-0.438669,-0.080233,0.445946
4.549676,0.010033,-0.408742,-0.022772,0.409375
4.559630,0.009954,-0.444655,-0.059882,0.448669
4.569674,0.010044,-0.460217,-0.051503,0.463090
4.579599,0.009925,-0.426698,-0.017984,0.427077
4.589644,0.010045,-0.454231,-0.044320,0.456388
4.599685,0.010041,-0.460217,-0.073051,0.465979
4.610007,0.010322,-0.482962,-0.113752,0.496177
4.619944,0.009937,-0.461414,-0.089810,0.470073
4.629827,0.009883,-0.478173,-0.063474,0.482368
4.639710,0.009884,-0.472188,-0.047911,0.474612
4.649700,0.009990,-0.496130,-0.035940,0.497430
4.659680,0.009980,-0.479371,-0.049109,0.481879
4.669708,0.010028,-0.443457,-0.032349,0.444636
4.679631,0.009922,-0.445852,-0.013195,0.446047
4.689666,0.010036,-0.436275,-0.035940,0.437753
4.699615,0.009949,-0.413530,-0.041926,0.415650
4.709656,0.010041,-0.447049,-0.082627,0.454621
4.719627,0.009971,-0.456626,-0.039532,0.458334
4.729762,0.010135,-0.468597,-0.021575,0.469093
4.739659,0.009897,-0.466202,-0.063474,0.470504
4.749660,0.010001,-0.504510,-0.045517,0.506559
4.759705,0.010045,-0.472188,-0.056291,0.475531
4.769689,0.009984,-0.475779,-0.016787,0.476075
4.779668,0.009979,-0.456626,-0.041926,0.458546
4.789648,0.009980,-0.466202,-0.065868,0.470833
4.799612,0.009964,-0.457823,-0.026364,0.458581
4.809647,0.010035,-0.436275,-0.034743,0.437656
4.819861,0.010215,-0.441063,-0.039532,0.442831
4.830038,0.010176,-0.456626,-0.059882,0.460535
4.839662,0.009624,-0.470991,-0.020378,0.471431
4.849652,0.009990,-0.470991,-0.049109,0.473544
4.859646,0.009994,-0.469794,-0.038335,0.471355
4.869675,0.010030,-0.493736,-0.032349,0.494794
4.879623,0.009948,-0.478173,-0.037137,0.479613
4.889637,0.010014,-0.470991,-0.034743,0.472271
4.899628,0.009991,-0.441063,-0.070656,0.446687
4.909644,0.010015,-0.478173,-0.043123,0.480114
4.919615,0.009971,-0.432684,-0.015590,0.432964
4.929759,0.010144,-0.431486,-0.043123,0.433636
4.939621,0.009862,-0.431486,-0.041926,0.433519
4.949652,0.010031,-0.433881,-0.068262,0.439218
4.959619,0.009966,-0.448246,-0.064671,0.452887
4.969655,0.010036,-0.445852,-0.050306,0.448681
4.979620,0.009965,-0.476976,-0.058685,0.480573
4.989641,0.010021,-0.485356,-0.071853,0.490646
4.999626,0.009985,-0.456626,-0.016787,0.456934
5.009640,0.010014,-0.482962,-0.001224,0.482963
5.019615,0.009974,-0.425501,-0.013195,0.425706
5.029741,0.010126,-0.462611,-0.076642,0.468917
5.039643,0.009903,-0.454231,-0.077839,0.460853
5.049665,0.010022,-0.472188,-0.023969,0.472796
5.059612,0.009946,-0.444655,-0.022772,0.445237
5.069655,0.010043,-0.450640,-0.050306,0.453439
5.079624,0.009969,-0.476976,-0.038335,0.478514
5.089652,0.010028,-0.457823,-0.047911,0.460323
5.099605,0.009953,-0.447049,-0.070656,0.452598
5.109733,0.010128,-0.438669,-0.046714,0.441149
5.119618,0.009885,-0.486553,-0.062277,0.490523
5.130105,0.010486,-0.485356,-0.061080,0.489184
5.139739,0.009634,-0.450640,-0.031152,0.451716
5.149882,0.010144,-0.448246,-0.055094,0.451619
5.159853,0.009971,-0.438669,-0.095795,0.449007
5.169869,0.010016,-0.451837,-0.034743,0.453171
5.179929,0.010060,-0.457823,-0.069459,0.463062
5.189711,0.009782,-0.461414,-0.059882,0.465284
5.199737,0.010026,-0.461414,-0.065868,0.466092
5.209890,0.010153,-0.479371,-0.095795,0.488849
5.219685,0.009795,-0.456626,-0.038335,0.458232
5.229858,0.010173,-0.461414,-0.017984,0.461764
5.239642,0.009783,-0.459020,-0.007210,0.459076
5.249723,0.010082,-0.466202,-0.032349,0.467323
5.259617,0.009894,-0.461414,-0.062277,0.465598
5.269862,0.010244,-0.455429,-0.031152,0.456493
5.279687,0.009825,-0.449443,-0.027561,0.450287
5.289697,0.010010,-0.441063,-0.028758,0.442000
