t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
3.789833,0.009925,9.678560,0.003557,-0.013785,-0.021202
3.799930,0.010097,9.761160,0.086157,-0.012915,-0.021332
3.809851,0.009921,9.724050,0.049047,-0.012429,-0.021456
3.819877,0.010026,9.690531,0.015528,-0.012273,-0.021579
3.829846,0.009970,9.755175,0.080172,-0.011474,-0.021693
3.839867,0.010020,9.672575,-0.002428,-0.011498,-0.021808
3.849838,0.009971,9.615114,-0.059889,-0.012095,-0.021929
3.859938,0.010101,9.641450,-0.033553,-0.012434,-0.022054
3.869837,0.009898,9.674969,-0.000034,-0.012435,-0.022177
3.879884,0.010048,9.610325,-0.064677,-0.013084,-0.022309
3.889832,0.009948,9.730036,0.055033,-0.012537,-0.022434
3.899934,0.010102,9.591172,-0.083831,-0.013384,-0.022569
3.909909,0.009975,9.702502,0.027499,-0.013110,-0.022700
3.919962,0.010053,9.586383,-0.088619,-0.014000,-0.022840
3.929855,0.009893,9.633070,-0.041933,-0.014415,-0.022983
3.939935,0.010080,9.697714,0.022711,-0.014186,-0.023126
3.949838,0.009903,9.572018,-0.102985,-0.015206,-0.023277
3.959920,0.010082,9.673772,-0.001231,-0.015219,-0.023430
3.969850,0.009930,9.653421,-0.021582,-0.015433,-0.023583
3.979881,0.010031,9.595960,-0.079043,-0.016226,-0.023746
3.989832,0.009951,9.635465,-0.039538,-0.016619,-0.023911
3.999926,0.010094,9.737218,0.062215,-0.015991,-0.024073
4.009893,0.009967,9.698911,0.023908,-0.015753,-0.024230
4.019897,0.010004,9.615114,-0.059889,-0.016352,-0.024393
4.029782,0.009886,9.782708,0.107705,-0.015287,-0.024545
4.039857,0.010074,9.617508,-0.057495,-0.015867,-0.024704
4.049788,0.009932,9.479841,-0.195161,-0.017805,-0.024881
4.059890,0.010102,9.597157,-0.077846,-0.018591,-0.025069
4.069793,0.009903,9.615114,-0.059889,-0.019184,-0.025259
4.079854,0.010062,9.609128,-0.065875,-0.019847,-0.025459
4.089829,0.009975,9.670181,-0.004822,-0.019895,-0.025657
4.099929,0.010099,9.621099,-0.053904,-0.020440,-0.025864
4.109789,0.009860,9.633070,-0.041933,-0.020853,-0.026069
4.119867,0.010077,9.698911,0.023908,-0.020612,-0.026277
4.129776,0.009909,9.691728,0.016725,-0.020446,-0.026480
4.139857,0.010082,9.555259,-0.119744,-0.021654,-0.026698
4.149818,0.009961,9.564836,-0.110167,-0.022751,-0.026924
4.159869,0.010051,9.624691,-0.050312,-0.023257,-0.027158
4.169790,0.009921,9.713276,0.038273,-0.022877,-0.027385
4.179861,0.010071,9.749189,0.074186,-0.022130,-0.027608
4.189796,0.009935,9.662998,-0.012005,-0.022249,-0.027829
4.199899,0.010103,9.722853,0.047850,-0.021766,-0.028049
4.209779,0.009879,9.561244,-0.113759,-0.022889,-0.028275
4.219884,0.010105,9.618705,-0.056298,-0.023458,-0.028512
4.229793,0.009910,9.600749,-0.074254,-0.024194,-0.028752
4.239864,0.010071,9.742007,0.067004,-0.023519,-0.028989
4.249766,0.009902,9.780314,0.105311,-0.022477,-0.029211
4.259877,0.010111,9.607931,-0.067072,-0.023155,-0.029445
4.269780,0.009904,9.607931,-0.067072,-0.023819,-0.029681
4.279850,0.010069,9.604340,-0.070663,-0.024531,-0.029928
4.289787,0.009938,9.527726,-0.147277,-0.025994,-0.030187
4.299918,0.010131,9.564836,-0.110167,-0.027110,-0.030461
4.309771,0.009853,9.764751,0.089749,-0.026226,-0.030720
