t_s,dt_s,ax_dynamic,vel_x,az_dynamic,accel_xz_magnitude,cur_left_a,cur_right_a,cur_total_a
0.439868,0.010019,0.013274,-0.000241,-0.041933,0.043983,0.0000,0.0000,0.0000
0.449832,0.009964,-0.010668,-0.000347,-0.022779,0.025153,0.0000,0.0000,0.0000
0.459883,0.010051,-0.038202,-0.000731,0.027499,0.047070,0.0000,0.0000,0.0000
0.469827,0.009944,-0.003486,-0.000766,-0.001231,0.003697,0.0000,0.0000,0.0000
0.479844,0.010016,0.007288,-0.000693,-0.016793,0.018307,0.0000,0.0000,0.0000
0.489835,0.009991,0.019259,-0.000501,0.001163,0.019294,0.0000,0.0000,0.0000
0.499905,0.010070,-0.005880,-0.000560,-0.043130,0.043529,0.0000,0.0000,0.0000
0.509839,0.009933,0.001303,-0.000547,0.028696,0.028726,0.0000,0.0000,0.0000
0.519903,0.010065,0.025245,-0.000293,0.001163,0.025271,0.0000,0.0000,0.0000
0.529841,0.009938,-0.031019,-0.000601,-0.020385,0.037118,0.0000,0.0000,0.0000
0.539861,0.010020,-0.013063,-0.000732,0.052638,0.054235,0.0000,0.0000,0.0000
0.549841,0.009980,-0.001092,-0.000743,-0.002428,0.002662,0.0000,0.0000,0.0000
0.559862,0.010021,-0.022639,-0.000970,-0.016793,0.028188,0.0000,0.0000,0.0000
0.569825,0.009962,-0.017851,-0.001148,-0.023976,0.029892,0.0000,0.0000,0.0000
0.579857,0.010032,0.012076,-0.001026,0.032288,0.034472,0.0000,0.0000,0.0000
0.589845,0.009988,-0.011866,-0.001145,0.004754,0.012783,0.0000,0.0000,0.0000
0.599875,0.010030,0.003697,-0.001108,0.063412,0.063520,0.0000,0.0000,0.0000
0.609836,0.009961,0.022850,-0.000880,0.033485,0.040539,0.0000,0.0000,0.0000
0.619859,0.010023,-0.001092,-0.000891,0.037076,0.037092,0.0000,0.0000,0.0000
0.629827,0.009968,-0.007077,-0.000962,-0.003625,0.007952,0.0000,0.0000,0.0000
0.639877,0.010051,0.003697,-0.000925,-0.052706,0.052836,0.0000,0.0000,0.0000
0.649917,0.010040,-0.014260,-0.001068,-0.028764,0.032105,0.0000,0.0000,0.0000
0.659867,0.009950,0.010879,-0.000960,-0.029962,0.031876,0.0000,0.0000,0.0000
0.669832,0.009965,0.033624,-0.000624,-0.017991,0.038135,0.0000,0.0000,0.0000
0.679871,0.010039,-0.003486,-0.000659,0.014331,0.014749,0.0000,0.0000,0.0000
0.689842,0.009971,0.006091,-0.000599,0.017923,0.018929,0.0000,0.0000,0.0000
0.699925,0.010083,-0.017851,-0.000779,0.001163,0.017889,0.0000,0.0000,0.0000
0.709835,0.009910,-0.020245,-0.000979,0.003557,0.020555,0.0000,0.0000,0.0000
0.719856,0.010021,0.006091,-0.000918,0.007149,0.009392,0.0000,0.0000,0.0000
0.729960,0.010105,0.001303,-0.000905,-0.008414,0.008514,0.0000,0.0000,0.0000
0.739894,0.009934,-0.028625,-0.001190,0.045456,0.053718,0.0000,0.0000,0.0000
0.749896,0.010001,0.000105,-0.001188,0.037076,0.037076,0.0000,0.0000,0.0000
0.759885,0.009990,0.015668,-0.001032,-0.003625,0.016082,0.0000,0.0000,0.0000
0.769845,0.009960,0.012076,-0.000912,-0.004822,0.013004,0.0000,0.0000,0.0000
0.779908,0.010063,0.012076,-0.000790,0.029894,0.032241,0.0000,0.0000,0.0000
0.789864,0.009956,-0.015457,-0.000944,0.038273,0.041277,0.0000,0.0000,0.0000
0.799931,0.010067,0.009682,-0.000847,0.010740,0.014460,0.0000,0.0000,0.0000
0.809849,0.009917,-0.019048,-0.001035,-0.041933,0.046056,0.0000,0.0000,0.0000
0.819866,0.010018,0.004894,-0.000986,0.017923,0.018579,0.0000,0.0000,0.0000
0.829848,0.009982,-0.009471,-0.001081,0.015528,0.018189,0.0000,0.0000,0.0000
0.839868,0.010020,0.000105,-0.001080,-0.006020,0.006020,0.0000,0.0000,0.0000
0.849918,0.010049,0.000105,-0.001079,-0.004822,0.004824,0.0000,0.0000,0.0000
0.859917,0.010000,-0.016654,-0.001245,-0.016793,0.023651,0.0000,0.0000,0.0000
0.869798,0.009880,-0.008274,-0.001327,-0.033553,0.034558,0.0000,0.0000,0.0000
0.879882,0.010084,-0.028625,-0.001616,0.002360,0.028722,0.0000,0.0000,0.0000
0.889800,0.009918,0.009682,-0.001520,-0.031159,0.032628,0.0000,0.0000,0.0000
0.899968,0.010169,0.015668,-0.001360,0.003557,0.016067,0.0000,0.0000,0.0000
0.909895,0.009927,-0.026231,-0.001621,0.015528,0.030482,0.0000,0.0000,0.0000
0.919967,0.010072,0.002500,-0.001596,0.016725,0.016911,0.0000,0.0000,0.0000
0.929788,0.009821,0.007288,-0.001524,0.002360,0.007661,0.0000,0.0000,0.0000
0.939982,0.010194,-0.001092,-0.001535,-0.043130,0.043143,0.0000,0.0000,0.0000
0.949823,0.009841,0.027639,-0.001263,-0.000034,0.027639,0.0000,0.0000,0.0000
0.959938,0.010115,0.009682,-0.001165,-0.013202,0.016372,0.0000,0.0000,0.0000
0.969792,0.009854,-0.004683,-0.001211,0.005951,0.007573,0.0000,0.0000,0.0000
0.979915,0.010123,-0.010668,-0.001319,0.001163,0.010732,0.0000,0.0000,0.0000
0.989778,0.009863,-0.015457,-0.001472,-0.007217,0.017059,0.0000,0.0000,0.0000
0.999932,0.010154,0.002500,-0.001446,-0.026370,0.026488,0.0000,0.0000,0.0000
1.009816,0.009884,0.000105,-0.001445,0.028696,0.028697,0.0000,0.0000,0.0000
1.019936,0.010120,-0.010668,-0.001553,-0.040735,0.042109,0.0000,0.0000,0.0000
1.029786,0.009851,-0.020245,-0.001753,-0.007217,0.021493,0.0000,0.0000,0.0000
1.039914,0.010128,0.015668,-0.001594,-0.004822,0.016393,0.0000,0.0000,0.0000
1.049869,0.009954,0.001303,-0.001581,-0.020385,0.020426,0.0000,0.0000,0.0000
1.059875,0.010007,0.000105,-0.001580,0.011937,0.011937,0.0000,0.0000,0.0000
1.069863,0.009988,-0.007077,-0.001651,-0.013202,0.014979,0.0000,0.0000,0.0000
1.079875,0.010012,0.015668,-0.001494,0.002360,0.015845,0.0000,0.0000,0.0000
1.089797,0.009922,-0.019048,-0.001683,-0.023976,0.030622,0.0000,0.0000,0.0000
1.099965,0.010168,0.010879,-0.001572,-0.050312,0.051475,0.0000,0.0000,0.0000
1.109809,0.009844,0.028836,-0.001288,-0.032356,0.043341,0.0000,0.0000,0.0000
1.119962,0.010153,0.007288,-0.001214,-0.001231,0.007391,0.0000,0.0000,0.0000
1.129816,0.009854,-0.009471,-0.001308,-0.043130,0.044157,0.0000,0.0000,0.0000
1.139954,0.010138,-0.020245,-0.001513,-0.000034,0.020245,0.0000,0.0000,0.0000
1.149787,0.009833,0.015668,-0.001359,0.038273,0.041356,0.0000,0.0000,0.0000
1.159921,0.010134,-0.021442,-0.001576,-0.015596,0.026515,0.0000,0.0000,0.0000
1.169794,0.009873,0.037216,-0.001209,-0.019188,0.041871,0.0000,0.0000,0.0000
1.179916,0.010122,-0.008274,-0.001293,-0.008414,0.011801,0.0000,0.0000,0.0000
1.189813,0.009897,0.007288,-0.001220,-0.023976,0.025059,0.0000,0.0000,0.0000
1.199941,0.010128,0.004894,-0.001171,0.047850,0.048100,0.0000,0.0000,0.0000
1.209792,0.009850,-0.023837,-0.001406,0.002360,0.023953,0.0000,0.0000,0.0000
1.219903,0.010112,-0.023837,-0.001647,-0.021582,0.032155,0.0000,0.0000,0.0000
1.229804,0.009901,-0.008274,-0.001729,-0.025173,0.026498,0.0000,0.0000,0.0000
1.239908,0.010104,-0.007077,-0.001800,-0.008414,0.010994,0.0000,0.0000,0.0000
1.249825,0.009917,0.019259,-0.001609,0.009543,0.021494,0.0000,0.0000,0.0000
1.259974,0.010150,-0.013063,-0.001742,-0.015596,0.020344,0.0000,0.0000,0.0000
1.269799,0.009825,-0.001092,-0.001752,-0.039538,0.039553,0.0000,0.0000,0.0000
1.279929,0.010130,-0.004683,-0.001800,0.033485,0.033811,0.0000,0.0000,0.0000
1.289788,0.009860,-0.025034,-0.002047,0.002360,0.025145,0.0000,0.0000,0.0000
1.299955,0.010167,-0.015457,-0.002204,-0.006020,0.016588,0.0000,0.0000,0.0000
1.309797,0.009842,0.012076,-0.002085,-0.009611,0.015434,0.0000,0.0000,0.0000
1.319910,0.010113,-0.014260,-0.002229,0.040667,0.043095,0.0000,0.0000,0.0000
1.329814,0.009904,-0.035808,-0.002584,0.027499,0.045149,0.0000,0.0000,0.0000
1.339884,0.010071,-0.004683,-0.002631,-0.019188,0.019751,0.0000,0.0000,0.0000
1.349791,0.009907,-0.013063,-0.002760,-0.004822,0.013924,0.0000,0.0000,0.0000
1.359909,0.010118,-0.026231,-0.003026,-0.034750,0.043539,0.0000,0.0000,0.0000
1.369785,0.009876,-0.009471,-0.003119,-0.017991,0.020331,0.0000,0.0000,0.0000
1.379898,0.010113,0.003697,-0.003082,-0.002428,0.004423,0.0000,0.0000,0.0000
1.389788,0.009890,0.009682,-0.002986,0.009543,0.013595,0.0000,0.0000,0.0000
1.399939,0.010151,0.012076,-0.002864,-0.028764,0.031197,0.0000,0.0000,0.0000
1.409861,0.009922,-0.014260,-0.003005,-0.027567,0.031037,0.0000,0.0000,0.0000
1.419895,0.010034,0.004894,-0.002956,-0.006020,0.007758,0.0000,0.0000,0.0000
1.429817,0.009922,-0.001092,-0.002967,0.004754,0.004878,0.0000,0.0000,0.0000
1.439896,0.010079,-0.023837,-0.003207,0.002360,0.023953,0.0000,0.0000,0.0000
1.449793,0.009897,-0.010668,-0.003313,0.014331,0.017866,0.0000,0.0000,0.0000
1.459914,0.010122,-0.004683,-0.003360,-0.045524,0.045764,0.0000,0.0000,0.0000
1.469780,0.009865,0.008485,-0.003276,-0.002428,0.008826,0.0000,0.0000,0.0000
1.479986,0.010206,-0.025034,-0.003532,0.023908,0.034616,0.0000,0.0000,0.0000
1.489877,0.009891,0.009682,-0.003436,-0.056298,0.057124,0.0000,0.0000,0.0000
1.499935,0.010058,-0.026231,-0.003700,-0.022779,0.034741,0.0000,0.0000,0.0000
1.509810,0.009875,0.030033,-0.003403,0.002360,0.030126,0.0000,0.0000,0.0000
1.519913,0.010104,-0.010668,-0.003511,-0.037144,0.038646,0.0000,0.0000,0.0000
1.529791,0.009878,-0.025034,-0.003758,-0.016793,0.030145,0.0000,0.0000,0.0000
1.539922,0.010131,0.009682,-0.003660,0.001163,0.009752,0.0000,0.0000,0.0000
1.549800,0.009878,-0.004683,-0.003707,0.019120,0.019685,0.0000,0.0000,0.0000
1.559999,0.010199,0.006091,-0.003644,-0.061086,0.061389,0.0000,0.0000,0.0000
1.569797,0.009798,-0.001092,-0.003655,-0.010808,0.010863,0.0000,0.0000,0.0000
1.579907,0.010110,-0.001092,-0.003666,0.013134,0.013179,0.0000,0.0000,0.0000
1.589785,0.009877,0.000105,-0.003665,-0.022779,0.022779,0.0000,0.0000,0.0000
1.599967,0.010183,-0.004683,-0.003713,-0.039538,0.039815,0.0000,0.0000,0.0000
1.609821,0.009854,-0.014260,-0.003853,-0.003625,0.014713,0.0000,0.0000,0.0000
1.619920,0.010098,-0.008274,-0.003937,0.001163,0.008356,0.0000,0.0000,0.0000
1.629794,0.009874,-0.007077,-0.004007,0.003557,0.007921,0.0000,0.0000,0.0000
1.639921,0.010127,-0.005880,-0.004066,-0.007217,0.009309,0.0000,0.0000,0.0000
1.649800,0.009880,-0.014260,-0.004207,0.033485,0.036395,0.0000,0.0000,0.0000
1.659891,0.010091,-0.013063,-0.004339,-0.020385,0.024211,0.0000,0.0000,0.0000
1.669923,0.010032,-0.004683,-0.004386,-0.012005,0.012886,0.0000,0.0000,0.0000
1.680104,0.010182,0.028836,-0.004092,0.022711,0.036706,0.0000,0.0000,0.0000
1.689825,0.009721,0.004894,-0.004045,-0.006020,0.007758,0.0000,0.0000,0.0000
1.699989,0.010164,-0.011866,-0.004165,-0.008414,0.014546,0.0000,0.0000,0.0000
1.709811,0.009822,-0.003486,-0.004200,-0.034750,0.034924,0.0000,0.0000,0.0000
1.719901,0.010089,0.003697,-0.004162,0.017923,0.018300,0.0000,0.0000,0.0000
1.729786,0.009885,-0.023837,-0.004398,-0.004822,0.024319,0.0000,0.0000,0.0000
1.739854,0.010068,-0.035808,-0.004758,0.009543,0.037057,0.0000,0.0000,0.0000
1.749822,0.009968,0.013274,-0.004626,-0.001231,0.013331,0.0000,0.0000,0.0000
1.759871,0.010050,-0.013063,-0.004757,-0.014399,0.019441,0.0000,0.0000,0.0000
1.769784,0.009913,-0.011866,-0.004875,-0.009611,0.015270,0.0000,0.0000,0.0000
1.779862,0.010077,-0.040596,-0.005284,-0.029962,0.050455,0.0000,0.0000,0.0000
1.789807,0.009945,-0.004683,-0.005331,0.009543,0.010630,0.0000,0.0000,0.0000
1.799907,0.010100,-0.011866,-0.005451,-0.032356,0.034463,0.0000,0.0000,0.0000
1.809778,0.009872,-0.001092,-0.005461,0.016725,0.016761,0.0000,0.0000,0.0000
1.819884,0.010106,0.018062,-0.005279,0.032288,0.036996,0.0000,0.0000,0.0000
1.829796,0.009912,0.014471,-0.005135,0.014331,0.020366,0.0000,0.0000,0.0000
1.839855,0.010060,0.008485,-0.005050,-0.000034,0.008485,0.0000,0.0000,0.0000
1.849778,0.009923,0.014471,-0.004906,-0.029962,0.033273,0.0000,0.0000,0.0000
1.859877,0.010099,-0.019048,-0.005099,0.007149,0.020345,0.0000,0.0000,0.0000
1.869788,0.009912,0.004894,-0.005050,-0.039538,0.039840,0.0000,0.0000,0.0000
1.879867,0.010079,-0.021442,-0.005266,-0.035947,0.041856,0.0000,0.0000,0.0000
1.889775,0.009907,0.016865,-0.005099,-0.012005,0.020701,0.0000,0.0000,0.0000
1.899925,0.010150,-0.009471,-0.005195,-0.001231,0.009551,0.0000,0.0000,0.0000
1.909799,0.009874,-0.001092,-0.005206,0.027499,0.027521,0.0000,0.0000,0.0000
1.919883,0.010084,0.019259,-0.005012,0.015528,0.024739,0.0000,0.0000,0.0000
1.929770,0.009887,-0.001092,-0.005023,0.033485,0.033503,0.0000,0.0000,0.0000
1.939856,0.010086,0.018062,-0.004841,-0.038341,0.042383,0.0000,0.0000,0.0000
1.949776,0.009921,-0.020245,-0.005042,0.001163,0.020279,0.0000,0.0000,0.0000
1.959864,0.010087,-0.014260,-0.005185,-0.022779,0.026874,0.0000,0.0000,0.0000
1.969779,0.009915,-0.003486,-0.005220,-0.034750,0.034924,0.0000,0.0000,0.0000
1.979871,0.010092,0.009682,-0.005122,-0.016793,0.019385,0.0000,0.0000,0.0000
1.989810,0.009939,-0.003486,-0.005157,-0.037144,0.037307,0.0000,0.0000,0.0000
1.999898,0.010088,-0.011866,-0.005277,0.005951,0.013274,0.0000,0.0000,0.0000
2.009794,0.009896,0.002500,-0.005252,0.034682,0.034772,0.0000,0.0000,0.0000
2.019866,0.010072,0.022850,-0.005022,-0.010808,0.025277,0.0000,0.0000,0.0000
2.029799,0.009933,0.010879,-0.004914,0.020317,0.023046,0.0000,0.0000,0.0000
2.039862,0.010062,0.004894,-0.004864,0.014331,0.015144,0.0000,0.0000,0.0000
2.049891,0.010030,0.008485,-0.004779,-0.002428,0.008826,0.0000,0.0000,0.0000
2.059889,0.009998,-0.034610,-0.005125,-0.021582,0.040788,0.0000,0.0000,0.0000
2.069790,0.009901,-0.013063,-0.005255,0.023908,0.027244,0.0000,0.0000,0.0000
2.079887,0.010097,0.014471,-0.005108,-0.021582,0.025984,0.0000,0.0000,0.0000
2.089897,0.010009,-0.026231,-0.005371,-0.012005,0.028847,0.0000,0.0000,0.0000
2.099920,0.010024,-0.019048,-0.005562,0.002360,0.019194,0.0000,0.0000,0.0000
2.109768,0.009848,-0.014260,-0.005702,0.019120,0.023852,0.0000,0.0000,0.0000
2.119868,0.010100,0.018062,-0.005520,0.034682,0.039103,0.0000,0.0000,0.0000
2.129770,0.009902,0.013274,-0.005389,-0.016793,0.021406,0.0000,0.0000,0.0000
2.139872,0.010102,0.026442,-0.005121,0.009543,0.028111,0.0000,0.0000,0.0000
2.149791,0.009918,-0.005880,-0.005180,0.001163,0.005994,0.0000,0.0000,0.0000
2.159884,0.010093,-0.015457,-0.005336,0.007149,0.017030,0.0000,0.0000,0.0000
2.169807,0.009923,-0.033413,-0.005667,-0.014399,0.036384,0.0000,0.0000,0.0000
2.179876,0.010069,-0.002289,-0.005690,-0.014399,0.014580,0.0000,0.0000,0.0000
2.189770,0.009894,0.006091,-0.005630,0.037076,0.037573,0.0000,0.0000,0.0000
2.199896,0.010126,-0.011866,-0.005750,0.011937,0.016831,0.0000,0.0000,0.0000
2.209917,0.010021,0.014471,-0.005605,-0.023976,0.028004,0.0000,0.0000,0.0000
2.219979,0.010062,0.004894,-0.005556,-0.025173,0.025644,0.0000,0.0000,0.0000
2.229784,0.009804,-0.014260,-0.005696,-0.003625,0.014713,0.0000,0.0000,0.0000
2.239861,0.010078,0.019259,-0.005502,0.008346,0.020990,0.0000,0.0000,0.0000
2.249796,0.009935,0.055172,-0.004954,0.005951,0.055492,0.0000,0.0000,0.0000
2.259896,0.010100,0.026442,-0.004687,-0.022779,0.034900,0.0000,0.0000,0.0000
2.269787,0.009891,0.047990,-0.004212,-0.041933,0.063729,0.0000,0.0000,0.0000
2.279897,0.010110,0.057566,-0.003630,-0.025173,0.062830,0.0000,0.0000,0.0000
2.289823,0.009926,0.301775,-0.000634,-0.031159,0.303379,0.0000,0.0000,0.0000
2.299993,0.010169,0.364024,0.003067,-0.026370,0.364978,0.0000,0.0000,0.0000
2.309807,0.009814,0.295789,0.005970,-0.021582,0.296576,0.0000,0.0000,0.0000
2.319878,0.010071,0.189247,0.007876,-0.039538,0.193334,0.0000,0.0000,0.0000
2.329787,0.009910,0.134181,0.009206,0.016725,0.135219,0.0000,0.0000,0.0000
2.339890,0.010102,0.062355,0.009836,-0.017991,0.064898,0.0000,0.0000,0.0000
2.349772,0.009883,0.162911,0.011446,-0.117350,0.200776,0.0000,0.0000,0.0000
2.359885,0.010113,0.159320,0.013057,-0.013202,0.159866,0.0000,0.0000,0.0000
2.369787,0.009901,0.097071,0.014018,0.009543,0.097539,0.0000,0.0000,0.0000
2.379891,0.010105,0.144955,0.015483,0.005951,0.145077,0.0000,0.0000,0.0000
2.389781,0.009890,0.182065,0.017284,0.047850,0.188248,0.0000,0.0000,0.0000
2.399933,0.010152,0.211992,0.019436,-0.039538,0.215648,0.0000,0.0000,0.0000
2.409865,0.009932,0.198824,0.021410,-0.027567,0.200726,0.0000,0.0000,0.0000
2.419898,0.010033,0.091085,0.022324,-0.004822,0.091213,0.0000,0.0000,0.0000
2.429804,0.009906,0.038413,0.022705,0.039470,0.055077,0.0000,0.0000,0.0000
2.439885,0.010082,0.075523,0.023466,-0.003625,0.075610,0.0000,0.0000,0.0000
2.449788,0.009902,0.021653,0.023681,0.016725,0.027361,0.0000,0.0000,0.0000
2.459883,0.010096,-0.083692,0.022836,-0.010808,0.084387,0.0000,0.0000,0.0000
2.469796,0.009913,0.012076,0.022955,-0.068269,0.069329,0.0000,0.0000,0.0000
2.479871,0.010074,-0.046581,0.022486,-0.012005,0.048104,0.0000,0.0000,0.0000
2.489777,0.009906,-0.028625,0.022203,0.096931,0.101069,0.0000,0.0000,0.0000
2.499949,0.010173,0.039610,0.022605,0.031091,0.050354,0.0000,0.0000,0.0000
2.509779,0.009830,0.123407,0.023819,-0.067072,0.140456,0.0000,0.0000,0.0000
2.519893,0.010114,0.040807,0.024231,0.003557,0.040962,0.0000,0.0000,0.0000
2.529783,0.009889,0.121013,0.025428,0.047850,0.130130,0.0000,0.0000,0.0000
2.539866,0.010083,0.160517,0.027047,-0.023976,0.162298,0.0000,0.0000,0.0000
2.549810,0.009944,0.184459,0.028881,0.014331,0.185015,0.0000,0.0000,0.0000
2.559879,0.010069,0.162911,0.030521,-0.004822,0.162983,0.0000,0.0000,0.0000
2.569989,0.010110,0.170094,0.032241,0.031091,0.172912,0.0000,0.0000,0.0000
2.579876,0.009887,0.191642,0.034136,0.043062,0.196420,0.0000,0.0000,0.0000
2.589804,0.009928,0.113830,0.035266,-0.047918,0.123505,0.0000,0.0000,0.0000
2.599954,0.010151,0.053975,0.035814,0.007149,0.054446,0.0000,0.0000,0.0000
2.609783,0.009829,0.087494,0.036674,0.019120,0.089559,0.0000,0.0000,0.0000
2.619900,0.010117,0.032427,0.037002,0.046653,0.056816,0.0000,0.0000,0.0000
2.629783,0.009883,0.033624,0.037334,-0.028764,0.044249,0.0000,0.0000,0.0000
2.639858,0.010075,0.019259,0.037528,0.004754,0.019837,0.0000,0.0000,0.0000
2.649797,0.009938,0.094676,0.038469,-0.032356,0.100053,0.0000,0.0000,0.0000
2.659899,0.010102,0.088691,0.039365,-0.049115,0.101382,0.0000,0.0000,0.0000
2.669781,0.009882,0.143758,0.040786,-0.098196,0.174094,0.0000,0.0000,0.0000
2.679888,0.010107,0.091085,0.041706,0.026302,0.094807,0.0000,0.0000,0.0000
2.689820,0.009932,0.092282,0.042623,0.008346,0.092659,0.0000,0.0000,0.0000
2.700122,0.010302,-0.001092,0.042611,0.068201,0.068209,0.0000,0.0000,0.0000
2.709823,0.009701,-0.044187,0.042183,0.063412,0.077289,0.0000,0.0000,0.0000
2.719887,0.010065,-0.105239,0.041124,-0.016793,0.106571,0.0000,0.0000,0.0000
2.729788,0.009900,-0.029822,0.040828,-0.003625,0.030042,0.0000,0.0000,0.0000
2.739921,0.010133,0.030033,0.041133,-0.004822,0.030418,0.0000,0.0000,0.0000
2.749819,0.009898,0.073129,0.041856,0.026302,0.077715,0.0000,0.0000,0.0000
2.759863,0.010044,0.186853,0.043733,-0.074254,0.201067,0.0000,0.0000,0.0000
2.769773,0.009910,0.190445,0.045621,-0.004822,0.190506,0.0000,0.0000,0.0000
2.779866,0.010092,0.209598,0.047736,-0.019188,0.210475,0.0000,0.0000,0.0000
2.789793,0.009927,0.257482,0.050292,0.165166,0.305903,0.0000,0.0000,0.0000
2.799937,0.010144,0.167700,0.051993,0.119676,0.206023,0.0000,0.0000,0.0000
2.809776,0.009839,0.051581,0.052501,0.033485,0.061496,0.0000,0.0000,0.0000
2.819865,0.010088,-0.084889,0.051644,-0.073057,0.111997,0.0000,0.0000,0.0000
2.829803,0.009939,-0.044187,0.051205,-0.104182,0.113165,0.0000,0.0000,0.0000
2.839855,0.010051,0.047990,0.051687,0.013134,0.049754,0.0000,0.0000,0.0000
2.849786,0.009931,0.140166,0.053079,0.069398,0.156405,0.0000,0.0000,0.0000
2.859860,0.010074,0.146152,0.054552,-0.085028,0.169086,0.0000,0.0000,0.0000
2.869778,0.009918,0.147349,0.056013,-0.057495,0.158169,0.0000,0.0000,0.0000
2.879875,0.010097,0.026442,0.056280,-0.002428,0.026553,0.0000,0.0000,0.0000
2.889783,0.009908,0.081508,0.057088,0.076580,0.111840,0.0000,0.0000,0.0000
2.899914,0.010131,0.155729,0.058665,-0.026370,0.157946,0.0000,0.0000,0.0000
2.909825,0.009911,0.155729,0.060209,0.110099,0.190718,0.0000,0.0000,0.0000
2.919871,0.010046,0.155729,0.061773,0.147209,0.214294,0.0000,0.0000,0.0000
2.929770,0.009899,0.201218,0.063765,-0.120941,0.234767,0.0000,0.0000,0.0000
2.939848,0.010078,0.183262,0.065612,-0.128124,0.223608,0.0000,0.0000,0.0000
2.949780,0.009932,0.015668,0.065768,0.011937,0.019697,0.0000,0.0000,0.0000
