t_s,dt_s,ax_dynamic,vel_x,az_dynamic,accel_xz_magnitude,cur_left_a,cur_right_a,cur_total_a
0.219857,0.009923,-0.049057,-0.011610,-0.010008,0.050067,0.0000,0.0000,0.0000
0.229934,0.010076,-0.072999,-0.012346,-0.002826,0.073053,0.0000,0.0000,0.0000
0.239866,0.009932,-0.039480,-0.012738,-0.007614,0.040207,0.0000,0.0000,0.0000
0.249921,0.010055,-0.061028,-0.013352,-0.029162,0.067637,0.0000,0.0000,0.0000
0.259861,0.009940,-0.058633,-0.013934,-0.019585,0.061818,0.0000,0.0000,0.0000
0.269951,0.010090,-0.051451,-0.014454,0.016328,0.053980,0.0000,0.0000,0.0000
0.279867,0.009916,-0.045465,-0.014904,0.006751,0.045964,0.0000,0.0000,0.0000
0.289978,0.010111,-0.044268,-0.015352,0.009145,0.045203,0.0000,0.0000,0.0000
0.299855,0.009877,-0.064619,-0.015990,0.021116,0.067982,0.0000,0.0000,0.0000
0.309921,0.010066,-0.023918,-0.016231,-0.018388,0.030169,0.0000,0.0000,0.0000
0.319856,0.009935,-0.052648,-0.016754,-0.030359,0.060774,0.0000,0.0000,0.0000
0.329909,0.010053,-0.046662,-0.017223,0.013934,0.048698,0.0000,0.0000,0.0000
0.339837,0.009928,-0.040677,-0.017627,-0.031556,0.051482,0.0000,0.0000,0.0000
0.349942,0.010106,-0.057436,-0.018207,0.047453,0.074503,0.0000,0.0000,0.0000
0.359856,0.009914,-0.017932,-0.018385,-0.013600,0.022506,0.0000,0.0000,0.0000
0.369946,0.010090,-0.028706,-0.018675,-0.035147,0.045380,0.0000,0.0000,0.0000
0.379905,0.009959,-0.049057,-0.019163,0.006751,0.049519,0.0000,0.0000,0.0000
0.389978,0.010072,-0.067013,-0.019838,0.027102,0.072286,0.0000,0.0000,0.0000
0.399871,0.009893,-0.041874,-0.020253,-0.026768,0.049699,0.0000,0.0000,0.0000
0.409915,0.010045,-0.058633,-0.020842,0.005554,0.058896,0.0000,0.0000,0.0000
0.419870,0.009955,-0.087364,-0.021711,0.027102,0.091471,0.0000,0.0000,0.0000
0.429914,0.010044,-0.038283,-0.022096,0.001963,0.038333,0.0000,0.0000,0.0000
0.439853,0.009938,-0.069407,-0.022786,-0.006417,0.069703,0.0000,0.0000,0.0000
0.449921,0.010069,-0.046662,-0.023255,-0.036344,0.059146,0.0000,0.0000,0.0000
0.459843,0.009922,-0.077787,-0.024027,-0.014797,0.079182,0.0000,0.0000,0.0000
0.469927,0.010083,-0.049057,-0.024522,-0.036344,0.061053,0.0000,0.0000,0.0000
0.479841,0.009914,-0.056239,-0.025079,-0.013600,0.057860,0.0000,0.0000,0.0000
0.489971,0.010130,-0.049057,-0.025576,-0.057892,0.075882,0.0000,0.0000,0.0000
0.499855,0.009884,-0.017932,-0.025754,-0.049513,0.052660,0.0000,0.0000,0.0000
0.509918,0.010064,-0.068210,-0.026440,-0.005220,0.068410,0.0000,0.0000,0.0000
0.519854,0.009935,-0.059831,-0.027035,-0.039936,0.071934,0.0000,0.0000,0.0000
0.530013,0.010159,-0.047860,-0.027521,-0.017191,0.050853,0.0000,0.0000,0.0000
0.539872,0.009859,-0.065816,-0.028170,-0.008811,0.066403,0.0000,0.0000,0.0000
0.549939,0.010067,-0.069407,-0.028868,-0.006417,0.069703,0.0000,0.0000,0.0000
0.559870,0.009931,-0.032297,-0.029189,-0.030359,0.044326,0.0000,0.0000,0.0000
0.569936,0.010065,-0.052648,-0.029719,-0.000431,0.052650,0.0000,0.0000,0.0000
0.579847,0.009911,-0.028706,-0.030004,-0.017191,0.033460,0.0000,0.0000,0.0000
0.589996,0.010149,-0.019129,-0.030198,-0.050710,0.054198,0.0000,0.0000,0.0000
0.599913,0.009917,-0.052648,-0.030720,-0.004023,0.052801,0.0000,0.0000,0.0000
0.609933,0.010019,-0.047860,-0.031199,-0.005220,0.048143,0.0000,0.0000,0.0000
0.620317,0.010384,-0.037086,-0.031584,0.001963,0.037138,0.0000,0.0000,0.0000
0.629906,0.009589,-0.059831,-0.032158,-0.031556,0.067642,0.0000,0.0000,0.0000
0.639871,0.009965,-0.028706,-0.032444,-0.010008,0.030401,0.0000,0.0000,0.0000
0.649916,0.010046,-0.031100,-0.032757,0.029496,0.042863,0.0000,0.0000,0.0000
0.659858,0.009941,-0.027509,-0.033030,0.025905,0.037786,0.0000,0.0000,0.0000
0.669992,0.010135,-0.049057,-0.033527,0.013934,0.050997,0.0000,0.0000,0.0000
0.679854,0.009861,-0.045465,-0.033976,0.009145,0.046376,0.0000,0.0000,0.0000
0.689976,0.010122,-0.086167,-0.034848,-0.001629,0.086182,0.0000,0.0000,0.0000
0.699887,0.009911,-0.068210,-0.035524,-0.030359,0.074661,0.0000,0.0000,0.0000
0.709917,0.010030,-0.047860,-0.036004,0.015131,0.050194,0.0000,0.0000,0.0000
0.719866,0.009948,-0.044268,-0.036444,0.033087,0.055267,0.0000,0.0000,0.0000
0.729917,0.010051,-0.034691,-0.036793,0.024708,0.042591,0.0000,0.0000,0.0000
0.739877,0.009959,-0.053845,-0.037329,-0.023176,0.058621,0.0000,0.0000,0.0000
0.749937,0.010060,-0.064619,-0.037979,-0.033950,0.072995,0.0000,0.0000,0.0000
0.759848,0.009911,-0.038283,-0.038359,0.025905,0.046224,0.0000,0.0000,0.0000
0.769931,0.010082,-0.040677,-0.038769,0.028299,0.049552,0.0000,0.0000,0.0000
0.779889,0.009958,-0.035889,-0.039126,0.015131,0.038948,0.0000,0.0000,0.0000
0.789991,0.010102,-0.033494,-0.039465,-0.002826,0.033613,0.0000,0.0000,0.0000
0.799878,0.009887,-0.027509,-0.039737,-0.021979,0.035211,0.0000,0.0000,0.0000
0.809920,0.010042,-0.055042,-0.040289,-0.015994,0.057319,0.0000,0.0000,0.0000
0.819853,0.009933,-0.035889,-0.040646,-0.021979,0.042084,0.0000,0.0000,0.0000
0.829933,0.010080,-0.038283,-0.041032,0.000766,0.038290,0.0000,0.0000,0.0000
0.839836,0.009903,-0.057436,-0.041601,-0.027965,0.063882,0.0000,0.0000,0.0000
0.849947,0.010111,-0.068210,-0.042290,0.018722,0.070733,0.0000,0.0000,0.0000
0.859844,0.009897,-0.051451,-0.042799,0.023511,0.056568,0.0000,0.0000,0.0000
0.869923,0.010079,-0.058633,-0.043390,-0.017191,0.061102,0.0000,0.0000,0.0000
0.879862,0.009939,-0.067013,-0.044056,0.015131,0.068700,0.0000,0.0000,0.0000
0.889971,0.010109,-0.096941,-0.045036,-0.007614,0.097239,0.0000,0.0000,0.0000
0.899881,0.009910,-0.065816,-0.045689,-0.007614,0.066255,0.0000,0.0000,0.0000
0.909931,0.010050,-0.043071,-0.046122,0.012737,0.044915,0.0000,0.0000,0.0000
0.919878,0.009948,-0.077787,-0.046895,-0.019585,0.080215,0.0000,0.0000,0.0000
0.929920,0.010041,-0.053845,-0.047436,-0.007614,0.054381,0.0000,0.0000,0.0000
0.939839,0.009919,-0.053845,-0.047970,0.003160,0.053938,0.0000,0.0000,0.0000
0.949926,0.010087,-0.069407,-0.048670,-0.041133,0.080680,0.0000,0.0000,0.0000
0.959883,0.009957,-0.059831,-0.049266,0.043861,0.074186,0.0000,0.0000,0.0000
0.969926,0.010043,-0.050254,-0.049771,-0.035147,0.061325,0.0000,0.0000,0.0000
0.979862,0.009937,-0.072999,-0.050496,-0.031556,0.079527,0.0000,0.0000,0.0000
0.989984,0.010121,-0.062225,-0.051126,-0.049513,0.079520,0.0000,0.0000,0.0000
0.999938,0.009954,-0.041874,-0.051543,0.004357,0.042100,0.0000,0.0000,0.0000
1.010017,0.010079,-0.052648,-0.052073,-0.083031,0.098316,0.0000,0.0000,0.0000
1.019886,0.009869,-0.063422,-0.052699,0.021116,0.066845,0.0000,0.0000,0.0000
1.030025,0.010139,-0.049057,-0.053197,0.042664,0.065014,0.0000,0.0000,0.0000
1.039866,0.009841,-0.045465,-0.053644,0.009145,0.046376,0.0000,0.0000,0.0000
1.049932,0.010066,-0.068210,-0.054331,-0.001629,0.068230,0.0000,0.0000,0.0000
1.059846,0.009915,-0.067013,-0.054995,0.010342,0.067807,0.0000,0.0000,0.0000
1.069947,0.010101,-0.080181,-0.055805,0.005554,0.080373,0.0000,0.0000,0.0000
1.079869,0.009922,-0.043071,-0.056232,-0.002826,0.043164,0.0000,0.0000,0.0000
1.089975,0.010106,-0.056239,-0.056801,-0.029162,0.063350,0.0000,0.0000,0.0000
1.099873,0.009898,-0.033494,-0.057132,0.029496,0.044631,0.0000,0.0000,0.0000
1.109935,0.010062,-0.027509,-0.057409,-0.014797,0.031236,0.0000,0.0000,0.0000
1.119868,0.009933,-0.053845,-0.057944,-0.037542,0.065640,0.0000,0.0000,0.0000
1.129927,0.010059,-0.040677,-0.058353,-0.039936,0.057004,0.0000,0.0000,0.0000
1.139863,0.009936,-0.057436,-0.058924,0.009145,0.058160,0.0000,0.0000,0.0000
1.149938,0.010075,-0.075393,-0.059683,0.019919,0.077980,0.0000,0.0000,0.0000
1.159848,0.009910,-0.068210,-0.060359,0.005554,0.068436,0.0000,0.0000,0.0000
1.169943,0.010095,-0.056239,-0.060927,-0.037542,0.067618,0.0000,0.0000,0.0000
1.179869,0.009926,-0.063422,-0.061556,-0.051907,0.081955,0.0000,0.0000,0.0000
1.190000,0.010131,-0.055042,-0.062114,-0.032753,0.064050,0.0000,0.0000,0.0000
1.199858,0.009858,-0.043071,-0.062539,0.012737,0.044915,0.0000,0.0000,0.0000
1.209931,0.010073,-0.044268,-0.062985,-0.041133,0.060428,0.0000,0.0000,0.0000
1.219836,0.009904,-0.040677,-0.063387,0.017525,0.044292,0.0000,0.0000,0.0000
1.229917,0.010082,-0.043071,-0.063822,0.015131,0.045652,0.0000,0.0000,0.0000
1.239838,0.009920,-0.084970,-0.064665,-0.005220,0.085130,0.0000,0.0000,0.0000
1.249933,0.010096,-0.062225,-0.065293,-0.041133,0.074591,0.0000,0.0000,0.0000
1.259850,0.009916,-0.017932,-0.065471,-0.011205,0.021145,0.0000,0.0000,0.0000
1.269937,0.010087,-0.031100,-0.065784,-0.012402,0.033482,0.0000,0.0000,0.0000
1.279841,0.009904,-0.046662,-0.066246,0.013934,0.048698,0.0000,0.0000,0.0000
1.289992,0.010152,-0.055042,-0.066805,0.011540,0.056239,0.0000,0.0000,0.0000
1.299849,0.009857,-0.032297,-0.067124,-0.023176,0.039752,0.0000,0.0000,0.0000
1.309922,0.010072,-0.033494,-0.067461,-0.023176,0.040731,0.0000,0.0000,0.0000
1.319855,0.009933,-0.035889,-0.067817,-0.019585,0.040885,0.0000,0.0000,0.0000
1.329927,0.010072,-0.031100,-0.068131,-0.007614,0.032019,0.0000,0.0000,0.0000
1.339843,0.009916,-0.038283,-0.068510,-0.041133,0.056191,0.0000,0.0000,0.0000
1.349928,0.010085,-0.044268,-0.068957,-0.027965,0.052361,0.0000,0.0000,0.0000
1.359856,0.009927,-0.092152,-0.069872,-0.019585,0.094210,0.0000,0.0000,0.0000
1.369922,0.010066,-0.047860,-0.070353,-0.020782,0.052177,0.0000,0.0000,0.0000
1.379902,0.009980,-0.034691,-0.070700,-0.014797,0.037715,0.0000,0.0000,0.0000
1.389968,0.010066,-0.047860,-0.071181,-0.065075,0.080779,0.0000,0.0000,0.0000
1.399885,0.009917,-0.056239,-0.071739,0.012737,0.057663,0.0000,0.0000,0.0000
1.409911,0.010027,-0.061028,-0.072351,0.001963,0.061059,0.0000,0.0000,0.0000
1.419864,0.009953,-0.059831,-0.072946,0.017525,0.062344,0.0000,0.0000,0.0000
1.429913,0.010049,-0.052648,-0.073475,-0.037542,0.064662,0.0000,0.0000,0.0000
1.439843,0.009930,-0.040677,-0.073879,0.029496,0.050246,0.0000,0.0000,0.0000
1.449935,0.010092,-0.067013,-0.074556,0.017525,0.069267,0.0000,0.0000,0.0000
1.459855,0.009920,-0.069407,-0.075244,-0.011205,0.070306,0.0000,0.0000,0.0000
1.469955,0.010101,-0.056239,-0.075812,-0.006417,0.056604,0.0000,0.0000,0.0000
1.479837,0.009881,-0.050254,-0.076309,-0.015994,0.052737,0.0000,0.0000,0.0000
1.489967,0.010131,-0.062225,-0.076939,0.034285,0.071045,0.0000,0.0000,0.0000
1.499832,0.009865,-0.056239,-0.077494,-0.013600,0.057860,0.0000,0.0000,0.0000
1.509915,0.010083,-0.068210,-0.078182,-0.018388,0.070645,0.0000,0.0000,0.0000
1.519843,0.009928,-0.057436,-0.078752,-0.007614,0.057939,0.0000,0.0000,0.0000
1.529939,0.010096,-0.059831,-0.079356,-0.010008,0.060662,0.0000,0.0000,0.0000
1.539866,0.009927,-0.039480,-0.079748,0.001963,0.039529,0.0000,0.0000,0.0000
1.549920,0.010055,-0.047860,-0.080229,-0.008811,0.048664,0.0000,0.0000,0.0000
1.559861,0.009940,-0.070604,-0.080931,0.018722,0.073045,0.0000,0.0000,0.0000
1.569919,0.010058,-0.035889,-0.081292,-0.042330,0.055496,0.0000,0.0000,0.0000
1.579863,0.009944,-0.068210,-0.081970,0.007948,0.068672,0.0000,0.0000,0.0000
1.589977,0.010114,-0.053845,-0.082515,-0.014797,0.055841,0.0000,0.0000,0.0000
1.599860,0.009882,-0.028706,-0.082799,-0.039936,0.049182,0.0000,0.0000,0.0000
1.609974,0.010115,-0.062225,-0.083428,0.017525,0.064646,0.0000,0.0000,0.0000
1.619838,0.009864,-0.052648,-0.083947,0.004357,0.052828,0.0000,0.0000,0.0000
1.629927,0.010089,-0.041874,-0.084370,0.048650,0.064189,0.0000,0.0000,0.0000
1.639861,0.009934,-0.058633,-0.084952,-0.001629,0.058656,0.0000,0.0000,0.0000
1.649923,0.010062,-0.023918,-0.085193,-0.008811,0.025489,0.0000,0.0000,0.0000
1.659846,0.009923,-0.052648,-0.085715,-0.017191,0.055384,0.0000,0.0000,0.0000
1.669940,0.010094,-0.075393,-0.086476,0.005554,0.075597,0.0000,0.0000,0.0000
1.679844,0.009904,-0.055042,-0.087021,-0.026768,0.061206,0.0000,0.0000,0.0000
1.690014,0.010170,-0.051451,-0.087545,-0.023176,0.056430,0.0000,0.0000,0.0000
1.699874,0.009860,-0.056239,-0.088099,-0.069863,0.089687,0.0000,0.0000,0.0000
1.709933,0.010059,-0.049057,-0.088593,-0.098594,0.110124,0.0000,0.0000,0.0000
1.719861,0.009928,-0.316010,-0.091730,0.003160,0.316026,0.0000,0.0000,0.0000
1.729931,0.010070,-0.332770,-0.095081,0.015131,0.333113,0.0000,0.0000,0.0000
1.739844,0.009913,-0.177146,-0.096837,-0.073455,0.191772,0.0000,0.0000,0.0000
1.749923,0.010078,-0.163978,-0.098490,-0.030359,0.166765,0.0000,0.0000,0.0000
1.759868,0.009946,-0.191512,-0.100394,-0.001629,0.191519,0.0000,0.0000,0.0000
1.769926,0.010057,-0.209468,-0.102501,0.025905,0.211064,0.0000,0.0000,0.0000
1.779860,0.009935,-0.137642,-0.103869,-0.061484,0.150750,0.0000,0.0000,0.0000
1.790005,0.010145,-0.111306,-0.104998,-0.001629,0.111318,0.0000,0.0000,0.0000
1.799858,0.009853,-0.102926,-0.106012,-0.011205,0.103534,0.0000,0.0000,0.0000
1.809926,0.010067,-0.071802,-0.106735,-0.050710,0.087903,0.0000,0.0000,0.0000
1.819871,0.009945,-0.039480,-0.107127,0.005554,0.039869,0.0000,0.0000,0.0000
1.829925,0.010054,-0.120883,-0.108343,0.019919,0.122513,0.0000,0.0000,0.0000
1.839862,0.009937,-0.099335,-0.109330,-0.002826,0.099375,0.0000,0.0000,0.0000
1.849929,0.010067,-0.122080,-0.110559,0.053438,0.133263,0.0000,0.0000,0.0000
1.859858,0.009929,-0.119686,-0.111747,-0.047118,0.128627,0.0000,0.0000,0.0000
1.869933,0.010075,-0.106517,-0.112820,0.007948,0.106814,0.0000,0.0000,0.0000
1.879835,0.009902,-0.083773,-0.113650,-0.021979,0.086608,0.0000,0.0000,0.0000
1.889964,0.010129,-0.080181,-0.114462,-0.014797,0.081535,0.0000,0.0000,0.0000
1.899858,0.009894,-0.175949,-0.116203,-0.053104,0.183788,0.0000,0.0000,0.0000
1.909926,0.010068,-0.169964,-0.117914,-0.023176,0.171537,0.0000,0.0000,0.0000
1.919845,0.009919,-0.100532,-0.118911,-0.030359,0.105016,0.0000,0.0000,0.0000
1.929920,0.010075,-0.120883,-0.120129,-0.001629,0.120894,0.0000,0.0000,0.0000
1.939852,0.009932,-0.167570,-0.121793,0.012737,0.168053,0.0000,0.0000,0.0000
1.949936,0.010084,-0.186723,-0.123676,-0.089017,0.206856,0.0000,0.0000,0.0000
1.959841,0.009905,-0.134051,-0.125004,-0.045921,0.141698,0.0000,0.0000,0.0000
1.969935,0.010094,-0.204680,-0.127070,-0.018388,0.205504,0.0000,0.0000,0.0000
1.979858,0.009924,-0.233410,-0.129386,-0.065075,0.242312,0.0000,0.0000,0.0000
1.989989,0.010131,-0.210665,-0.131520,-0.042330,0.214876,0.0000,0.0000,0.0000
1.999873,0.009884,-0.181935,-0.133319,-0.012402,0.182357,0.0000,0.0000,0.0000
2.009927,0.010054,-0.136445,-0.134691,0.017525,0.137566,0.0000,0.0000,0.0000
2.019876,0.009949,-0.102926,-0.135715,-0.007614,0.103207,0.0000,0.0000,0.0000
2.029926,0.010049,-0.106517,-0.136785,0.007948,0.106814,0.0000,0.0000,0.0000
2.039834,0.009909,-0.087364,-0.137651,-0.015994,0.088816,0.0000,0.0000,0.0000
2.049930,0.010095,-0.020326,-0.137856,0.036679,0.041934,0.0000,0.0000,0.0000
2.059863,0.009933,-0.037086,-0.138224,0.037876,0.053009,0.0000,0.0000,0.0000
2.069949,0.010086,-0.055042,-0.138779,0.022313,0.059393,0.0000,0.0000,0.0000
2.079846,0.009897,-0.045465,-0.139229,-0.031556,0.055343,0.0000,0.0000,0.0000
2.089975,0.010128,-0.140036,-0.140648,-0.037542,0.144981,0.0000,0.0000,0.0000
2.099854,0.009879,-0.092152,-0.141558,-0.007614,0.092466,0.0000,0.0000,0.0000
2.109932,0.010079,-0.191512,-0.143488,-0.141689,0.238228,0.0000,0.0000,0.0000
2.119842,0.009909,-0.159190,-0.145066,-0.020782,0.160541,0.0000,0.0000,0.0000
2.129940,0.010098,-0.190315,-0.146988,-0.032753,0.193112,0.0000,0.0000,0.0000
2.139891,0.009951,-0.144825,-0.148429,-0.015994,0.145705,0.0000,0.0000,0.0000
2.149948,0.010057,-0.153204,-0.149970,0.061818,0.165206,0.0000,0.0000,0.0000
2.159868,0.009920,-0.104123,-0.151002,-0.075849,0.128820,0.0000,0.0000,0.0000
2.169940,0.010072,-0.100532,-0.152015,0.058227,0.116177,0.0000,0.0000,0.0000
2.179863,0.009923,-0.106517,-0.153072,0.031890,0.111189,0.0000,0.0000,0.0000
2.190008,0.010146,-0.092152,-0.154007,0.027102,0.096055,0.0000,0.0000,0.0000
2.199849,0.009840,-0.132854,-0.155314,0.007948,0.133091,0.0000,0.0000,0.0000
2.209908,0.010060,-0.098138,-0.156301,-0.096199,0.137424,0.0000,0.0000,0.0000
2.219863,0.009955,-0.163978,-0.157934,-0.081834,0.183264,0.0000,0.0000,0.0000
2.229919,0.010055,-0.191512,-0.159860,0.024708,0.193099,0.0000,0.0000,0.0000
2.239860,0.009942,-0.159190,-0.161442,-0.014797,0.159876,0.0000,0.0000,0.0000
2.249930,0.010070,-0.136445,-0.162816,0.133644,0.190992,0.0000,0.0000,0.0000
2.259865,0.009935,-0.047860,-0.163292,-0.100988,0.111755,0.0000,0.0000,0.0000
2.269925,0.010060,-0.033494,-0.163629,-0.008811,0.034634,0.0000,0.0000,0.0000
2.279865,0.009940,-0.049057,-0.164116,0.035482,0.060543,0.0000,0.0000,0.0000
2.289965,0.010100,-0.004764,-0.164164,0.036679,0.036987,0.0000,0.0000,0.0000
2.299842,0.009877,-0.016735,-0.164330,0.015131,0.022561,0.0000,0.0000,0.0000
2.309924,0.010082,-0.107715,-0.165416,0.043861,0.116302,0.0000,0.0000,0.0000
2.319858,0.009933,-0.163978,-0.167044,0.037876,0.168296,0.0000,0.0000,0.0000
2.329908,0.010051,-0.142431,-0.168476,0.025905,0.144767,0.0000,0.0000,0.0000
2.339898,0.009990,-0.130460,-0.169779,-0.150069,0.198848,0.0000,0.0000,0.0000
2.349938,0.010041,0.045514,-0.169322,0.098928,0.108896,0.0000,0.0000,0.0000
2.359866,0.009928,0.049106,-0.168835,0.060621,0.078014,0.0000,0.0000,0.0000
2.369936,0.010070,0.107764,-0.167750,-0.001629,0.107776,0.0000,0.0000,0.0000
2.379894,0.009958,-0.015538,-0.167904,0.071395,0.073066,0.0000,0.0000,0.0000
2.389978,0.010084,-0.152007,-0.169437,0.193499,0.246065,0.0000,0.0000,0.0000
2.399857,0.009879,-0.193906,-0.171353,-0.135704,0.236675,0.0000,0.0000,0.0000
2.409905,0.010048,-0.071802,-0.172074,-0.033950,0.079423,0.0000,0.0000,0.0000
2.419854,0.009948,-0.053845,-0.172610,0.007948,0.054429,0.0000,0.0000,0.0000
2.429924,0.010070,0.113749,-0.171464,0.124067,0.168320,0.0000,0.0000,0.0000
2.439843,0.009919,0.020375,-0.171262,0.185119,0.186237,0.0000,0.0000,0.0000
2.449937,0.010095,-0.278900,-0.174078,0.144418,0.314073,0.0000,0.0000,0.0000
2.459857,0.009920,-0.213059,-0.176191,0.053438,0.219659,0.0000,0.0000,0.0000
2.469959,0.010101,-0.114897,-0.177352,0.018722,0.116413,0.0000,0.0000,0.0000
2.479861,0.009902,-0.087364,-0.178217,0.179134,0.199302,0.0000,0.0000,0.0000
2.489980,0.010119,-0.041874,-0.178641,0.250960,0.254429,0.0000,0.0000,0.0000
2.499847,0.009867,-0.306433,-0.181664,0.259339,0.401445,0.0000,0.0000,0.0000
2.509923,0.010076,-0.041874,-0.182086,-0.018388,0.045733,0.0000,0.0000,0.0000
2.519845,0.009921,0.026361,-0.181825,0.221032,0.222599,0.0000,0.0000,0.0000
2.529928,0.010083,0.340001,-0.178396,-2.353932,2.378360,0.0000,0.0000,0.0000
2.539894,0.009966,0.797294,-0.170450,-0.493637,0.937739,0.0000,0.0000,0.0000
2.549939,0.010045,0.068259,-0.169765,-0.290130,0.298051,0.0000,0.0000,0.0000
2.559856,0.009917,-0.160387,-0.171355,-0.286539,0.328372,0.0000,0.0000,0.0000
2.569937,0.010081,-0.542262,-0.176822,0.996754,1.134710,0.0000,0.0000,0.0000
2.579845,0.009908,-0.359106,-0.180380,0.646003,0.739105,0.0000,0.0000,0.0000
2.589980,0.010134,0.129311,-0.179070,-0.632501,0.645584,0.0000,0.0000,0.0000
2.599851,0.009871,0.234656,-0.176753,-0.385898,0.451642,0.0000,0.0000,0.0000
2.609957,0.010106,0.446543,-0.172240,0.388626,0.591972,0.0000,0.0000,0.0000
2.619875,0.009918,0.561465,-0.166672,0.138432,0.578279,0.0000,0.0000,0.0000
2.629913,0.010037,-0.047860,-0.167152,-0.026768,0.054837,0.0000,0.0000,0.0000
2.639893,0.009980,-0.336361,-0.170509,0.303632,0.453135,0.0000,0.0000,0.0000
2.649936,0.010044,-0.117291,-0.171687,0.128855,0.174244,0.0000,0.0000,0.0000
2.659888,0.009952,0.158042,-0.170114,-0.330831,0.366642,0.0000,0.0000,0.0000
2.669956,0.010068,0.389082,-0.166197,-0.062681,0.394099,0.0000,0.0000,0.0000
2.679881,0.009926,0.325636,-0.162965,0.119279,0.346794,0.0000,0.0000,0.0000
2.690004,0.010122,-0.198694,-0.164976,0.152797,0.250652,0.0000,0.0000,0.0000
2.699878,0.009874,-0.251367,-0.167458,-0.004023,0.251399,0.0000,0.0000,0.0000
2.709933,0.010056,0.079033,-0.166664,-0.156055,0.174926,0.0000,0.0000,0.0000
2.719886,0.009953,0.201137,-0.164662,-0.177602,0.268326,0.0000,0.0000,0.0000
2.729937,0.010051,0.068259,-0.163976,0.011540,0.069228,0.0000,0.0000,0.0000
2.739862,0.009925,0.043120,-0.163548,-0.081834,0.092500,0.0000,0.0000,0.0000
2.749929,0.010067,0.073048,-0.162812,-0.183588,0.197587,0.0000,0.0000,0.0000
2.759844,0.009916,0.067062,-0.162147,-0.047118,0.081960,0.0000,0.0000,0.0000
2.769952,0.010108,0.014390,-0.162002,-0.309283,0.309618,0.0000,0.0000,0.0000
2.779851,0.009899,-0.111306,-0.163104,-0.302101,0.321953,0.0000,0.0000,0.0000
2.790426,0.010574,-0.277703,-0.166040,0.066606,0.285579,0.0000,0.0000,0.0000
2.799901,0.009476,-0.174752,-0.167696,-0.200347,0.265852,0.0000,0.0000,0.0000
2.809963,0.010062,-0.088561,-0.168587,-0.484060,0.492095,0.0000,0.0000,0.0000
2.819861,0.009898,-0.271717,-0.171277,-0.342802,0.437429,0.0000,0.0000,0.0000
2.829930,0.010069,-0.491984,-0.176231,-0.189573,0.527244,0.0000,0.0000,0.0000
2.839860,0.009930,-0.557825,-0.181770,-0.418220,0.697191,0.0000,0.0000,0.0000
2.849916,0.010056,-0.499167,-0.186789,-0.508002,0.712203,0.0000,0.0000,0.0000
2.859857,0.009941,-0.639227,-0.193144,-0.492440,0.806913,0.0000,0.0000,0.0000
2.869939,0.010082,-0.497969,-0.198164,-0.519973,0.719962,0.0000,0.0000,0.0000
2.879855,0.009916,-0.302842,-0.201167,-0.564266,0.640398,0.0000,0.0000,0.0000
2.889961,0.010106,-0.021523,-0.201385,-0.716298,0.716621,0.0000,0.0000,0.0000
2.899897,0.009936,0.111355,-0.200278,-0.675596,0.684712,0.0000,0.0000,0.0000
2.909951,0.010054,0.119735,-0.199075,-0.571449,0.583858,0.0000,0.0000,0.0000
