t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
1.289988,0.010034,9.628282,-0.001484,-0.002130,0.000036
1.299942,0.009953,9.661801,0.032035,-0.001811,0.000017
1.310006,0.010064,9.607931,-0.021835,-0.002031,-0.000003
1.320041,0.010035,9.659407,0.029641,-0.001734,-0.000020
1.329906,0.009864,9.631873,0.002107,-0.001713,-0.000037
1.339866,0.009961,9.690531,0.060765,-0.001108,-0.000048
1.349993,0.010126,9.621099,-0.008667,-0.001195,-0.000060
1.359887,0.009895,9.647436,0.017670,-0.001020,-0.000070
1.369878,0.009990,9.633070,0.003304,-0.000987,-0.000080
1.381065,0.011188,9.601946,-0.027820,-0.001299,-0.000095
1.391131,0.010066,9.668983,0.039217,-0.000904,-0.000104
1.399992,0.008861,9.605537,-0.024229,-0.001119,-0.000114
1.409874,0.009882,9.563639,-0.066127,-0.001772,-0.000131
1.419921,0.010048,9.635465,0.005699,-0.001715,-0.000149
1.429879,0.009958,9.622296,-0.007469,-0.001789,-0.000166
1.439868,0.009989,9.635465,0.005699,-0.001732,-0.000184
1.450021,0.010153,9.623494,-0.006272,-0.001796,-0.000202
1.459960,0.009939,9.635465,0.005699,-0.001739,-0.000219
1.469883,0.009924,9.660604,0.030838,-0.001433,-0.000233
1.479871,0.009987,9.707291,0.077525,-0.000659,-0.000240
1.489907,0.010036,9.607931,-0.021835,-0.000878,-0.000249
1.499893,0.009986,9.659407,0.029641,-0.000582,-0.000255
1.509867,0.009974,9.636662,0.006896,-0.000513,-0.000260
1.519870,0.010003,9.634267,0.004502,-0.000468,-0.000265
1.529889,0.010019,9.671378,0.041612,-0.000051,-0.000265
1.539907,0.010018,9.572018,-0.057748,-0.000630,-0.000271
1.549998,0.010091,9.685743,0.055977,-0.000065,-0.000272
1.559883,0.009885,9.615114,-0.014652,-0.000210,-0.000274
1.569859,0.009976,9.660604,0.030838,0.000098,-0.000273
1.579857,0.009998,9.621099,-0.008667,0.000011,-0.000273
1.589852,0.009995,9.589975,-0.039791,-0.000387,-0.000277
1.599866,0.010014,9.655815,0.026049,-0.000126,-0.000278
1.609996,0.010129,9.627085,-0.002681,-0.000153,-0.000280
1.619931,0.009935,9.633070,0.003304,-0.000120,-0.000281
1.629865,0.009934,9.623494,-0.006272,-0.000182,-0.000283
1.639854,0.009990,9.633070,0.003304,-0.000149,-0.000284
1.650000,0.010146,9.652224,0.022458,0.000078,-0.000283
1.659887,0.009887,9.622296,-0.007469,0.000005,-0.000283
1.669881,0.009994,9.657012,0.027246,0.000277,-0.000281
1.679860,0.009979,9.646238,0.016473,0.000441,-0.000276
1.689854,0.009995,9.654618,0.024852,0.000690,-0.000269
1.700525,0.010670,9.652224,0.022458,0.000929,-0.000259
1.710006,0.009482,9.639056,0.009290,0.001017,-0.000250
1.719890,0.009884,9.660604,0.030838,0.001322,-0.000237
1.729896,0.010005,9.624691,-0.005075,0.001271,-0.000224
1.739877,0.009981,9.649830,0.020064,0.001472,-0.000209
1.750051,0.010174,9.654618,0.024852,0.001724,-0.000192
1.759933,0.009882,9.613917,-0.015849,0.001568,-0.000176
1.769882,0.009949,9.603143,-0.026623,0.001303,-0.000163
1.779925,0.010043,9.630676,0.000910,0.001312,-0.000150
1.789870,0.009945,9.570821,-0.058945,0.000726,-0.000143
1.799883,0.010013,9.609128,-0.020638,0.000519,-0.000138
1.809873,0.009990,9.615114,-0.014652,0.000373,-0.000134
1.819916,0.010043,9.618705,-0.011061,0.000262,-0.000131
1.829851,0.009935,9.628282,-0.001484,0.000247,-0.000129
1.839859,0.010008,9.631873,0.002107,0.000268,-0.000126
1.849986,0.010127,9.581595,-0.048171,-0.000220,-0.000128
1.859877,0.009891,9.647436,0.017670,-0.000045,-0.000129
1.869867,0.009990,9.658209,0.028444,0.000239,-0.000126
1.879889,0.010022,9.582792,-0.046974,-0.000232,-0.000129
1.889866,0.009978,9.678560,0.048794,0.000255,-0.000126
1.899856,0.009990,9.661801,0.032035,0.000575,-0.000120
1.909860,0.010004,9.605537,-0.024229,0.000333,-0.000117
1.919866,0.010007,9.637859,0.008093,0.000414,-0.000113
1.929893,0.010026,9.673772,0.044006,0.000855,-0.000104
1.939885,0.009992,9.634267,0.004502,0.000900,-0.000095
1.949953,0.010068,9.611523,-0.018243,0.000716,-0.000088
1.959888,0.009935,9.597157,-0.032609,0.000392,-0.000084
1.969852,0.009964,9.645041,0.015275,0.000545,-0.000079
1.979855,0.010002,9.844957,0.215191,0.002697,-0.000052
1.989861,0.010006,9.690531,0.060765,0.003305,-0.000019
1.999943,0.010082,9.477447,-0.152319,0.001769,-0.000001
2.009872,0.009929,9.630676,0.000910,0.001778,0.000017
2.019884,0.010012,9.697714,0.067948,0.002459,0.000041
2.029870,0.009986,9.655815,0.026049,0.002719,0.000068
2.039859,0.009989,9.673772,0.044006,0.003158,0.000100
2.049947,0.010088,9.701305,0.071539,0.003880,0.000139
2.059874,0.009927,9.605537,-0.024229,0.003640,0.000175
2.069875,0.010001,9.639056,0.009290,0.003733,0.000213
2.079849,0.009974,9.651027,0.021261,0.003945,0.000252
2.089851,0.010002,9.660604,0.030838,0.004253,0.000295
2.100132,0.010282,9.580398,-0.049368,0.003745,0.000333
2.109957,0.009825,9.703699,0.073933,0.004472,0.000377
2.119884,0.009928,9.566033,-0.063733,0.003839,0.000415
2.129860,0.009975,9.653421,0.023655,0.004075,0.000456
2.139866,0.010007,9.628282,-0.001484,0.004060,0.000496
2.149946,0.010080,9.714473,0.084707,0.004914,0.000546
2.159865,0.009919,9.674969,0.045203,0.005362,0.000599
2.171138,0.011273,9.695320,0.065554,0.006101,0.000668
2.180019,0.008881,9.609128,-0.020638,0.005918,0.000720
2.189862,0.009843,9.658209,0.028444,0.006198,0.000781
2.199885,0.010023,9.618705,-0.011061,0.006087,0.000842
2.209875,0.009990,9.628282,-0.001484,0.006072,0.000903
2.219897,0.010022,9.630676,0.000910,0.006082,0.000964
2.229864,0.009967,9.674969,0.045203,0.006532,0.001029
2.239875,0.010012,9.609128,-0.020638,0.006325,0.001092
2.250000,0.010124,9.640253,0.010487,0.006432,0.001158
2.259869,0.009870,9.570821,-0.058945,0.005850,0.001215
2.269845,0.009976,9.630676,0.000910,0.005859,0.001274
2.279857,0.010011,9.682152,0.052386,0.006383,0.001338
2.289864,0.010007,9.607931,-0.021835,0.006165,0.001399
2.299840,0.009976,9.611523,-0.018243,0.005983,0.001459
2.309859,0.010019,9.684546,0.054780,0.006532,0.001525
2.319872,0.010013,9.678560,0.048794,0.007020,0.001595
2.330464,0.010591,9.667786,0.038020,0.007423,0.001673
2.339868,0.009404,9.643844,0.014078,0.007555,0.001744
2.349941,0.010074,9.628282,-0.001484,0.007540,0.001820
2.359881,0.009940,9.580398,-0.049368,0.007050,0.001891
2.369876,0.009995,9.619902,-0.009864,0.006951,0.001960
2.379876,0.010000,9.567230,-0.062536,0.006326,0.002023
2.389853,0.009977,9.647436,0.017670,0.006502,0.002088
2.399854,0.010001,9.593566,-0.036200,0.006140,0.002150
2.409857,0.010003,9.611523,-0.018243,0.005958,0.002209
2.419869,0.010012,9.631873,0.002107,0.005979,0.002269
2.429863,0.009994,9.674969,0.045203,0.006430,0.002333
2.439877,0.010014,9.652224,0.022458,0.006655,0.002400
2.449914,0.010037,9.773131,0.143365,0.008094,0.002481
2.459881,0.009967,9.594763,-0.035003,0.007745,0.002558
2.469862,0.009980,9.619902,-0.009864,0.007647,0.002635
2.479877,0.010015,9.555259,-0.074507,0.006901,0.002704
2.489859,0.009982,9.634267,0.004502,0.006946,0.002773
2.499857,0.009998,9.661801,0.032035,0.007266,0.002846
2.509882,0.010025,9.585186,-0.044580,0.006819,0.002914
2.519871,0.009989,9.604340,-0.025426,0.006565,0.002980
2.529856,0.009985,9.619902,-0.009864,0.006467,0.003044
2.539872,0.010015,9.657012,0.027246,0.006739,0.003112
2.550000,0.010128,9.727641,0.097875,0.007731,0.003190
2.559921,0.009921,9.619902,-0.009864,0.007633,0.003266
2.569880,0.009960,9.694123,0.064357,0.008274,0.003348
2.579855,0.009975,9.569624,-0.060142,0.007674,0.003425
2.589842,0.009986,9.572018,-0.057748,0.007097,0.003496
2.599869,0.010028,9.588778,-0.040988,0.006686,0.003563
2.609993,0.010123,9.704896,0.075130,0.007447,0.003638
2.619901,0.009909,9.606734,-0.023032,0.007219,0.003710
2.629928,0.010027,9.703699,0.073933,0.007960,0.003789
2.639860,0.009932,9.714473,0.084707,0.008801,0.003877
2.650063,0.010203,9.576807,-0.052959,0.008261,0.003961
2.659893,0.009830,9.566033,-0.063733,0.007634,0.004036
2.669906,0.010013,9.551668,-0.078098,0.006852,0.004105
2.679875,0.009969,9.558850,-0.070916,0.006145,0.004166
2.689887,0.010012,9.708488,0.078722,0.006934,0.004235
2.699863,0.009976,9.691728,0.061962,0.007552,0.004311
2.709909,0.010046,9.583989,-0.045777,0.007092,0.004382
2.719877,0.009968,9.670181,0.040415,0.007495,0.004457
2.729897,0.010021,9.686940,0.057174,0.008068,0.004538
2.739890,0.009993,9.493010,-0.136756,0.006701,0.004604
2.749978,0.010088,9.624691,-0.005075,0.006650,0.004672
2.759881,0.009903,9.651027,0.021261,0.006860,0.004740
2.769906,0.010024,9.727641,0.097875,0.007841,0.004818
2.779869,0.009963,9.771934,0.142168,0.009258,0.004910
2.789888,0.010019,9.648633,0.018867,0.009447,0.005005
2.799875,0.009987,9.472659,-0.157107,0.007878,0.005084
2.809885,0.010010,9.572018,-0.057748,0.007300,0.005157
2.819873,0.009988,9.617508,-0.012258,0.007177,0.005228
2.829888,0.010015,9.777920,0.148154,0.008661,0.005315
2.839937,0.010049,9.724050,0.094284,0.009609,0.005412
2.851152,0.011214,9.636662,0.006896,0.009686,0.005520
2.860019,0.008868,9.572018,-0.057748,0.009174,0.005602
2.871062,0.011042,9.589975,-0.039791,0.008735,0.005698
2.880693,0.009632,9.598354,-0.031412,0.008432,0.005779
2.890029,0.009336,9.585186,-0.044580,0.008016,0.005854
2.899897,0.009868,9.665392,0.035626,0.008367,0.005937
2.909890,0.009993,9.579201,-0.050565,0.007862,0.006015
2.919873,0.009983,9.532514,-0.097252,0.006891,0.006084
2.929929,0.010056,9.630676,0.000910,0.006900,0.006154
2.940310,0.010381,9.578004,-0.051762,0.006363,0.006220
2.949917,0.009607,9.694123,0.064357,0.006981,0.006287
2.959867,0.009950,9.684546,0.054780,0.007526,0.006362
2.969854,0.009987,9.616311,-0.013455,0.007392,0.006435
2.979846,0.009992,9.429563,-0.200203,0.005392,0.006489
2.989854,0.010008,9.645041,0.015275,0.005544,0.006545
3.000549,0.010695,9.657012,0.027246,0.005836,0.006607
3.010000,0.009451,9.594763,-0.035003,0.005505,0.006659
3.019890,0.009891,9.591172,-0.038594,0.005123,0.006710
3.029870,0.009980,9.289502,-0.340264,0.001728,0.006727
3.039867,0.009997,9.451111,-0.178655,-0.000058,0.006727
3.049963,0.010096,9.572018,-0.057748,-0.000641,0.006720
3.059888,0.009925,9.265560,-0.364206,-0.004256,0.006678
3.069881,0.009993,9.593566,-0.036200,-0.004618,0.006632
3.079898,0.010016,9.595960,-0.033806,-0.004957,0.006582
3.089876,0.009979,9.147047,-0.482719,-0.009774,0.006484
3.099868,0.009992,9.460688,-0.169078,-0.011463,0.006370
3.109859,0.009991,9.381679,-0.248087,-0.013942,0.006231
3.119883,0.010023,9.402030,-0.227736,-0.016224,0.006068
3.129843,0.009960,9.469068,-0.160698,-0.017825,0.005890
3.139853,0.010011,9.247604,-0.382162,-0.021651,0.005674
3.149968,0.010114,18.146851,8.517086,0.064493,0.006326
3.159889,0.009921,8.500613,-1.129153,0.053291,0.006855
3.169890,0.010002,7.635109,-1.994657,0.033340,0.007188
3.179861,0.009971,8.288726,-1.341040,0.019969,0.007387
3.189862,0.010001,10.176554,0.546788,0.025437,0.007642
3.199857,0.009995,10.711658,1.081892,0.036250,0.008004
3.209853,0.009996,11.722011,2.092245,0.057165,0.008575
3.219873,0.010020,10.066421,0.436655,0.061540,0.009192
3.229867,0.009994,9.467870,-0.161895,0.059922,0.009791
3.239863,0.009996,8.704120,-0.925646,0.050669,0.010297
3.250005,0.010142,9.647436,0.017670,0.050848,0.010813
3.259867,0.009862,9.423578,-0.206188,0.048815,0.011295
3.269896,0.010029,9.454702,-0.175064,0.047059,0.011767
3.279858,0.009961,10.315418,0.685652,0.053889,0.012303
3.289866,0.010009,10.724826,1.095060,0.064849,0.012952
3.299863,0.009997,9.635465,0.005699,0.064906,0.013601
3.309913,0.010049,9.033323,-0.596443,0.058912,0.014193
3.319854,0.009941,9.211691,-0.418075,0.054756,0.014738
3.329909,0.010056,9.619902,-0.009864,0.054657,0.015287
3.339895,0.009986,9.928754,0.298988,0.057643,0.015863
3.349995,0.010099,9.962273,0.332507,0.061001,0.016479
3.359898,0.009903,9.636662,0.006896,0.061069,0.017084
3.369887,0.009989,9.755175,0.125409,0.062322,0.017706
3.379879,0.009992,9.518149,-0.111617,0.061207,0.018318
3.389873,0.009994,9.169792,-0.459974,0.056610,0.018884
3.399862,0.009989,9.757569,0.127803,0.057887,0.019462
3.409865,0.010004,9.910798,0.281032,0.060698,0.020069
3.419864,0.009999,9.744401,0.114635,0.061844,0.020687
3.429864,0.010000,9.810241,0.180475,0.063649,0.021324
3.439851,0.009986,9.539697,-0.090069,0.062749,0.021951
3.449988,0.010137,9.369708,-0.260058,0.060113,0.022560
3.459883,0.009895,9.598354,-0.031412,0.059802,0.023152
3.469888,0.010005,9.864111,0.234345,0.062147,0.023773
3.479883,0.009995,9.706094,0.076328,0.062910,0.024402
3.489939,0.010056,9.771934,0.142168,0.064340,0.025049
3.499873,0.009933,9.649830,0.020064,0.064539,0.025690
3.509870,0.009997,9.557653,-0.072113,0.063818,0.026328
3.519890,0.010020,9.623494,-0.006272,0.063755,0.026967
3.529896,0.010006,9.788693,0.158928,0.065345,0.027621
3.539878,0.009982,9.613917,-0.015849,0.065187,0.028272
3.549957,0.010079,9.743204,0.113438,0.066331,0.028940
3.559900,0.009943,9.746795,0.117029,0.067494,0.029611
3.569881,0.009981,9.393650,-0.236116,0.065138,0.030261
3.579881,0.010000,9.573215,-0.056551,0.064572,0.030907
3.589881,0.010000,9.751583,0.121817,0.065790,0.031565
3.599862,0.009981,9.816227,0.186461,0.067651,0.032240
3.610008,0.010145,9.701305,0.071539,0.068377,0.032934
3.619915,0.009907,9.659407,0.029641,0.068671,0.033614
3.629896,0.009981,9.599552,-0.030214,0.068369,0.034297
3.639902,0.010006,9.668983,0.039217,0.068761,0.034985
3.649959,0.010058,9.554062,-0.075704,0.068000,0.035669
3.659875,0.009916,9.561244,-0.068522,0.067321,0.036336
3.669879,0.010004,9.700108,0.070342,0.068024,0.037017
3.679873,0.009993,9.835380,0.205614,0.070079,0.037717
3.689836,0.009963,9.623494,-0.006272,0.070017,0.038415
3.699867,0.010031,9.528923,-0.100843,0.069005,0.039107
3.709903,0.010036,9.436746,-0.193020,0.067068,0.039780
3.719863,0.009960,9.963470,0.333704,0.070391,0.040481
3.729862,0.009999,9.622296,-0.007469,0.070317,0.041184
3.739857,0.009995,9.653421,0.023655,0.070553,0.041889
3.750069,0.010212,9.572018,-0.057748,0.069964,0.042604
3.759880,0.009811,9.702502,0.072736,0.070677,0.043297
3.769873,0.009993,9.576807,-0.052959,0.070148,0.043998
3.779866,0.009992,9.647436,0.017670,0.070324,0.044701
3.789855,0.009989,9.435549,-0.194217,0.068384,0.045384
3.799861,0.010006,9.513360,-0.116406,0.067220,0.046057
3.809847,0.009985,9.794679,0.164913,0.068866,0.046744
3.819864,0.010017,9.777920,0.148154,0.070350,0.047449
3.829898,0.010034,9.694123,0.064357,0.070996,0.048161
3.839869,0.009971,9.558850,-0.070916,0.070289,0.048862
3.849947,0.010078,9.538499,-0.091267,0.069369,0.049561
3.859906,0.009959,9.713276,0.083510,0.070201,0.050261
3.869876,0.009970,9.706094,0.076328,0.070962,0.050968
3.879870,0.009994,9.755175,0.125409,0.072215,0.051690
3.889866,0.009996,9.593566,-0.036200,0.071853,0.052408
3.899928,0.010062,9.791088,0.161322,0.073476,0.053147
3.909865,0.009938,9.923966,0.294200,0.076400,0.053907
3.919858,0.009992,9.680954,0.051188,0.076912,0.054675
3.929868,0.010010,9.600749,-0.029017,0.076621,0.055442
3.939873,0.010005,9.532514,-0.097252,0.075648,0.056199
3.949939,0.010066,9.613917,-0.015849,0.075489,0.056959
3.959891,0.009952,9.775525,0.145759,0.076939,0.057724
3.969871,0.009980,9.866505,0.236739,0.079302,0.058516
3.979854,0.009983,9.635465,0.005699,0.079359,0.059308
3.989869,0.010015,9.860520,0.230754,0.081670,0.060126
3.999862,0.009993,9.588778,-0.040988,0.081260,0.060938
4.009856,0.009994,9.595960,-0.033806,0.080922,0.061747
4.019873,0.010017,9.599552,-0.030214,0.080620,0.062554
4.029865,0.009992,9.688137,0.058371,0.081203,0.063366
4.039849,0.009984,9.773131,0.143365,0.082634,0.064191
4.049944,0.010095,9.785102,0.155336,0.084202,0.065041
4.059866,0.009922,9.702502,0.072736,0.084924,0.065883
4.069904,0.010038,9.497798,-0.131968,0.083599,0.066723
4.079970,0.010066,9.580398,-0.049368,0.083102,0.067559
4.089847,0.009877,9.691728,0.061962,0.083714,0.068386
4.099889,0.010042,9.776722,0.146957,0.085190,0.069241
4.109862,0.009973,9.799467,0.169701,0.086883,0.070108
4.119859,0.009997,9.685743,0.055977,0.087442,0.070982
4.129858,0.009999,9.537302,-0.092464,0.086518,0.071847
4.139858,0.010000,9.612720,-0.017046,0.086347,0.072711
4.149920,0.010062,9.534908,-0.094858,0.085393,0.073570
4.159878,0.009958,9.726444,0.096678,0.086355,0.074430
4.169860,0.009982,9.749189,0.119423,0.087547,0.075304
4.179931,0.010071,9.680954,0.051188,0.088063,0.076191
4.189853,0.009923,9.651027,0.021261,0.088274,0.077066
4.199882,0.010028,9.706094,0.076328,0.089039,0.077959
4.209850,0.009969,9.692925,0.063159,0.089669,0.078853
4.219901,0.010051,9.657012,0.027246,0.089943,0.079757
4.229869,0.009968,9.543288,-0.086478,0.089081,0.080645
4.239853,0.009984,9.544485,-0.085281,0.088229,0.081526
4.249933,0.010080,9.674969,0.045203,0.088685,0.082420
4.259871,0.009938,9.742007,0.112241,0.089801,0.083312
4.269888,0.010017,9.762357,0.132591,0.091129,0.084225
4.279867,0.009979,9.621099,-0.008667,0.091042,0.085134
4.289860,0.009994,9.690531,0.060765,0.091649,0.086050
4.299926,0.010065,9.628282,-0.001484,0.091635,0.086972
4.309882,0.009956,9.598354,-0.031412,0.091322,0.087881
4.319881,0.009999,9.636662,0.006896,0.091391,0.088795
4.329874,0.009993,9.660604,0.030838,0.091699,0.089711
4.339898,0.010024,9.698911,0.069145,0.092392,0.090638
4.349955,0.010057,9.703699,0.073933,0.093136,0.091574
4.359896,0.009942,9.658209,0.028444,0.093418,0.092503
4.369855,0.009958,9.636662,0.006896,0.093487,0.093434
4.379874,0.010019,9.570821,-0.058945,0.092896,0.094365
4.389878,0.010004,9.609128,-0.020638,0.092690,0.095292
4.399861,0.009983,9.688137,0.058371,0.093273,0.096223
4.409893,0.010032,9.631873,0.002107,0.093294,0.097159
4.419873,0.009980,9.695320,0.065554,0.093948,0.098097
4.429872,0.009999,9.659407,0.029641,0.094244,0.099039
4.439920,0.010049,9.653421,0.023655,0.094482,0.099988
4.449926,0.010005,9.589975,-0.039791,0.094084,0.100930
4.459876,0.009950,9.613917,-0.015849,0.093926,0.101864
4.469887,0.010011,9.607931,-0.021835,0.093708,0.102802
4.479861,0.009974,9.658209,0.028444,0.093991,0.103740
4.489877,0.010016,9.670181,0.040415,0.094396,0.104685
4.499870,0.009993,9.682152,0.052386,0.094920,0.105634
