t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
0.000000,0.000000,9.697714,0.031016,0.000000,0.000000
0.009719,0.009719,9.715670,0.048972,0.000476,0.000005
0.019630,0.009911,9.560047,-0.106651,-0.000581,-0.000001
0.029663,0.010033,9.819818,0.153120,0.000955,0.000008
0.039628,0.009965,9.737218,0.070520,0.001658,0.000025
0.049651,0.010022,9.625888,-0.040810,0.001249,0.000037
0.059616,0.009965,9.625888,-0.040810,0.000842,0.000046
0.069629,0.010014,9.764751,0.098053,0.001824,0.000064
0.079749,0.010120,9.755175,0.088476,0.002719,0.000092
0.089668,0.009919,9.573215,-0.093483,0.001792,0.000109
0.099662,0.009994,9.615114,-0.051584,0.001277,0.000122
0.109682,0.010020,9.686940,0.020242,0.001479,0.000137
0.119627,0.009945,9.639056,-0.027642,0.001205,0.000149
0.129860,0.010233,9.618705,-0.047993,0.000713,0.000156
0.139812,0.009953,9.555259,-0.111439,-0.000396,0.000152
0.150426,0.010614,9.658209,-0.008489,-0.000486,0.000147
0.160092,0.009666,9.751583,0.084885,0.000335,0.000150
0.169748,0.009656,9.519346,-0.147352,-0.001088,0.000140
0.179698,0.009950,9.628282,-0.038416,-0.001470,0.000125
0.189600,0.009902,9.625888,-0.040810,-0.001874,0.000107
0.199744,0.010144,9.631873,-0.034825,-0.002228,0.000084
0.209675,0.009932,9.599552,-0.067147,-0.002895,0.000055
0.219654,0.009979,9.776722,0.110024,-0.001797,0.000037
0.229625,0.009971,9.720459,0.053761,-0.001261,0.000025
0.239643,0.010018,9.742007,0.075308,-0.000506,0.000020
0.249827,0.010184,9.785102,0.118404,0.000700,0.000027
0.259681,0.009854,9.677363,0.010665,0.000805,0.000035
0.269603,0.009922,9.625888,-0.040810,0.000400,0.000039
0.279612,0.010009,9.752780,0.086082,0.001261,0.000051
0.289596,0.009984,9.732430,0.065732,0.001918,0.000071
0.299617,0.010021,9.697714,0.031016,0.002228,0.000093
0.309596,0.009979,9.527726,-0.138973,0.000842,0.000101
0.319589,0.009993,9.680954,0.014256,0.000984,0.000111
0.329606,0.010017,9.764751,0.098053,0.001966,0.000131
0.339626,0.010020,9.649830,-0.016868,0.001797,0.000149
0.349652,0.010026,9.716867,0.050169,0.002300,0.000172
0.359626,0.009974,9.702502,0.035804,0.002657,0.000198
0.369618,0.009992,9.710882,0.044184,0.003099,0.000229
0.379612,0.009994,9.696517,0.029819,0.003397,0.000263
0.389611,0.009998,9.659407,-0.007292,0.003324,0.000297
0.399737,0.010127,9.700108,0.033410,0.003662,0.000334
0.409679,0.009942,9.653421,-0.013277,0.003530,0.000369
0.419609,0.009930,9.593566,-0.073132,0.002804,0.000397
0.429657,0.010047,9.636662,-0.030037,0.002502,0.000422
0.439675,0.010018,9.586383,-0.080315,0.001698,0.000439
0.449796,0.010122,9.739612,0.072914,0.002436,0.000463
0.459646,0.009849,9.763554,0.096856,0.003390,0.000497
0.469670,0.010025,9.798270,0.131572,0.004709,0.000544
0.479640,0.009970,9.809044,0.142346,0.006128,0.000605
0.489633,0.009992,9.655815,-0.010883,0.006019,0.000665
0.499650,0.010017,9.707291,0.040592,0.006426,0.000730
0.509666,0.010016,9.611523,-0.055176,0.005873,0.000788
0.519722,0.010056,9.655815,-0.010883,0.005764,0.000846
0.529653,0.009932,9.706094,0.039395,0.006155,0.000908
0.539808,0.010155,9.605537,-0.061161,0.005534,0.000964
0.549845,0.010037,9.519346,-0.147352,0.004055,0.001004
0.559689,0.009844,9.600749,-0.065950,0.003406,0.001038
0.569644,0.009955,9.629479,-0.037219,0.003035,0.001068
0.579632,0.009988,9.586383,-0.080315,0.002233,0.001091
0.589660,0.010029,9.598354,-0.068344,0.001548,0.001106
0.599641,0.009980,9.809044,0.142346,0.002968,0.001136
0.609639,0.009999,9.628282,-0.038416,0.002584,0.001161
0.619626,0.009986,9.688137,0.021439,0.002798,0.001189
0.629643,0.010017,9.667786,0.001088,0.002809,0.001218
0.639605,0.009962,9.710882,0.044184,0.003249,0.001250
0.649723,0.010118,9.903615,0.236917,0.005647,0.001307
0.659887,0.010164,9.824607,0.157908,0.007251,0.001381
0.669780,0.009893,9.682152,0.015453,0.007404,0.001454
0.679686,0.009906,9.844957,0.178259,0.009170,0.001545
0.689775,0.010089,9.812636,0.145937,0.010643,0.001652
0.699683,0.009908,9.765949,0.099250,0.011626,0.001767
0.709652,0.009969,9.849746,0.183047,0.013451,0.001902
0.719733,0.010081,9.683349,0.016650,0.013619,0.002039
0.729662,0.009929,9.747992,0.081294,0.014426,0.002182
0.739650,0.009988,9.649830,-0.016868,0.014257,0.002324
0.749722,0.010072,9.478644,-0.188054,0.012363,0.002449
0.759656,0.009934,9.629479,-0.037219,0.011993,0.002568
0.769637,0.009981,9.627085,-0.039613,0.011598,0.002684
0.779608,0.009971,9.510966,-0.155732,0.010045,0.002784
