t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
1.369942,0.010039,9.672575,-0.002140,0.001792,0.001583
1.379902,0.009960,9.647436,-0.027279,0.001521,0.001598
1.389973,0.010071,9.641450,-0.033265,0.001186,0.001610
1.399890,0.009917,9.676166,0.001451,0.001200,0.001622
1.409936,0.010046,9.718065,0.043350,0.001635,0.001638
1.419945,0.010009,9.697714,0.022999,0.001866,0.001657
1.429955,0.010010,9.677363,0.002648,0.001892,0.001676
1.439894,0.009939,9.643844,-0.030870,0.001585,0.001691
1.449957,0.010063,9.658209,-0.016505,0.001419,0.001706
1.459902,0.009945,9.666589,-0.008125,0.001338,0.001719
1.469932,0.010030,9.689334,0.014619,0.001485,0.001734
1.479914,0.009983,9.643844,-0.030870,0.001177,0.001746
1.489934,0.010020,9.695320,0.020605,0.001383,0.001760
1.499907,0.009973,9.665392,-0.009323,0.001290,0.001772
1.509951,0.010044,9.641450,-0.033265,0.000956,0.001782
1.519907,0.009957,9.624691,-0.050024,0.000458,0.001787
1.529944,0.010037,9.678560,0.003846,0.000497,0.001792
1.539915,0.009970,9.619902,-0.054812,-0.000050,0.001791
1.549978,0.010063,9.700108,0.025393,0.000206,0.001793
1.559922,0.009944,9.671378,-0.003337,0.000173,0.001795
1.569938,0.010016,9.657012,-0.017702,-0.000005,0.001795
1.579913,0.009975,9.670181,-0.004534,-0.000050,0.001794
1.589952,0.010039,9.670181,-0.004534,-0.000095,0.001793
1.599917,0.009965,9.674969,0.000254,-0.000093,0.001792
1.609936,0.010020,9.721656,0.046941,0.000377,0.001796
1.619931,0.009995,9.686940,0.012225,0.000500,0.001801
1.629931,0.010000,9.695320,0.020605,0.000706,0.001808
1.640555,0.010624,9.668983,-0.005731,0.000645,0.001815
1.649974,0.009418,9.639056,-0.035659,0.000309,0.001818
1.659944,0.009971,9.688137,0.013422,0.000443,0.001822
1.669935,0.009991,9.667786,-0.006928,0.000374,0.001826
1.680684,0.010749,9.640253,-0.034462,0.000003,0.001826
1.689953,0.009269,9.724050,0.049335,0.000460,0.001831
1.699893,0.009940,9.682152,0.007437,0.000534,0.001836
1.709945,0.010052,9.692925,0.018211,0.000717,0.001843
1.719893,0.009948,9.702502,0.027788,0.000994,0.001853
1.729964,0.010071,9.673772,-0.000943,0.000984,0.001863
1.739900,0.009936,9.674969,0.000254,0.000987,0.001873
1.749954,0.010054,9.682152,0.007437,0.001062,0.001883
1.759908,0.009953,9.682152,0.007437,0.001136,0.001895
1.770077,0.010169,9.672575,-0.002140,0.001114,0.001906
1.779916,0.009839,9.662998,-0.011717,0.000999,0.001916
1.789946,0.010031,9.655815,-0.018899,0.000809,0.001924
1.799917,0.009970,9.647436,-0.027279,0.000537,0.001929
1.809927,0.010010,9.641450,-0.033265,0.000204,0.001931
1.819923,0.009997,9.672575,-0.002140,0.000183,0.001933
1.829940,0.010016,9.690531,0.015817,0.000341,0.001937
1.839895,0.009955,9.688137,0.013422,0.000475,0.001941
1.849954,0.010059,9.652224,-0.022491,0.000249,0.001944
1.859915,0.009962,9.667786,-0.006928,0.000180,0.001946
1.869948,0.010033,9.673772,-0.000943,0.000170,0.001947
1.879898,0.009950,9.648633,-0.026082,-0.000089,0.001946
1.889985,0.010086,9.689334,0.014619,0.000058,0.001947
1.899923,0.009938,9.715670,0.040956,0.000465,0.001952
1.909955,0.010031,9.666589,-0.008125,0.000384,0.001955
1.919923,0.009968,9.686940,0.012225,0.000505,0.001960
1.929938,0.010015,9.680954,0.006240,0.000568,0.001966
1.939902,0.009964,9.690531,0.015817,0.000726,0.001973
1.949985,0.010083,9.684546,0.009831,0.000825,0.001982
1.959901,0.009916,9.737218,0.062504,0.001444,0.001996
1.969941,0.010041,9.683349,0.008634,0.001531,0.002011
1.979912,0.009971,9.648633,-0.026082,0.001271,0.002024
1.989963,0.010051,9.676166,0.001451,0.001286,0.002037
1.999919,0.009956,9.649830,-0.024885,0.001038,0.002047
2.009940,0.010021,9.634267,-0.040447,0.000633,0.002054
2.019895,0.009955,9.704896,0.030182,0.000933,0.002063
2.029929,0.010033,9.680954,0.006240,0.000996,0.002073
2.039918,0.009990,9.647436,-0.027279,0.000723,0.002080
2.049969,0.010050,9.672575,-0.002140,0.000702,0.002087
2.059941,0.009973,9.700108,0.025393,0.000955,0.002097
2.070049,0.010108,9.697714,0.022999,0.001187,0.002109
2.079925,0.009876,9.674969,0.000254,0.001190,0.002120
2.089969,0.010044,9.657012,-0.017702,0.001012,0.002131
2.099973,0.010004,9.680954,0.006240,0.001074,0.002141
2.109978,0.010005,9.691728,0.017014,0.001245,0.002154
2.119909,0.009931,9.691728,0.017014,0.001414,0.002168
2.129944,0.010035,9.683349,0.008634,0.001500,0.002183
2.139917,0.009973,9.637859,-0.036856,0.001133,0.002194
2.150298,0.010381,9.640253,-0.034462,0.000775,0.002202
2.159927,0.009629,9.680954,0.006240,0.000835,0.002210
2.169956,0.010029,9.673772,-0.000943,0.000826,0.002219
2.180098,0.010142,9.657012,-0.017702,0.000646,0.002225
2.189943,0.009846,9.715670,0.040956,0.001049,0.002236
2.199908,0.009965,9.713276,0.038562,0.001434,0.002250
2.209945,0.010037,9.691728,0.017014,0.001604,0.002266
2.220355,0.010410,9.678560,0.003846,0.001644,0.002283
2.230326,0.009971,9.676166,0.001451,0.001659,0.002300
2.239928,0.009602,9.657012,-0.017702,0.001489,0.002314
2.249979,0.010051,9.668983,-0.005731,0.001431,0.002328
2.259914,0.009936,9.686940,0.012225,0.001553,0.002344
2.269942,0.010028,9.673772,-0.000943,0.001543,0.002359
2.279886,0.009944,9.692925,0.018211,0.001724,0.002376
2.289976,0.010090,9.690531,0.015817,0.001884,0.002395
2.299902,0.009926,9.692925,0.018211,0.002065,0.002416
2.310112,0.010210,9.691728,0.017014,0.002238,0.002439
2.319896,0.009785,9.666589,-0.008125,0.002159,0.002460
2.330367,0.010470,9.646238,-0.028476,0.001861,0.002479
2.339907,0.009540,9.673772,-0.000943,0.001852,0.002497
2.349975,0.010068,9.640253,-0.034462,0.001505,0.002512
2.359893,0.009918,9.647436,-0.027279,0.001234,0.002524
2.369961,0.010068,9.667786,-0.006928,0.001165,0.002536
2.379976,0.010015,9.652224,-0.022491,0.000939,0.002545
2.389988,0.010012,9.684546,0.009831,0.001038,0.002556
2.399919,0.009931,9.676166,0.001451,0.001052,0.002566
2.409980,0.010061,9.707291,0.032576,0.001380,0.002580
2.419951,0.009971,9.668983,-0.005731,0.001323,0.002593
2.429950,0.009999,9.671378,-0.003337,0.001289,0.002606
2.439891,0.009941,9.605537,-0.069178,0.000602,0.002612
2.450003,0.010113,9.636662,-0.038053,0.000217,0.002614
2.459921,0.009917,9.730036,0.055321,0.000765,0.002622
2.469962,0.010041,9.755175,0.080460,0.001573,0.002638
2.479910,0.009948,9.665392,-0.009323,0.001481,0.002653
2.489957,0.010046,9.585186,-0.089528,0.000581,0.002658
2.499904,0.009947,9.662998,-0.011717,0.000465,0.002663
2.509926,0.010022,9.742007,0.067292,0.001139,0.002674
2.519886,0.009960,9.742007,0.067292,0.001809,0.002692
2.529948,0.010062,9.704896,0.030182,0.002113,0.002714
2.539896,0.009948,9.659407,-0.015308,0.001961,0.002733
2.549955,0.010059,9.653421,-0.021294,0.001746,0.002751
2.559940,0.009985,9.685743,0.011028,0.001857,0.002769
2.569965,0.010025,9.682152,0.007437,0.001931,0.002789
2.579913,0.009948,9.737218,0.062504,0.002553,0.002814
2.589936,0.010023,9.698911,0.024196,0.002795,0.002842
2.599902,0.009966,9.658209,-0.016505,0.002631,0.002868
2.609942,0.010041,9.652224,-0.022491,0.002405,0.002892
2.619902,0.009960,9.653421,-0.021294,0.002193,0.002914
2.629974,0.010072,9.668983,-0.005731,0.002135,0.002936
2.639907,0.009932,9.700108,0.025393,0.002388,0.002960
2.649987,0.010080,9.679757,0.005043,0.002438,0.002984
2.659925,0.009938,9.712079,0.037364,0.002810,0.003012
2.669955,0.010030,9.704896,0.030182,0.003112,0.003043
2.679909,0.009954,9.755175,0.080460,0.003913,0.003082
2.689945,0.010036,9.738415,0.063701,0.004553,0.003128
2.699904,0.009959,9.622296,-0.052418,0.004031,0.003168
2.709952,0.010048,9.629479,-0.045236,0.003576,0.003204
2.719914,0.009962,9.715670,0.040956,0.003984,0.003244
2.729943,0.010029,9.691728,0.017014,0.004155,0.003285
2.739895,0.009953,9.671378,-0.003337,0.004122,0.003326
2.749989,0.010093,9.683349,0.008634,0.004209,0.003369
2.759926,0.009937,9.713276,0.038562,0.004592,0.003414
2.769970,0.010044,9.645041,-0.029673,0.004294,0.003458
2.779917,0.009948,9.645041,-0.029673,0.003999,0.003497
2.789964,0.010046,9.698911,0.024196,0.004242,0.003540
2.799903,0.009940,9.727641,0.052927,0.004768,0.003587
2.809937,0.010034,9.725247,0.050533,0.005275,0.003640
2.819909,0.009972,9.743204,0.068489,0.005958,0.003700
2.829956,0.010047,9.743204,0.068489,0.006646,0.003766
2.839917,0.009961,9.678560,0.003846,0.006684,0.003833
2.849975,0.010058,9.651027,-0.023688,0.006446,0.003898
2.859918,0.009943,9.676166,0.001451,0.006460,0.003962
2.870013,0.010094,9.720459,0.045744,0.006922,0.004032
2.879963,0.009950,9.664195,-0.010520,0.006818,0.004100
2.889959,0.009996,9.617508,-0.057207,0.006246,0.004162
2.899953,0.009994,9.665392,-0.009323,0.006152,0.004224
2.909947,0.009995,9.702502,0.027788,0.006430,0.004288
2.919897,0.009949,9.692925,0.018211,0.006611,0.004354
2.929934,0.010037,9.725247,0.050533,0.007119,0.004425
2.939909,0.009975,9.667786,-0.006928,0.007050,0.004496
2.949985,0.010076,9.755175,0.080460,0.007860,0.004575
2.959894,0.009909,9.648633,-0.026082,0.007602,0.004650
2.969953,0.010059,9.666589,-0.008125,0.007520,0.004726
2.979909,0.009957,9.625888,-0.048827,0.007034,0.004796
2.989971,0.010062,9.635465,-0.039250,0.006639,0.004863
2.999909,0.009938,9.715670,0.040956,0.007046,0.004933
3.009950,0.010041,9.757569,0.082854,0.007878,0.005012
3.019909,0.009959,9.690531,0.015817,0.008035,0.005092
3.029970,0.010061,9.612720,-0.061995,0.007412,0.005166
3.039912,0.009943,9.709685,0.034970,0.007759,0.005243
3.050005,0.010092,9.701305,0.026591,0.008028,0.005324
3.059929,0.009925,9.636662,-0.038053,0.007650,0.005400
3.069959,0.010030,9.683349,0.008634,0.007737,0.005478
3.079919,0.009960,9.679757,0.005043,0.007787,0.005556
3.089955,0.010036,9.682152,0.007437,0.007862,0.005634
3.099901,0.009946,9.588778,-0.085937,0.007007,0.005704
3.110360,0.010459,9.761160,0.086446,0.007911,0.005787
3.119941,0.009581,9.739612,0.064898,0.008533,0.005869
3.129951,0.010011,9.601946,-0.072769,0.007804,0.005947
3.139929,0.009978,9.651027,-0.023688,0.007568,0.006022
3.149984,0.010056,9.676166,0.001451,0.007583,0.006098
3.159902,0.009917,9.689334,0.014619,0.007728,0.006175
3.169944,0.010042,9.618705,-0.056009,0.007165,0.006247
3.179930,0.009987,9.745598,0.070883,0.007873,0.006326
3.189965,0.010035,9.787496,0.112782,0.009005,0.006416
3.199912,0.009947,9.694123,0.019408,0.009198,0.006508
3.209952,0.010040,9.603143,-0.071572,0.008479,0.006593
3.219926,0.009974,9.601946,-0.072769,0.007753,0.006670
3.229965,0.010039,9.720459,0.045744,0.008213,0.006752
3.240393,0.010428,9.722853,0.048138,0.008715,0.006843
3.249959,0.009566,9.642647,-0.032067,0.008408,0.006924
3.259892,0.009932,9.583989,-0.090725,0.007507,0.006998
3.269960,0.010069,9.685743,0.011028,0.007618,0.007075
3.279937,0.009976,9.703699,0.028985,0.007907,0.007154
3.289942,0.010005,9.776722,0.102008,0.008928,0.007243
3.300058,0.010117,9.724050,0.049335,0.009427,0.007339
3.309997,0.009939,9.750386,0.075672,0.010179,0.007440
3.319952,0.009955,9.677363,0.002648,0.010205,0.007541
3.329956,0.010004,9.641450,-0.033265,0.009872,0.007640
3.339900,0.009944,9.715670,0.040956,0.010280,0.007742
3.349973,0.010074,9.776722,0.102008,0.011307,0.007856
3.359912,0.009938,9.680954,0.006240,0.011369,0.007969
3.369938,0.010027,9.601946,-0.072769,0.010640,0.008076
3.379900,0.009961,9.777920,0.103205,0.011668,0.008192
3.389955,0.010056,9.672575,-0.002140,0.011646,0.008309
3.399901,0.009946,9.771934,0.097219,0.012613,0.008435
3.410246,0.010345,9.685743,0.011028,0.012727,0.008566
3.419984,0.009738,9.730036,0.055321,0.013266,0.008696
3.429945,0.009962,9.694123,0.019408,0.013459,0.008830
3.439913,0.009967,9.589975,-0.084740,0.012614,0.008955
3.449992,0.010080,9.685743,0.011028,0.012726,0.009084
3.459929,0.009937,9.797073,0.122359,0.013942,0.009222
3.469982,0.010052,9.659407,-0.015308,0.013788,0.009361
3.479914,0.009932,9.558850,-0.115864,0.012637,0.009486
3.489959,0.010045,9.619902,-0.054812,0.012086,0.009608
3.499915,0.009956,9.809044,0.134330,0.013424,0.009741
3.509959,0.010044,9.840169,0.165454,0.015085,0.009893
3.519929,0.009970,9.672575,-0.002140,0.015064,0.010043
3.529935,0.010006,9.645041,-0.029673,0.014767,0.010191
3.539921,0.009986,9.657012,-0.017702,0.014590,0.010336
3.549960,0.010039,9.666589,-0.008125,0.014509,0.010482
3.559920,0.009960,9.570821,-0.103893,0.013474,0.010616
3.569965,0.010045,9.659407,-0.015308,0.013320,0.010750
3.579906,0.009941,9.822212,0.147498,0.014787,0.010897
3.589963,0.010056,9.712079,0.037364,0.015162,0.011050
3.599917,0.009954,9.616311,-0.058404,0.014581,0.011195
3.609941,0.010023,9.585186,-0.089528,0.013684,0.011332
3.620082,0.010141,9.683349,0.008634,0.013771,0.011472
3.629984,0.009902,9.651027,-0.023688,0.013537,0.011606
3.639932,0.009948,9.568427,-0.106288,0.012479,0.011730
3.649963,0.010031,9.649830,-0.024885,0.012230,0.011852
3.659902,0.009940,9.672575,-0.002140,0.012208,0.011974
3.669935,0.010032,9.615114,-0.059601,0.011610,0.012090
3.679927,0.009992,9.402030,-0.272685,0.008886,0.012179
3.689969,0.010041,9.667786,-0.006928,0.008816,0.012268
3.699904,0.009936,10.642226,0.967512,0.018429,0.012451
3.709942,0.010038,10.240001,0.565286,0.024103,0.012693
3.719900,0.009957,8.862137,-0.812577,0.016012,0.012852
3.729955,0.010056,8.975862,-0.698853,0.008985,0.012942
3.739896,0.009941,9.815030,0.140315,0.010380,0.013046
3.749961,0.010065,9.537302,-0.137412,0.008997,0.013136
3.759917,0.009955,9.271546,-0.403169,0.004983,0.013186
3.769948,0.010031,9.809044,0.134330,0.006331,0.013249
3.779892,0.009945,9.645041,-0.029673,0.006036,0.013309
3.789959,0.010067,9.591172,-0.083543,0.005194,0.013362
3.799909,0.009950,9.720459,0.045744,0.005650,0.013418
3.809943,0.010034,9.605537,-0.069178,0.004955,0.013467
3.819903,0.009960,9.594763,-0.079951,0.004159,0.013509
3.829938,0.010035,9.692925,0.018211,0.004342,0.013552
3.839895,0.009957,9.623494,-0.051221,0.003832,0.013591
3.849967,0.010072,9.683349,0.008634,0.003919,0.013630
3.859912,0.009945,9.652224,-0.022491,0.003695,0.013667
3.869935,0.010023,9.640253,-0.034462,0.003350,0.013700
3.879888,0.009953,9.745598,0.070883,0.004055,0.013741
3.889937,0.010050,9.725247,0.050533,0.004563,0.013787
3.899948,0.010011,9.670181,-0.004534,0.004518,0.013832
3.909974,0.010026,9.690531,0.015817,0.004676,0.013879
3.919894,0.009920,9.690531,0.015817,0.004833,0.013927
3.929966,0.010072,9.747992,0.073277,0.005571,0.013983
3.939921,0.009955,9.762357,0.087643,0.006444,0.014047
3.949973,0.010052,9.684546,0.009831,0.006543,0.014113
3.959898,0.009925,9.655815,-0.018899,0.006355,0.014176
3.969977,0.010079,9.758766,0.084051,0.007202,0.014248
3.979934,0.009957,9.737218,0.062504,0.007824,0.014326
3.989951,0.010017,9.627085,-0.047630,0.007347,0.014400
3.999919,0.009968,9.570821,-0.103893,0.006312,0.014463
4.009951,0.010031,9.582792,-0.091922,0.005390,0.014517
4.019919,0.009968,9.659407,-0.015308,0.005237,0.014569
4.029932,0.010013,9.680954,0.006240,0.005300,0.014622
4.039904,0.009972,9.637859,-0.036856,0.004932,0.014671
4.049995,0.010091,9.752780,0.078066,0.005720,0.014729
4.059949,0.009954,9.703699,0.028985,0.006008,0.014789
4.069956,0.010007,9.704896,0.030182,0.006310,0.014852
4.079932,0.009976,9.653421,-0.021294,0.006098,0.014913
4.089965,0.010033,9.761160,0.086446,0.006965,0.014983
4.099904,0.009939,9.678560,0.003846,0.007003,0.015052
4.109921,0.010017,9.716867,0.042153,0.007426,0.015127
4.119888,0.009968,9.715670,0.040956,0.007834,0.015205
4.129922,0.010034,9.764751,0.090037,0.008737,0.015292
4.139931,0.010009,9.531317,-0.143398,0.007302,0.015366
4.149938,0.010007,9.654618,-0.020096,0.007101,0.015437
4.159885,0.009947,9.600749,-0.073966,0.006365,0.015500
4.169960,0.010075,9.666589,-0.008125,0.006283,0.015563
4.179895,0.009935,9.586383,-0.088331,0.005406,0.015617
4.189963,0.010067,9.827001,0.152286,0.006939,0.015687
4.199890,0.009928,9.806650,0.131935,0.008249,0.015769
4.209956,0.010066,9.722853,0.048138,0.008733,0.015857
4.219893,0.009938,9.588778,-0.085937,0.007879,0.015935
4.229925,0.010032,9.740809,0.066095,0.008542,0.016021
4.239899,0.009974,9.688137,0.013422,0.008676,0.016107
4.249962,0.010064,9.655815,-0.018899,0.008486,0.016193
4.259920,0.009958,9.580398,-0.094317,0.007547,0.016268
4.269943,0.010022,9.594763,-0.079951,0.006745,0.016335
4.279898,0.009956,9.549273,-0.125441,0.005497,0.016390
4.289964,0.010066,9.676166,0.001451,0.005511,0.016445
4.299891,0.009927,9.591172,-0.083543,0.004682,0.016492
4.309914,0.010023,9.586383,-0.088331,0.003797,0.016530
4.319890,0.009977,9.665392,-0.009323,0.003704,0.016567
4.329949,0.010059,9.706094,0.031379,0.004019,0.016607
4.339895,0.009945,9.654618,-0.020096,0.003819,0.016645
4.349941,0.010047,9.683349,0.008634,0.003906,0.016685
4.359907,0.009966,9.625888,-0.048827,0.003419,0.016719
4.369929,0.010022,9.648633,-0.026082,0.003158,0.016750
4.379911,0.009982,9.473856,-0.200859,0.001153,0.016762
4.389931,0.010020,8.862137,-0.812577,-0.006989,0.016692
4.399913,0.009982,10.107122,0.432408,-0.002673,0.016665
4.409930,0.010018,9.458294,-0.216421,-0.004841,0.016617
4.419959,0.010028,9.344569,-0.330146,-0.008151,0.016535
4.429942,0.009983,9.555259,-0.119456,-0.009344,0.016442
4.439896,0.009954,9.633070,-0.041644,-0.009759,0.016344
4.449963,0.010067,9.495404,-0.179311,-0.011564,0.016228
4.460079,0.010116,9.634267,-0.040447,-0.011973,0.016107
4.469962,0.009883,9.337386,-0.337328,-0.015307,0.015956
4.479929,0.009967,9.409213,-0.265502,-0.017953,0.015777
4.489969,0.010040,9.742007,0.067292,-0.017277,0.015603
4.500434,0.010464,9.732430,0.057715,-0.016673,0.015429
4.509944,0.009511,9.594763,-0.079951,-0.017434,0.015263
4.519886,0.009942,9.709685,0.034970,-0.017086,0.015093
4.529930,0.010044,9.685743,0.011028,-0.016975,0.014923
4.539893,0.009963,9.642647,-0.032067,-0.017295,0.014750
