t_s,dt_s,ax_dynamic,vel_x,az_dynamic,accel_xz_magnitude,cur_left_a,cur_right_a,cur_total_a
0.360127,0.010143,-0.070994,-0.027338,-0.023818,0.074883,0.0000,0.0000,0.0000
0.370054,0.009927,-0.053038,-0.027865,-0.009453,0.053874,0.0000,0.0000,0.0000
0.380029,0.009974,-0.075783,-0.028621,-0.021424,0.078753,0.0000,0.0000,0.0000
0.391166,0.011137,-0.053038,-0.029211,-0.020227,0.056764,0.0000,0.0000,0.0000
0.400140,0.008973,-0.067403,-0.029816,-0.009453,0.068063,0.0000,0.0000,0.0000
0.410021,0.009882,-0.059023,-0.030399,-0.002270,0.059067,0.0000,0.0000,0.0000
0.420033,0.010011,-0.060220,-0.031002,-0.026212,0.065678,0.0000,0.0000,0.0000
0.429992,0.009960,-0.066206,-0.031662,0.015686,0.068039,0.0000,0.0000,0.0000
0.440018,0.010026,-0.056629,-0.032229,0.022869,0.061072,0.0000,0.0000,0.0000
0.449982,0.009964,-0.078177,-0.033008,-0.003468,0.078254,0.0000,0.0000,0.0000
0.460126,0.010144,-0.092542,-0.033947,0.000124,0.092542,0.0000,0.0000,0.0000
0.469982,0.009856,-0.047052,-0.034411,0.015686,0.049598,0.0000,0.0000,0.0000
0.480029,0.010047,-0.061417,-0.035028,-0.016636,0.063631,0.0000,0.0000,0.0000
0.490002,0.009973,-0.053038,-0.035557,0.020474,0.056852,0.0000,0.0000,0.0000
0.500016,0.010014,-0.086557,-0.036424,0.020474,0.088945,0.0000,0.0000,0.0000
0.509996,0.009979,-0.031490,-0.036738,-0.001073,0.031508,0.0000,0.0000,0.0000
0.520041,0.010045,-0.062615,-0.037367,-0.026212,0.067880,0.0000,0.0000,0.0000
0.529991,0.009950,-0.074586,-0.038109,0.008503,0.075069,0.0000,0.0000,0.0000
0.540027,0.010036,-0.056629,-0.038677,-0.020227,0.060133,0.0000,0.0000,0.0000
0.549980,0.009953,-0.074586,-0.039420,0.000124,0.074586,0.0000,0.0000,0.0000
0.560063,0.010082,-0.084162,-0.040268,0.002518,0.084200,0.0000,0.0000,0.0000
0.569983,0.009920,-0.057826,-0.040842,-0.021424,0.061667,0.0000,0.0000,0.0000
0.580045,0.010062,-0.068600,-0.041532,0.018080,0.070943,0.0000,0.0000,0.0000
0.590007,0.009962,-0.091345,-0.042442,0.007306,0.091637,0.0000,0.0000,0.0000
0.600044,0.010037,-0.053038,-0.042974,0.003715,0.053168,0.0000,0.0000,0.0000
0.609993,0.009948,-0.078177,-0.043752,-0.010650,0.078899,0.0000,0.0000,0.0000
0.620039,0.010047,-0.068600,-0.044441,-0.020227,0.071520,0.0000,0.0000,0.0000
0.629988,0.009949,-0.055432,-0.044993,-0.032198,0.064105,0.0000,0.0000,0.0000
0.640025,0.010037,-0.086557,-0.045862,-0.009453,0.087071,0.0000,0.0000,0.0000
0.650000,0.009975,-0.091345,-0.046773,-0.015439,0.092640,0.0000,0.0000,0.0000
0.660069,0.010069,-0.067403,-0.047451,0.013292,0.068701,0.0000,0.0000,0.0000
0.669988,0.009919,-0.061417,-0.048061,-0.032198,0.069346,0.0000,0.0000,0.0000
0.680074,0.010086,-0.049446,-0.048559,0.016883,0.052249,0.0000,0.0000,0.0000
0.689982,0.009908,-0.070994,-0.049263,-0.019030,0.073500,0.0000,0.0000,0.0000
0.700035,0.010052,-0.076980,-0.050037,-0.016636,0.078757,0.0000,0.0000,0.0000
0.709989,0.009954,-0.066206,-0.050696,-0.025015,0.070774,0.0000,0.0000,0.0000
0.720034,0.010045,-0.067403,-0.051373,-0.001073,0.067412,0.0000,0.0000,0.0000
0.729989,0.009955,-0.051841,-0.051889,-0.013044,0.053457,0.0000,0.0000,0.0000
0.740027,0.010038,-0.084162,-0.052734,-0.005862,0.084366,0.0000,0.0000,0.0000
0.749994,0.009966,-0.072191,-0.053453,-0.011847,0.073157,0.0000,0.0000,0.0000
0.760054,0.010061,-0.044658,-0.053902,-0.032198,0.055055,0.0000,0.0000,0.0000
0.770004,0.009949,-0.055432,-0.054454,-0.013044,0.056946,0.0000,0.0000,0.0000
0.780040,0.010036,-0.075783,-0.055214,-0.029804,0.081433,0.0000,0.0000,0.0000
0.789984,0.009944,-0.065009,-0.055861,0.014489,0.066604,0.0000,0.0000,0.0000
0.800030,0.010046,-0.091345,-0.056779,-0.015439,0.092640,0.0000,0.0000,0.0000
0.810011,0.009980,-0.068600,-0.057463,-0.009453,0.069248,0.0000,0.0000,0.0000
0.820036,0.010025,-0.098528,-0.058451,-0.007059,0.098780,0.0000,0.0000,0.0000
0.829977,0.009941,-0.073388,-0.059181,-0.025015,0.077535,0.0000,0.0000,0.0000
0.840015,0.010038,-0.050644,-0.059689,0.019277,0.054188,0.0000,0.0000,0.0000
0.850025,0.010010,-0.047052,-0.060160,-0.019030,0.050755,0.0000,0.0000,0.0000
0.860080,0.010055,-0.100922,-0.061175,-0.011847,0.101615,0.0000,0.0000,0.0000
0.870024,0.009944,-0.082965,-0.062000,0.010898,0.083678,0.0000,0.0000,0.0000
0.880041,0.010017,-0.065009,-0.062651,0.034840,0.073756,0.0000,0.0000,0.0000
0.889978,0.009937,-0.067403,-0.063321,0.026460,0.072411,0.0000,0.0000,0.0000
0.900023,0.010045,-0.091345,-0.064238,-0.017833,0.093069,0.0000,0.0000,0.0000
0.909995,0.009972,-0.070994,-0.064946,-0.020227,0.073819,0.0000,0.0000,0.0000
0.920026,0.010031,-0.054235,-0.065490,-0.019030,0.057477,0.0000,0.0000,0.0000
0.929982,0.009956,-0.087754,-0.066364,-0.029804,0.092677,0.0000,0.0000,0.0000
0.940038,0.010056,-0.069797,-0.067066,0.002518,0.069843,0.0000,0.0000,0.0000
0.949990,0.009952,-0.059023,-0.067653,0.014489,0.060776,0.0000,0.0000,0.0000
0.960158,0.010168,-0.053038,-0.068192,-0.025015,0.058641,0.0000,0.0000,0.0000
0.969990,0.009833,-0.079374,-0.068973,-0.046563,0.092024,0.0000,0.0000,0.0000
0.980010,0.010020,-0.051841,-0.069492,-0.011847,0.053177,0.0000,0.0000,0.0000
0.989980,0.009969,-0.053038,-0.070021,0.021672,0.057294,0.0000,0.0000,0.0000
1.000051,0.010072,-0.060220,-0.070628,0.048008,0.077015,0.0000,0.0000,0.0000
1.009979,0.009928,-0.078177,-0.071404,0.002518,0.078217,0.0000,0.0000,0.0000
1.020004,0.010024,-0.054235,-0.071947,-0.033395,0.063692,0.0000,0.0000,0.0000
1.029980,0.009976,-0.049446,-0.072441,0.007306,0.049983,0.0000,0.0000,0.0000
1.040025,0.010045,-0.069797,-0.073142,-0.022621,0.073371,0.0000,0.0000,0.0000
1.049983,0.009958,-0.047052,-0.073610,-0.015439,0.049520,0.0000,0.0000,0.0000
1.060053,0.010071,-0.078177,-0.074398,-0.017833,0.080185,0.0000,0.0000,0.0000
1.069989,0.009936,-0.039870,-0.074794,-0.013044,0.041949,0.0000,0.0000,0.0000
1.080026,0.010037,-0.068600,-0.075482,0.014489,0.070113,0.0000,0.0000,0.0000
1.089992,0.009966,-0.097330,-0.076452,0.020474,0.099461,0.0000,0.0000,0.0000
1.100042,0.010051,-0.075783,-0.077214,-0.042972,0.087118,0.0000,0.0000,0.0000
1.109994,0.009952,-0.091345,-0.078123,0.004912,0.091477,0.0000,0.0000,0.0000
1.120016,0.010021,-0.099725,-0.079122,-0.021424,0.102000,0.0000,0.0000,0.0000
1.129994,0.009979,-0.038673,-0.079508,-0.022621,0.044803,0.0000,0.0000,0.0000
1.140006,0.010012,-0.081768,-0.080327,-0.040578,0.091283,0.0000,0.0000,0.0000
1.149988,0.009982,-0.111696,-0.081442,-0.014241,0.112600,0.0000,0.0000,0.0000
1.160064,0.010075,-0.075783,-0.082205,0.002518,0.075824,0.0000,0.0000,0.0000
1.169977,0.009914,-0.060220,-0.082802,0.009701,0.060997,0.0000,0.0000,0.0000
1.180014,0.010037,-0.042264,-0.083227,0.028854,0.051174,0.0000,0.0000,0.0000
1.189982,0.009968,-0.044658,-0.083672,0.025263,0.051308,0.0000,0.0000,0.0000
1.200032,0.010049,-0.059023,-0.084265,-0.017833,0.061658,0.0000,0.0000,0.0000
1.210004,0.009973,-0.054235,-0.084806,-0.044169,0.069945,0.0000,0.0000,0.0000
1.220007,0.010003,-0.073388,-0.085540,0.012095,0.074378,0.0000,0.0000,0.0000
1.229999,0.009992,-0.063812,-0.086178,0.037234,0.073880,0.0000,0.0000,0.0000
1.240005,0.010006,-0.076980,-0.086948,-0.026212,0.081320,0.0000,0.0000,0.0000
1.250004,0.009999,-0.080571,-0.087753,-0.027410,0.085106,0.0000,0.0000,0.0000
1.260067,0.010063,-0.073388,-0.088492,0.046811,0.087047,0.0000,0.0000,0.0000
1.270006,0.009939,-0.062615,-0.089114,-0.008256,0.063156,0.0000,0.0000,0.0000
1.280004,0.009999,-0.086557,-0.089980,-0.004665,0.086682,0.0000,0.0000,0.0000
1.289990,0.009985,-0.072191,-0.090701,-0.034592,0.080051,0.0000,0.0000,0.0000
1.300012,0.010022,-0.051841,-0.091220,-0.019030,0.055223,0.0000,0.0000,0.0000
1.309973,0.009961,-0.031490,-0.091534,-0.017833,0.036189,0.0000,0.0000,0.0000
1.320008,0.010035,-0.045855,-0.091994,-0.021424,0.050613,0.0000,0.0000,0.0000
1.329990,0.009982,-0.055432,-0.092547,-0.036986,0.066639,0.0000,0.0000,0.0000
1.340010,0.010020,-0.049446,-0.093043,0.027657,0.056656,0.0000,0.0000,0.0000
1.349972,0.009962,-0.044658,-0.093488,-0.058534,0.073625,0.0000,0.0000,0.0000
1.360054,0.010082,-0.055432,-0.094046,-0.028607,0.062378,0.0000,0.0000,0.0000
1.369986,0.009932,-0.073388,-0.094775,0.032445,0.080241,0.0000,0.0000,0.0000
1.380029,0.010042,-0.097330,-0.095753,-0.017833,0.098951,0.0000,0.0000,0.0000
1.389998,0.009969,-0.084162,-0.096592,-0.046563,0.096184,0.0000,0.0000,0.0000
1.400023,0.010026,-0.082965,-0.097424,-0.003468,0.083038,0.0000,0.0000,0.0000
1.409992,0.009968,-0.069797,-0.098119,-0.042972,0.081965,0.0000,0.0000,0.0000
1.420123,0.010131,-0.070994,-0.098839,-0.010650,0.071789,0.0000,0.0000,0.0000
1.429999,0.009876,-0.067403,-0.099504,-0.045366,0.081248,0.0000,0.0000,0.0000
1.440027,0.010028,-0.088951,-0.100396,-0.045366,0.099851,0.0000,0.0000,0.0000
1.450040,0.010012,-0.078177,-0.101179,0.020474,0.080814,0.0000,0.0000,0.0000
1.460137,0.010097,-0.080571,-0.101993,0.024066,0.084088,0.0000,0.0000,0.0000
1.470019,0.009882,-0.055432,-0.102540,-0.039381,0.067997,0.0000,0.0000,0.0000
1.480049,0.010030,-0.059023,-0.103132,-0.042972,0.073009,0.0000,0.0000,0.0000
1.489988,0.009940,-0.037475,-0.103505,-0.038183,0.053501,0.0000,0.0000,0.0000
1.500017,0.010029,-0.063812,-0.104145,0.026460,0.069080,0.0000,0.0000,0.0000
1.509986,0.009969,-0.075783,-0.104900,-0.005862,0.076009,0.0000,0.0000,0.0000
1.520026,0.010040,-0.078177,-0.105685,-0.002270,0.078210,0.0000,0.0000,0.0000
1.529983,0.009957,-0.103316,-0.106714,-0.028607,0.107203,0.0000,0.0000,0.0000
1.540027,0.010044,-0.049446,-0.107211,-0.009453,0.050342,0.0000,0.0000,0.0000
1.550004,0.009976,-0.094936,-0.108158,0.019277,0.096874,0.0000,0.0000,0.0000
1.560192,0.010188,-0.018322,-0.108344,-0.083673,0.085656,0.0000,0.0000,0.0000
1.569988,0.009797,-0.160777,-0.109919,-0.094447,0.186466,0.0000,0.0000,0.0000
1.580037,0.010049,-0.280487,-0.112738,0.048008,0.284566,0.0000,0.0000,0.0000
1.589997,0.009959,-0.195493,-0.114685,-0.075294,0.209491,0.0000,0.0000,0.0000
1.600023,0.010026,-0.183522,-0.116525,-0.042972,0.188486,0.0000,0.0000,0.0000
1.610002,0.009979,-0.103316,-0.117556,-0.042972,0.111896,0.0000,0.0000,0.0000
1.620016,0.010014,-0.099725,-0.118555,-0.047760,0.110571,0.0000,0.0000,0.0000
1.629990,0.009974,-0.121272,-0.119764,-0.026212,0.124073,0.0000,0.0000,0.0000
1.640082,0.010092,-0.193099,-0.121713,0.024066,0.194592,0.0000,0.0000,0.0000
1.650001,0.009919,-0.189507,-0.123593,-0.046563,0.195144,0.0000,0.0000,0.0000
1.660064,0.010063,-0.202675,-0.125632,-0.027410,0.204520,0.0000,0.0000,0.0000
1.669989,0.009925,-0.194296,-0.127561,-0.020227,0.195346,0.0000,0.0000,0.0000
1.680016,0.010027,-0.203872,-0.129605,-0.025015,0.205401,0.0000,0.0000,0.0000
1.689980,0.009964,-0.170354,-0.131302,-0.060928,0.180922,0.0000,0.0000,0.0000
1.700012,0.010032,-0.202675,-0.133335,-0.034592,0.205606,0.0000,0.0000,0.0000
1.709979,0.009967,-0.238588,-0.135714,-0.021424,0.239548,0.0000,0.0000,0.0000
1.720005,0.010026,-0.311612,-0.138838,-0.023818,0.312520,0.0000,0.0000,0.0000
1.730122,0.010116,-0.299641,-0.141869,-0.046563,0.303237,0.0000,0.0000,0.0000
1.740021,0.009900,-0.268516,-0.144527,0.004912,0.268561,0.0000,0.0000,0.0000
1.749985,0.009964,-0.258939,-0.147107,-0.039381,0.261917,0.0000,0.0000,0.0000
1.760060,0.010075,-0.246968,-0.149595,-0.066914,0.255872,0.0000,0.0000,0.0000
1.769978,0.009918,-0.245771,-0.152033,-0.017833,0.246417,0.0000,0.0000,0.0000
1.780043,0.010065,-0.199084,-0.154037,-0.082476,0.215492,0.0000,0.0000,0.0000
1.789986,0.009943,-0.158383,-0.155612,-0.087265,0.180832,0.0000,0.0000,0.0000
1.800005,0.010019,-0.069797,-0.156311,-0.033395,0.077375,0.0000,0.0000,0.0000
1.810009,0.010004,-0.049446,-0.156806,-0.003468,0.049568,0.0000,0.0000,0.0000
1.820038,0.010029,-0.009942,-0.156905,0.064767,0.065526,0.0000,0.0000,0.0000
1.830005,0.009967,-0.003957,-0.156945,0.079132,0.079231,0.0000,0.0000,0.0000
1.840018,0.010013,-0.066206,-0.157608,0.105469,0.124526,0.0000,0.0000,0.0000
1.849988,0.009970,-0.096133,-0.158566,-0.046563,0.106816,0.0000,0.0000,0.0000
1.860056,0.010068,-0.146412,-0.160040,0.008503,0.146658,0.0000,0.0000,0.0000
1.869988,0.009932,-0.227814,-0.162303,-0.080082,0.241480,0.0000,0.0000,0.0000
1.880028,0.010040,-0.282881,-0.165143,-0.064520,0.290146,0.0000,0.0000,0.0000
1.890002,0.009974,-0.268516,-0.167821,-0.021424,0.269369,0.0000,0.0000,0.0000
1.900036,0.010034,-0.227814,-0.170107,-0.053746,0.234068,0.0000,0.0000,0.0000
1.910018,0.009982,-0.196690,-0.172070,0.051599,0.203345,0.0000,0.0000,0.0000
1.920029,0.010012,-0.158383,-0.173656,-0.070505,0.173367,0.0000,0.0000,0.0000
1.929997,0.009968,-0.085359,-0.174507,0.077935,0.115586,0.0000,0.0000,0.0000
1.940332,0.010335,-0.009942,-0.174609,0.068358,0.069078,0.0000,0.0000,0.0000
1.949997,0.009665,0.053504,-0.174092,0.033643,0.063202,0.0000,0.0000,0.0000
1.960071,0.010074,-0.012336,-0.174217,0.093498,0.094308,0.0000,0.0000,0.0000
1.970020,0.009950,-0.080571,-0.175018,0.044416,0.092003,0.0000,0.0000,0.0000
1.980021,0.010000,-0.268516,-0.177703,-0.007059,0.268609,0.0000,0.0000,0.0000
1.990013,0.009993,-0.257742,-0.180279,-0.017833,0.258358,0.0000,0.0000,0.0000
2.000018,0.010005,-0.209858,-0.182379,-0.051352,0.216049,0.0000,0.0000,0.0000
2.010001,0.009983,-0.134441,-0.183721,-0.050154,0.143491,0.0000,0.0000,0.0000
2.020021,0.010020,-0.118878,-0.184912,0.088709,0.148329,0.0000,0.0000,0.0000
2.030012,0.009991,-0.133243,-0.186243,0.009701,0.133596,0.0000,0.0000,0.0000
2.040018,0.010006,-0.159580,-0.187840,0.071950,0.175050,0.0000,0.0000,0.0000
2.049980,0.009961,-0.121272,-0.189048,0.053993,0.132749,0.0000,0.0000,0.0000
2.060083,0.010103,-0.072191,-0.189777,-0.004665,0.072342,0.0000,0.0000,0.0000
2.070032,0.009949,-0.080571,-0.190579,0.027657,0.085186,0.0000,0.0000,0.0000
2.080016,0.009984,-0.170354,-0.192280,0.174900,0.244153,0.0000,0.0000,0.0000
2.090016,0.010000,-0.169157,-0.193971,0.110257,0.201917,0.0000,0.0000,0.0000
2.100141,0.010126,-0.145215,-0.195442,0.113848,0.184523,0.0000,0.0000,0.0000
2.110012,0.009871,-0.045855,-0.195894,-0.099236,0.109318,0.0000,0.0000,0.0000
2.120011,0.009999,-0.047052,-0.196365,0.134199,0.142209,0.0000,0.0000,0.0000
2.130002,0.009991,-0.093739,-0.197301,0.197645,0.218748,0.0000,0.0000,0.0000
2.140001,0.009999,-0.021913,-0.197520,0.056387,0.060496,0.0000,0.0000,0.0000
2.150012,0.010010,-0.061417,-0.198135,0.071950,0.094599,0.0000,0.0000,0.0000
2.160069,0.010057,-0.170354,-0.199848,0.178492,0.246738,0.0000,0.0000,0.0000
2.169995,0.009926,-0.145215,-0.201290,0.137790,0.200183,0.0000,0.0000,0.0000
2.180022,0.010027,-0.075783,-0.202050,0.042022,0.086654,0.0000,0.0000,0.0000
2.190014,0.009992,-0.070994,-0.202759,0.116243,0.136208,0.0000,0.0000,0.0000
2.200022,0.010008,-0.060220,-0.203362,0.075541,0.096607,0.0000,0.0000,0.0000
2.209994,0.009972,-0.068600,-0.204046,0.263486,0.272270,0.0000,0.0000,0.0000
2.220022,0.010028,0.513191,-0.198900,-2.362953,2.418039,0.0000,0.0000,0.0000
2.229984,0.009963,1.019565,-0.188742,-0.756444,1.269535,0.0000,0.0000,0.0000
2.240053,0.010069,-0.135638,-0.190108,-0.204580,0.245460,0.0000,0.0000,0.0000
2.249991,0.009938,-0.370269,-0.193788,-0.415270,0.556371,0.0000,0.0000,0.0000
2.260081,0.010090,-0.659968,-0.200447,0.505300,0.831196,0.0000,0.0000,0.0000
2.269979,0.009897,-0.267319,-0.203092,1.091880,1.124127,0.0000,0.0000,0.0000
2.280048,0.010069,0.490446,-0.198154,-0.799540,0.937977,0.0000,0.0000,0.0000
2.289982,0.009934,0.071461,-0.197444,-0.071702,0.101232,0.0000,0.0000,0.0000
2.300042,0.010060,-0.138032,-0.198833,-0.104024,0.172840,0.0000,0.0000,0.0000
2.309994,0.009953,0.219901,-0.196644,-0.148317,0.265244,0.0000,0.0000,0.0000
2.320030,0.010036,0.207930,-0.194558,-0.029804,0.210055,0.0000,0.0000,0.0000
2.329981,0.009951,0.137301,-0.193191,0.051599,0.146677,0.0000,0.0000,0.0000
2.340029,0.010048,0.164835,-0.191535,0.355663,0.392003,0.0000,0.0000,0.0000
2.349992,0.009963,0.022380,-0.191312,0.268274,0.269206,0.0000,0.0000,0.0000
2.360064,0.010071,-0.078177,-0.192100,0.117440,0.141080,0.0000,0.0000,0.0000
2.370012,0.009948,-0.051841,-0.192615,-0.167470,0.175311,0.0000,0.0000,0.0000
2.380016,0.010004,0.103782,-0.191577,-0.293166,0.310994,0.0000,0.0000,0.0000
2.390018,0.010003,0.218704,-0.189389,-0.017833,0.219430,0.0000,0.0000,0.0000
2.400569,0.010551,0.187580,-0.187410,0.137790,0.232749,0.0000,0.0000,0.0000
2.410088,0.009519,-0.087754,-0.188246,0.053993,0.103034,0.0000,0.0000,0.0000
2.420068,0.009980,-0.098528,-0.189229,-0.007059,0.098780,0.0000,0.0000,0.0000
2.430010,0.009942,0.018788,-0.189042,-0.014241,0.023576,0.0000,0.0000,0.0000
2.440032,0.010022,0.142090,-0.187618,-0.057337,0.153222,0.0000,0.0000,0.0000
2.450024,0.009992,0.277362,-0.184847,-0.156696,0.318565,0.0000,0.0000,0.0000
2.460175,0.010150,0.058293,-0.184255,0.000124,0.058293,0.0000,0.0000,0.0000
2.470041,0.009866,0.019985,-0.184058,0.044416,0.048706,0.0000,0.0000,0.0000
2.480042,0.010001,-0.005154,-0.184109,-0.052549,0.052801,0.0000,0.0000,0.0000
2.490011,0.009969,-0.065009,-0.184757,-0.017833,0.067410,0.0000,0.0000,0.0000
2.500028,0.010017,-0.014731,-0.184905,-0.132754,0.133569,0.0000,0.0000,0.0000
2.509980,0.009952,-0.006351,-0.184968,-0.357809,0.357866,0.0000,0.0000,0.0000
2.520052,0.010072,0.041533,-0.184550,-0.069308,0.080800,0.0000,0.0000,0.0000
2.530063,0.010011,-0.068600,-0.185237,0.093498,0.115965,0.0000,0.0000,0.0000
2.540043,0.009980,-0.246968,-0.187701,-0.232114,0.338925,0.0000,0.0000,0.0000
2.550015,0.009972,-0.256545,-0.190260,-0.415270,0.488124,0.0000,0.0000,0.0000
2.560159,0.010144,-0.165565,-0.191939,-0.357809,0.394258,0.0000,0.0000,0.0000
2.570008,0.009849,-0.124864,-0.193169,-0.120783,0.173723,0.0000,0.0000,0.0000
2.580126,0.010118,-0.254151,-0.195740,-0.092053,0.270308,0.0000,0.0000,0.0000
2.590001,0.009875,-0.418153,-0.199870,-0.354218,0.548017,0.0000,0.0000,0.0000
2.600016,0.010015,-0.566594,-0.205544,-0.538572,0.781721,0.0000,0.0000,0.0000
2.610006,0.009990,-0.572580,-0.211264,-0.519418,0.773073,0.0000,0.0000,0.0000
2.620017,0.010011,-0.595324,-0.217224,-0.706166,0.923624,0.0000,0.0000,0.0000
2.629983,0.009966,-0.652785,-0.223730,-0.285983,0.712682,0.0000,0.0000,0.0000
2.640023,0.010039,-0.276896,-0.226510,-0.542163,0.608779,0.0000,0.0000,0.0000
2.649995,0.009972,-0.069797,-0.227206,-0.349430,0.356332,0.0000,0.0000,0.0000
2.660157,0.010163,-0.170354,-0.228937,-0.743276,0.762548,0.0000,0.0000,0.0000
2.669990,0.009833,-0.098528,-0.229906,-0.639128,0.646678,0.0000,0.0000,0.0000
2.680023,0.010033,0.227084,-0.227627,10.465179,10.467643,0.0000,0.0000,0.0000
2.689993,0.009969,1.042310,-0.217236,2.451786,2.664144,0.0000,0.0000,0.0000
2.700033,0.010040,2.851129,-0.188611,-2.444356,3.755504,0.0000,0.0000,0.0000
2.709990,0.009957,1.715080,-0.171534,0.694442,1.850338,0.0000,0.0000,0.0000
2.720031,0.010041,1.548683,-0.155984,-1.469916,2.135199,0.0000,0.0000,0.0000
2.729977,0.009946,0.927388,-0.146760,1.150538,1.477764,0.0000,0.0000,0.0000
2.740016,0.010039,1.156034,-0.135154,-0.313517,1.197793,0.0000,0.0000,0.0000
2.750008,0.009992,0.743034,-0.127730,-0.906082,1.171787,0.0000,0.0000,0.0000
2.760106,0.010098,0.464110,-0.123043,-0.163879,0.492193,0.0000,0.0000,0.0000
2.769991,0.009885,0.591003,-0.117201,0.865628,1.048139,0.0000,0.0000,0.0000
2.780042,0.010051,1.078223,-0.106364,0.229967,1.102474,0.0000,0.0000,0.0000
2.790016,0.009974,0.731063,-0.099072,0.027657,0.731586,0.0000,0.0000,0.0000
2.800033,0.010017,0.771765,-0.091341,-0.226128,0.804211,0.0000,0.0000,0.0000
2.809989,0.009956,0.679588,-0.084575,-0.345838,0.762525,0.0000,0.0000,0.0000
2.820035,0.010046,0.233069,-0.082234,0.172506,0.289965,0.0000,0.0000,0.0000
2.830008,0.009973,-0.014731,-0.082381,0.194054,0.194612,0.0000,0.0000,0.0000
2.840029,0.010021,0.151666,-0.080861,0.256303,0.297816,0.0000,0.0000,0.0000
2.849976,0.009946,0.079840,-0.080067,-0.193807,0.209608,0.0000,0.0000,0.0000
2.860168,0.010192,-0.121272,-0.081303,-0.106418,0.161344,0.0000,0.0000,0.0000
2.869979,0.009811,-0.122470,-0.082505,-0.086068,0.149688,0.0000,0.0000,0.0000
2.880040,0.010062,-0.112893,-0.083640,-0.017833,0.114293,0.0000,0.0000,0.0000
2.889987,0.009947,0.000832,-0.083632,0.155747,0.155749,0.0000,0.0000,0.0000
2.900017,0.010030,0.090614,-0.082723,0.170112,0.192741,0.0000,0.0000,0.0000
2.909986,0.009968,0.253420,-0.080197,0.002518,0.253433,0.0000,0.0000,0.0000
