t_s,dt_s,ax_dynamic,az_dynamic,accel_xz_magnitude
1.179836,0.010008,-0.004313,0.008765,0.009769
1.189835,0.010000,0.000475,0.045875,0.045878
1.199920,0.010085,0.047162,-0.041513,0.062830
1.209882,0.009962,0.011249,-0.003206,0.011697
1.219826,0.009944,-0.015087,0.051861,0.054011
1.229861,0.010035,0.032797,-0.013980,0.035652
1.239834,0.009973,-0.013890,0.025525,0.029059
1.249848,0.010014,-0.004313,0.018342,0.018842
1.259811,0.009963,-0.030649,-0.019965,0.036578
1.269957,0.010146,-0.004313,0.023130,0.023529
1.279789,0.009833,-0.013890,-0.034330,0.037034
1.289888,0.010099,-0.009101,-0.004403,0.010110
1.299929,0.010041,0.012446,0.051861,0.053333
1.309899,0.009970,0.048359,-0.012783,0.050020
1.320042,0.010143,-0.000722,0.018342,0.018356
1.329861,0.009819,-0.034240,-0.013980,0.036984
1.339876,0.010015,-0.011496,-0.054681,0.055876
1.349826,0.009950,-0.007904,-0.012783,0.015029
1.359855,0.010029,-0.021072,0.019539,0.028737
1.369850,0.009995,-0.000722,-0.005600,0.005646
1.379863,0.010013,0.035191,-0.037922,0.051735
1.389847,0.009984,0.002870,-0.003206,0.004303
1.399966,0.010119,-0.016284,-0.021162,0.026702
1.409932,0.009966,0.012446,-0.040316,0.042193
1.419840,0.009908,-0.003116,-0.011586,0.011997
1.429840,0.010000,0.007658,-0.013980,0.015940
1.439880,0.010040,0.019629,-0.003206,0.019889
1.449831,0.009951,-0.005510,0.054255,0.054534
1.459860,0.010029,-0.031846,0.018342,0.036751
1.469841,0.009981,0.004067,0.027919,0.028213
1.479821,0.009980,0.010052,-0.011586,0.015339
1.489838,0.010017,0.031600,0.039890,0.050890
1.499886,0.010048,-0.010298,0.018342,0.021035
1.509836,0.009951,-0.021072,-0.012783,0.024646
1.519849,0.010013,0.002870,0.036299,0.036412
1.529950,0.010101,0.006461,-0.045104,0.045565
1.540073,0.010123,0.018432,0.014751,0.023608
1.549996,0.009923,0.025615,0.001583,0.025663
1.559844,0.009848,0.004067,0.006371,0.007558
1.569833,0.009989,-0.000722,0.032707,0.032715
1.579867,0.010034,0.010052,0.009962,0.014153
1.589820,0.009953,0.048359,-0.012783,0.050020
1.599927,0.010108,0.020826,0.014751,0.025521
1.609848,0.009921,0.011249,0.017145,0.020506
1.619830,0.009982,-0.005510,-0.022359,0.023028
1.629845,0.010015,-0.001919,-0.015177,0.015298
1.639872,0.010027,-0.000722,-0.034330,0.034338
1.649861,0.009989,0.004067,-0.012783,0.013414
1.659854,0.009993,-0.013890,0.008765,0.016424
1.669938,0.010084,0.013644,-0.040316,0.042562
1.679852,0.009913,-0.006707,-0.017571,0.018808
1.689819,0.009967,0.022023,0.005174,0.022623
1.699876,0.010057,-0.013890,0.045875,0.047932
1.709830,0.009954,-0.016284,0.024328,0.029274
1.720010,0.010180,-0.022269,0.007568,0.023520
1.729832,0.009822,0.020826,-0.017571,0.027248
1.739825,0.009993,-0.004313,-0.012783,0.013491
1.749820,0.009995,0.023220,-0.019965,0.030623
1.759858,0.010037,0.028009,0.027919,0.039547
1.769837,0.009980,0.018432,-0.022359,0.028977
1.779840,0.010002,0.022023,0.000385,0.022027
1.789853,0.010013,0.005264,0.024328,0.024890
1.800038,0.010185,0.008855,-0.002009,0.009080
1.809871,0.009833,0.008855,-0.009191,0.012763
1.819845,0.009974,-0.019875,-0.027148,0.033646
1.829851,0.010006,0.037586,0.000385,0.037588
1.839844,0.009993,-0.011496,-0.028345,0.030587
1.849828,0.009983,-0.015087,0.017145,0.022838
1.859840,0.010012,0.005264,-0.012783,0.013824
1.869866,0.010026,0.023220,0.002780,0.023386
1.879853,0.009988,-0.005510,0.002780,0.006171
1.889823,0.009969,0.004067,-0.015177,0.015712
1.899874,0.010051,0.018432,-0.047499,0.050949
1.909840,0.009965,0.011249,0.008765,0.014261
1.919849,0.010010,0.013644,-0.072638,0.073908
1.929848,0.009999,0.026812,-0.034330,0.043560
1.939826,0.009979,-0.000722,0.048270,0.048275
1.949841,0.010015,0.029206,0.051861,0.059519
1.959842,0.010000,0.033994,-0.051090,0.061366
1.969836,0.009995,-0.022269,-0.057075,0.061266
1.979844,0.010008,-0.006707,-0.036725,0.037332
1.989846,0.010002,0.037586,0.048270,0.061177
1.999890,0.010043,-0.034240,0.021933,0.040663
2.009847,0.009957,-0.018678,0.000385,0.018682
2.019851,0.010005,0.022023,-0.076229,0.079347
2.029840,0.009989,0.029206,0.044678,0.053377
2.039850,0.010010,-0.036635,0.038693,0.053284
2.049824,0.009973,-0.051000,0.038693,0.064017
2.059813,0.009990,-0.012693,0.006371,0.014202
2.069839,0.010026,0.023220,0.031510,0.039142
2.079841,0.010002,0.041177,0.005174,0.041501
2.089844,0.010003,-0.007904,0.014751,0.016735
2.099984,0.010139,-0.006707,-0.019965,0.021062
2.109864,0.009881,0.012446,-0.040316,0.042193
2.119834,0.009969,0.000475,0.000385,0.000612
2.129821,0.009987,-0.003116,0.009962,0.010438
2.139829,0.010008,-0.037832,-0.003206,0.037967
2.149817,0.009988,-0.010298,0.003977,0.011040
2.159853,0.010036,0.006461,-0.015177,0.016495
2.169828,0.009975,0.017235,-0.016374,0.023773
2.179852,0.010024,-0.004313,0.015948,0.016521
2.189826,0.009974,0.001673,0.013554,0.013656
2.199903,0.010077,0.001673,-0.009191,0.009342
2.209853,0.009950,0.012446,-0.025951,0.028781
2.219842,0.009989,-0.001919,-0.034330,0.034384
2.229819,0.009977,-0.006707,-0.054681,0.055091
2.239809,0.009989,-0.003116,-0.002009,0.003707
2.249805,0.009996,0.032797,-0.006797,0.033494
2.259819,0.010014,-0.033043,-0.035528,0.048519
2.269814,0.009995,0.006461,-0.035528,0.036110
2.279811,0.009997,0.007658,0.054255,0.054793
2.289828,0.010016,0.013644,0.035101,0.037660
2.299887,0.010059,0.022023,-0.007994,0.023429
2.309852,0.009965,-0.004313,-0.002009,0.004758
2.319834,0.009982,-0.000722,-0.000812,0.001086
2.329842,0.010008,-0.016284,0.009962,0.019090
2.339856,0.010014,-0.025861,-0.015177,0.029985
2.349821,0.009965,-0.031846,0.024328,0.040075
2.359846,0.010026,-0.011496,-0.033133,0.035071
2.371585,0.011739,-0.003116,-0.010388,0.010846
2.380142,0.008557,-0.004313,0.006371,0.007694
2.390073,0.009930,-0.007904,-0.023557,0.024847
2.399993,0.009920,-0.018678,0.007568,0.020153
2.409849,0.009856,0.001673,0.009962,0.010102
2.419867,0.010017,0.007658,-0.019965,0.021384
2.429831,0.009964,0.002870,0.030313,0.030449
2.439825,0.009994,0.020826,-0.000812,0.020842
2.449820,0.009995,0.000475,-0.000812,0.000941
2.459820,0.009999,-0.018678,-0.024754,0.031010
2.469815,0.009996,-0.023467,-0.036725,0.043582
2.479815,0.010000,0.013644,0.036299,0.038778
2.489810,0.009995,-0.019875,-0.003206,0.020132
2.499909,0.010099,-0.006707,-0.007994,0.010435
2.509836,0.009927,0.020826,0.029116,0.035798
2.519824,0.009987,0.043571,-0.009191,0.044530
2.529842,0.010019,0.013644,-0.022359,0.026193
2.539838,0.009995,0.012446,0.021933,0.025219
2.549850,0.010012,0.007658,-0.041513,0.042213
2.559819,0.009969,0.005264,0.038693,0.039049
2.569953,0.010135,0.002870,-0.040316,0.040418
2.579833,0.009879,0.022023,-0.003206,0.022255
2.589869,0.010037,-0.023467,0.041087,0.047316
2.599904,0.010034,0.004067,0.019539,0.019958
2.609860,0.009957,-0.010298,0.026722,0.028638
2.619816,0.009956,0.023220,-0.022359,0.032236
2.629825,0.010009,0.016038,0.013554,0.020998
2.639825,0.010000,-0.019875,0.007568,0.021267
2.649850,0.010025,-0.003116,-0.012783,0.013157
2.659870,0.010020,0.020826,-0.025951,0.033274
2.669934,0.010064,-0.005510,-0.025951,0.026529
2.679912,0.009978,-0.001919,-0.009191,0.009389
2.689835,0.009923,0.001673,0.017145,0.017226
2.699907,0.010072,0.000475,0.001583,0.001652
2.709857,0.009949,0.010052,0.014751,0.017850
2.719844,0.009987,-0.009101,0.026722,0.028229
2.729818,0.009974,-0.009101,0.002780,0.009516
2.739821,0.010003,0.016038,0.033904,0.037506
2.749820,0.009999,0.025615,0.024328,0.035326
2.759832,0.010012,0.004067,-0.000812,0.004147
2.769828,0.009996,0.006461,-0.012783,0.014323
2.779820,0.009992,0.010052,-0.025951,0.027830
2.789813,0.009993,0.007658,0.026722,0.027797
2.800015,0.010202,-0.003116,0.014751,0.015076
2.809860,0.009845,0.000475,-0.002009,0.002064
2.819829,0.009969,-0.001919,0.006371,0.006654
2.829833,0.010004,0.018432,0.045875,0.049440
2.839850,0.010017,-0.012693,-0.036725,0.038856
2.849825,0.009975,-0.019875,0.005174,0.020538
2.859810,0.009985,-0.004313,0.033904,0.034178
2.869844,0.010035,0.002870,0.030313,0.030449
2.879817,0.009973,0.005264,0.014751,0.015662
2.889842,0.010025,-0.029452,-0.007994,0.030518
2.899844,0.010002,-0.013890,0.007568,0.015818
2.909814,0.009969,0.010052,-0.007994,0.012843
2.919823,0.010010,0.006461,-0.042710,0.043196
2.929811,0.009987,0.001673,-0.009191,0.009342
2.939906,0.010096,0.001673,-0.013980,0.014079
2.949825,0.009919,-0.012693,0.012357,0.017714
2.959845,0.010020,0.006461,-0.004403,0.007819
2.969834,0.009989,-0.021072,0.009962,0.023309
2.979822,0.009988,-0.019875,-0.048696,0.052596
2.989810,0.009989,-0.016284,-0.004403,0.016869
2.999830,0.010020,-0.006707,-0.041513,0.042051
3.009945,0.010115,0.001673,0.035101,0.035141
3.019859,0.009914,0.006461,-0.016374,0.017603
3.031104,0.011245,0.017235,-0.019965,0.026375
3.039990,0.008886,0.012446,-0.005600,0.013648
3.049822,0.009832,0.008855,0.014751,0.017205
3.059818,0.009996,0.011249,0.013554,0.017614
3.069842,0.010024,0.012446,0.012357,0.017538
3.079840,0.009998,0.004067,0.045875,0.046055
3.089852,0.010012,0.013644,-0.018768,0.023203
3.099860,0.010008,-0.006707,0.043481,0.043995
3.109829,0.009969,0.004067,-0.007994,0.008969
3.119891,0.010062,0.012446,-0.034330,0.036517
3.129886,0.009995,0.019629,0.032707,0.038145
3.139815,0.009929,0.013644,0.012357,0.018407
3.149819,0.010004,0.006461,-0.030739,0.031411
3.159836,0.010017,-0.043817,-0.007994,0.044541
3.169843,0.010007,-0.025861,-0.037922,0.045900
3.179821,0.009978,-0.018678,0.008765,0.020633
3.189837,0.010015,0.006461,-0.017571,0.018721
3.199891,0.010055,0.023220,-0.057075,0.061618
3.209847,0.009956,0.013644,0.025525,0.028942
3.219934,0.010087,0.001673,0.055452,0.055477
3.229831,0.009897,-0.010298,0.015948,0.018984
3.239815,0.009983,-0.001919,-0.029542,0.029604
3.249821,0.010006,-0.009101,0.006371,0.011110
3.259832,0.010012,0.044768,0.001583,0.044796
3.269831,0.009998,0.037586,0.042284,0.056574
3.279824,0.009993,-0.017481,0.013554,0.022120
3.289817,0.009993,-0.025861,0.003977,0.026165
3.299855,0.010038,0.016038,0.025525,0.030145
3.309816,0.009961,0.008855,-0.024754,0.026290
3.319828,0.010012,-0.027058,0.032707,0.042449
3.329833,0.010005,-0.022269,0.003977,0.022622
3.339836,0.010003,0.002870,-0.023557,0.023731
3.349826,0.009990,0.011249,-0.016374,0.019866
3.359856,0.010030,0.039980,-0.030739,0.050431
3.369893,0.010037,-0.003116,-0.017571,0.017845
3.379837,0.009944,0.001673,-0.004403,0.004710
3.389825,0.009988,-0.005510,0.017145,0.018009
3.399849,0.010024,0.008855,0.073409,0.073941
3.409844,0.009995,0.004067,0.057846,0.057989
3.419848,0.010005,-0.039029,0.023130,0.045368
3.429837,0.009989,-0.007904,-0.039119,0.039909
3.439846,0.010008,0.004067,-0.023557,0.023905
3.449821,0.009976,-0.001919,0.031510,0.031568
3.459825,0.010004,-0.000722,-0.000812,0.001086
3.469815,0.009990,-0.005510,0.018342,0.019152
3.479814,0.009999,0.041177,-0.039119,0.056796
3.489844,0.010030,-0.012693,0.009962,0.016135
3.499855,0.010011,-0.023467,-0.027148,0.035884
3.509819,0.009964,-0.018678,0.001583,0.018745
3.519813,0.009994,0.010052,0.001583,0.010176
3.529845,0.010032,-0.012693,-0.028345,0.031057
3.539808,0.009963,-0.035438,-0.034330,0.049340
3.549889,0.010081,0.030403,-0.009191,0.031762
3.559850,0.009962,0.030403,0.049467,0.058063
3.569896,0.010046,-0.012693,-0.059470,0.060809
3.579849,0.009953,0.054345,-0.120522,0.132208
3.589859,0.010011,0.032797,-0.023557,0.040380
3.599867,0.010008,0.026812,0.056649,0.062674
3.609880,0.010013,-0.048606,-0.043907,0.065501
3.619825,0.009945,0.011249,-0.079820,0.080609
3.629839,0.010014,-0.049803,-0.042710,0.065608
3.640055,0.010216,0.067513,-0.036725,0.076855
3.649829,0.009773,0.007658,0.106927,0.107201
3.659942,0.010113,0.039980,0.036299,0.054000
3.670137,0.010195,-0.015087,0.032707,0.036019
3.679954,0.009817,0.033994,0.021933,0.040456
3.689914,0.009959,-0.034240,0.001583,0.034277
3.699859,0.009945,-0.054591,0.011159,0.055720
3.709866,0.010007,-0.024664,-0.010388,0.026762
3.719817,0.009952,-0.009101,-0.013980,0.016681
3.729848,0.010031,-0.001919,-0.024754,0.024828
3.739872,0.010024,-0.001919,0.012357,0.012505
3.749829,0.009957,0.018432,0.035101,0.039647
3.759834,0.010005,0.023220,-0.058272,0.062728
3.769827,0.009993,0.012446,0.029116,0.031665
3.779862,0.010035,-0.007904,0.067423,0.067885
3.789850,0.009988,-0.027058,0.050664,0.057436
3.799962,0.010112,-0.013890,-0.049893,0.051790
3.809851,0.009889,-0.025861,-0.000812,0.025873
3.819849,0.009998,-0.007904,0.007568,0.010943
3.829863,0.010014,-0.046211,0.006371,0.046649
3.839827,0.009964,-0.022269,0.009962,0.024396
3.849828,0.010002,0.018432,-0.015177,0.023876
3.859840,0.010012,0.039980,-0.040316,0.056778
3.869848,0.010008,0.041177,-0.033133,0.052852
3.879827,0.009979,-0.006707,-0.029542,0.030294
3.889841,0.010013,-0.048606,-0.006797,0.049079
3.899877,0.010036,-0.031846,-0.000812,0.031857
3.909865,0.009988,-0.051000,0.007568,0.051558
3.919829,0.009964,-0.013890,-0.000812,0.013913
3.929821,0.009992,-0.013890,-0.045104,0.047195
3.939835,0.010015,0.004067,-0.036725,0.036949
3.949836,0.010001,0.007658,0.059043,0.059538
3.959848,0.010012,0.043571,0.026722,0.051113
3.969862,0.010014,0.013644,-0.003206,0.014015
3.979838,0.009975,-0.023467,0.031510,0.039288
3.989819,0.009981,-0.052197,0.042284,0.067175
3.999873,0.010054,0.018432,0.008765,0.020410
4.009840,0.009967,-0.041423,0.003977,0.041614
4.019825,0.009984,0.007658,-0.011586,0.013888
4.029844,0.010019,0.007658,0.020736,0.022105
4.039824,0.009980,0.014841,-0.004403,0.015480
4.049834,0.010010,0.031600,0.000385,0.031602
4.059827,0.009994,0.031600,0.053058,0.061755
4.069837,0.010010,0.016038,-0.006797,0.017419
4.081004,0.011167,0.010052,0.024328,0.026323
4.089983,0.008979,0.022023,-0.013980,0.026086
4.099833,0.009850,-0.007904,-0.013980,0.016060
4.109830,0.009997,-0.005510,0.029116,0.029633
4.119822,0.009991,-0.040226,0.021933,0.045817
4.129846,0.010025,0.014841,-0.040316,0.042961
4.139846,0.009999,0.057936,-0.029542,0.065033
4.149825,0.009979,0.035191,0.001583,0.035227
4.159825,0.010000,-0.015087,0.019539,0.024686
4.169839,0.010015,-0.010298,-0.035528,0.036990
4.179812,0.009973,0.023220,-0.027148,0.035724
4.189837,0.010025,0.012446,0.003977,0.013066
4.199852,0.010016,-0.021072,0.027919,0.034979
4.209847,0.009995,0.011249,-0.024754,0.027190
4.219842,0.009995,-0.017481,0.021933,0.028047
4.229867,0.010025,-0.003116,0.020736,0.020969
4.239819,0.009953,-0.000722,-0.013980,0.013998
4.249820,0.010001,0.005264,-0.034330,0.034732
4.259816,0.009996,-0.006707,0.029116,0.029878
4.269840,0.010024,0.020826,-0.010388,0.023273
4.279812,0.009972,-0.009101,0.026722,0.028229
4.289840,0.010029,-0.033043,-0.016374,0.036878
4.299852,0.010012,-0.000722,0.017145,0.017160
4.309877,0.010025,0.001673,-0.039119,0.039155
4.319842,0.009965,-0.009101,0.020736,0.022646
4.329856,0.010014,-0.003116,0.007568,0.008184
4.339826,0.009970,0.045965,0.005174,0.046256
4.349827,0.010000,0.050754,-0.003206,0.050855
4.359854,0.010027,0.029206,0.025525,0.038788
4.369814,0.009960,0.016038,0.033904,0.037506
4.379842,0.010028,-0.004313,-0.028345,0.028671
4.389851,0.010010,0.005264,-0.030739,0.031187
4.399851,0.010000,-0.017481,-0.006797,0.018756
4.409818,0.009967,-0.009101,0.025525,0.027099
4.419829,0.010011,-0.007904,0.006371,0.010152
4.429876,0.010047,0.032797,0.029116,0.043856
4.439816,0.009940,0.004067,0.000385,0.004085
4.449834,0.010017,0.012446,-0.041513,0.043339
4.459843,0.010010,0.005264,-0.066652,0.066860
4.469863,0.010019,0.005264,0.020736,0.021394
4.479835,0.009973,0.002870,0.017145,0.017383
4.489842,0.010007,-0.015087,-0.015177,0.021400
4.499833,0.009991,0.005264,0.002780,0.005953
4.509857,0.010024,0.000475,-0.022359,0.022364
4.519921,0.010064,0.001673,-0.002009,0.002614
4.529897,0.009976,-0.017481,0.018342,0.025338
4.539840,0.009942,0.007658,-0.018768,0.020270
4.549905,0.010065,0.012446,-0.010388,0.016212
4.559847,0.009942,-0.007904,0.027919,0.029016
4.569848,0.010001,0.018432,-0.004403,0.018951
4.579826,0.009978,-0.021072,-0.017571,0.027437
4.589817,0.009991,-0.003116,-0.007994,0.008580
4.599841,0.010024,-0.021072,0.011159,0.023845
4.610355,0.010514,-0.006707,0.013554,0.015122
4.619839,0.009484,-0.004313,-0.007994,0.009083
4.629852,0.010012,0.011249,-0.002009,0.011427
4.639833,0.009981,0.004067,0.020736,0.021131
4.649830,0.009997,0.016038,0.012357,0.020246
4.660304,0.010474,0.001673,0.019539,0.019611
4.669935,0.009631,-0.005510,-0.039119,0.039505
4.679838,0.009903,0.007658,-0.016374,0.018076
4.689846,0.010008,0.016038,-0.017571,0.023790
4.699874,0.010028,0.000475,0.018342,0.018348
4.709846,0.009972,-0.003116,0.014751,0.015076
4.719826,0.009980,0.007658,0.024328,0.025504
4.729843,0.010017,0.002870,0.014751,0.015027
4.739829,0.009986,0.028009,-0.019965,0.034396
4.749829,0.010000,0.024417,0.000385,0.024421
4.759887,0.010058,-0.001919,0.001583,0.002487
4.769855,0.009968,-0.009101,0.033904,0.035105
4.779843,0.009988,0.006461,-0.000812,0.006512
4.789850,0.010008,0.006461,-0.045104,0.045565
4.800014,0.010164,-0.010298,0.024328,0.026418
4.809912,0.009898,-0.003116,0.056649,0.056735
4.819876,0.009964,0.010052,-0.037922,0.039231
4.829872,0.009995,-0.016284,0.002780,0.016520
4.839841,0.009969,0.043571,0.003977,0.043752
4.849831,0.009990,0.031600,-0.016374,0.035590
4.859871,0.010040,-0.015087,0.013554,0.020281
4.869885,0.010014,-0.031846,0.032707,0.045650
4.879849,0.009964,0.002870,-0.033133,0.033257
4.889833,0.009984,-0.011496,0.013554,0.017772
4.899857,0.010024,-0.010298,0.038693,0.040040
4.909844,0.009988,0.011249,0.020736,0.023591
4.919833,0.009989,0.026812,-0.016374,0.031416
4.929875,0.010042,-0.006707,-0.005600,0.008738
4.939848,0.009972,0.017235,-0.002009,0.017352
4.949834,0.009986,-0.019875,0.037496,0.042438
4.959927,0.010093,-0.015087,0.027919,0.031734
4.969825,0.009898,0.002870,0.024328,0.024496
4.979826,0.010000,-0.004313,-0.007994,0.009083
4.989846,0.010021,0.005264,-0.013980,0.014938
4.999853,0.010006,-0.007904,-0.030739,0.031739
5.009818,0.009965,0.018432,0.018342,0.026003
5.019849,0.010031,0.013644,-0.025951,0.029319
5.029859,0.010010,-0.003116,-0.000812,0.003220
5.039815,0.009956,-0.006707,-0.021162,0.022200
5.049830,0.010015,0.010052,-0.013980,0.017219
5.059883,0.010052,-0.016284,0.005174,0.017086
5.069821,0.009938,0.022023,-0.027148,0.034958
5.079816,0.009995,-0.024664,0.005174,0.025201
5.089847,0.010031,-0.015087,0.043481,0.046024
5.099824,0.009978,0.016038,-0.015177,0.022080
5.109931,0.010107,-0.019875,0.025525,0.032350
5.119851,0.009920,0.023220,0.013554,0.026887
5.130374,0.010522,-0.005510,-0.010388,0.011759
5.139953,0.009580,-0.056985,-0.009191,0.057722
5.149831,0.009878,-0.010298,0.009962,0.014328
5.159829,0.009998,0.032797,-0.017571,0.037207
5.169885,0.010056,-0.029452,-0.010388,0.031230
5.179837,0.009952,-0.001919,-0.013980,0.014111
5.189837,0.010000,0.048359,-0.042710,0.064520
5.199840,0.010003,-0.011496,0.033904,0.035800
5.209841,0.010001,0.029206,-0.052287,0.059891
