t_s,dt_s,ax_dynamic,az_dynamic,accel_xz_magnitude
0.429697,0.010044,-0.012992,0.021466,0.025092
0.439669,0.009973,0.002570,-0.006067,0.006589
0.449851,0.010181,-0.030949,-0.009658,0.032421
0.459714,0.009863,-0.036934,0.026255,0.045315
0.469684,0.009971,-0.020175,0.016678,0.026176
0.479663,0.009979,-0.026160,0.003510,0.026395
0.489721,0.010058,-0.017780,0.008298,0.019622
0.499650,0.009929,-0.018978,-0.003673,0.019330
0.509830,0.010180,-0.045314,-0.018038,0.048772
0.519656,0.009825,-0.005809,-0.009658,0.011271
0.529644,0.009988,-0.030949,0.010692,0.032744
0.540336,0.010692,-0.015386,0.022663,0.027393
0.549883,0.009547,-0.017780,0.015481,0.023575
0.559681,0.009798,-0.002218,0.020269,0.020390
0.569646,0.009965,-0.017780,0.003510,0.018124
0.579673,0.010027,-0.002218,0.007101,0.007440
0.589654,0.009981,0.006162,-0.038389,0.038880
0.599687,0.010033,0.021724,-0.008461,0.023313
0.609790,0.010103,-0.009401,-0.047965,0.048878
0.619735,0.009946,0.018133,0.023861,0.029969
0.630195,0.010459,-0.021372,-0.018038,0.027966
0.640823,0.010628,0.007359,0.015481,0.017141
0.649781,0.008959,-0.012992,0.029846,0.032551
0.659639,0.009857,-0.002218,0.039423,0.039485
0.669637,0.009999,0.009753,0.015481,0.018297
0.679651,0.010014,-0.022569,-0.003673,0.022866
0.689642,0.009990,0.012147,0.033437,0.035575
0.699634,0.009992,-0.018978,0.051394,0.054786
0.709841,0.010207,-0.024963,-0.000081,0.024963
0.719706,0.009865,-0.009401,-0.010855,0.014360
0.729637,0.009932,-0.014189,0.016678,0.021897
0.739637,0.010000,-0.020175,-0.027615,0.034199
0.749632,0.009995,-0.003415,0.004707,0.005815
0.759630,0.009997,-0.016583,0.032240,0.036255
0.769639,0.010009,-0.005809,0.051394,0.051721
0.779704,0.010065,0.015738,0.004707,0.016427
0.789654,0.009950,0.012147,-0.007264,0.014153
0.799682,0.010028,-0.003415,-0.030009,0.030203
0.809792,0.010110,-0.011795,0.046605,0.048075
0.819670,0.009878,0.010950,-0.027615,0.029707
0.829656,0.009986,-0.011795,0.005904,0.013190
0.839655,0.009999,0.006162,-0.020432,0.021341
0.849635,0.009980,0.006162,0.022663,0.023486
0.859624,0.009989,0.002570,0.003510,0.004350
0.869638,0.010015,-0.002218,0.001116,0.002483
0.879632,0.009994,0.012147,-0.028812,0.031268
0.889678,0.010045,0.004964,0.025058,0.025545
0.899647,0.009969,0.001373,0.041817,0.041840
0.909704,0.010057,-0.015386,0.008298,0.017481
0.919659,0.009955,-0.015386,0.016678,0.022691
0.929641,0.009982,-0.007007,-0.049163,0.049659
0.939631,0.009990,-0.032146,-0.057542,0.065913
0.949646,0.010015,-0.012992,0.008298,0.015416
0.960307,0.010661,-0.010598,-0.022826,0.025167
0.969785,0.009478,-0.015386,0.017875,0.023585
0.979660,0.009875,0.001373,-0.002476,0.002831
0.989658,0.009998,-0.030949,0.063365,0.070519
0.999645,0.009988,-0.026160,0.005904,0.026818
1.009819,0.010174,-0.009401,-0.003673,0.010093
1.019701,0.009882,-0.010598,-0.020432,0.023017
1.029955,0.010254,-0.021372,-0.022826,0.031270
1.039678,0.009723,-0.012992,-0.041980,0.043944
1.049619,0.009942,-0.026160,-0.000081,0.026160
1.059696,0.010077,-0.003415,0.004707,0.005815
1.069737,0.010041,-0.004612,0.011890,0.012753
1.079676,0.009938,0.004964,-0.018038,0.018709
1.089682,0.010006,0.002570,0.022663,0.022809
1.099691,0.010010,0.006162,-0.006067,0.008647
1.109710,0.010019,-0.010598,-0.006067,0.012212
1.119676,0.009966,0.001373,-0.019235,0.019284
1.130192,0.010516,-0.023766,0.016678,0.029034
1.139829,0.009637,-0.016583,-0.004870,0.017284
1.149652,0.009823,-0.008204,-0.000081,0.008204
1.159643,0.009991,-0.009401,0.002313,0.009681
1.169870,0.010227,0.016935,-0.013250,0.021503
1.179694,0.009823,0.145025,0.039423,0.150288
1.189696,0.010003,0.105521,-0.020432,0.107481
1.199650,0.009954,0.075593,0.011890,0.076523
1.209786,0.010135,0.085170,0.031043,0.090651
1.219668,0.009882,0.455074,-0.064725,0.459654
1.229718,0.010051,0.458666,0.019072,0.459062
1.239627,0.009908,0.361700,0.034634,0.363355
1.249679,0.010052,0.252764,0.026255,0.254124
1.259696,0.010018,0.249173,0.053788,0.254912
1.269675,0.009978,0.115098,0.106461,0.156784
1.279624,0.009950,0.106718,-0.043177,0.115122
1.289680,0.010055,0.028906,-0.027615,0.039977
1.299643,0.009963,-0.017780,0.069350,0.071593
1.309769,0.010126,-0.063270,-0.153310,0.165853
1.319661,0.009892,-0.058482,-0.041980,0.071989
1.329690,0.010029,-0.022569,-0.009658,0.024549
1.339647,0.009957,0.009753,-0.047965,0.048947
1.349667,0.010021,-0.108760,0.046605,0.118325
1.359632,0.009964,0.044469,0.007101,0.045032
1.369680,0.010048,0.034892,-0.014447,0.037764
1.379683,0.010003,0.135448,-0.018038,0.136644
1.389689,0.010005,0.130660,0.102869,0.166295
1.399668,0.009979,0.180938,0.020269,0.182070
1.409770,0.010103,0.174953,0.010692,0.175279
1.419677,0.009907,0.074396,-0.002476,0.074437
1.429736,0.010059,0.127069,0.002313,0.127090
1.439642,0.009906,0.039680,-0.010855,0.041138
1.449687,0.010044,0.089959,-0.024023,0.093111
1.459648,0.009961,0.097141,-0.013250,0.098041
1.469681,0.010033,0.068411,-0.071907,0.099251
1.479647,0.009966,0.054046,0.062168,0.082376
1.489672,0.010026,0.020527,0.057379,0.060940
1.499718,0.010046,0.050454,0.029846,0.058621
1.509741,0.010023,0.024118,0.096884,0.099841
1.519691,0.009950,0.061228,0.001116,0.061238
1.529690,0.009999,0.075593,-0.043177,0.087055
1.539653,0.009964,0.162982,0.002313,0.162998
1.549681,0.010027,0.131857,0.017875,0.133063
1.559649,0.009968,0.055243,-0.018038,0.058113
1.569677,0.010028,0.055243,-0.043177,0.070114
1.579646,0.009969,0.028906,-0.092258,0.096681
1.589698,0.010052,0.030104,-0.068316,0.074655
1.599647,0.009949,-0.015386,0.070548,0.072206
1.609731,0.010085,0.013344,0.037029,0.039360
1.619664,0.009933,0.004964,0.086110,0.086253
1.629650,0.009985,0.080382,0.007101,0.080695
1.639637,0.009987,0.123477,0.031043,0.127320
1.649640,0.010003,0.179741,-0.008461,0.179940
1.659638,0.009998,0.159390,-0.043177,0.165135
1.669621,0.009983,0.060031,0.035832,0.069912
1.679649,0.010029,0.037286,-0.013250,0.039570
1.689628,0.009979,-0.040525,-0.039586,0.056651
1.699715,0.010087,0.086367,-0.049163,0.099379
1.710862,0.011147,0.036089,0.084913,0.092264
1.720951,0.010089,0.105521,0.062168,0.122472
1.729795,0.008844,0.124675,0.045408,0.132686
1.739657,0.009862,0.087564,-0.008461,0.087972
1.749632,0.009974,0.087564,-0.128171,0.155227
1.759660,0.010028,-0.064467,0.071745,0.096454
1.769634,0.009975,-0.015386,-0.037192,0.040249
1.779631,0.009996,0.048060,-0.050360,0.069612
1.789664,0.010033,0.020527,0.019072,0.028020
1.799646,0.009983,0.006162,0.070548,0.070816
1.809735,0.010089,-0.032146,-0.024023,0.040131
1.819658,0.009923,-0.003415,-0.015644,0.016012
1.829731,0.010073,0.000176,0.047803,0.047803
1.839678,0.009947,0.036089,0.010692,0.037640
1.849635,0.009957,0.021724,0.013087,0.025361
1.859630,0.009995,0.046863,0.022663,0.052055
1.869663,0.010034,0.142631,0.041817,0.148635
1.880874,0.011211,0.141434,0.054985,0.151746
1.890909,0.010034,0.190515,-0.039586,0.194584
1.899761,0.008852,0.101930,0.029846,0.106209
1.909679,0.009918,0.033695,0.017875,0.038143
1.919656,0.009977,0.087564,-0.069513,0.111802
1.929617,0.009961,0.048060,-0.105426,0.115864
1.939620,0.010004,0.107915,-0.018038,0.109412
1.949660,0.010039,0.188121,-0.003673,0.188157
1.959651,0.009992,0.198895,0.032240,0.201491
1.969655,0.010003,0.039680,0.066956,0.077831
1.979644,0.009989,0.020527,0.060971,0.064333
1.989641,0.009997,-0.051299,-0.226333,0.232074
1.999641,0.010000,0.044469,-0.134157,0.141335
2.009665,0.010025,0.119886,-0.020432,0.121615
2.019649,0.009983,0.136646,0.065759,0.151645
2.029690,0.010042,0.018133,0.133994,0.135215
2.040802,0.011112,-0.052496,-0.123383,0.134087
2.049807,0.009004,-0.018978,-0.273020,0.273679
2.059700,0.009893,0.112704,-0.159296,0.195134
2.069654,0.009955,0.180938,0.062168,0.191320
2.079653,0.009999,0.025315,0.357852,0.358746
2.089747,0.010094,0.037286,0.125614,0.131031
2.099793,0.010046,0.056440,-0.080287,0.098140
2.109775,0.009982,0.006162,-0.308933,0.308995
2.119704,0.009929,0.086367,-0.259852,0.273829
2.129662,0.009958,0.064819,0.179484,0.190830
2.139747,0.010085,0.075593,0.147162,0.165442
2.149677,0.009930,0.094747,0.129205,0.160222
2.159690,0.010013,0.228822,-0.038389,0.232020
2.169801,0.010111,0.256356,-0.273020,0.374511
2.179708,0.009908,0.192909,-0.020432,0.193988
2.189637,0.009928,0.055243,0.167513,0.176387
2.199723,0.010086,-0.004612,0.081321,0.081452
2.209730,0.010007,0.049257,0.016678,0.052004
2.219708,0.009978,0.069608,-0.111412,0.131369
2.229741,0.010034,0.076791,-0.109018,0.133348
2.239693,0.009951,0.197698,0.129205,0.236175
2.249651,0.009959,0.100733,0.147162,0.178336
2.259660,0.010009,0.146222,0.008298,0.146458
2.269636,0.009976,0.238399,-0.092258,0.255628
2.279638,0.010002,0.162982,0.083716,0.183225
2.289637,0.010000,-0.016583,-0.024023,0.029191
2.299658,0.010020,-0.090804,0.223776,0.241498
2.309765,0.010107,0.161785,-0.098244,0.189278
2.319686,0.009921,0.372474,-0.204786,0.425058
2.329657,0.009970,0.196501,0.001116,0.196504
2.339646,0.009990,-0.014189,0.174695,0.175271
2.349637,0.009991,0.032498,0.058577,0.066987
2.359647,0.010010,0.192909,-0.113806,0.223977
2.369643,0.009997,0.074396,0.037029,0.083102
2.379643,0.010000,0.002570,0.122023,0.122050
2.389659,0.010016,0.050454,-0.032403,0.059963
2.399632,0.009973,0.140237,-0.134157,0.194073
2.409746,0.010113,0.054046,-0.035994,0.064935
2.419667,0.009921,-0.120731,0.221382,0.252163
2.430204,0.010537,-0.030949,0.148359,0.151553
2.440341,0.010137,0.117492,-0.092258,0.149385
2.449781,0.009440,0.087564,0.104066,0.136005
2.459688,0.009908,-0.014189,0.010692,0.017767
2.469655,0.009967,0.028906,-0.103032,0.107010
2.479682,0.010027,-0.032146,-0.190420,0.193115
2.489635,0.009953,-0.068059,0.033437,0.075829
2.499666,0.010031,0.055243,0.315953,0.320746
2.509816,0.010150,0.221640,0.168710,0.278545
2.519672,0.009856,0.104324,-0.081484,0.132375
2.529674,0.010001,0.051651,-0.098244,0.110994
2.539647,0.009973,0.014541,-0.106623,0.107610
2.549623,0.009976,-0.030949,-0.124580,0.128367
2.559621,0.009998,0.044469,0.038226,0.058640
2.569657,0.010036,0.332970,0.106461,0.349575
2.579623,0.009965,0.143828,0.039423,0.149133
2.589623,0.010000,-0.075241,0.046605,0.088506
2.599658,0.010035,0.033695,-0.144931,0.148796
2.609818,0.010159,0.013344,-0.128171,0.128864
2.619634,0.009816,0.009753,0.102869,0.103331
2.629700,0.010067,0.245582,-0.012052,0.245877
2.639682,0.009982,0.152208,0.246521,0.289724
2.649654,0.009972,-0.009401,0.144768,0.145073
2.659639,0.009985,0.006162,-0.111412,0.111582
2.669644,0.010005,-0.027357,-0.160493,0.162808
2.679637,0.009993,-0.029751,0.149556,0.152487
2.689642,0.010005,0.283889,-0.007264,0.283982
2.699686,0.010043,0.111506,0.122023,0.165297
2.709717,0.010031,-0.182980,0.157936,0.241714
2.719658,0.009941,-0.141082,-0.091061,0.167917
2.729663,0.010005,-0.027357,-0.208377,0.210165
2.739646,0.009983,0.106718,-0.028812,0.110539
2.749630,0.009984,0.241990,0.022663,0.243049
2.759634,0.010003,0.110309,-0.021629,0.112410
2.769644,0.010011,-0.094395,0.051394,0.107479
2.779660,0.010016,-0.058482,-0.063528,0.086348
2.789639,0.009979,0.249173,-0.166478,0.299670
2.799629,0.009990,0.225231,0.070548,0.236021
2.809685,0.010055,0.142631,0.190258,0.237785
2.819666,0.009982,0.045666,0.023861,0.051524
2.829670,0.010004,-0.034540,0.086110,0.092779
2.839661,0.009991,0.208472,0.137585,0.249780
2.849616,0.009955,0.146222,-0.166478,0.221576
2.859627,0.010011,-0.044117,0.033437,0.055356
2.869621,0.009994,-0.109957,0.002313,0.109982
2.879640,0.010019,-0.056088,-0.013250,0.057631
2.889612,0.009972,0.066017,0.196243,0.207050
2.899620,0.010008,0.095944,0.014284,0.097002
2.909680,0.010059,-0.056088,-0.068316,0.088391
2.919647,0.009967,-0.149462,0.053788,0.158846
2.929647,0.010000,0.062425,-0.116200,0.131907
2.939634,0.009987,0.168967,-0.024023,0.170667
2.949634,0.010000,0.156996,0.117234,0.195938
2.959651,0.010016,0.085170,-0.027615,0.089535
2.969634,0.009983,-0.029751,-0.044374,0.053425
2.979632,0.009998,0.128266,0.149556,0.197026
2.989631,0.010000,0.176150,0.077730,0.192538
2.999725,0.010094,0.016935,0.037029,0.040718
3.009731,0.010006,-0.074044,-0.028812,0.079452
3.020868,0.011137,0.095944,-0.045571,0.106217
3.031012,0.010144,0.271918,-0.045571,0.275710
3.040449,0.009437,0.030104,-0.040783,0.050690
3.049780,0.009331,0.014541,-0.105426,0.106424
3.059669,0.009890,0.018133,-0.082681,0.084646
3.069654,0.009984,0.129463,0.111249,0.170696
3.079643,0.009990,0.064819,0.051394,0.082722
3.089662,0.010019,-0.206922,-0.000081,0.206922
3.099668,0.010006,-0.120731,0.142374,0.186671
3.109784,0.010116,0.257553,0.060971,0.264671
3.119762,0.009978,0.139040,-0.019235,0.140364
3.129673,0.009911,0.009753,-0.030009,0.031554
3.139659,0.009986,-0.077636,-0.002476,0.077675
3.149615,0.009956,0.294663,0.017875,0.295205
3.159637,0.010022,0.282692,-0.028812,0.284156
3.169811,0.010174,0.045666,0.059774,0.075221
3.179698,0.009887,-0.161433,0.072942,0.177147
3.189721,0.010023,0.091156,0.093292,0.130433
3.199660,0.009939,0.300648,0.001116,0.300650
3.209779,0.010119,0.002570,-0.032403,0.032505
3.219689,0.009910,-0.205725,-0.033600,0.208451
3.229760,0.010071,-0.087212,-0.118594,0.147209
3.239662,0.009902,0.130660,-0.022826,0.132639
3.249665,0.010003,0.087564,-0.099441,0.132499
3.259634,0.009969,-0.145870,-0.149719,0.209031
3.269664,0.010030,-0.148264,0.101672,0.179776
3.279635,0.009971,0.227625,0.167513,0.282619
3.289656,0.010021,0.140237,0.074139,0.158628
3.299639,0.009983,-0.133899,0.019072,0.135251
3.309747,0.010108,0.064819,0.068153,0.094056
3.319643,0.009896,0.307831,-0.002476,0.307841
3.329672,0.010030,0.247976,-0.202391,0.320085
3.339641,0.009969,-0.157841,0.066956,0.171456
3.349666,0.010025,0.185727,0.017875,0.186585
3.359689,0.010022,0.370080,-0.107821,0.385467
3.369663,0.009974,0.002570,0.058577,0.058633
3.379655,0.009992,-0.192557,-0.034797,0.195676
3.389635,0.009980,0.152208,0.033437,0.155837
3.399625,0.009990,0.214457,0.057379,0.222001
3.409759,0.010134,-0.097986,0.004707,0.098099
3.419687,0.009928,-0.088409,-0.308933,0.321335
3.430244,0.010557,0.148617,0.080124,0.168840
3.439667,0.009423,0.208472,-0.141339,0.251867
3.449680,0.010013,-0.221288,0.044211,0.225661
3.459655,0.009975,0.055243,0.037029,0.066505
3.469658,0.010003,0.105521,0.253704,0.274773
3.479625,0.009966,0.074396,0.043014,0.085936
3.489668,0.010043,-0.199740,-0.087470,0.218053
3.499642,0.009974,0.198895,-0.070710,0.211090
3.509741,0.010099,0.219245,-0.301751,0.372991
3.519660,0.009919,-0.186572,0.064562,0.197427
3.529688,0.010028,-0.184177,0.292011,0.345242
3.539653,0.009965,0.262341,-0.089864,0.277306
3.549660,0.010007,0.015738,-0.171267,0.171988
3.559703,0.010044,-0.278748,0.010692,0.278953
3.569647,0.009943,-0.005809,0.053788,0.054101
3.579635,0.009988,0.259947,-0.318510,0.411122
3.589685,0.010051,-0.199740,0.044211,0.204574
3.599651,0.009966,-0.093198,0.112446,0.146048
3.609767,0.010116,0.427541,-0.062331,0.432061
3.619667,0.009900,-0.011795,-0.053951,0.055225
3.629694,0.010027,-0.320647,-0.047965,0.324215
3.639645,0.009951,0.300648,-0.192815,0.357165
3.649673,0.010027,0.540069,-0.334073,0.635042
3.659643,0.009970,-0.016583,0.094490,0.095934
3.669672,0.010030,0.040877,0.271660,0.274719
3.679654,0.009982,0.435921,-0.167676,0.467057
3.689687,0.010032,-0.123125,0.104066,0.161213
3.699640,0.009953,-0.259595,0.258492,0.366344
3.709836,0.010196,0.232414,-0.063528,0.240940
3.719685,0.009848,0.046863,-0.085076,0.097129
3.729717,0.010032,-0.240441,0.161527,0.289660
3.739680,0.009963,0.359306,0.112446,0.376491
3.749662,0.009982,0.234808,-0.164084,0.286458
3.759658,0.009996,-0.139885,0.254901,0.290762
3.769652,0.009994,0.149814,0.070548,0.165593
3.779654,0.010002,0.295860,-0.300554,0.421741
3.789628,0.009974,-0.151856,0.129205,0.199385
3.799648,0.010021,-0.035737,0.051394,0.062598
3.809744,0.010096,0.329379,-0.189223,0.379863
3.819646,0.009902,-0.186572,0.078927,0.202580
3.830272,0.010626,-0.022569,0.045408,0.050708
3.840316,0.010044,0.064819,-0.065922,0.092451
3.849778,0.009462,-0.123125,0.151950,0.195573
3.859661,0.009882,-0.084818,0.126811,0.152562
3.869672,0.010012,0.303043,-0.271823,0.407091
3.879630,0.009958,0.079185,-0.053951,0.095817
3.889785,0.010155,-0.087212,0.017875,0.089025
3.899666,0.009881,0.310225,0.037029,0.312427
3.909770,0.010104,-0.001021,0.260887,0.260889
3.919786,0.010015,0.003767,0.159133,0.159178
3.930404,0.010618,-0.009401,-0.035994,0.037202
3.939800,0.009395,-0.149462,0.022663,0.151170
3.949681,0.009881,0.008556,0.072942,0.073442
3.959657,0.009976,0.228822,-0.220348,0.317668
3.969661,0.010004,0.026512,0.056182,0.062124
3.979659,0.009998,0.058834,0.008298,0.059416
3.989649,0.009990,0.362898,0.005904,0.362946
3.999648,0.009999,0.158193,0.096884,0.185504
4.009757,0.010109,-0.080030,0.117234,0.141946
4.019648,0.009891,0.279101,0.078927,0.290046
4.029669,0.010021,0.028906,-0.194012,0.196153
4.039654,0.009986,-0.129111,0.536220,0.551544
4.049676,0.010021,0.024118,0.114840,0.117345
4.059678,0.010002,0.045666,-0.095850,0.106172
4.069646,0.009968,-0.264383,0.181878,0.320902
4.079646,0.010000,0.069608,0.100475,0.122231
4.089653,0.010007,0.077988,-0.282597,0.293161
4.099665,0.010012,-0.114746,0.420101,0.435490
4.109756,0.010091,0.368883,0.051394,0.372446
4.119675,0.009918,0.081579,-0.203589,0.219325
4.129675,0.010000,0.000176,0.336304,0.336304
4.139692,0.010016,0.371277,-0.103032,0.385308
4.149764,0.010072,-0.040525,-0.123383,0.129868
4.159651,0.009887,0.073199,0.153147,0.169742
4.169712,0.010062,0.297057,-0.307736,0.427720
4.179657,0.009945,-0.259595,0.122023,0.286843
4.189674,0.010017,-0.018978,0.168710,0.169774
4.199663,0.009989,-0.004612,-0.493287,0.493309
4.209748,0.010085,-0.228470,0.169907,0.284723
4.219664,0.009916,0.141434,0.046605,0.148915
4.229657,0.009993,0.069608,-0.324496,0.331878
4.239627,0.009970,-0.151856,0.156739,0.218237
4.249651,0.010025,0.061228,0.107658,0.123851
4.259708,0.010057,-0.012992,-0.343649,0.343895
4.269652,0.009943,-0.005809,0.009495,0.011132
4.279659,0.010007,0.018133,0.339895,0.340379
4.289655,0.009997,-0.076438,-0.221545,0.234361
4.299638,0.009983,-0.238047,0.287223,0.373046
4.309700,0.010062,-0.148264,0.167513,0.223703
4.319649,0.009949,-0.083621,-0.447797,0.455538
4.329628,0.009978,0.031301,0.056182,0.064313
4.339641,0.010013,0.085170,0.060971,0.104744
4.350102,0.010462,0.016935,-0.338861,0.339284
4.359625,0.009523,-0.065664,0.362640,0.368537
4.369641,0.010015,0.112704,-0.030009,0.116630
4.379632,0.009992,0.098338,-0.332875,0.347097
4.389645,0.010012,-0.112351,-0.010855,0.112875
4.399651,0.010006,0.055243,0.081321,0.098310
4.409747,0.010096,-0.009401,-0.293371,0.293522
4.419646,0.009898,-0.240441,0.145965,0.281279
4.429796,0.010150,-0.027357,0.228565,0.230196
4.439682,0.009885,-0.074044,-0.176055,0.190992
4.449646,0.009964,-0.053693,0.204623,0.211550
4.459696,0.010050,0.123477,-0.016841,0.124621
4.469625,0.009929,-0.047708,-0.031206,0.057008
4.479635,0.010010,-0.014189,0.065759,0.067273
4.489649,0.010014,-0.029751,-0.185632,0.188001
4.499653,0.010005,0.013344,-0.001279,0.013405
4.509714,0.010060,-0.165024,0.071745,0.179945
4.519687,0.009974,-0.009401,0.059774,0.060508
4.529625,0.009938,-0.176995,-0.192815,0.261734
4.539666,0.010041,-0.277551,0.064562,0.284961
4.549626,0.009960,-0.078833,-0.016841,0.080611
4.559639,0.010014,-0.127914,-0.069513,0.145582
4.569616,0.009976,-0.215302,0.221382,0.308812
4.579638,0.010022,-0.076438,-0.020432,0.079122
4.589633,0.009995,-0.047708,-0.053951,0.072019
4.599640,0.010008,-0.199740,0.144768,0.246685
4.609720,0.010080,0.184530,0.010692,0.184839
4.619646,0.009926,-0.009401,-0.040783,0.041852
4.629660,0.010014,-0.139885,0.227368,0.266953
4.639667,0.010007,0.001373,0.062168,0.062183
4.649632,0.009965,-0.047708,0.070548,0.085165
4.659647,0.010015,-0.279946,0.049000,0.284201
4.669639,0.009992,0.026512,0.002313,0.026613
4.679648,0.010010,-0.052496,-0.256261,0.261583
4.689639,0.009991,-0.344589,-0.002476,0.344598
4.699636,0.009996,-0.015386,-0.237107,0.237606
4.709822,0.010186,0.137843,-0.081484,0.160126
4.719649,0.009827,-0.088409,0.099278,0.132937
4.729651,0.010003,-0.476270,0.207017,0.519316
4.739638,0.009986,-0.946731,0.230959,0.974495
4.749630,0.009993,-1.706890,-0.086273,1.709069
4.759665,0.010035,-4.570355,-0.147325,4.572729
4.769625,0.009960,-3.714428,-0.804533,3.800559
4.779655,0.010030,-2.040881,0.363837,2.073059
4.789639,0.009984,-1.070032,1.012666,1.473248
4.799643,0.010004,0.346138,0.287223,0.449787
4.809701,0.010059,-0.169812,0.341092,0.381025
4.819642,0.009941,-0.635484,0.892956,1.095998
4.829641,0.009999,-0.333815,0.347078,0.481555
4.839651,0.010010,0.077988,0.432072,0.439054
4.849628,0.009977,-0.121928,0.608046,0.620150
4.859637,0.010009,-1.072426,-0.958959,1.438646
4.869621,0.009984,-1.381278,-1.995649,2.427044
4.879624,0.010003,-1.918777,-1.705950,2.567483
4.889658,0.010034,-1.834980,0.365034,1.870936
4.899637,0.009979,-1.262765,0.459605,1.343806
4.909733,0.010097,-1.439936,0.402144,1.495037
4.919658,0.009925,-0.455919,-0.064725,0.460491
4.929644,0.009986,0.027709,-1.109794,1.110140
4.939629,0.009985,0.343744,-0.743481,0.819100
4.949629,0.010000,0.801037,0.016678,0.801210
4.959632,0.010003,0.824979,0.549388,0.991169
4.969636,0.010004,1.260723,0.968373,1.589707
4.979655,0.010019,1.279877,0.640368,1.431138
4.989642,0.009987,0.604712,0.153147,0.623803
4.999626,0.009984,0.627457,-0.296962,0.694182
5.009725,0.010099,0.173756,-0.265838,0.317586
5.019639,0.009913,0.050454,-0.021629,0.054895
5.029627,0.009989,-0.003415,0.335107,0.335124
5.039638,0.010011,-0.208119,0.165118,0.265665
5.049641,0.010003,-0.109957,0.228565,0.253638
5.059666,0.010025,-0.004612,-0.337664,0.337695
5.069638,0.009972,0.012147,-0.429841,0.430012
5.079646,0.010007,0.312619,-0.070710,0.320516
5.089646,0.010000,0.425147,0.226171,0.481563
5.099668,0.010022,0.428738,0.286026,0.515390
5.109763,0.010095,0.267130,0.343486,0.435133
5.119650,0.009888,0.110309,-0.152113,0.187900
5.129657,0.010006,0.009753,-0.395125,0.395245
5.139730,0.010074,-0.034540,-0.149719,0.153652
5.149685,0.009954,0.097141,0.135191,0.166472
5.160031,0.010346,0.192909,0.238142,0.306473
5.169956,0.009925,0.301845,-0.146128,0.335357
5.179672,0.009715,0.202486,0.078927,0.217325
5.189649,0.009977,0.310225,-0.183238,0.360300
5.199618,0.009969,0.431132,-0.166478,0.462158
5.209792,0.010175,0.403599,0.106461,0.417404
5.219668,0.009876,0.340153,0.222579,0.406504
5.229701,0.010033,0.243188,-0.142536,0.281881
5.239666,0.009966,0.050454,0.026255,0.056877
5.249671,0.010005,0.038483,-0.235910,0.239029
5.259617,0.009945,-0.002218,0.013087,0.013273
5.269660,0.010043,0.064819,0.031043,0.071870
5.279660,0.010001,0.179741,0.210608,0.276880
5.289657,0.009997,0.285086,-0.070710,0.293724
5.299635,0.009978,0.247976,0.126811,0.278520
5.309752,0.010117,0.354518,-0.226333,0.420606
5.319681,0.009929,0.343744,0.166316,0.381865
5.329675,0.009995,0.378460,-0.076696,0.386153
5.341383,0.011708,0.215654,0.052591,0.221974
5.349805,0.008422,0.105521,0.083716,0.134696
5.359766,0.009961,0.104324,-0.155705,0.187423
5.369638,0.009871,-0.039328,0.187863,0.191936
