t_s,dt_s,ax_dynamic,az_dynamic,accel_xz_magnitude
0.399579,0.009966,-0.057146,-0.092549,0.108770
0.409669,0.010090,-0.130169,-0.165572,0.210614
0.419580,0.009911,-0.216361,0.073848,0.228617
0.429603,0.010023,-0.046372,-0.117688,0.126495
0.439551,0.009948,-0.117001,-0.043468,0.124815
0.449593,0.010042,-0.071512,0.002022,0.071540
0.459578,0.009985,0.167909,-0.018329,0.168906
0.469596,0.010018,-0.059541,0.103776,0.119643
0.479582,0.009986,-0.022430,-0.008752,0.024077
0.489645,0.010063,-0.016445,-0.244581,0.245133
0.499606,0.009960,0.228961,-0.240989,0.332414
0.509659,0.010053,0.035030,0.124126,0.128975
0.519589,0.009930,0.075732,-0.048256,0.089800
0.529573,0.009984,0.002709,-0.076987,0.077034
0.539577,0.010004,0.081717,0.102579,0.131149
0.549558,0.009982,0.019468,-0.062621,0.065578
0.559581,0.010023,0.005103,-0.118885,0.118995
0.569581,0.010000,-0.138549,-0.031497,0.142084
0.579576,0.009995,-0.063132,0.087016,0.107506
0.589596,0.010020,-0.054752,-0.025511,0.060404
0.599579,0.009984,-0.049964,-0.026708,0.056654
0.609636,0.010056,-0.221149,0.100184,0.242784
0.619587,0.009952,-0.146929,0.207923,0.254598
0.629579,0.009991,-0.053555,0.051103,0.074025
0.639576,0.009998,-0.140943,-0.013540,0.141592
0.649568,0.009992,0.164317,-0.268523,0.314809
0.659666,0.010098,0.043410,0.078637,0.089823
0.669600,0.009934,-0.033204,-0.096140,0.101713
0.679600,0.010000,-0.049964,-0.048256,0.069462
0.689617,0.010016,0.181077,-0.033891,0.184221
0.700724,0.011107,-0.136155,0.132506,0.189990
0.709796,0.009072,-0.222346,-0.111703,0.248828
0.719629,0.009833,0.073338,-0.163178,0.178901
0.729591,0.009962,0.012286,0.095396,0.096184
0.739588,0.009997,-0.245091,0.132506,0.278617
0.749587,0.009999,-0.111016,-0.068607,0.130504
0.759596,0.010009,0.074535,-0.092549,0.118831
0.769567,0.009972,-0.142140,0.118141,0.184827
0.779562,0.009994,-0.326494,0.078637,0.335830
0.789589,0.010028,0.146361,-0.182331,0.233808
0.799592,0.010002,0.099674,0.058286,0.115465
0.809639,0.010048,-0.148126,0.081031,0.168841
0.819584,0.009945,0.009891,-0.075789,0.076432
0.829583,0.009999,0.209807,-0.041074,0.213790
0.839576,0.009993,-0.160097,0.252216,0.298737
0.849559,0.009983,-0.143338,-0.076987,0.162704
0.859565,0.010006,0.203822,-0.055439,0.211227
0.869577,0.010012,0.090097,-0.076987,0.118509
0.879652,0.010075,-0.224740,0.051103,0.230477
0.889592,0.009940,0.011088,-0.264931,0.265163
0.899614,0.010022,0.033833,0.049906,0.060294
0.909655,0.010041,-0.203193,-0.054242,0.210308
0.919583,0.009928,-0.108622,0.009205,0.109011
0.929571,0.009988,0.188259,-0.042271,0.192947
0.939574,0.010004,0.029045,0.083425,0.088336
0.949568,0.009994,-0.053555,0.071454,0.089296
0.959607,0.010039,0.087703,-0.054242,0.103121
0.969592,0.009984,0.141572,0.231865,0.271670
0.979771,0.010179,-0.084680,-0.308027,0.319455
0.989723,0.009953,-0.002080,0.021176,0.021278
0.999750,0.010026,0.055381,0.028358,0.062220
1.010112,0.010362,-0.088271,-0.134447,0.160835
1.020032,0.009920,-0.152914,0.060680,0.164514
1.030373,0.010341,0.098477,0.022373,0.100986
1.039615,0.009242,0.025454,0.009205,0.027067
1.049610,0.009995,-0.217558,0.046315,0.222433
1.059807,0.010197,0.106857,0.113352,0.155779
1.070164,0.010357,-0.096651,-0.023117,0.099377
1.079719,0.009555,-0.107425,0.247428,0.269742
1.089661,0.009942,0.079323,-0.047059,0.092232
1.099509,0.009848,0.011088,0.070257,0.071126
1.109628,0.010118,-0.094256,0.161236,0.186766
1.119676,0.010048,0.036228,-0.092549,0.099387
1.129672,0.009996,-0.191222,0.084622,0.209109
1.139673,0.010001,-0.224740,0.132506,0.260895
1.149700,0.010027,-0.102636,0.036738,0.109013
1.159673,0.009973,-0.158900,-0.079381,0.177625
1.169685,0.010012,-0.133761,0.235457,0.270798
1.179666,0.009981,0.087703,0.143280,0.167991
1.189712,0.010046,-0.103833,-0.086563,0.135183
1.199655,0.009943,0.036228,0.173207,0.176956
1.209712,0.010057,0.008694,0.114550,0.114879
1.219667,0.009956,-0.100242,-0.039876,0.107882
1.229676,0.010009,0.006300,0.091805,0.092021
1.239645,0.009970,0.086506,-0.065016,0.108214
1.249688,0.010043,-0.257062,-0.035088,0.259446
1.259640,0.009952,0.080520,-0.020723,0.083144
1.269676,0.010036,0.005103,-0.019526,0.020182
1.279654,0.009978,-0.269033,0.279749,0.388122
1.289683,0.010030,0.170303,-0.080578,0.188403
1.299631,0.009948,-0.018839,-0.003963,0.019251
1.309717,0.010086,-0.180448,0.023570,0.181981
1.320961,0.011243,0.163120,-0.090155,0.186376
1.330887,0.009926,-0.032007,0.019979,0.037731
1.340849,0.009962,-0.266639,0.087016,0.280478
1.349715,0.008866,0.112842,-0.071001,0.133321
1.359585,0.009870,-0.241500,0.107367,0.264291
1.369571,0.009987,-0.327691,0.341999,0.473650
1.379583,0.010012,-0.009262,0.100184,0.100612
1.389569,0.009986,-0.254668,-0.194302,0.320327
1.399549,0.009980,-0.053555,-0.018329,0.056605
1.409782,0.010232,0.160726,0.156448,0.224296
1.421290,0.011508,-0.266639,-0.193105,0.329220
1.430870,0.009580,0.199033,0.164828,0.258423
1.439735,0.008865,0.145164,-0.178740,0.230262
1.449583,0.009848,-0.215164,0.051103,0.221149
1.459621,0.010038,0.160726,0.276158,0.319525
1.469556,0.009934,-0.101439,-0.057833,0.116767
1.479596,0.010040,-0.126578,0.156448,0.201241
1.489564,0.009968,0.184668,-0.154798,0.240966
1.499578,0.010015,-0.286990,0.063074,0.293839
1.509754,0.010175,0.158332,0.082228,0.178411
1.519596,0.009842,0.178683,-0.048256,0.185084
1.529602,0.010006,-0.234317,-0.084169,0.248976
1.539570,0.009968,0.278042,-0.023117,0.279001
1.549577,0.010007,-0.133761,-0.013540,0.134444
1.559575,0.009998,-0.111016,-0.238595,0.263158
1.569571,0.009997,0.111645,-0.011146,0.112200
1.579587,0.010015,-0.362407,-0.133250,0.386128
1.589566,0.009980,0.055381,0.118141,0.130477
1.599568,0.010001,-0.083483,-0.073395,0.111158
1.609721,0.010154,-0.193616,0.207923,0.284111
1.619580,0.009859,0.203822,-0.009949,0.204064
1.629603,0.010023,-0.243894,-0.088958,0.259611
1.639550,0.009947,0.224172,0.088213,0.240904
1.649581,0.010031,0.142770,-0.214653,0.257797
1.659568,0.009986,-0.133761,0.088213,0.160230
1.669572,0.010004,0.415709,-0.284085,0.503506
1.679581,0.010010,-0.186433,0.145674,0.236597
1.689602,0.010020,0.039819,0.025964,0.047536
1.699646,0.010045,0.070943,-0.286479,0.295133
1.709784,0.010138,-0.295369,0.494031,0.575595
1.719627,0.009843,0.311561,-0.166769,0.353387
1.729605,0.009978,-0.085877,-0.276902,0.289913
1.739631,0.010026,0.160726,0.346787,0.382223
1.749579,0.009947,0.115236,-0.114097,0.162165
1.759592,0.010014,-0.058343,-0.065016,0.087355
1.769583,0.009990,0.274451,-0.142827,0.309391
1.780860,0.011277,-0.199601,0.133703,0.240244
1.789765,0.008905,0.104462,-0.088958,0.137207
1.799585,0.009820,-0.052358,-0.035088,0.063028
1.809714,0.010129,-0.193616,0.367138,0.415063
1.819590,0.009876,0.262480,-0.251763,0.363704
1.829573,0.009983,-0.016445,-0.232610,0.233190
1.840375,0.010802,0.335503,-0.099731,0.350012
1.849718,0.009343,0.076929,-0.305633,0.315166
1.859584,0.009866,0.037425,-0.128462,0.133802
1.869582,0.009998,-0.045175,-0.258946,0.262857
1.879596,0.010015,-0.199601,0.337210,0.391856
1.889595,0.009998,0.165514,0.144477,0.219701
1.899582,0.009988,0.117630,-0.092549,0.149674
1.909689,0.010107,0.226567,-0.098534,0.247066
1.919580,0.009891,0.029045,0.322845,0.324149
1.929593,0.010013,0.050593,0.142083,0.150822
1.939672,0.010079,0.164317,0.121732,0.204497
1.949591,0.009919,-0.148126,0.008008,0.148342
1.959632,0.010041,0.090097,0.107367,0.140161
1.969593,0.009961,-0.010459,-0.013540,0.017110
1.979584,0.009991,-0.209178,0.079834,0.223895
1.989566,0.009982,-0.032007,0.089410,0.094967
1.999614,0.010048,-0.223543,0.334816,0.402583
2.009700,0.010085,0.082914,0.291720,0.303275
2.019602,0.009902,-0.065526,0.170813,0.182950
2.029594,0.009992,0.227764,0.064271,0.236658
2.039589,0.009995,-0.091862,-0.229018,0.246755
2.049594,0.010005,0.036228,-0.288873,0.291136
2.059578,0.009985,0.048199,0.017584,0.051306
2.069889,0.010310,-0.052358,-0.175149,0.182807
2.079669,0.009781,-0.066723,0.241442,0.250492
2.089616,0.009947,-0.224740,0.295312,0.371103
2.099579,0.009963,0.091294,0.276158,0.290857
2.109682,0.010103,0.003906,-0.284085,0.284112
2.119880,0.010198,-0.006868,0.069060,0.069400
2.129641,0.009761,-0.180448,-0.297253,0.347737
2.139622,0.009981,-0.035598,-0.188317,0.191652
2.149632,0.010010,-0.094256,0.195952,0.217443
2.159609,0.009977,-0.091862,-0.147616,0.173865
2.169639,0.010029,-0.142140,0.228274,0.268911
2.179609,0.009970,-0.337268,0.324042,0.467710
2.189616,0.010007,0.056578,-0.213456,0.220827
2.199594,0.009978,-0.081088,-0.697085,0.701785
2.209709,0.010115,-0.004474,0.134900,0.134974
2.219612,0.009902,0.064958,0.115747,0.132728
2.229593,0.009981,-0.163688,0.415022,0.446136
2.239600,0.010008,0.139178,-0.185923,0.232245
2.249593,0.009993,-0.257062,-0.166769,0.306419
2.259581,0.009988,0.003906,-0.056636,0.056770
2.269561,0.009980,-1.773789,0.182784,1.783182
2.279575,0.010014,-2.768580,-0.036285,2.768817
2.289577,0.010002,-10.644306,1.741410,10.785813
2.299584,0.010006,-14.065620,9.226881,16.821920
2.309681,0.010098,-2.529160,-1.199867,2.799344
2.319625,0.009943,1.080099,-9.986587,10.044827
2.329610,0.009985,1.744490,1.478047,2.286454
2.339593,0.009984,-2.244250,-5.606395,6.038901
2.349586,0.009992,-0.964549,1.677963,1.935437
2.359578,0.009993,1.040595,1.949705,2.210020
2.369595,0.010016,-1.904273,-1.341125,2.329135
2.379597,0.010003,-1.060317,-6.625128,6.709441
2.389578,0.009981,-1.275795,0.327633,1.317193
2.399584,0.010006,-0.723931,0.109761,0.732205
2.409697,0.010113,-0.525213,0.203135,0.563127
2.419618,0.009921,0.078126,-3.122411,3.123388
2.429613,0.009995,0.234946,2.568606,2.579329
2.439763,0.010150,0.432468,-2.754901,2.788639
2.449577,0.009813,-0.777801,-0.367882,0.860414
2.459573,0.009996,-0.040387,1.117720,1.118449
2.469610,0.010037,0.431271,1.024346,1.111431
2.479587,0.009977,0.106857,0.262990,0.283870
2.489610,0.010023,0.220581,-0.117688,0.250013
2.499593,0.009984,-0.114607,-0.088958,0.145080
2.509667,0.010073,-0.055949,0.229471,0.236193
2.519597,0.009930,0.386978,0.382700,0.544253
2.529748,0.010151,0.032636,0.468891,0.470026
2.539652,0.009903,0.058972,0.368335,0.373026
2.549590,0.009939,0.066155,0.345590,0.351865
2.559606,0.010015,-0.128972,-0.086563,0.155329
2.569581,0.009976,0.120025,0.039132,0.126243
2.579572,0.009991,-0.000883,0.349181,0.349182
2.589579,0.010007,0.286422,0.347984,0.450700
2.599566,0.009988,0.321138,0.192361,0.374342
2.609660,0.010093,0.127207,0.049906,0.136647
2.619602,0.009942,0.424088,0.216303,0.476065
2.629592,0.009991,0.080520,0.186376,0.203026
2.639572,0.009979,0.045804,-0.030300,0.054919
2.649574,0.010003,0.148755,0.130112,0.197629
2.659553,0.009979,0.051790,-0.020723,0.055782
2.669582,0.010029,0.228961,-0.000372,0.228961
2.679586,0.010004,0.161923,-0.207471,0.263179
2.689576,0.009990,0.130799,0.028358,0.133837
2.699564,0.009988,0.142770,-0.036285,0.147308
2.709658,0.010094,-0.000883,-0.264931,0.264933
2.719602,0.009944,0.232552,-0.008752,0.232717
2.729591,0.009990,0.269662,-0.209865,0.341703
2.739579,0.009988,0.072141,0.043921,0.084459
2.749590,0.010011,0.199033,0.218697,0.295707
2.759574,0.009984,0.045804,-0.129659,0.137512
2.769592,0.010018,0.297196,-0.000372,0.297196
2.779576,0.009984,0.267268,-0.045862,0.271174
2.789580,0.010005,0.171500,0.102579,0.199836
2.799555,0.009975,0.331911,-0.006358,0.331972
2.809639,0.010084,0.139178,-0.053045,0.148944
2.819599,0.009960,0.280436,0.060680,0.286926
2.829596,0.009997,0.154741,0.264187,0.306169
2.839563,0.009967,0.182274,0.151660,0.237117
2.849568,0.010005,0.373810,-0.051847,0.377388
2.859571,0.010003,0.041016,0.136097,0.142144
2.869573,0.010002,0.106857,-0.024314,0.109588
2.879592,0.010019,-0.039190,-0.140433,0.145799
2.889558,0.009966,-0.000883,-0.171558,0.171560
2.899585,0.010026,0.082914,-0.177543,0.195950
2.909631,0.010047,-0.094256,0.385094,0.396462
2.919647,0.010016,0.066155,-0.118885,0.136052
2.929611,0.009963,-0.029613,0.216303,0.218321
2.939582,0.009971,0.105659,0.029555,0.109715
2.949606,0.010024,0.191851,-0.065016,0.202568
2.959625,0.010019,-0.009262,0.138492,0.138801
2.969609,0.009984,0.078126,-0.489986,0.496176
2.979568,0.009959,0.039819,-0.290071,0.292791
2.989598,0.010030,0.170303,-0.290071,0.336369
2.999611,0.010013,0.216990,0.574236,0.613866
3.009620,0.010009,0.188259,0.251019,0.313771
3.019580,0.009959,0.355853,-0.082972,0.365399
3.029551,0.009971,0.347474,-0.024314,0.348323
3.039587,0.010036,0.481549,-0.118885,0.496007
3.049592,0.010006,0.425285,0.207923,0.473392
3.059589,0.009997,0.301984,0.101381,0.318547
3.069813,0.010224,0.414511,-0.024314,0.415224
3.079661,0.009848,0.160726,-0.262537,0.307829
3.089612,0.009951,-0.027219,0.022373,0.035234
3.099618,0.010006,-0.039190,0.148068,0.153167
3.109670,0.010052,0.140375,-0.084169,0.163676
3.119617,0.009947,0.491126,0.283341,0.566998
3.129623,0.010006,0.493520,-0.031497,0.494524
3.139575,0.009953,0.458804,0.033147,0.460000
3.149610,0.010034,0.537813,-0.050650,0.540193
3.159574,0.009964,0.410920,0.088213,0.420282
3.169608,0.010034,0.458804,0.177996,0.492122
3.179584,0.009976,0.272056,0.312071,0.414009
3.189588,0.010004,0.153543,0.010402,0.153895
3.199591,0.010003,0.240932,-0.258946,0.353696
3.209647,0.010056,0.111645,-0.037482,0.117769
3.219583,0.009936,0.149952,0.029555,0.152837
3.229605,0.010023,0.078126,0.037935,0.086849
3.239591,0.009985,-0.158900,-0.261340,0.305856
3.249596,0.010005,0.032636,-0.066213,0.073819
3.259569,0.009973,-0.173265,-0.090155,0.195317
3.269608,0.010039,-0.245091,-0.066213,0.253877
3.279662,0.010054,-0.132564,0.036738,0.137560
3.289604,0.009942,-0.266639,-0.256552,0.370020
3.299619,0.010015,-0.188827,0.083425,0.206435
3.309634,0.010015,-0.310932,-0.384641,0.494598
3.319588,0.009954,-0.084680,-0.208668,0.225195
3.329619,0.010031,0.238538,0.112155,0.263589
3.339616,0.009997,0.201427,-0.012343,0.201805
3.349591,0.009975,0.390569,-0.062621,0.395558
3.359576,0.009984,0.331911,-0.217047,0.396579
3.369610,0.010034,0.442045,-0.019526,0.442476
3.379580,0.009970,0.337897,0.134900,0.363830
3.389594,0.010014,0.161923,-0.169163,0.234169
3.399557,0.009964,0.147558,-0.139236,0.202879
3.409688,0.010130,0.017074,0.028358,0.033102
3.419604,0.009917,0.079323,0.130112,0.152385
3.429576,0.009972,0.117630,-0.069804,0.136783
3.439574,0.009997,0.038622,-0.152404,0.157221
3.449573,0.010000,0.273254,0.006810,0.273338
3.459574,0.010000,0.197836,-0.037482,0.201356
3.469575,0.010002,0.209807,0.016387,0.210446
3.479590,0.010014,0.327123,0.083425,0.337593
3.489614,0.010024,0.155938,-0.032694,0.159328
3.499570,0.009956,0.321138,-0.158389,0.358073
3.509666,0.010096,0.151149,0.041526,0.156750
3.519600,0.009934,0.047001,0.042723,0.063517
3.529600,0.010000,0.099674,-0.118885,0.155140
3.539582,0.009982,-0.201996,0.033147,0.204697
3.549571,0.009989,0.011088,0.166025,0.166395
3.559597,0.010026,-0.210375,0.604164,0.639743
3.569597,0.010000,-0.197207,-0.346334,0.398545
3.579650,0.010053,0.080520,-0.414569,0.422316
3.589615,0.009965,-0.057146,-0.166769,0.176289
3.599617,0.010002,0.139178,-0.084169,0.162650
3.609664,0.010047,0.199033,-0.236201,0.308877
3.619631,0.009967,0.041016,0.055892,0.069327
3.629642,0.010011,0.227764,0.030752,0.229830
3.639590,0.009947,0.118828,0.188770,0.223056
3.649574,0.009984,0.295998,0.157645,0.335361
3.659574,0.010000,0.153543,-0.146418,0.212165
3.669588,0.010014,0.243326,-0.152404,0.287114
3.679580,0.009992,0.458804,0.205529,0.502736
3.689570,0.009990,0.249312,0.230668,0.339653
3.699595,0.010025,0.352262,-0.201485,0.405814
3.709648,0.010052,0.181077,-0.023117,0.182546
3.719609,0.009961,0.167909,0.246231,0.298032
3.729618,0.010010,0.214596,0.177996,0.278808
3.739573,0.009954,0.105659,-0.002766,0.105696
3.749606,0.010034,0.281633,-0.027905,0.283012
3.759575,0.009969,0.129601,-0.130856,0.184173
3.769668,0.010092,0.085309,-0.086563,0.121535
3.779593,0.009925,0.182274,0.104973,0.210340
3.789647,0.010054,0.096083,0.144477,0.173509
3.799588,0.009942,0.347474,-0.135645,0.373011
3.809694,0.010105,0.239735,0.004416,0.239775
3.819596,0.009902,0.194245,-0.013540,0.194716
3.829625,0.010029,0.190654,0.013993,0.191166
3.839584,0.009960,0.037425,-0.082972,0.091022
3.850142,0.010558,0.218187,-0.065016,0.227668
3.859574,0.009432,0.146361,-0.039876,0.151696
3.869634,0.010060,0.091294,-0.138039,0.165497
3.879601,0.009966,0.105659,0.138492,0.174195
3.889618,0.010017,0.051790,-0.020723,0.055782
3.899587,0.009969,0.103265,-0.160784,0.191089
3.909710,0.010123,-0.073906,0.381503,0.388596
3.919618,0.009908,-0.088271,0.205529,0.223683
3.929651,0.010033,-0.057146,0.106170,0.120573
3.939598,0.009947,-0.145732,0.077439,0.165029
3.949641,0.010043,0.026651,-0.108111,0.111348
3.959614,0.009974,-0.030810,-0.139236,0.142604
3.969650,0.010036,0.098477,-0.124871,0.159029
3.979602,0.009953,0.094885,-0.124871,0.156831
3.989632,0.010029,-0.011656,0.258202,0.258465
3.999643,0.010011,0.097280,0.033147,0.102772
4.009696,0.010053,0.153543,0.058286,0.164234
4.019617,0.009921,0.377401,-0.074592,0.384702
4.029657,0.010040,0.488732,-0.419357,0.643987
4.039608,0.009951,0.594077,-0.065016,0.597624
4.049644,0.010036,0.594077,0.046315,0.595879
4.059605,0.009960,0.402540,0.035541,0.404106
4.069852,0.010247,0.373810,0.059483,0.378513
4.079723,0.009871,0.177485,-0.036285,0.181157
4.089675,0.009952,0.158332,-0.001569,0.158340
4.099588,0.009913,-0.138549,0.155251,0.208083
4.109722,0.010133,-0.215164,-0.207471,0.298897
4.119683,0.009962,-0.115804,0.283341,0.306092
4.129636,0.009953,-0.206784,-0.364291,0.418888
4.139589,0.009952,0.011088,-0.492381,0.492505
4.149624,0.010036,-0.137352,-0.292465,0.323112
4.159594,0.009970,-0.079891,-0.109308,0.135392
4.169621,0.010026,-0.185236,0.272567,0.329553
4.179608,0.009988,-0.102636,-0.335560,0.350906
4.189615,0.010007,0.165514,0.110958,0.199266
4.199574,0.009959,0.109251,0.152857,0.187885
4.209700,0.010126,0.272056,-0.212259,0.345063
4.219608,0.009908,0.285225,-0.257749,0.384431
4.229621,0.010013,0.385781,-0.235004,0.451723
4.239610,0.009989,0.433665,0.029555,0.434671
4.249624,0.010013,0.421694,0.174405,0.456336
4.259620,0.009997,0.653932,-0.166769,0.674862
4.269621,0.010000,0.284027,0.157645,0.324844
4.279606,0.009985,0.092491,-0.035088,0.098923
4.289625,0.010020,0.446833,0.174405,0.479663
4.299598,0.009973,0.402540,0.146871,0.428497
4.309698,0.010100,0.455213,0.380306,0.593171
4.319624,0.009926,0.482746,-0.007555,0.482805
4.329639,0.010015,0.336700,0.116944,0.356430
4.339615,0.009975,0.588091,-0.047059,0.589971
4.349640,0.010025,0.341488,0.043921,0.344301
4.359587,0.009948,0.369022,-0.014737,0.369316
4.369620,0.010033,0.305575,0.006810,0.305651
4.379598,0.009978,0.226567,0.075045,0.238672
4.389692,0.010094,0.335503,0.109761,0.353001
4.399608,0.009916,0.175091,0.042723,0.180228
4.409700,0.010092,0.278042,-0.099731,0.295387
4.419624,0.009924,0.267268,-0.031497,0.269118
4.429647,0.010023,0.096083,-0.024314,0.099111
4.439600,0.009953,0.097280,0.039132,0.104855
4.449674,0.010073,-0.102636,0.022373,0.105046
4.459617,0.009943,-0.243894,-0.054242,0.249853
4.469634,0.010017,-0.099045,-0.013540,0.099966
4.479755,0.010121,-0.332479,-0.103323,0.348164
4.489642,0.009887,-0.290581,-0.153601,0.328680
4.499625,0.009982,-0.404306,-0.035088,0.405825
4.509666,0.010041,-0.192419,-0.178740,0.262627
4.519574,0.009909,-0.084680,0.106170,0.135804
4.529696,0.010122,-0.109819,-0.035088,0.115288
4.539606,0.009910,0.114039,-0.187120,0.219132
4.549632,0.010026,0.214596,0.048709,0.220054
4.559605,0.009973,0.315152,0.065468,0.321880
4.569612,0.010006,0.304378,-0.081775,0.315172
4.579635,0.010023,0.279239,-0.245778,0.371996
4.589627,0.009992,0.317546,0.210318,0.380879
4.599599,0.009972,0.400146,0.236654,0.464889
4.609664,0.010065,0.310364,-0.049453,0.314279
4.619610,0.009945,0.266071,0.088213,0.280313
4.629614,0.010005,0.211004,0.102579,0.234617
4.639576,0.009962,0.262480,0.033147,0.264564
4.649613,0.010037,0.215793,0.148068,0.261707
4.659607,0.009994,0.212201,-0.053045,0.218731
4.669601,0.009995,0.189456,-0.072198,0.202747
4.679590,0.009989,0.164317,0.108564,0.196942
4.689606,0.010016,0.135587,0.210318,0.250235
4.699574,0.009968,0.018271,-0.079381,0.081456
4.709666,0.010092,0.029045,-0.117688,0.121219
4.719609,0.009943,-0.072709,0.204332,0.216883
4.729615,0.010006,-0.066723,0.133703,0.149427
4.739578,0.009963,-0.144535,-0.189514,0.238340
4.749600,0.010022,-0.215164,-0.027905,0.216966
4.759597,0.009996,-0.072709,-0.116491,0.137320
4.769613,0.010016,-0.151717,0.583813,0.603205
4.779599,0.009986,0.052987,-0.067410,0.085742
4.789634,0.010036,-0.009262,-0.434920,0.435018
4.799591,0.009957,0.003906,-0.437314,0.437331
4.809634,0.010043,0.017074,-0.200288,0.201014
4.819629,0.009995,-0.023627,-0.238595,0.239762
4.829619,0.009990,0.069746,0.430584,0.436196
4.839590,0.009971,0.025454,-0.287676,0.288800
4.849608,0.010017,0.240932,-0.294859,0.380775
4.859578,0.009970,0.337897,-0.153601,0.371171
4.869580,0.010002,0.385781,0.131309,0.407516
4.879561,0.009981,0.425285,0.077439,0.432278
4.889558,0.009997,0.438453,0.087016,0.447005
4.899577,0.010019,0.659917,0.128915,0.672391
4.909629,0.010052,0.515068,0.066666,0.519364
4.919598,0.009969,0.586894,0.031950,0.587763
4.929624,0.010026,0.449227,0.218697,0.499634
4.939621,0.009997,0.195442,0.078637,0.210669
4.949624,0.010003,0.323532,-0.085366,0.334605
4.959595,0.009971,0.151149,-0.123674,0.195298
4.969623,0.010027,0.251706,-0.087760,0.266566
4.979575,0.009952,0.257691,-0.061424,0.264911
4.989707,0.010132,0.178683,-0.017132,0.179502
4.999600,0.009893,0.255297,-0.171558,0.307585
5.009664,0.010064,0.070943,0.170813,0.184960
5.019583,0.009919,0.068549,0.021176,0.071745
5.029634,0.010051,0.134390,0.053497,0.144646
5.039591,0.009957,0.043410,-0.173952,0.179287
5.049631,0.010040,0.175091,-0.118885,0.211638
5.059588,0.009957,-0.055949,0.103776,0.117897
5.069897,0.010309,-0.146929,0.041526,0.152684
5.079653,0.009757,-0.145732,-0.017132,0.146735
5.089574,0.009921,-0.176856,-0.167966,0.243907
5.099647,0.010072,0.051790,-0.118885,0.129676
5.109668,0.010021,-0.070314,-0.272114,0.281052
5.119600,0.009932,0.009891,-0.448088,0.448197
5.129642,0.010042,-0.072709,-0.150010,0.166702
5.139603,0.009961,-0.072709,-0.138039,0.156017
5.149613,0.010010,0.066155,0.498819,0.503187
5.159597,0.009984,0.177485,0.113352,0.210594
5.169616,0.010019,0.280436,0.240245,0.369272
5.179595,0.009979,0.131996,0.015190,0.132867
5.189601,0.010006,0.390569,-0.075789,0.397855
5.199568,0.009966,0.290013,-0.214653,0.360809
5.209658,0.010090,0.491126,0.127718,0.507461
5.219590,0.009932,0.553375,0.230668,0.599526
5.229615,0.010026,0.313955,-0.122476,0.336999
5.239580,0.009964,0.455213,0.097790,0.465598
5.249619,0.010039,0.195442,0.008008,0.195606
5.259566,0.009947,0.324729,-0.202682,0.382791
5.269608,0.010042,-0.023627,0.138492,0.140493
5.279576,0.009967,-0.024825,-0.065016,0.069594
5.289610,0.010034,0.019468,-0.063818,0.066722
5.299595,0.009985,-0.162491,-0.171558,0.236295
5.309647,0.010052,0.051790,0.411431,0.414677
5.319594,0.009947,-0.065526,-0.030300,0.072192
5.329659,0.010065,-0.112213,-0.418160,0.432955
5.339580,0.009921,-0.203193,-0.515125,0.553752
5.349617,0.010037,-0.163688,-0.287676,0.330986
5.359580,0.009963,-0.154111,0.328831,0.363153
