t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
0.000000,0.000000,9.657012,-0.019097,0.000000,0.000000
0.009850,0.009850,9.682152,0.006043,0.000060,0.000001
0.019868,0.010018,9.664195,-0.011914,-0.000060,-0.000000
0.029860,0.009992,9.690531,0.014422,0.000084,0.000001
0.039879,0.010019,9.668983,-0.007126,0.000013,0.000001
0.049860,0.009982,9.683349,0.007240,0.000085,0.000002
0.059988,0.010127,9.664195,-0.011914,-0.000036,0.000001
0.069846,0.009859,9.631873,-0.044236,-0.000472,-0.000003
0.079871,0.010024,9.677363,0.001254,-0.000459,-0.000008
0.089822,0.009951,9.625888,-0.050221,-0.000959,-0.000017
0.099859,0.010037,9.647436,-0.028673,-0.001247,-0.000030
0.109836,0.009977,9.646238,-0.029870,-0.001545,-0.000045
0.119866,0.010030,9.664195,-0.011914,-0.001664,-0.000062
0.129817,0.009951,9.680954,0.004845,-0.001616,-0.000078
0.139863,0.010046,9.678560,0.002451,-0.001591,-0.000094
0.149846,0.009983,9.703699,0.027590,-0.001316,-0.000107
0.159986,0.010141,9.709685,0.033576,-0.000975,-0.000117
0.169845,0.009858,9.659407,-0.016702,-0.001140,-0.000128
0.179872,0.010028,9.664195,-0.011914,-0.001260,-0.000141
0.189823,0.009950,9.647436,-0.028673,-0.001545,-0.000156
0.199882,0.010059,9.631873,-0.044236,-0.001990,-0.000176
0.209847,0.009965,9.672575,-0.003534,-0.002025,-0.000196
0.219881,0.010034,9.696517,0.020408,-0.001820,-0.000215
0.229851,0.009969,9.665392,-0.010717,-0.001927,-0.000234
0.239893,0.010043,9.689334,0.013225,-0.001794,-0.000252
0.249826,0.009932,9.653421,-0.022688,-0.002020,-0.000272
0.259958,0.010132,9.722853,0.046744,-0.001546,-0.000288
0.269831,0.009873,9.684546,0.008437,-0.001463,-0.000302
0.279881,0.010049,9.677363,0.001254,-0.001450,-0.000317
0.289819,0.009939,9.661801,-0.014308,-0.001592,-0.000333
0.299898,0.010079,9.655815,-0.020294,-0.001797,-0.000351
0.309838,0.009940,9.611523,-0.064586,-0.002439,-0.000375
0.319870,0.010032,9.672575,-0.003534,-0.002474,-0.000400
0.329817,0.009947,9.646238,-0.029870,-0.002771,-0.000427
0.339879,0.010061,9.652224,-0.023885,-0.003012,-0.000458
0.349847,0.009969,9.651027,-0.025082,-0.003262,-0.000490
0.359953,0.010106,9.674969,-0.001140,-0.003273,-0.000523
0.369848,0.009895,9.641450,-0.034659,-0.003616,-0.000559
0.379887,0.010039,9.657012,-0.019097,-0.003808,-0.000597
0.389836,0.009950,9.661801,-0.014308,-0.003950,-0.000636
0.399883,0.010046,9.639056,-0.037053,-0.004322,-0.000680
0.409843,0.009960,9.621099,-0.055010,-0.004870,-0.000728
0.419873,0.010031,9.652224,-0.023885,-0.005110,-0.000780
0.429829,0.009956,9.673772,-0.002337,-0.005133,-0.000831
0.439888,0.010059,9.665392,-0.010717,-0.005241,-0.000884
0.449834,0.009946,9.637859,-0.038250,-0.005621,-0.000939
0.459956,0.010122,9.654618,-0.021491,-0.005839,-0.000999
0.469843,0.009887,9.658209,-0.017899,-0.006016,-0.001058
0.479892,0.010049,9.657012,-0.019097,-0.006208,-0.001120
0.489829,0.009937,9.659407,-0.016702,-0.006374,-0.001184
0.499882,0.010053,9.671378,-0.004731,-0.006421,-0.001248
0.509842,0.009960,9.670181,-0.005928,-0.006480,-0.001313
0.519885,0.010043,9.670181,-0.005928,-0.006540,-0.001379
0.529819,0.009934,9.658209,-0.017899,-0.006718,-0.001445
0.539892,0.010073,9.680954,0.004845,-0.006669,-0.001512
0.549824,0.009932,9.698911,0.022802,-0.006443,-0.001576
0.559965,0.010141,9.697714,0.021605,-0.006223,-0.001640
0.569849,0.009884,9.635465,-0.040644,-0.006625,-0.001705
0.579891,0.010042,9.692925,0.016816,-0.006456,-0.001770
0.589839,0.009948,9.690531,0.014422,-0.006313,-0.001833
0.599901,0.010062,9.671378,-0.004731,-0.006360,-0.001897
0.609837,0.009936,9.684546,0.008437,-0.006277,-0.001959
0.619895,0.010059,9.652224,-0.023885,-0.006517,-0.002025
0.629828,0.009933,9.683349,0.007240,-0.006445,-0.002089
0.639901,0.010073,9.688137,0.012028,-0.006324,-0.002152
0.649829,0.009928,9.674969,-0.001140,-0.006335,-0.002215
0.659970,0.010141,9.712079,0.035970,-0.005970,-0.002276
0.669834,0.009864,9.714473,0.038364,-0.005592,-0.002331
0.679878,0.010045,9.685743,0.009634,-0.005495,-0.002386
0.689852,0.009974,9.685743,0.009634,-0.005399,-0.002440
0.699875,0.010022,9.661801,-0.014308,-0.005542,-0.002495
0.709821,0.009946,9.664195,-0.011914,-0.005661,-0.002552
0.719934,0.010114,9.634267,-0.041841,-0.006084,-0.002613
0.729818,0.009883,9.676166,0.000057,-0.006084,-0.002673
0.739899,0.010082,9.692925,0.016816,-0.005914,-0.002733
0.749829,0.009930,9.716867,0.040759,-0.005509,-0.002788
0.759992,0.010162,9.640253,-0.035856,-0.005874,-0.002847
0.770059,0.010067,9.662998,-0.013111,-0.006006,-0.002908
0.779875,0.009816,9.719262,0.043153,-0.005582,-0.002963
0.789845,0.009970,9.673772,-0.002337,-0.005605,-0.003019
0.799932,0.010087,9.665392,-0.010717,-0.005713,-0.003076
0.809841,0.009909,9.686940,0.010831,-0.005606,-0.003132
0.819887,0.010046,9.649830,-0.026279,-0.005870,-0.003191
0.829852,0.009965,9.668983,-0.007126,-0.005941,-0.003250
0.839897,0.010044,9.688137,0.012028,-0.005820,-0.003308
0.849842,0.009945,9.654618,-0.021491,-0.006034,-0.003368
0.859996,0.010155,9.643844,-0.032265,-0.006362,-0.003433
0.869885,0.009888,9.680954,0.004845,-0.006314,-0.003495
0.880015,0.010131,9.652224,-0.023885,-0.006556,-0.003562
0.889847,0.009831,9.673772,-0.002337,-0.006579,-0.003627
0.899960,0.010113,9.678560,0.002451,-0.006554,-0.003693
0.909855,0.009896,9.646238,-0.029870,-0.006850,-0.003761
0.919895,0.010040,9.630676,-0.045433,-0.007306,-0.003834
0.929868,0.009973,9.637859,-0.038250,-0.007687,-0.003911
0.939889,0.010021,9.684546,0.008437,-0.007603,-0.003987
0.949830,0.009941,9.674969,-0.001140,-0.007614,-0.004062
0.959976,0.010146,9.701305,0.025196,-0.007358,-0.004137
0.969828,0.009852,9.666589,-0.009520,-0.007452,-0.004211
0.979893,0.010065,9.660604,-0.015505,-0.007608,-0.004287
0.989842,0.009949,9.712079,0.035970,-0.007250,-0.004359
0.999917,0.010075,9.670181,-0.005928,-0.007310,-0.004433
1.010272,0.010355,9.688137,0.012028,-0.007185,-0.004507
1.019865,0.009594,9.684546,0.008437,-0.007104,-0.004575
1.029848,0.009983,9.694123,0.018014,-0.006925,-0.004645
1.039868,0.010020,9.688137,0.012028,-0.006804,-0.004713
1.049809,0.009941,9.672575,-0.003534,-0.006839,-0.004781
1.059957,0.010148,9.712079,0.035970,-0.006474,-0.004846
1.069864,0.009907,9.664195,-0.011914,-0.006592,-0.004912
1.079883,0.010019,9.648633,-0.027476,-0.006868,-0.004981
1.089834,0.009951,9.697714,0.021605,-0.006653,-0.005047
1.099877,0.010042,9.615114,-0.060995,-0.007265,-0.005120
1.110624,0.010747,9.694123,0.018014,-0.007071,-0.005196
1.119867,0.009243,9.673772,-0.002337,-0.007093,-0.005261
1.129822,0.009955,9.642647,-0.033462,-0.007426,-0.005335
1.140001,0.010178,9.635465,-0.040644,-0.007840,-0.005415
1.149815,0.009814,9.722853,0.046744,-0.007381,-0.005487
1.159954,0.010139,9.700108,0.023999,-0.007138,-0.005560
1.169855,0.009901,9.680954,0.004845,-0.007090,-0.005630
1.179890,0.010035,9.661801,-0.014308,-0.007233,-0.005703
1.189865,0.009975,9.652224,-0.023885,-0.007472,-0.005777
1.199872,0.010007,9.707291,0.031182,-0.007160,-0.005849
1.209833,0.009961,9.704896,0.028788,-0.006873,-0.005917
1.219869,0.010036,9.658209,-0.017899,-0.007053,-0.005988
1.229832,0.009963,9.676166,0.000057,-0.007052,-0.006058
1.239879,0.010047,9.667786,-0.008323,-0.007136,-0.006130
1.249806,0.009927,9.649830,-0.026279,-0.007396,-0.006203
1.259973,0.010167,9.702502,0.026393,-0.007128,-0.006276
1.269863,0.009891,9.668983,-0.007126,-0.007199,-0.006347
1.279871,0.010007,9.709685,0.033576,-0.006863,-0.006416
1.289864,0.009993,9.649830,-0.026279,-0.007125,-0.006487
1.299900,0.010036,9.658209,-0.017899,-0.007305,-0.006560
1.309854,0.009954,9.668983,-0.007126,-0.007376,-0.006634
1.319883,0.010029,9.645041,-0.031068,-0.007687,-0.006711
1.329842,0.009959,9.666589,-0.009520,-0.007782,-0.006788
1.339890,0.010048,9.627085,-0.049024,-0.008275,-0.006871
1.349812,0.009922,9.689334,0.013225,-0.008144,-0.006952
1.359983,0.010171,9.691728,0.015619,-0.007985,-0.007033
1.369821,0.009838,9.657012,-0.019097,-0.008173,-0.007114
1.379885,0.010064,9.583989,-0.092120,-0.009100,-0.007205
1.389845,0.009960,9.673772,-0.002337,-0.009123,-0.007296
1.399888,0.010043,9.691728,0.015619,-0.008966,-0.007386
1.409822,0.009935,9.843760,0.167651,-0.007300,-0.007459
1.419878,0.010056,9.643844,-0.032265,-0.007625,-0.007536
1.429852,0.009974,9.671378,-0.004731,-0.007672,-0.007612
1.439878,0.010026,9.664195,-0.011914,-0.007792,-0.007690
1.449819,0.009941,9.710882,0.034773,-0.007446,-0.007764
1.459971,0.010152,9.678560,0.002451,-0.007421,-0.007840
1.469824,0.009853,9.585186,-0.090923,-0.008317,-0.007921
1.479949,0.010124,9.720459,0.044350,-0.007868,-0.008001
1.489815,0.009867,9.672575,-0.003534,-0.007903,-0.008079
1.499877,0.010062,9.700108,0.023999,-0.007661,-0.008156
1.509839,0.009961,9.690531,0.014422,-0.007518,-0.008231
1.519887,0.010049,9.746795,0.070686,-0.006807,-0.008299
1.529826,0.009939,9.613917,-0.062192,-0.007425,-0.008373
1.539881,0.010055,9.709685,0.033576,-0.007088,-0.008445
1.549878,0.009997,9.655815,-0.020294,-0.007291,-0.008517
1.559976,0.010098,9.697714,0.021605,-0.007073,-0.008589
1.569822,0.009846,9.702502,0.026393,-0.006813,-0.008656
1.579873,0.010051,9.635465,-0.040644,-0.007221,-0.008729
1.589818,0.009944,9.618705,-0.057404,-0.007792,-0.008806
1.599869,0.010052,9.683349,0.007240,-0.007719,-0.008884
1.609834,0.009965,9.701305,0.025196,-0.007468,-0.008958
1.619878,0.010044,9.667786,-0.008323,-0.007552,-0.009034
1.629823,0.009945,9.716867,0.040759,-0.007146,-0.009105
1.639897,0.010074,9.775525,0.099416,-0.006145,-0.009167
1.649830,0.009933,9.694123,0.018014,-0.005966,-0.009226
1.659957,0.010128,9.683349,0.007240,-0.005893,-0.009286
1.669840,0.009882,9.695320,0.019211,-0.005703,-0.009342
1.679884,0.010044,9.720459,0.044350,-0.005257,-0.009395
1.689842,0.009958,9.671378,-0.004731,-0.005304,-0.009448
1.699897,0.010056,9.709685,0.033576,-0.004967,-0.009498
1.709817,0.009919,9.660604,-0.015505,-0.005121,-0.009548
1.719895,0.010078,9.714473,0.038364,-0.004734,-0.009596
1.729857,0.009962,9.627085,-0.049024,-0.005222,-0.009648
1.739893,0.010035,9.683349,0.007240,-0.005150,-0.009700
1.749844,0.009951,9.649830,-0.026279,-0.005411,-0.009754
1.759965,0.010122,9.688137,0.012028,-0.005290,-0.009807
1.769841,0.009876,9.697714,0.021605,-0.005076,-0.009857
1.779891,0.010050,9.762357,0.086248,-0.004209,-0.009900
1.789833,0.009941,9.631873,-0.044236,-0.004649,-0.009946
1.799877,0.010045,9.627085,-0.049024,-0.005142,-0.009998
1.810123,0.010246,9.706094,0.029985,-0.004834,-0.010047
1.819895,0.009771,9.776722,0.100614,-0.003851,-0.010085
1.829856,0.009961,9.621099,-0.055010,-0.004399,-0.010129
1.839877,0.010021,9.629479,-0.046630,-0.004866,-0.010177
1.849832,0.009954,9.712079,0.035970,-0.004508,-0.010222
1.859967,0.010135,9.686940,0.010831,-0.004399,-0.010267
1.869848,0.009881,9.694123,0.018014,-0.004221,-0.010309
1.879901,0.010053,9.579201,-0.096908,-0.005195,-0.010361
1.889854,0.009953,9.720459,0.044350,-0.004753,-0.010408
1.899883,0.010029,9.696517,0.020408,-0.004549,-0.010454
1.909850,0.009967,9.719262,0.043153,-0.004119,-0.010495
1.919881,0.010031,9.761160,0.085051,-0.003266,-0.010527
1.929816,0.009935,9.671378,-0.004731,-0.003313,-0.010560
1.939886,0.010070,9.721656,0.045547,-0.002854,-0.010589
1.949837,0.009951,9.716867,0.040759,-0.002448,-0.010613
1.959974,0.010137,9.594763,-0.081346,-0.003273,-0.010647
1.969838,0.009864,9.665392,-0.010717,-0.003379,-0.010680
1.979884,0.010046,9.714473,0.038364,-0.002993,-0.010710
1.989816,0.009932,9.665392,-0.010717,-0.003100,-0.010741
1.999909,0.010092,9.722853,0.046744,-0.002628,-0.010767
2.009859,0.009950,9.743204,0.067095,-0.001960,-0.010787
2.019936,0.010077,9.702502,0.026393,-0.001694,-0.010804
2.029857,0.009922,9.609128,-0.066981,-0.002359,-0.010827
2.039883,0.010026,9.688137,0.012028,-0.002238,-0.010850
2.049920,0.010037,9.734824,0.058715,-0.001649,-0.010866
2.059977,0.010056,9.692925,0.016816,-0.001480,-0.010881
2.069857,0.009880,9.727641,0.051532,-0.000971,-0.010891
2.080490,0.010633,9.712079,0.035970,-0.000588,-0.010897
2.089827,0.009337,9.713276,0.037167,-0.000241,-0.010899
2.099870,0.010043,9.595960,-0.080149,-0.001046,-0.010910
2.109820,0.009949,9.645041,-0.031068,-0.001355,-0.010923
2.119888,0.010068,9.685743,0.009634,-0.001258,-0.010936
2.129848,0.009960,9.771934,0.095825,-0.000304,-0.010939
2.139898,0.010050,9.771934,0.095825,0.000659,-0.010932
2.149853,0.009954,9.616311,-0.059798,0.000064,-0.010932
2.159958,0.010106,9.567230,-0.108879,-0.001036,-0.010942
2.169853,0.009895,9.555259,-0.120850,-0.002232,-0.010964
2.179886,0.010033,9.605537,-0.070572,-0.002940,-0.010994
2.189841,0.009954,9.876082,0.199973,-0.000950,-0.011003
2.199887,0.010046,9.740809,0.064701,-0.000300,-0.011006
2.209817,0.009930,9.646238,-0.029870,-0.000596,-0.011012
2.219894,0.010077,9.515754,-0.160354,-0.002212,-0.011034
2.229863,0.009969,9.601946,-0.074163,-0.002951,-0.011064
2.239893,0.010031,9.786299,0.110190,-0.001846,-0.011082
2.249845,0.009951,9.897630,0.221521,0.000358,-0.011079
2.259991,0.010147,9.704896,0.028788,0.000650,-0.011072
2.269848,0.009856,9.653421,-0.022688,0.000427,-0.011068
2.279915,0.010067,9.575610,-0.100499,-0.000585,-0.011074
2.289843,0.009928,9.692925,0.016816,-0.000418,-0.011078
2.299892,0.010049,9.824607,0.148498,0.001074,-0.011067
2.309870,0.009978,9.823409,0.147300,0.002544,-0.011042
2.320366,0.010496,9.606734,-0.069375,0.001816,-0.011023
2.329941,0.009575,9.582792,-0.093317,0.000922,-0.011014
2.339896,0.009955,9.616311,-0.059798,0.000327,-0.011011
2.349825,0.009928,9.757569,0.081460,0.001136,-0.010999
2.359954,0.010129,9.785102,0.108993,0.002240,-0.010977
2.369856,0.009902,9.542091,-0.134018,0.000913,-0.010968
2.379895,0.010039,9.551668,-0.124441,-0.000337,-0.010971
2.389865,0.009969,9.560047,-0.116062,-0.001494,-0.010986
2.399888,0.010023,9.597157,-0.078952,-0.002285,-0.011009
2.409828,0.009940,9.730036,0.053927,-0.001749,-0.011026
2.419893,0.010065,9.683349,0.007240,-0.001676,-0.011043
2.429879,0.009986,9.668983,-0.007126,-0.001747,-0.011061
2.440132,0.010253,9.765949,0.089840,-0.000826,-0.011069
2.449815,0.009683,9.750386,0.074277,-0.000107,-0.011070
2.459947,0.010132,9.728838,0.052730,0.000427,-0.011066
2.469837,0.009891,9.589975,-0.086134,-0.000425,-0.011070
2.479877,0.010040,9.668983,-0.007126,-0.000496,-0.011075
2.489825,0.009948,9.817424,0.141315,0.000910,-0.011066
2.499887,0.010062,9.815030,0.138921,0.002307,-0.011043
2.509826,0.009939,9.904812,0.228703,0.004581,-0.010997
2.519974,0.010148,10.766725,1.090616,0.015648,-0.010838
2.529824,0.009851,9.096769,-0.579340,0.009941,-0.010740
2.539845,0.010020,8.972271,-0.703838,0.002888,-0.010712
