t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
3.369774,0.009907,9.488221,-0.181626,-0.001285,0.021167
3.379900,0.010126,9.721656,0.051809,-0.000761,0.021159
3.389792,0.009892,9.455899,-0.213948,-0.002877,0.021131
3.399867,0.010075,9.275137,-0.394710,-0.006854,0.021062
3.409793,0.009926,9.276334,-0.393513,-0.010760,0.020955
3.419902,0.010109,10.157401,0.487554,-0.005831,0.020896
3.429798,0.009897,9.750386,0.080539,-0.005034,0.020846
3.439859,0.010061,9.599552,-0.070295,-0.005741,0.020789
3.449791,0.009933,9.653421,-0.016426,-0.005904,0.020730
3.459852,0.010060,9.514557,-0.155290,-0.007467,0.020655
3.469782,0.009930,9.421184,-0.248663,-0.009936,0.020556
3.479855,0.010073,9.708488,0.038641,-0.009547,0.020460
3.489789,0.009935,9.751583,0.081736,-0.008735,0.020373
3.499995,0.010205,9.647436,-0.022411,-0.008963,0.020282
3.509780,0.009785,9.617508,-0.052339,-0.009476,0.020189
3.519938,0.010158,9.676166,0.006319,-0.009411,0.020093
3.529905,0.009967,9.519346,-0.150501,-0.010911,0.019985
3.539902,0.009997,9.595960,-0.073887,-0.011650,0.019868
3.549804,0.009902,9.641450,-0.028397,-0.011931,0.019750
3.559903,0.010098,9.636662,-0.033185,-0.012266,0.019626
3.569810,0.009907,9.678560,0.008713,-0.012180,0.019505
3.579834,0.010023,9.627085,-0.042762,-0.012609,0.019379
3.589783,0.009949,9.568427,-0.101420,-0.013618,0.019244
3.599861,0.010079,9.625888,-0.043959,-0.014061,0.019102
3.609789,0.009928,9.615114,-0.054733,-0.014604,0.018957
3.619908,0.010119,9.599552,-0.070295,-0.015315,0.018802
3.629794,0.009886,9.659407,-0.010440,-0.015419,0.018650
3.640263,0.010470,9.668983,-0.000864,-0.015428,0.018488
3.649817,0.009554,9.639056,-0.030791,-0.015722,0.018338
3.659877,0.010060,9.580398,-0.089449,-0.016622,0.018171
3.669790,0.009913,9.643844,-0.026003,-0.016880,0.018003
3.679939,0.010149,9.651027,-0.018820,-0.017071,0.017830
3.689809,0.009870,9.637859,-0.031988,-0.017386,0.017658
3.699872,0.010063,9.658209,-0.011637,-0.017503,0.017482
3.709774,0.009902,9.616311,-0.053536,-0.018033,0.017304
3.719921,0.010147,9.634267,-0.035579,-0.018394,0.017117
3.729841,0.009920,9.633070,-0.036777,-0.018759,0.016931
3.739886,0.010045,9.640253,-0.029594,-0.019057,0.016740
3.749788,0.009902,9.624691,-0.045156,-0.019504,0.016546
3.759861,0.010073,9.642647,-0.027200,-0.019778,0.016347
3.769804,0.009943,9.611523,-0.058324,-0.020358,0.016145
3.779847,0.010043,9.603143,-0.066704,-0.021028,0.015934
3.789790,0.009943,9.654618,-0.015229,-0.021179,0.015723
3.799870,0.010080,9.676166,0.006319,-0.021115,0.015510
3.809814,0.009945,9.642647,-0.027200,-0.021386,0.015297
3.819898,0.010084,9.616311,-0.053536,-0.021926,0.015076
3.829803,0.009905,9.605537,-0.064310,-0.022563,0.014853
3.839863,0.010060,9.660604,-0.009243,-0.022656,0.014625
3.849782,0.009920,9.623494,-0.046353,-0.023115,0.014396
3.859860,0.010077,9.628282,-0.041565,-0.023534,0.014159
3.869790,0.009930,9.623494,-0.046353,-0.023995,0.013920
3.879853,0.010063,9.648633,-0.021214,-0.024208,0.013677
3.889795,0.009943,9.601946,-0.067901,-0.024883,0.013429
3.899863,0.010068,9.617508,-0.052339,-0.025410,0.013173
3.909774,0.009911,9.641450,-0.028397,-0.025692,0.012919
3.919908,0.010134,9.634267,-0.035579,-0.026052,0.012655
3.929796,0.009887,9.619902,-0.049945,-0.026546,0.012392
3.939874,0.010079,9.601946,-0.067901,-0.027230,0.012118
3.949797,0.009923,9.624691,-0.045156,-0.027678,0.011843
3.959864,0.010067,9.671378,0.001531,-0.027663,0.011565
3.969785,0.009921,9.600749,-0.069098,-0.028348,0.011284
3.979876,0.010091,9.617508,-0.052339,-0.028877,0.010992
3.989783,0.009907,9.653421,-0.016426,-0.029039,0.010704
3.999855,0.010072,9.604340,-0.065507,-0.029699,0.010405
4.009838,0.009983,9.619902,-0.049945,-0.030198,0.010104
4.019890,0.010052,9.612720,-0.057127,-0.030772,0.009795
4.029807,0.009917,9.616311,-0.053536,-0.031303,0.009484
4.039889,0.010082,9.673772,0.003925,-0.031263,0.009169
4.049786,0.009897,9.601946,-0.067901,-0.031935,0.008853
4.059850,0.010064,9.582792,-0.087055,-0.032811,0.008523
4.069779,0.009929,9.628282,-0.041565,-0.033224,0.008193
4.079849,0.010070,9.651027,-0.018820,-0.033414,0.007856
4.089779,0.009931,9.629479,-0.040368,-0.033815,0.007520
4.099852,0.010073,9.647436,-0.022411,-0.034040,0.007178
4.109804,0.009952,9.647436,-0.022411,-0.034263,0.006837
4.119894,0.010089,9.625888,-0.043959,-0.034707,0.006486
4.129785,0.009891,9.619902,-0.049945,-0.035201,0.006138
4.139942,0.010157,9.615114,-0.054733,-0.035757,0.005775
4.149796,0.009854,9.646238,-0.023608,-0.035989,0.005420
4.159868,0.010072,9.639056,-0.030791,-0.036300,0.005055
4.169787,0.009919,9.630676,-0.039171,-0.036688,0.004691
4.179854,0.010067,9.573215,-0.096632,-0.037661,0.004312
4.189793,0.009939,9.682152,0.012305,-0.037539,0.003939
4.199877,0.010084,9.666589,-0.003258,-0.037571,0.003560
4.209778,0.009901,9.605537,-0.064310,-0.038208,0.003182
4.219876,0.010098,9.640253,-0.029594,-0.038507,0.002793
4.229785,0.009909,9.660604,-0.009243,-0.038599,0.002410
4.239874,0.010089,9.639056,-0.030791,-0.038909,0.002018
4.249799,0.009924,9.625888,-0.043959,-0.039346,0.001627
4.259865,0.010066,9.593566,-0.076281,-0.040113,0.001223
4.269802,0.009938,9.640253,-0.029594,-0.040407,0.000822
4.279854,0.010052,9.645041,-0.024806,-0.040657,0.000413
4.289823,0.009969,9.623494,-0.046353,-0.041119,0.000003
4.299882,0.010059,9.589975,-0.079872,-0.041922,-0.000418
4.309782,0.009899,9.691728,0.021881,-0.041706,-0.000831
4.319891,0.010109,9.629479,-0.040368,-0.042114,-0.001257
4.329783,0.009892,9.633070,-0.036777,-0.042478,-0.001677
4.339857,0.010074,9.574412,-0.095435,-0.043439,-0.002115
4.349823,0.009966,9.678560,0.008713,-0.043352,-0.002547
4.359882,0.010059,9.651027,-0.018820,-0.043542,-0.002985
4.369785,0.009903,9.639056,-0.030791,-0.043846,-0.003419
4.379844,0.010060,9.651027,-0.018820,-0.044036,-0.003862
4.389785,0.009941,9.633070,-0.036777,-0.044401,-0.004303
4.399879,0.010094,9.661801,-0.008046,-0.044483,-0.004752
4.409802,0.009923,9.619902,-0.049945,-0.044978,-0.005199
4.419892,0.010090,9.652224,-0.017623,-0.045156,-0.005654
4.429812,0.009920,9.627085,-0.042762,-0.045580,-0.006107
