t_s,dt_s,ax_dynamic,vel_x,az_dynamic,accel_xz_magnitude,cur_left_a,cur_right_a,cur_total_a
0.359917,0.010047,-0.000898,-0.002408,0.006073,0.006139,0.0000,0.0000,0.0000
0.369852,0.009935,-0.018855,-0.002595,0.013256,0.023048,0.0000,0.0000,0.0000
0.379925,0.010072,-0.027234,-0.002870,0.031212,0.041423,0.0000,0.0000,0.0000
0.389838,0.009913,0.014664,-0.002724,0.038395,0.041100,0.0000,0.0000,0.0000
0.399918,0.010080,0.015861,-0.002565,-0.033431,0.037003,0.0000,0.0000,0.0000
0.409845,0.009927,-0.006884,-0.002633,0.009664,0.011865,0.0000,0.0000,0.0000
0.419947,0.010102,0.012270,-0.002509,0.024029,0.026981,0.0000,0.0000,0.0000
0.429847,0.009900,0.003890,-0.002470,0.020438,0.020805,0.0000,0.0000,0.0000
0.439967,0.010120,-0.003292,-0.002504,0.016847,0.017166,0.0000,0.0000,0.0000
0.449840,0.009873,-0.017658,-0.002678,-0.014278,0.022708,0.0000,0.0000,0.0000
0.459920,0.010080,-0.006884,-0.002747,0.026424,0.027306,0.0000,0.0000,0.0000
0.469868,0.009947,-0.028432,-0.003030,0.006073,0.029073,0.0000,0.0000,0.0000
0.479906,0.010039,-0.020052,-0.003232,-0.015475,0.025329,0.0000,0.0000,0.0000
0.489827,0.009921,0.001496,-0.003217,-0.040614,0.040642,0.0000,0.0000,0.0000
0.499911,0.010084,-0.006884,-0.003286,0.012058,0.013885,0.0000,0.0000,0.0000
0.509858,0.009946,-0.023643,-0.003521,-0.015475,0.028257,0.0000,0.0000,0.0000
0.519916,0.010058,0.012270,-0.003398,0.001285,0.012337,0.0000,0.0000,0.0000
0.529842,0.009926,0.019453,-0.003205,-0.023855,0.030781,0.0000,0.0000,0.0000
0.539969,0.010126,-0.004489,-0.003250,-0.010687,0.011591,0.0000,0.0000,0.0000
0.549843,0.009875,0.020650,-0.003046,0.024029,0.031683,0.0000,0.0000,0.0000
0.559913,0.010070,-0.008081,-0.003128,0.007270,0.010870,0.0000,0.0000,0.0000
0.569861,0.009948,-0.006884,-0.003196,0.039592,0.040186,0.0000,0.0000,0.0000
0.579908,0.010047,-0.011672,-0.003313,0.021635,0.024583,0.0000,0.0000,0.0000
0.589849,0.009941,0.020650,-0.003108,-0.011884,0.023825,0.0000,0.0000,0.0000
0.599907,0.010057,-0.008081,-0.003189,0.032409,0.033401,0.0000,0.0000,0.0000
0.609865,0.009959,-0.000898,-0.003198,-0.011884,0.011917,0.0000,0.0000,0.0000
0.619925,0.010060,0.001496,-0.003183,-0.027446,0.027487,0.0000,0.0000,0.0000
0.629830,0.009904,-0.010475,-0.003287,0.010861,0.015090,0.0000,0.0000,0.0000
0.639973,0.010144,-0.012869,-0.003418,0.012058,0.017636,0.0000,0.0000,0.0000
0.649867,0.009893,0.012270,-0.003296,-0.026249,0.028975,0.0000,0.0000,0.0000
0.659917,0.010051,0.033818,-0.002956,-0.039417,0.051936,0.0000,0.0000,0.0000
0.669846,0.009929,0.000299,-0.002953,0.000087,0.000311,0.0000,0.0000,0.0000
0.679920,0.010074,-0.010475,-0.003059,-0.005898,0.012021,0.0000,0.0000,0.0000
0.689849,0.009928,-0.022446,-0.003282,-0.009489,0.024369,0.0000,0.0000,0.0000
0.699927,0.010078,-0.002095,-0.003303,0.002482,0.003248,0.0000,0.0000,0.0000
0.709848,0.009921,-0.005687,-0.003359,0.021635,0.022370,0.0000,0.0000,0.0000
0.719930,0.010082,-0.034417,-0.003706,0.028818,0.044889,0.0000,0.0000,0.0000
0.729867,0.009938,0.001496,-0.003691,-0.009489,0.009607,0.0000,0.0000,0.0000
0.739992,0.010125,0.000299,-0.003688,-0.026249,0.026251,0.0000,0.0000,0.0000
0.749843,0.009851,0.005087,-0.003638,-0.017869,0.018579,0.0000,0.0000,0.0000
0.759907,0.010064,0.002693,-0.003611,-0.020263,0.020441,0.0000,0.0000,0.0000
0.769844,0.009937,-0.027234,-0.003882,-0.005898,0.027866,0.0000,0.0000,0.0000
0.779920,0.010076,-0.005687,-0.003939,0.027621,0.028200,0.0000,0.0000,0.0000
0.789831,0.009912,-0.022446,-0.004162,0.040789,0.046557,0.0000,0.0000,0.0000
0.799911,0.010080,-0.002095,-0.004183,0.026424,0.026507,0.0000,0.0000,0.0000
0.809914,0.010002,-0.023643,-0.004419,0.016847,0.029031,0.0000,0.0000,0.0000
0.819926,0.010012,-0.018855,-0.004608,-0.063359,0.066105,0.0000,0.0000,0.0000
0.829896,0.009971,0.049380,-0.004116,0.059942,0.077663,0.0000,0.0000,0.0000
0.839981,0.010084,0.384568,-0.000237,0.000087,0.384568,0.0000,0.0000,0.0000
0.849868,0.009887,0.380977,0.003529,0.059942,0.385664,0.0000,0.0000,0.0000
0.859936,0.010068,0.199018,0.005533,0.046774,0.204440,0.0000,0.0000,0.0000
0.869853,0.009917,0.130783,0.006830,0.034803,0.135335,0.0000,0.0000,0.0000
0.879910,0.010057,0.147542,0.008314,-0.088498,0.172048,0.0000,0.0000,0.0000
0.889865,0.009955,0.114023,0.009449,0.065928,0.131711,0.0000,0.0000,0.0000
0.899954,0.010089,0.088884,0.010346,0.052760,0.103364,0.0000,0.0000,0.0000
0.909867,0.009912,0.055366,0.010895,-0.033431,0.064676,0.0000,0.0000,0.0000
0.919931,0.010064,-0.003292,0.010861,-0.003504,0.004808,0.0000,0.0000,0.0000
0.929844,0.009913,-0.022446,0.010639,0.015650,0.027363,0.0000,0.0000,0.0000
0.939967,0.010123,0.014664,0.010787,-0.002307,0.014844,0.0000,0.0000,0.0000
0.949841,0.009873,0.088884,0.011665,-0.037023,0.096287,0.0000,0.0000,0.0000
0.959933,0.010092,0.041000,0.012079,0.014453,0.043473,0.0000,0.0000,0.0000
0.969840,0.009907,0.035015,0.012426,0.016847,0.038857,0.0000,0.0000,0.0000
0.979922,0.010082,0.046986,0.012899,-0.026249,0.053821,0.0000,0.0000,0.0000
0.989911,0.009989,0.001496,0.012914,0.034803,0.034835,0.0000,0.0000,0.0000
0.999920,0.010009,0.045789,0.013373,0.007270,0.046362,0.0000,0.0000,0.0000
1.009868,0.009949,0.082899,0.014197,-0.039417,0.091793,0.0000,0.0000,0.0000
1.019920,0.010052,0.114023,0.015343,0.003679,0.114083,0.0000,0.0000,0.0000
1.029835,0.009915,0.062548,0.015964,0.030015,0.069377,0.0000,0.0000,0.0000
1.039971,0.010136,0.044592,0.016416,0.019241,0.048566,0.0000,0.0000,0.0000
1.049850,0.009879,0.116418,0.017566,-0.033431,0.121123,0.0000,0.0000,0.0000
1.059919,0.010069,0.157119,0.019148,0.018044,0.158152,0.0000,0.0000,0.0000
1.069838,0.009919,0.161908,0.020754,0.014453,0.162551,0.0000,0.0000,0.0000
1.079909,0.010071,0.173879,0.022505,-0.014278,0.174464,0.0000,0.0000,0.0000
1.089835,0.009926,0.159513,0.024088,0.006073,0.159629,0.0000,0.0000,0.0000
1.099912,0.010077,0.158316,0.025683,0.018044,0.159341,0.0000,0.0000,0.0000
1.109851,0.009939,0.133177,0.027007,0.056351,0.144608,0.0000,0.0000,0.0000
1.119938,0.010087,0.158316,0.028604,0.008467,0.158542,0.0000,0.0000,0.0000
1.129836,0.009898,0.078110,0.029377,0.027621,0.082850,0.0000,0.0000,0.0000
1.139965,0.010128,0.045789,0.029841,-0.029840,0.054654,0.0000,0.0000,0.0000
1.149843,0.009879,-0.029629,0.029548,-0.021460,0.036584,0.0000,0.0000,0.0000
1.159934,0.010091,-0.036811,0.029177,-0.005898,0.037281,0.0000,0.0000,0.0000
1.169842,0.009908,0.000299,0.029180,-0.005898,0.005906,0.0000,0.0000,0.0000
1.179985,0.010143,-0.036811,0.028806,-0.009489,0.038015,0.0000,0.0000,0.0000
1.189868,0.009883,0.067337,0.029472,-0.007095,0.067709,0.0000,0.0000,0.0000
1.199923,0.010055,0.133177,0.030811,-0.070542,0.150706,0.0000,0.0000,0.0000
1.209846,0.009923,0.141557,0.032216,-0.017869,0.142680,0.0000,0.0000,0.0000
1.219928,0.010081,0.173879,0.033969,0.008467,0.174085,0.0000,0.0000,0.0000
1.229854,0.009926,0.221763,0.036170,0.089870,0.239281,0.0000,0.0000,0.0000
1.240503,0.010648,0.200215,0.038302,0.086279,0.218014,0.0000,0.0000,0.0000
1.249991,0.009488,0.134374,0.039577,0.039592,0.140085,0.0000,0.0000,0.0000
1.259932,0.009941,0.030226,0.039877,-0.020263,0.036390,0.0000,0.0000,0.0000
1.269858,0.009926,-0.035614,0.039524,-0.081315,0.088773,0.0000,0.0000,0.0000
1.279910,0.010052,-0.046388,0.039058,0.063534,0.078666,0.0000,0.0000,0.0000
1.289859,0.009949,-0.006884,0.038989,0.002482,0.007317,0.0000,0.0000,0.0000
1.299962,0.010103,0.038606,0.039379,0.008467,0.039524,0.0000,0.0000,0.0000
1.309846,0.009885,0.092476,0.040293,-0.032234,0.097933,0.0000,0.0000,0.0000
1.319941,0.010095,0.127192,0.041577,-0.056176,0.139045,0.0000,0.0000,0.0000
1.329853,0.009911,0.076913,0.042340,0.003679,0.077001,0.0000,0.0000,0.0000
1.339987,0.010134,0.085293,0.043204,0.074308,0.113122,0.0000,0.0000,0.0000
1.349826,0.009839,0.021847,0.043419,0.041986,0.047330,0.0000,0.0000,0.0000
1.359946,0.010119,0.007482,0.043495,0.074308,0.074683,0.0000,0.0000,0.0000
1.369844,0.009899,0.075716,0.044244,-0.032234,0.082292,0.0000,0.0000,0.0000
1.379911,0.010067,0.092476,0.045175,0.014453,0.093598,0.0000,0.0000,0.0000
1.389867,0.009956,0.073322,0.045905,0.014453,0.074733,0.0000,0.0000,0.0000
1.399907,0.010039,0.112826,0.047038,0.031212,0.117064,0.0000,0.0000,0.0000
1.409836,0.009929,0.160710,0.048633,-0.041811,0.166060,0.0000,0.0000,0.0000
1.419922,0.010086,0.141557,0.050061,0.024029,0.143582,0.0000,0.0000,0.0000
1.429856,0.009934,0.086490,0.050920,0.058745,0.104554,0.0000,0.0000,0.0000
1.439973,0.010117,0.093673,0.051868,0.033606,0.099519,0.0000,0.0000,0.0000
1.449917,0.009944,0.082899,0.052692,-0.054979,0.099473,0.0000,0.0000,0.0000
1.459989,0.010072,0.037409,0.053069,0.092264,0.099560,0.0000,0.0000,0.0000
1.469841,0.009852,0.063745,0.053697,-0.022658,0.067652,0.0000,0.0000,0.0000
1.479922,0.010081,0.120009,0.054907,-0.110046,0.162826,0.0000,0.0000,0.0000
1.489847,0.009925,0.158316,0.056478,0.056351,0.168046,0.0000,0.0000,0.0000
1.499905,0.010058,0.133177,0.057818,0.146134,0.197715,0.0000,0.0000,0.0000
1.509847,0.009942,0.134374,0.059154,-0.005898,0.134504,0.0000,0.0000,0.0000
1.519915,0.010068,0.070928,0.059868,0.040789,0.081820,0.0000,0.0000,0.0000
1.529840,0.009925,0.087687,0.060738,0.059942,0.106217,0.0000,0.0000,0.0000
1.539957,0.010117,0.082899,0.061577,0.013256,0.083952,0.0000,0.0000,0.0000
1.549852,0.009895,0.098461,0.062551,0.010861,0.099058,0.0000,0.0000,0.0000
1.559924,0.010072,0.109235,0.063651,-0.066950,0.128120,0.0000,0.0000,0.0000
1.569877,0.009953,0.002693,0.063678,0.032409,0.032521,0.0000,0.0000,0.0000
1.579920,0.010043,-0.051176,0.063164,0.079096,0.094208,0.0000,0.0000,0.0000
1.589825,0.009905,0.009876,0.063262,-0.039417,0.040635,0.0000,0.0000,0.0000
1.599901,0.010076,0.025438,0.063518,-0.026249,0.036553,0.0000,0.0000,0.0000
1.609848,0.009948,0.091279,0.064426,-0.100469,0.135742,0.0000,0.0000,0.0000
1.619910,0.010062,0.183455,0.066272,-0.111243,0.214548,0.0000,0.0000,0.0000
1.629858,0.009947,0.136768,0.067633,-0.082513,0.159731,0.0000,0.0000,0.0000
1.639961,0.010104,0.110432,0.068748,0.197609,0.226373,0.0000,0.0000,0.0000
1.649866,0.009904,0.197821,0.070708,0.075505,0.211740,0.0000,0.0000,0.0000
1.659928,0.010062,0.222960,0.072951,-0.028643,0.224792,0.0000,0.0000,0.0000
1.669862,0.009934,0.078110,0.073727,-0.131594,0.153030,0.0000,0.0000,0.0000
1.679914,0.010051,0.001496,0.073742,-0.094484,0.094495,0.0000,0.0000,0.0000
1.689856,0.009943,-0.069133,0.073055,-0.004701,0.069293,0.0000,0.0000,0.0000
1.699909,0.010053,-0.030826,0.072745,0.164090,0.166961,0.0000,0.0000,0.0000
1.709846,0.009937,0.093673,0.073676,0.071913,0.118094,0.0000,0.0000,0.0000
1.719913,0.010068,0.142754,0.075113,-0.027446,0.145368,0.0000,0.0000,0.0000
1.729845,0.009931,0.108038,0.076186,-0.104060,0.150003,0.0000,0.0000,0.0000
1.739956,0.010111,0.066139,0.076855,-0.098075,0.118292,0.0000,0.0000,0.0000
1.749835,0.009879,0.087687,0.077721,0.124586,0.152351,0.0000,0.0000,0.0000
1.759921,0.010085,-0.004489,0.077676,0.172470,0.172528,0.0000,0.0000,0.0000
1.769835,0.009914,-0.053571,0.077145,0.041986,0.068063,0.0000,0.0000,0.0000
1.779917,0.010082,-0.066739,0.076472,-0.165113,0.178090,0.0000,0.0000,0.0000
1.789845,0.009929,-0.045191,0.076023,-0.081315,0.093029,0.0000,0.0000,0.0000
1.799883,0.010038,0.130783,0.077336,0.025227,0.133194,0.0000,0.0000,0.0000
1.809838,0.009955,0.135571,0.078685,0.107826,0.173223,0.0000,0.0000,0.0000
1.819909,0.010071,0.122403,0.079918,0.070716,0.141362,0.0000,0.0000,0.0000
1.829833,0.009924,0.087687,0.080788,-0.077724,0.117176,0.0000,0.0000,0.0000
1.839969,0.010136,0.029029,0.081083,-0.057373,0.064299,0.0000,0.0000,0.0000
1.849859,0.009890,-0.205602,0.079049,0.100644,0.228914,0.0000,0.0000,0.0000
1.859902,0.010043,-0.501286,0.074015,0.256267,0.562993,0.0000,0.0000,0.0000
1.869836,0.009934,-0.788591,0.066181,0.040789,0.789645,0.0000,0.0000,0.0000
1.879919,0.010083,-2.229900,0.043697,0.545965,2.295764,0.0000,0.0000,0.0000
1.889847,0.009928,-3.169624,0.012228,0.395131,3.194158,0.0000,0.0000,0.0000
1.899882,0.010035,-1.025617,0.001936,-0.874993,1.348148,0.0000,0.0000,0.0000
1.909878,0.009995,0.176273,0.003698,-0.263275,0.316837,0.0000,0.0000,0.0000
1.919906,0.010028,-0.242713,0.001264,0.419073,0.484284,0.0000,0.0000,0.0000
1.929845,0.009939,-0.411504,-0.002826,-0.167507,0.444290,0.0000,0.0000,0.0000
1.939946,0.010101,0.061351,-0.002206,-1.120399,1.122077,0.0000,0.0000,0.0000
1.949845,0.009899,0.190638,-0.000319,-0.477556,0.514201,0.0000,0.0000,0.0000
1.959922,0.010077,0.434847,0.004063,0.935023,1.031193,0.0000,0.0000,0.0000
1.969831,0.009909,0.346261,0.007494,0.537586,0.639449,0.0000,0.0000,0.0000
1.979917,0.010085,-0.181660,0.005662,-0.330312,0.376971,0.0000,0.0000,0.0000
1.989814,0.009897,-0.437840,0.001328,0.076702,0.444508,0.0000,0.0000,0.0000
1.999884,0.010070,-0.281020,-0.001502,-0.141170,0.314486,0.0000,0.0000,0.0000
2.009832,0.009948,0.177470,0.000264,-0.053782,0.185440,0.0000,0.0000,0.0000
2.019910,0.010078,0.341473,0.003705,0.227537,0.410337,0.0000,0.0000,0.0000
2.029844,0.009934,-0.036811,0.003339,0.091067,0.098226,0.0000,0.0000,0.0000
2.039953,0.010109,-0.188843,0.001430,-0.078921,0.204671,0.0000,0.0000,0.0000
2.049855,0.009902,-0.081104,0.000627,0.051563,0.096107,0.0000,0.0000,0.0000
2.059917,0.010062,-0.016461,0.000462,-0.029840,0.034079,0.0000,0.0000,0.0000
2.069847,0.009930,0.072125,0.001178,0.110221,0.131722,0.0000,0.0000,0.0000
2.079917,0.010070,0.134374,0.002531,0.074308,0.153551,0.0000,0.0000,0.0000
2.089860,0.009943,-0.033220,0.002201,-0.058571,0.067336,0.0000,0.0000,0.0000
2.099913,0.010053,0.076913,0.002974,-0.033431,0.083865,0.0000,0.0000,0.0000
2.109846,0.009933,0.003890,0.003013,0.091067,0.091150,0.0000,0.0000,0.0000
2.119905,0.010060,-0.088287,0.002124,0.006073,0.088495,0.0000,0.0000,0.0000
2.129834,0.009928,0.094870,0.003066,-0.010687,0.095470,0.0000,0.0000,0.0000
2.140924,0.011090,-0.020052,0.002844,-0.072936,0.075642,0.0000,0.0000,0.0000
2.151019,0.010095,-0.111031,0.001723,-0.023855,0.113565,0.0000,0.0000,0.0000
2.160009,0.008990,-0.027234,0.001478,0.044380,0.052070,0.0000,0.0000,0.0000
2.169863,0.009854,-0.158916,-0.000088,-0.037023,0.163171,0.0000,0.0000,0.0000
2.179919,0.010056,-0.161310,-0.001710,-0.130397,0.207422,0.0000,0.0000,0.0000
2.189828,0.009908,-0.066739,-0.002371,0.001285,0.066751,0.0000,0.0000,0.0000
2.199915,0.010088,-0.087089,-0.003250,-0.035826,0.094170,0.0000,0.0000,0.0000
2.209841,0.009925,-0.101455,-0.004257,0.002482,0.101485,0.0000,0.0000,0.0000
2.219917,0.010076,-0.011672,-0.004374,-0.027446,0.029825,0.0000,0.0000,0.0000
2.229856,0.009939,-0.010475,-0.004478,0.027621,0.029540,0.0000,0.0000,0.0000
2.239983,0.010127,0.060154,-0.003869,0.055154,0.081612,0.0000,0.0000,0.0000
2.249855,0.009872,0.015861,-0.003713,0.065928,0.067809,0.0000,0.0000,0.0000
2.259927,0.010072,0.013467,-0.003577,-0.020263,0.024330,0.0000,0.0000,0.0000
2.269852,0.009925,-0.020052,-0.003776,0.030015,0.036097,0.0000,0.0000,0.0000
2.279906,0.010054,0.033818,-0.003436,-0.032234,0.046719,0.0000,0.0000,0.0000
2.289824,0.009918,0.002693,-0.003409,-0.059768,0.059828,0.0000,0.0000,0.0000
2.299925,0.010101,-0.020052,-0.003612,-0.032234,0.037962,0.0000,0.0000,0.0000
2.309859,0.009934,-0.038008,-0.003989,0.030015,0.048431,0.0000,0.0000,0.0000
2.319915,0.010056,0.026635,-0.003722,-0.082513,0.086705,0.0000,0.0000,0.0000
2.329849,0.009933,-0.003292,-0.003754,-0.007095,0.007822,0.0000,0.0000,0.0000
2.339955,0.010107,0.018255,-0.003570,-0.045402,0.048935,0.0000,0.0000,0.0000
2.349854,0.009898,0.026635,-0.003306,0.063534,0.068891,0.0000,0.0000,0.0000
2.359921,0.010068,0.066139,-0.002640,-0.016672,0.068208,0.0000,0.0000,0.0000
2.369839,0.009917,0.049380,-0.002151,-0.002307,0.049434,0.0000,0.0000,0.0000
2.379912,0.010073,0.013467,-0.002015,0.014453,0.019754,0.0000,0.0000,0.0000
2.389868,0.009956,-0.079907,-0.002810,-0.037023,0.088067,0.0000,0.0000,0.0000
2.399928,0.010061,-0.048782,-0.003301,-0.162718,0.169873,0.0000,0.0000,0.0000
2.409858,0.009930,-0.018855,-0.003488,-0.035826,0.040484,0.0000,0.0000,0.0000
2.419940,0.010081,-0.014066,-0.003630,0.003679,0.014539,0.0000,0.0000,0.0000
2.429861,0.009922,0.056563,-0.003069,-0.128002,0.139943,0.0000,0.0000,0.0000
2.439984,0.010123,0.094870,-0.002109,-0.096878,0.135593,0.0000,0.0000,0.0000
2.449848,0.009864,-0.026037,-0.002365,0.059942,0.065353,0.0000,0.0000,0.0000
2.459921,0.010073,0.068534,-0.001675,-0.101666,0.122609,0.0000,0.0000,0.0000
2.469871,0.009950,0.001496,-0.001660,-0.087301,0.087314,0.0000,0.0000,0.0000
2.479937,0.010066,-0.111031,-0.002778,-0.076527,0.134849,0.0000,0.0000,0.0000
2.489830,0.009893,-0.083498,-0.003604,-0.064556,0.105543,0.0000,0.0000,0.0000
2.499925,0.010095,-0.016461,-0.003770,-0.130397,0.131431,0.0000,0.0000,0.0000
2.509839,0.009914,0.038606,-0.003387,-0.056176,0.068163,0.0000,0.0000,0.0000
2.519934,0.010096,0.139163,-0.001982,-0.072936,0.157117,0.0000,0.0000,0.0000
2.529867,0.009933,0.038606,-0.001599,-0.023855,0.045381,0.0000,0.0000,0.0000
2.539978,0.010111,-0.006884,-0.001669,0.003679,0.007805,0.0000,0.0000,0.0000
2.549857,0.009880,-0.081104,-0.002470,-0.088498,0.120041,0.0000,0.0000,0.0000
2.559906,0.010049,-0.139762,-0.003874,-0.087301,0.164787,0.0000,0.0000,0.0000
2.569846,0.009940,-0.249895,-0.006358,0.050366,0.254920,0.0000,0.0000,0.0000
2.579913,0.010067,-0.228347,-0.008657,-0.021460,0.229354,0.0000,0.0000,0.0000
2.589898,0.009984,-0.253486,-0.011188,-0.116031,0.278781,0.0000,0.0000,0.0000
2.599941,0.010044,-0.409110,-0.015297,0.014453,0.409365,0.0000,0.0000,0.0000
2.609880,0.009938,-0.264260,-0.017923,-0.149550,0.303643,0.0000,0.0000,0.0000
2.619936,0.010056,-0.081104,-0.018739,-0.234544,0.248171,0.0000,0.0000,0.0000
2.629893,0.009957,-0.166098,-0.020393,-0.048994,0.173173,0.0000,0.0000,0.0000
2.639970,0.010077,-0.182858,-0.022235,0.044380,0.188166,0.0000,0.0000,0.0000
2.649838,0.009868,-0.306159,-0.025257,-0.181872,0.356105,0.0000,0.0000,0.0000
2.659965,0.010127,-0.340875,-0.028709,0.055154,0.345308,0.0000,0.0000,0.0000
2.669834,0.009869,-0.287005,-0.031541,0.013256,0.287311,0.0000,0.0000,0.0000
2.679960,0.010126,-0.235530,-0.033926,-0.093286,0.253331,0.0000,0.0000,0.0000
2.689865,0.009905,-0.260669,-0.036508,-0.065753,0.268834,0.0000,0.0000,0.0000
2.699911,0.010046,-0.257078,-0.039091,-0.047797,0.261483,0.0000,0.0000,0.0000
2.709830,0.009918,-0.222362,-0.041296,-0.118426,0.251931,0.0000,0.0000,0.0000
2.719927,0.010098,-0.252289,-0.043844,-0.002307,0.252300,0.0000,0.0000,0.0000
2.729860,0.009933,-0.114623,-0.044982,-0.058571,0.128720,0.0000,0.0000,0.0000
2.739959,0.010098,-0.090681,-0.045898,-0.253698,0.269417,0.0000,0.0000,0.0000
2.749865,0.009906,-0.285808,-0.048729,-0.008292,0.285928,0.0000,0.0000,0.0000
2.759903,0.010039,-0.495301,-0.053701,0.251479,0.555486,0.0000,0.0000,0.0000
2.769867,0.009964,-0.251092,-0.056203,0.097053,0.269196,0.0000,0.0000,0.0000
2.779916,0.010049,-0.292991,-0.059147,-0.229756,0.372332,0.0000,0.0000,0.0000
2.789842,0.009926,-0.439037,-0.063505,0.018044,0.439408,0.0000,0.0000,0.0000
2.799916,0.010074,-0.231939,-0.065842,-0.120820,0.261520,0.0000,0.0000,0.0000
2.809843,0.009927,-0.205602,-0.067883,-0.212997,0.296040,0.0000,0.0000,0.0000
2.819956,0.010113,-0.275034,-0.070664,0.200003,0.340066,0.0000,0.0000,0.0000
2.829883,0.009927,-0.351649,-0.074155,0.156908,0.385067,0.0000,0.0000,0.0000
2.839980,0.010098,-0.362423,-0.077815,-0.032234,0.363853,0.0000,0.0000,0.0000
2.849838,0.009857,-0.466570,-0.082414,-0.063359,0.470853,0.0000,0.0000,0.0000
2.859908,0.010070,-0.545579,-0.087908,0.098250,0.554355,0.0000,0.0000,0.0000
2.869833,0.009925,-0.395941,-0.091838,-0.080118,0.403966,0.0000,0.0000,0.0000
2.879912,0.010079,-0.075118,-0.092595,-0.269260,0.279542,0.0000,0.0000,0.0000
2.889850,0.009937,-0.207997,-0.094662,-0.065753,0.218142,0.0000,0.0000,0.0000
2.899912,0.010063,-0.386365,-0.098550,0.131768,0.408216,0.0000,0.0000,0.0000
2.909865,0.009952,-0.254684,-0.101084,-0.009489,0.254860,0.0000,0.0000,0.0000
2.919959,0.010094,-0.343269,-0.104550,0.014453,0.343573,0.0000,0.0000,0.0000
2.929822,0.009863,-0.427066,-0.108762,-0.034629,0.428468,0.0000,0.0000,0.0000
2.939975,0.010153,-0.352846,-0.112344,-0.234544,0.423688,0.0000,0.0000,0.0000
2.949860,0.009885,-0.291794,-0.115228,-0.178281,0.341947,0.0000,0.0000,0.0000
2.959913,0.010054,-0.269049,-0.117933,0.053957,0.274406,0.0000,0.0000,0.0000
