t_s,dt_s,ax_dynamic,vel_x,az_dynamic,accel_xz_magnitude,cur_left_a,cur_right_a,cur_total_a
0.769737,0.009936,-0.033998,-0.043551,-0.000506,0.034002,0.0000,0.0000,0.0000
0.780007,0.010270,-0.089064,-0.044466,0.007874,0.089412,0.0000,0.0000,0.0000
0.789737,0.009730,-0.050757,-0.044960,0.027027,0.057504,0.0000,0.0000,0.0000
0.799858,0.010121,-0.045969,-0.045425,-0.037616,0.059398,0.0000,0.0000,0.0000
0.809758,0.009900,-0.047166,-0.045892,0.006676,0.047636,0.0000,0.0000,0.0000
0.819793,0.010035,-0.069911,-0.046593,-0.005295,0.070111,0.0000,0.0000,0.0000
0.829786,0.009993,-0.078291,-0.047376,0.009071,0.078814,0.0000,0.0000,0.0000
0.839819,0.010032,-0.051954,-0.047897,-0.018463,0.055137,0.0000,0.0000,0.0000
0.849768,0.009949,-0.054348,-0.048438,-0.023251,0.059113,0.0000,0.0000,0.0000
0.859800,0.010031,-0.075896,-0.049199,0.018647,0.078154,0.0000,0.0000,0.0000
0.869781,0.009981,-0.035195,-0.049550,-0.001703,0.035236,0.0000,0.0000,0.0000
0.879834,0.010053,-0.035195,-0.049904,-0.016068,0.038689,0.0000,0.0000,0.0000
0.889757,0.009923,-0.086670,-0.050764,0.022239,0.089478,0.0000,0.0000,0.0000
0.899879,0.010122,-0.059137,-0.051363,0.038998,0.070838,0.0000,0.0000,0.0000
0.909766,0.009887,-0.047166,-0.051829,-0.007689,0.047788,0.0000,0.0000,0.0000
0.919808,0.010042,-0.041180,-0.052243,-0.024448,0.047891,0.0000,0.0000,0.0000
0.929743,0.009935,-0.060334,-0.052842,0.003085,0.060413,0.0000,0.0000,0.0000
0.939788,0.010045,-0.044772,-0.053292,-0.016068,0.047568,0.0000,0.0000,0.0000
0.949751,0.009963,-0.069911,-0.053988,-0.004097,0.070031,0.0000,0.0000,0.0000
0.959798,0.010048,-0.067517,-0.054667,-0.019660,0.070321,0.0000,0.0000,0.0000
0.969743,0.009945,-0.051954,-0.055183,0.018647,0.055199,0.0000,0.0000,0.0000
0.979810,0.010067,-0.067517,-0.055863,-0.005295,0.067724,0.0000,0.0000,0.0000
0.989764,0.009953,-0.073502,-0.056595,0.004282,0.073627,0.0000,0.0000,0.0000
0.999850,0.010086,-0.050757,-0.057107,-0.037616,0.063177,0.0000,0.0000,0.0000
1.009786,0.009936,-0.062728,-0.057730,-0.040010,0.074402,0.0000,0.0000,0.0000
1.019801,0.010015,-0.029209,-0.058022,-0.038813,0.048576,0.0000,0.0000,0.0000
1.029842,0.010041,-0.055546,-0.058580,-0.025645,0.061180,0.0000,0.0000,0.0000
1.039799,0.009957,-0.047166,-0.059050,0.010268,0.048271,0.0000,0.0000,0.0000
1.049742,0.009943,-0.060334,-0.059650,-0.006492,0.060682,0.0000,0.0000,0.0000
1.059777,0.010035,-0.048363,-0.060135,0.010268,0.049441,0.0000,0.0000,0.0000
1.069779,0.010001,-0.060334,-0.060738,-0.018463,0.063096,0.0000,0.0000,0.0000
1.079817,0.010039,-0.056743,-0.061308,-0.017266,0.059311,0.0000,0.0000,0.0000
1.089761,0.009944,-0.041180,-0.061718,0.010268,0.042441,0.0000,0.0000,0.0000
1.099891,0.010130,-0.059137,-0.062317,-0.041208,0.072078,0.0000,0.0000,0.0000
1.109747,0.009856,-0.072305,-0.063029,-0.016068,0.074069,0.0000,0.0000,0.0000
1.119782,0.010035,-0.086670,-0.063899,-0.012477,0.087564,0.0000,0.0000,0.0000
1.129747,0.009965,-0.097444,-0.064870,-0.018463,0.099178,0.0000,0.0000,0.0000
1.139794,0.010046,-0.053151,-0.065404,-0.010083,0.054099,0.0000,0.0000,0.0000
1.149760,0.009967,-0.073502,-0.066137,-0.042405,0.084857,0.0000,0.0000,0.0000
1.159815,0.010055,-0.039983,-0.066539,-0.024448,0.046865,0.0000,0.0000,0.0000
1.169744,0.009929,-0.061531,-0.067150,-0.005295,0.061758,0.0000,0.0000,0.0000
1.179785,0.010040,-0.072305,-0.067875,0.021042,0.075304,0.0000,0.0000,0.0000
1.189737,0.009952,-0.035195,-0.068226,0.024633,0.042959,0.0000,0.0000,0.0000
1.199859,0.010122,-0.053151,-0.068764,-0.057967,0.078646,0.0000,0.0000,0.0000
1.209750,0.009891,-0.071108,-0.069467,-0.034025,0.078829,0.0000,0.0000,0.0000
1.219771,0.010020,-0.057940,-0.070048,-0.031631,0.066012,0.0000,0.0000,0.0000
1.229742,0.009971,-0.067517,-0.070721,0.025830,0.072289,0.0000,0.0000,0.0000
1.239787,0.010046,-0.065122,-0.071375,-0.044799,0.079043,0.0000,0.0000,0.0000
1.249761,0.009974,-0.039983,-0.071774,0.037801,0.055024,0.0000,0.0000,0.0000
1.259783,0.010021,-0.053151,-0.072307,-0.026842,0.059545,0.0000,0.0000,0.0000
1.269742,0.009960,-0.059137,-0.072896,0.033013,0.067727,0.0000,0.0000,0.0000
1.279798,0.010056,-0.056743,-0.073466,0.000691,0.056747,0.0000,0.0000,0.0000
1.289820,0.010022,-0.035195,-0.073819,-0.035222,0.049792,0.0000,0.0000,0.0000
1.299916,0.010096,-0.057940,-0.074404,-0.016068,0.060127,0.0000,0.0000,0.0000
1.309738,0.009823,-0.044772,-0.074844,-0.008886,0.045645,0.0000,0.0000,0.0000
1.319802,0.010063,-0.045969,-0.075306,0.019845,0.050069,0.0000,0.0000,0.0000
1.329741,0.009939,-0.044772,-0.075751,-0.036419,0.057714,0.0000,0.0000,0.0000
1.339898,0.010157,-0.039983,-0.076157,0.028224,0.048942,0.0000,0.0000,0.0000
1.349784,0.009887,-0.042377,-0.076576,0.059349,0.072926,0.0000,0.0000,0.0000
1.359804,0.010020,-0.050757,-0.077085,-0.007689,0.051336,0.0000,0.0000,0.0000
1.369798,0.009994,-0.055546,-0.077640,-0.016068,0.057823,0.0000,0.0000,0.0000
1.379791,0.009994,-0.056743,-0.078207,0.005479,0.057007,0.0000,0.0000,0.0000
1.389738,0.009946,-0.053151,-0.078736,-0.017266,0.055885,0.0000,0.0000,0.0000
1.399835,0.010097,-0.059137,-0.079333,-0.048390,0.076412,0.0000,0.0000,0.0000
1.409761,0.009927,-0.049560,-0.079825,0.016253,0.052157,0.0000,0.0000,0.0000
1.419809,0.010048,-0.057940,-0.080407,0.031816,0.066100,0.0000,0.0000,0.0000
1.429751,0.009942,-0.050757,-0.080911,-0.018463,0.054011,0.0000,0.0000,0.0000
1.439823,0.010072,-0.089064,-0.081809,-0.001703,0.089081,0.0000,0.0000,0.0000
1.449744,0.009921,-0.063925,-0.082443,0.048575,0.080287,0.0000,0.0000,0.0000
1.459810,0.010066,-0.037589,-0.082821,0.010268,0.038966,0.0000,0.0000,0.0000
1.469778,0.009968,-0.075896,-0.083578,0.034210,0.083250,0.0000,0.0000,0.0000
1.479811,0.010034,-0.069911,-0.084279,-0.017266,0.072011,0.0000,0.0000,0.0000
1.489739,0.009928,-0.074699,-0.085021,0.028224,0.079853,0.0000,0.0000,0.0000
1.499882,0.010142,-0.049560,-0.085523,-0.007689,0.050153,0.0000,0.0000,0.0000
1.509785,0.009903,-0.048363,-0.086002,0.044984,0.066049,0.0000,0.0000,0.0000
1.519793,0.010008,-0.075896,-0.086762,0.000691,0.075899,0.0000,0.0000,0.0000
1.529736,0.009943,-0.054348,-0.087302,0.022239,0.058722,0.0000,0.0000,0.0000
1.539841,0.010104,-0.053151,-0.087839,0.023436,0.058089,0.0000,0.0000,0.0000
1.549749,0.009909,-0.078291,-0.088615,-0.041208,0.088473,0.0000,0.0000,0.0000
1.559808,0.010058,-0.065122,-0.089270,0.036604,0.074705,0.0000,0.0000,0.0000
1.569748,0.009940,-0.043575,-0.089703,-0.016068,0.046443,0.0000,0.0000,0.0000
1.579779,0.010032,-0.025618,-0.089960,0.007874,0.026801,0.0000,0.0000,0.0000
1.589740,0.009960,-0.065122,-0.090609,-0.049587,0.081852,0.0000,0.0000,0.0000
1.599803,0.010063,-0.053151,-0.091144,-0.037616,0.065116,0.0000,0.0000,0.0000
1.609780,0.009977,-0.038786,-0.091531,-0.018463,0.042956,0.0000,0.0000,0.0000
1.619795,0.010015,-0.049560,-0.092027,0.009071,0.050383,0.0000,0.0000,0.0000
1.629759,0.009964,-0.066319,-0.092688,0.024633,0.070746,0.0000,0.0000,0.0000
1.639799,0.010040,-0.028012,-0.092969,-0.010083,0.029772,0.0000,0.0000,0.0000
1.649759,0.009959,-0.050757,-0.093475,-0.007689,0.051336,0.0000,0.0000,0.0000
1.659797,0.010039,-0.032801,-0.093804,-0.022054,0.039525,0.0000,0.0000,0.0000
1.669743,0.009946,-0.045969,-0.094261,0.052166,0.069530,0.0000,0.0000,0.0000
1.679810,0.010067,-0.057940,-0.094844,-0.080712,0.099355,0.0000,0.0000,0.0000
1.689759,0.009949,-0.071108,-0.095552,-0.057967,0.091741,0.0000,0.0000,0.0000
1.699902,0.010142,-0.049560,-0.096055,-0.012477,0.051107,0.0000,0.0000,0.0000
1.709788,0.009886,-0.080685,-0.096852,-0.043602,0.091712,0.0000,0.0000,0.0000
1.719800,0.010013,-0.063925,-0.097492,-0.013674,0.065371,0.0000,0.0000,0.0000
1.729780,0.009979,-0.163285,-0.099122,-0.078318,0.181095,0.0000,0.0000,0.0000
1.739828,0.010048,-0.430238,-0.103445,0.031816,0.431413,0.0000,0.0000,0.0000
1.749737,0.009909,-0.362003,-0.107032,-0.004097,0.362027,0.0000,0.0000,0.0000
1.759808,0.010071,-0.209972,-0.109147,-0.012477,0.210342,0.0000,0.0000,0.0000
1.769739,0.009931,-0.086670,-0.110007,-0.034025,0.093110,0.0000,0.0000,0.0000
1.780059,0.010319,-0.102233,-0.111062,0.050969,0.114234,0.0000,0.0000,0.0000
1.789753,0.009695,-0.150117,-0.112518,0.004282,0.150178,0.0000,0.0000,0.0000
1.799884,0.010130,-0.141737,-0.113954,0.022239,0.143471,0.0000,0.0000,0.0000
1.809751,0.009867,-0.108218,-0.115021,0.010268,0.108704,0.0000,0.0000,0.0000
1.819807,0.010056,-0.102233,-0.116049,-0.054376,0.115794,0.0000,0.0000,0.0000
1.829805,0.009998,-0.102233,-0.117072,0.011465,0.102873,0.0000,0.0000,0.0000
1.839789,0.009984,-0.114204,-0.118212,0.007874,0.114475,0.0000,0.0000,0.0000
1.849741,0.009952,-0.139343,-0.119598,-0.053179,0.149145,0.0000,0.0000,0.0000
1.859796,0.010056,-0.096247,-0.120566,-0.042405,0.105174,0.0000,0.0000,0.0000
1.869756,0.009959,-0.123780,-0.121799,-0.010083,0.124190,0.0000,0.0000,0.0000
1.879823,0.010067,-0.177650,-0.123587,0.016253,0.178392,0.0000,0.0000,0.0000
1.889746,0.009923,-0.105824,-0.124638,-0.053179,0.118434,0.0000,0.0000,0.0000
1.899909,0.010163,-0.084276,-0.125494,-0.022054,0.087114,0.0000,0.0000,0.0000
1.909756,0.009847,-0.023224,-0.125723,0.003085,0.023428,0.0000,0.0000,0.0000
1.919814,0.010058,-0.025618,-0.125980,-0.011280,0.027992,0.0000,0.0000,0.0000
1.929747,0.009933,-0.109415,-0.127067,0.056955,0.123351,0.0000,0.0000,0.0000
1.939806,0.010059,-0.198001,-0.129059,0.024633,0.199527,0.0000,0.0000,0.0000
1.949774,0.009968,-0.189621,-0.130949,-0.000506,0.189622,0.0000,0.0000,0.0000
1.959807,0.010034,-0.187227,-0.132828,0.016253,0.187931,0.0000,0.0000,0.0000
1.969862,0.010054,-0.194409,-0.134782,-0.110639,0.223687,0.0000,0.0000,0.0000
1.979806,0.009944,-0.330879,-0.138073,-0.000506,0.330879,0.0000,0.0000,0.0000
1.989736,0.009930,-0.311725,-0.141168,-0.042405,0.314596,0.0000,0.0000,0.0000
1.999901,0.010164,-0.249476,-0.143704,-0.011280,0.249731,0.0000,0.0000,0.0000
2.009754,0.009853,-0.273418,-0.146398,-0.135779,0.305276,0.0000,0.0000,0.0000
2.019790,0.010037,-0.205183,-0.148457,0.000691,0.205184,0.0000,0.0000,0.0000
2.029752,0.009962,-0.102233,-0.149476,-0.079515,0.129515,0.0000,0.0000,0.0000
2.039797,0.010045,-0.097444,-0.150454,-0.036419,0.104027,0.0000,0.0000,0.0000
2.049736,0.009940,-0.073502,-0.151185,-0.012477,0.074554,0.0000,0.0000,0.0000
2.059792,0.010056,-0.011253,-0.151298,0.001888,0.011410,0.0000,0.0000,0.0000
2.069744,0.009952,-0.059137,-0.151887,-0.018463,0.061952,0.0000,0.0000,0.0000
2.079793,0.010049,-0.022027,-0.152108,0.028224,0.035802,0.0000,0.0000,0.0000
2.089738,0.009945,-0.065122,-0.152756,0.064137,0.091403,0.0000,0.0000,0.0000
2.099876,0.010138,-0.090262,-0.153671,-0.012477,0.091120,0.0000,0.0000,0.0000
2.109756,0.009880,-0.114204,-0.154799,-0.008886,0.114549,0.0000,0.0000,0.0000
2.119803,0.010047,-0.250673,-0.157318,-0.031631,0.252661,0.0000,0.0000,0.0000
2.129746,0.009943,-0.211169,-0.159417,-0.018463,0.211974,0.0000,0.0000,0.0000
2.139817,0.010072,-0.180044,-0.161231,-0.086697,0.199831,0.0000,0.0000,0.0000
2.149752,0.009934,-0.120189,-0.162425,-0.017266,0.121423,0.0000,0.0000,0.0000
2.159807,0.010055,-0.118992,-0.163621,-0.011280,0.119525,0.0000,0.0000,0.0000
2.169752,0.009945,-0.061531,-0.164233,0.006676,0.061892,0.0000,0.0000,0.0000
2.179801,0.010050,-0.095050,-0.165188,-0.063952,0.114562,0.0000,0.0000,0.0000
2.189768,0.009967,-0.078291,-0.165968,-0.050784,0.093319,0.0000,0.0000,0.0000
2.199857,0.010090,-0.023224,-0.166203,0.006676,0.024165,0.0000,0.0000,0.0000
2.209759,0.009902,-0.011253,-0.166314,0.005479,0.012516,0.0000,0.0000,0.0000
2.219815,0.010056,-0.141737,-0.167739,-0.000506,0.141738,0.0000,0.0000,0.0000
2.229764,0.009949,-0.202789,-0.169757,0.029421,0.204912,0.0000,0.0000,0.0000
2.239809,0.010045,-0.223140,-0.171998,0.022239,0.224245,0.0000,0.0000,0.0000
2.249753,0.009944,-0.139343,-0.173384,0.082094,0.161727,0.0000,0.0000,0.0000
2.259795,0.010042,-0.114204,-0.174531,-0.053179,0.125978,0.0000,0.0000,0.0000
2.269756,0.009961,-0.066319,-0.175191,0.052166,0.084378,0.0000,0.0000,0.0000
2.279941,0.010185,-0.039983,-0.175599,0.021042,0.045182,0.0000,0.0000,0.0000
2.289767,0.009825,-0.001676,-0.175615,-0.020857,0.020924,0.0000,0.0000,0.0000
2.299891,0.010124,-0.020830,-0.175826,-0.036419,0.041955,0.0000,0.0000,0.0000
2.309747,0.009856,-0.060334,-0.176421,-0.051981,0.079638,0.0000,0.0000,0.0000
2.319806,0.010059,-0.067517,-0.177100,0.217366,0.227611,0.0000,0.0000,0.0000
2.329748,0.009942,-0.038786,-0.177486,-0.078318,0.087396,0.0000,0.0000,0.0000
2.339816,0.010068,-0.062728,-0.178117,-0.060361,0.087053,0.0000,0.0000,0.0000
2.349732,0.009917,-0.126175,-0.179368,0.092868,0.156667,0.0000,0.0000,0.0000
2.359823,0.010090,-0.075896,-0.180134,0.033013,0.082765,0.0000,0.0000,0.0000
2.369775,0.009952,0.005507,-0.180079,-0.000506,0.005530,0.0000,0.0000,0.0000
2.379780,0.010005,-0.068714,-0.180767,-0.042405,0.080745,0.0000,0.0000,0.0000
2.389827,0.010047,0.000718,-0.180760,-0.020857,0.020869,0.0000,0.0000,0.0000
2.399860,0.010034,-0.023224,-0.180993,-0.025645,0.034598,0.0000,0.0000,0.0000
2.409751,0.009891,0.031843,-0.180678,0.199410,0.201936,0.0000,0.0000,0.0000
2.419800,0.010049,-0.035195,-0.181031,0.077305,0.084940,0.0000,0.0000,0.0000
2.429744,0.009943,-0.129766,-0.182322,-0.011280,0.130255,0.0000,0.0000,0.0000
2.439794,0.010050,-0.080685,-0.183133,0.022239,0.083693,0.0000,0.0000,0.0000
2.449738,0.009944,0.015083,-0.182983,0.046181,0.048582,0.0000,0.0000,0.0000
2.459819,0.010082,-0.029209,-0.183277,0.042590,0.051644,0.0000,0.0000,0.0000
2.469749,0.009930,0.034237,-0.182937,0.173073,0.176427,0.0000,0.0000,0.0000
2.479822,0.010073,-0.139343,-0.184341,-0.061558,0.152334,0.0000,0.0000,0.0000
2.489763,0.009941,-0.192015,-0.186250,0.086882,0.210757,0.0000,0.0000,0.0000
2.499949,0.010185,-0.036392,-0.186620,0.173073,0.176858,0.0000,0.0000,0.0000
2.509774,0.009826,0.049799,-0.186131,0.021042,0.054062,0.0000,0.0000,0.0000
2.519825,0.010050,-0.037589,-0.186509,0.204198,0.207629,0.0000,0.0000,0.0000
2.529766,0.009942,-0.186030,-0.188358,0.268842,0.326929,0.0000,0.0000,0.0000
2.539791,0.010024,-0.425450,-0.192623,0.238914,0.487942,0.0000,0.0000,0.0000
2.549746,0.009955,-0.128569,-0.193903,-0.049587,0.137800,0.0000,0.0000,0.0000
2.559798,0.010052,-0.176453,-0.195677,0.150329,0.231807,0.0000,0.0000,0.0000
2.569781,0.009983,-0.017238,-0.195849,0.408902,0.409266,0.0000,0.0000,0.0000
2.579808,0.010027,0.062967,-0.195217,0.195818,0.205693,0.0000,0.0000,0.0000
2.589737,0.009929,0.098880,-0.194236,0.010268,0.099412,0.0000,0.0000,0.0000
2.599877,0.010140,0.807564,-0.186047,-1.990088,2.147699,0.0000,0.0000,0.0000
2.609757,0.009880,0.593283,-0.180185,-0.409915,0.721121,0.0000,0.0000,0.0000
2.619792,0.010035,0.180283,-0.178376,-0.311752,0.360127,0.0000,0.0000,0.0000
2.629771,0.009979,-0.063925,-0.179014,-0.360833,0.366452,0.0000,0.0000,0.0000
2.639833,0.010063,-0.694797,-0.186006,2.003441,2.120499,0.0000,0.0000,0.0000
2.649767,0.009934,-0.395522,-0.189935,0.232929,0.459014,0.0000,0.0000,0.0000
2.659792,0.010025,0.264080,-0.187288,-1.607015,1.628569,0.0000,0.0000,0.0000
2.669749,0.009958,0.418506,-0.183120,-0.730738,0.842096,0.0000,0.0000,0.0000
2.679817,0.010067,0.455616,-0.178533,1.085264,1.177024,0.0000,0.0000,0.0000
2.689754,0.009937,0.339498,-0.175160,0.224549,0.407039,0.0000,0.0000,0.0000
2.699885,0.010131,-0.128569,-0.176462,-0.263868,0.293524,0.0000,0.0000,0.0000
2.709773,0.009888,-0.235111,-0.178787,0.223352,0.324289,0.0000,0.0000,0.0000
2.719804,0.010031,0.015083,-0.178636,-0.125005,0.125911,0.0000,0.0000,0.0000
2.729786,0.009982,0.214999,-0.176490,-0.074726,0.227615,0.0000,0.0000,0.0000
2.739842,0.010056,0.240138,-0.174075,0.211381,0.319919,0.0000,0.0000,0.0000
2.749735,0.009894,0.168312,-0.172410,0.086882,0.189414,0.0000,0.0000,0.0000
2.759810,0.010075,0.078530,-0.171619,-0.103457,0.129885,0.0000,0.0000,0.0000
2.769746,0.009936,-0.061531,-0.172230,0.006676,0.061892,0.0000,0.0000,0.0000
2.780130,0.010384,0.125217,-0.170930,-0.014871,0.126097,0.0000,0.0000,0.0000
2.789739,0.009609,0.301190,-0.168035,-0.287810,0.416594,0.0000,0.0000,0.0000
2.799843,0.010104,0.072544,-0.167302,0.042590,0.084122,0.0000,0.0000,0.0000
2.809776,0.009933,-0.121386,-0.168508,0.146737,0.190437,0.0000,0.0000,0.0000
2.819844,0.010068,-0.084276,-0.169357,-0.152538,0.174271,0.0000,0.0000,0.0000
2.829752,0.009908,0.003112,-0.169326,-0.312949,0.312965,0.0000,0.0000,0.0000
2.839794,0.010042,0.019872,-0.169126,-0.232744,0.233590,0.0000,0.0000,0.0000
2.849775,0.009981,0.027054,-0.168856,-0.019660,0.033443,0.0000,0.0000,0.0000
2.859824,0.010048,-0.005267,-0.168909,0.012662,0.013714,0.0000,0.0000,0.0000
2.869741,0.009917,-0.169270,-0.170588,-0.116625,0.205557,0.0000,0.0000,0.0000
2.879851,0.010110,-0.277009,-0.173388,-0.358439,0.453004,0.0000,0.0000,0.0000
2.889751,0.009900,-0.323696,-0.176593,-0.462587,0.564594,0.0000,0.0000,0.0000
2.899902,0.010151,-0.402705,-0.180681,-0.205210,0.451976,0.0000,0.0000,0.0000
2.909756,0.009854,-0.555934,-0.186159,-0.334497,0.648807,0.0000,0.0000,0.0000
