t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
0.000000,0.000000,9.655815,-0.020378,0.000000,0.000000
0.009876,0.009876,9.695320,0.019126,0.000189,0.000002
0.019799,0.009924,9.737218,0.061025,0.000794,0.000010
0.029860,0.010060,9.653421,-0.022772,0.000565,0.000015
0.039934,0.010075,9.655815,-0.020378,0.000360,0.000019
0.049747,0.009812,9.719262,0.043068,0.000783,0.000027
0.059671,0.009925,9.670181,-0.006013,0.000723,0.000034
0.069998,0.010327,9.709685,0.033491,0.001069,0.000045
0.079985,0.009987,9.685743,0.009549,0.001164,0.000057
0.089710,0.009725,9.667786,-0.008407,0.001082,0.000067
0.099687,0.009977,9.617508,-0.058685,0.000497,0.000072
0.109669,0.009981,9.767146,0.090952,0.001405,0.000086
0.119687,0.010018,9.714473,0.038280,0.001788,0.000104
0.129762,0.010075,9.709685,0.033491,0.002126,0.000125
0.139679,0.009917,9.647436,-0.028758,0.001841,0.000144
0.149710,0.010031,9.744401,0.068207,0.002525,0.000169
0.159666,0.009956,9.660604,-0.015590,0.002369,0.000193
0.169663,0.009997,9.639056,-0.037137,0.001998,0.000213
0.179667,0.010005,9.716867,0.040674,0.002405,0.000237
0.189661,0.009994,9.682152,0.005958,0.002465,0.000261
0.199630,0.009969,9.628282,-0.047911,0.001987,0.000281
0.209671,0.010040,9.716867,0.040674,0.002395,0.000305
0.219634,0.009963,9.695320,0.019126,0.002586,0.000331
0.229713,0.010079,9.665392,-0.010801,0.002477,0.000356
0.239673,0.009960,9.709685,0.033491,0.002811,0.000384
0.249672,0.009999,9.715670,0.039477,0.003205,0.000416
0.259629,0.009957,9.680954,0.004761,0.003253,0.000448
0.269697,0.010068,9.692925,0.016732,0.003421,0.000483
0.279658,0.009961,9.646238,-0.029955,0.003123,0.000514
0.289899,0.010240,9.627085,-0.049109,0.002620,0.000541
0.299774,0.009876,9.685743,0.009549,0.002714,0.000567
