t_s,dt_s,ax_dynamic,az_dynamic,accel_xz_magnitude
0.409290,0.009507,0.005006,0.020221,0.020831
0.419211,0.009921,-0.077594,-0.018087,0.079674
0.429211,0.010000,-0.051258,-0.040832,0.065533
0.439184,0.009973,-0.020133,-0.049211,0.053171
0.449178,0.009994,0.137884,0.009447,0.138207
0.459175,0.009997,0.208513,-0.049211,0.214241
0.469196,0.010021,0.115139,0.046557,0.124196
0.479188,0.009992,0.112745,0.077681,0.136915
0.489187,0.009999,0.043313,-0.006116,0.043743
0.499310,0.010123,-0.030907,0.032192,0.044627
0.509519,0.010209,-0.002177,-0.086321,0.086349
0.519307,0.009788,0.043313,-0.026466,0.050759
0.529291,0.009984,0.064861,-0.045620,0.079298
0.539277,0.009985,0.010991,0.048951,0.050170
0.549284,0.010007,0.027751,0.068105,0.073541
0.559269,0.009986,0.007400,0.027403,0.028385
0.569252,0.009983,0.003809,-0.110263,0.110329
0.579395,0.010143,-0.047667,-0.027663,0.055112
0.589360,0.009965,0.021765,-0.069562,0.072888
0.599261,0.009901,0.116336,-0.083927,0.143450
0.609483,0.010222,0.097183,-0.001327,0.097192
0.619217,0.009734,0.117533,0.041768,0.124734
0.629260,0.010043,0.103168,-0.000130,0.103168
0.639271,0.010011,0.113942,0.056134,0.127019
0.649242,0.009971,0.036130,-0.055197,0.065970
0.659355,0.010113,-0.023725,-0.057591,0.062286
0.669260,0.009905,-0.109916,-0.110263,0.155690
0.679370,0.010110,-0.015345,-0.003721,0.015790
0.689275,0.009905,0.014583,0.072893,0.074337
0.699294,0.010019,0.037328,0.150705,0.155258
0.709407,0.010113,0.100774,0.039374,0.108193
0.719297,0.009890,0.122322,0.013038,0.123015
0.729383,0.010086,0.133096,-0.075548,0.153042
0.739356,0.009973,0.188162,-0.058788,0.197132
0.749382,0.010026,0.173797,-0.074350,0.189033
0.759297,0.009915,0.198936,0.059725,0.207708
0.769263,0.009966,0.214498,-0.036043,0.217506
0.779393,0.010130,0.166614,0.076484,0.183331
0.789330,0.009937,0.123519,0.159084,0.201407
0.799310,0.009980,0.174994,-0.032452,0.177978
0.809371,0.010061,0.131898,-0.097095,0.163783
0.819295,0.009924,-0.004571,-0.020481,0.020985
0.829258,0.009963,-0.064426,-0.045620,0.078942
0.839298,0.010040,0.034933,0.033389,0.048323
0.849441,0.010143,-0.023725,0.098032,0.100862
0.859366,0.009925,0.095985,-0.019284,0.097903
0.869453,0.010087,0.003809,0.056134,0.056263
0.879285,0.009832,0.075635,-0.008510,0.076112
0.889245,0.009959,0.151052,-0.173710,0.230200
0.899248,0.010003,0.225272,-0.013298,0.225665
0.909427,0.010179,0.191754,-0.008510,0.191942
0.919232,0.009805,0.040919,0.050148,0.064724
0.929266,0.010035,-0.079988,0.088455,0.119258
0.939233,0.009967,-0.074003,0.058528,0.094350
0.949213,0.009980,-0.155406,-0.038437,0.160089
0.959210,0.009997,-0.157800,0.068105,0.171869
0.969221,0.010011,-0.006965,-0.071956,0.072293
0.979378,0.010157,0.055284,-0.026466,0.061293
0.989233,0.009854,0.184571,0.009447,0.184813
0.999471,0.010239,0.066058,-0.003721,0.066163
1.009422,0.009950,-0.188925,0.077681,0.204272
1.019570,0.010149,-0.175756,-0.093504,0.199081
1.029345,0.009775,-0.181742,-0.031255,0.184410
1.039131,0.009785,-0.029710,-0.034846,0.045792
1.049201,0.010071,0.155840,-0.052803,0.164543
1.059525,0.010323,0.268368,0.060922,0.275196
1.069398,0.009874,0.288719,0.095638,0.304146
1.079388,0.009990,0.093591,0.046557,0.104532
1.089118,0.009730,-0.090762,0.060922,0.109313
1.099048,0.009930,-0.089565,0.046557,0.100943
1.109146,0.010098,-0.088368,-0.140191,0.165718
1.119196,0.010050,-0.041681,-0.134205,0.140529
1.129534,0.010337,0.005006,-0.031255,0.031653
1.139226,0.009692,0.002612,0.126763,0.126789
1.149242,0.010016,0.026554,0.051345,0.057805
1.159230,0.009988,0.037328,-0.074350,0.083195
1.169227,0.009996,-0.060835,0.021418,0.064495
1.179234,0.010007,-0.109916,-0.022875,0.112271
1.189229,0.009996,0.062467,-0.123432,0.138338
1.199253,0.010023,0.250411,-0.043226,0.254115
1.209301,0.010048,0.207316,0.141128,0.250793
1.219289,0.009988,0.111548,0.060922,0.127100
1.229271,0.009983,0.147461,-0.056394,0.157876
1.239275,0.010003,0.064861,-0.024072,0.069184
1.249237,0.009963,-0.065623,0.016629,0.067697
1.259229,0.009991,-0.033301,-0.095898,0.101516
1.269223,0.009995,-0.050061,-0.063577,0.080920
1.279232,0.010009,-0.022528,0.041768,0.047456
1.289223,0.009990,-0.016542,0.033389,0.037262
1.299255,0.010033,-0.048864,0.042965,0.065067
1.309291,0.010035,-0.000980,0.029797,0.029813
1.319285,0.009994,0.057678,0.069302,0.090164
1.329255,0.009970,0.158235,0.008250,0.158450
1.339247,0.009992,0.164220,-0.088716,0.186651
1.349244,0.009997,0.125913,0.009447,0.126267
1.359250,0.010006,0.055284,0.143522,0.153801
1.369238,0.009988,0.020568,0.053739,0.057541
1.379227,0.009989,0.001414,-0.002524,0.002894
1.389275,0.010049,-0.064426,0.021418,0.067893
1.399243,0.009968,0.025357,-0.009707,0.027151
1.409334,0.010091,0.008597,-0.081533,0.081985
1.419220,0.009885,-0.045272,-0.062379,0.077076
1.429259,0.010040,-0.015345,-0.033649,0.036983
1.439245,0.009986,-0.059638,0.087258,0.105691
1.449238,0.009992,-0.088368,0.068105,0.111567
1.459246,0.010009,-0.010557,-0.012101,0.016059
1.469254,0.010008,0.170206,-0.013298,0.170724
1.479249,0.009995,0.249214,0.038177,0.252122
1.489235,0.009986,0.192951,-0.115052,0.224648
1.499289,0.010054,0.045707,-0.007313,0.046289
1.509296,0.010008,-0.002177,0.131551,0.131569
1.519248,0.009952,0.030145,0.059725,0.066901
1.529263,0.010015,-0.063229,0.142325,0.155738
1.539435,0.010172,0.027751,0.009447,0.029315
1.549325,0.009890,0.028948,-0.076745,0.082023
1.559542,0.010217,0.055284,-0.105475,0.119085
1.569447,0.009905,-0.022528,-0.058788,0.062957
1.579266,0.009819,-0.101536,-0.010904,0.102120
1.589270,0.010004,-0.160194,0.093244,0.185355
1.599251,0.009981,-0.027316,0.041768,0.049907
1.609391,0.010141,0.066058,0.035783,0.075127
1.619365,0.009974,0.134293,-0.039635,0.140019
1.629282,0.009917,0.200133,-0.146176,0.247832
1.639264,0.009982,0.184571,-0.115052,0.217493
1.649268,0.010004,-0.021330,0.064513,0.067948
1.659337,0.010069,-0.145829,0.118383,0.187831
1.669283,0.009946,-0.081185,0.066907,0.105203
1.679380,0.010097,-0.053652,-0.016890,0.056248
1.689245,0.009865,0.002612,-0.042029,0.042110
1.699247,0.010002,0.063664,-0.164133,0.176047
1.709301,0.010053,0.092394,-0.097095,0.134031
1.719234,0.009933,0.031342,0.036980,0.048475
1.729272,0.010038,-0.004571,0.088455,0.088573
1.739216,0.009944,-0.017739,0.094441,0.096092
1.749235,0.010019,0.058875,0.028600,0.065454
1.759221,0.009986,0.068452,-0.055197,0.087934
1.769242,0.010021,0.057678,-0.044423,0.072802
1.779184,0.009942,0.084014,-0.091110,0.123933
1.789237,0.010053,0.152249,-0.042029,0.157944
1.799381,0.010144,0.058875,0.084864,0.103287
1.809279,0.009898,0.007400,0.065710,0.066126
1.819239,0.009960,0.022962,0.070499,0.074144
1.829235,0.009995,-0.071609,0.038177,0.081150
1.839445,0.010211,-0.085974,-0.059985,0.104832
1.849274,0.009829,-0.026119,-0.180892,0.182768
1.859344,0.010069,0.052890,-0.097095,0.110566
1.869345,0.010002,0.147461,-0.012101,0.147956
1.879287,0.009942,0.101971,0.002264,0.101996
1.889277,0.009990,0.003809,0.080076,0.080166
1.899611,0.010334,0.055284,-0.153359,0.163019
1.909452,0.009842,0.066058,-0.122234,0.138942
1.919345,0.009892,0.062467,0.066907,0.091535
1.929304,0.009960,0.166614,0.005855,0.166717
1.939282,0.009978,0.192951,-0.065971,0.203917
1.949275,0.009993,0.061270,0.003461,0.061367
1.959274,0.009999,-0.052455,-0.004919,0.052685
1.969292,0.010017,-0.047667,-0.045620,0.065979
1.979385,0.010093,-0.145829,0.107609,0.181234
1.989251,0.009866,-0.114704,0.029797,0.118511
1.999200,0.009949,0.052890,-0.091110,0.105349
2.009314,0.010114,0.182177,-0.063577,0.192952
2.019208,0.009893,0.303084,-0.045620,0.306498
2.029204,0.009996,0.157038,0.002264,0.157054
2.039193,0.009989,-0.096748,0.112397,0.148301
2.049273,0.010081,-0.126675,0.135142,0.185230
2.059192,0.009918,0.001414,0.051345,0.051365
2.069182,0.009990,0.088803,-0.056394,0.105196
2.079186,0.010004,0.153446,-0.081533,0.173762
2.089162,0.009976,0.164220,-0.081533,0.183346
2.099170,0.010008,0.054087,0.004658,0.054287
2.109318,0.010148,-0.158997,0.098032,0.186790
2.119260,0.009942,-0.243991,0.104018,0.265238
2.129204,0.009944,-0.197304,0.139931,0.241887
2.139220,0.010015,-0.015345,-0.009707,0.018157
2.149167,0.009947,0.225272,-0.095898,0.244835
2.159234,0.010067,0.298295,-0.137797,0.328585
2.169170,0.009936,0.184571,0.010644,0.184878
2.179252,0.010082,0.069649,0.120777,0.139421
2.189196,0.009944,0.033736,0.025009,0.041995
2.199246,0.010050,0.039722,0.029797,0.049656
2.209294,0.010049,-0.017739,0.011841,0.021328
2.219280,0.009986,-0.030907,-0.185681,0.188236
2.229165,0.009885,-0.002177,-0.079139,0.079169
2.239234,0.010069,0.010991,-0.048014,0.049256
2.249197,0.009963,-0.033301,0.035783,0.048881
2.259681,0.010483,-0.158997,0.086061,0.180794
2.269186,0.009506,-0.096748,0.169858,0.195479
2.279227,0.010041,0.034933,-0.014495,0.037821
2.289199,0.009971,0.095985,-0.064774,0.115797
2.299213,0.010014,0.164220,-0.112658,0.199148
2.309340,0.010127,0.249214,-0.152162,0.291995
2.319240,0.009900,0.242032,-0.034846,0.244527
2.329180,0.009940,0.124716,0.089652,0.153596
2.339222,0.010042,-0.033301,0.111200,0.116080
2.349184,0.009962,-0.133858,0.013038,0.134491
2.359214,0.010031,-0.132661,-0.019284,0.134055
2.369165,0.009951,-0.094354,-0.119840,0.152526
2.379237,0.010072,-0.046470,-0.036043,0.058809
2.389190,0.009953,0.098380,0.033389,0.103891
2.399221,0.010031,0.216893,0.004658,0.216943
2.409268,0.010047,0.147461,0.047754,0.155000
2.419235,0.009967,0.024159,0.050148,0.055664
2.429170,0.009935,-0.005768,-0.079139,0.079349
2.439215,0.010045,-0.036893,-0.079139,0.087316
2.449147,0.009932,0.081620,-0.040832,0.091264
2.459259,0.010113,0.163023,0.003461,0.163060
2.469198,0.009939,0.196542,-0.069562,0.208489
2.479199,0.010000,0.067255,0.014235,0.068745
2.489192,0.009993,-0.034499,0.021418,0.040606
2.499224,0.010032,-0.097945,0.072893,0.122093
2.509265,0.010041,-0.119493,0.051345,0.130057
2.519207,0.009942,-0.048864,0.163873,0.171003
2.529173,0.009965,0.421597,0.099229,0.433117
2.539182,0.010009,0.512577,-0.002524,0.512583
2.549178,0.009996,0.519759,-0.000130,0.519759
2.559164,0.009987,0.318646,-0.040832,0.321252
2.569182,0.010018,0.232455,0.101623,0.253698
2.579206,0.010025,0.052890,0.199786,0.206668
2.589208,0.010001,0.075635,0.003461,0.075714
2.599184,0.009976,0.152249,-0.129417,0.199821
2.609217,0.010033,0.304281,0.008250,0.304393
2.619148,0.009931,0.342588,0.013038,0.342836
2.629251,0.010103,0.154643,0.016629,0.155535
2.639341,0.010089,0.148658,0.054936,0.158484
2.649212,0.009871,0.037328,-0.048014,0.060817
2.659231,0.010019,-0.089565,-0.068365,0.112675
2.669067,0.009836,-0.179348,-0.062379,0.189886
2.679233,0.010166,-0.366095,0.072893,0.373282
2.689168,0.009935,-0.533690,0.275203,0.600468
2.699227,0.010059,-0.564814,0.185420,0.594471
2.709250,0.010023,-0.382855,0.104018,0.396734
2.719229,0.009979,-0.017739,-0.196455,0.197254
2.729209,0.009979,0.219287,-0.261098,0.340968
2.739272,0.010063,0.090000,-0.034846,0.096510
2.749237,0.009966,0.027751,0.089652,0.093849
2.759254,0.010017,-0.038090,0.039374,0.054783
2.769184,0.009930,-0.123084,0.093244,0.154415
2.779269,0.010085,-0.070412,-0.070759,0.099823
2.789202,0.009933,0.010991,-0.179695,0.180031
2.799242,0.010040,-0.038090,0.002264,0.038157
2.809286,0.010044,0.021765,0.023812,0.032260
2.820051,0.010766,0.014583,0.074090,0.075512
2.829350,0.009299,0.010991,0.041768,0.043190
2.839266,0.009916,-0.016542,-0.079139,0.080849
2.849206,0.009940,-0.058441,-0.085124,0.103254
2.859251,0.010045,-0.006965,-0.000130,0.006966
2.869204,0.009953,0.094788,-0.057591,0.110912
2.879250,0.010046,0.201330,-0.057591,0.209405
2.889162,0.009912,0.227667,0.066907,0.237294
2.899254,0.010092,0.163023,0.084864,0.183789
2.909485,0.010231,0.028948,0.009447,0.030450
2.919269,0.009784,-0.064426,0.022615,0.068280
2.929183,0.009914,-0.096748,-0.042029,0.105482
2.939240,0.010057,-0.085974,-0.000130,0.085974
2.949162,0.009922,-0.047667,-0.002524,0.047733
2.959248,0.010086,0.072043,-0.028861,0.077609
2.969197,0.009949,0.147461,0.102820,0.179769
2.979245,0.010048,0.213301,0.078878,0.227419
2.989200,0.009955,0.103168,0.063316,0.121048
2.999235,0.010035,0.039722,-0.081533,0.090694
3.009269,0.010034,0.148658,-0.079139,0.168411
3.019192,0.009923,0.231258,-0.015692,0.231790
3.029176,0.009984,0.382093,-0.019284,0.382579
3.039177,0.010001,0.437159,-0.002524,0.437166
3.049178,0.010001,0.384487,0.002264,0.384493
3.059173,0.009995,0.380895,0.008250,0.380985
3.069184,0.010012,0.186965,0.044163,0.192110
3.079193,0.010008,0.061270,-0.027663,0.067225
3.089180,0.009988,0.008597,-0.018087,0.020026
3.099188,0.010008,0.128307,-0.065971,0.144274
