t_s,dt_s,az_raw,az_dynamic,vel_z,disp_z
0.719866,0.009948,9.673772,0.033087,-0.004415,-0.001350
0.729917,0.010051,9.665392,0.024708,-0.004166,-0.001392
0.739877,0.009959,9.617508,-0.023176,-0.004397,-0.001436
0.749937,0.010060,9.606734,-0.033950,-0.004739,-0.001483
0.759848,0.009911,9.666589,0.025905,-0.004482,-0.001528
0.769931,0.010082,9.668983,0.028299,-0.004197,-0.001570
0.779889,0.009958,9.655815,0.015131,-0.004046,-0.001610
0.789991,0.010102,9.637859,-0.002826,-0.004075,-0.001651
0.799878,0.009887,9.618705,-0.021979,-0.004292,-0.001694
0.809920,0.010042,9.624691,-0.015994,-0.004452,-0.001739
0.819853,0.009933,9.618705,-0.021979,-0.004671,-0.001785
0.829933,0.010080,9.641450,0.000766,-0.004663,-0.001832
0.839836,0.009903,9.612720,-0.027965,-0.004940,-0.001881
0.849947,0.010111,9.659407,0.018722,-0.004751,-0.001929
0.859844,0.009897,9.664195,0.023511,-0.004518,-0.001974
0.869923,0.010079,9.623494,-0.017191,-0.004691,-0.002021
0.879862,0.009939,9.655815,0.015131,-0.004541,-0.002066
0.889971,0.010109,9.633070,-0.007614,-0.004618,-0.002113
0.899881,0.009910,9.633070,-0.007614,-0.004693,-0.002159
0.909931,0.010050,9.653421,0.012737,-0.004565,-0.002205
0.919878,0.009948,9.621099,-0.019585,-0.004760,-0.002252
0.929920,0.010041,9.633070,-0.007614,-0.004837,-0.002301
0.939839,0.009919,9.643844,0.003160,-0.004805,-0.002349
0.949926,0.010087,9.599552,-0.041133,-0.005220,-0.002401
0.959883,0.009957,9.684546,0.043861,-0.004783,-0.002449
0.969926,0.010043,9.605537,-0.035147,-0.005136,-0.002501
0.979862,0.009937,9.609128,-0.031556,-0.005450,-0.002555
0.989984,0.010121,9.591172,-0.049513,-0.005951,-0.002615
0.999938,0.009954,9.645041,0.004357,-0.005908,-0.002674
1.010017,0.010079,9.557653,-0.083031,-0.006745,-0.002742
1.019886,0.009869,9.661801,0.021116,-0.006536,-0.002806
1.030025,0.010139,9.683349,0.042664,-0.006104,-0.002868
1.039866,0.009841,9.649830,0.009145,-0.006014,-0.002927
1.049932,0.010066,9.639056,-0.001629,-0.006030,-0.002988
1.059846,0.009915,9.651027,0.010342,-0.005928,-0.003047
1.069947,0.010101,9.646238,0.005554,-0.005871,-0.003106
1.079869,0.009922,9.637859,-0.002826,-0.005899,-0.003165
1.089975,0.010106,9.611523,-0.029162,-0.006194,-0.003227
1.099873,0.009898,9.670181,0.029496,-0.005902,-0.003286
1.109935,0.010062,9.625888,-0.014797,-0.006051,-0.003346
1.119868,0.009933,9.603143,-0.037542,-0.006424,-0.003410
1.129927,0.010059,9.600749,-0.039936,-0.006826,-0.003479
1.139863,0.009936,9.649830,0.009145,-0.006735,-0.003546
1.149938,0.010075,9.660604,0.019919,-0.006534,-0.003612
1.159848,0.009910,9.646238,0.005554,-0.006479,-0.003676
1.169943,0.010095,9.603143,-0.037542,-0.006858,-0.003745
1.179869,0.009926,9.588778,-0.051907,-0.007373,-0.003818
1.190000,0.010131,9.607931,-0.032753,-0.007705,-0.003896
1.199858,0.009858,9.653421,0.012737,-0.007580,-0.003971
1.209931,0.010073,9.599552,-0.041133,-0.007994,-0.004052
1.219836,0.009904,9.658209,0.017525,-0.007820,-0.004129
1.229917,0.010082,9.655815,0.015131,-0.007668,-0.004206
1.239838,0.009920,9.635465,-0.005220,-0.007720,-0.004283
1.249933,0.010096,9.599552,-0.041133,-0.008135,-0.004365
1.259850,0.009916,9.629479,-0.011205,-0.008246,-0.004447
1.269937,0.010087,9.628282,-0.012402,-0.008371,-0.004531
1.279841,0.009904,9.654618,0.013934,-0.008233,-0.004613
1.289992,0.010152,9.652224,0.011540,-0.008116,-0.004695
1.299849,0.009857,9.617508,-0.023176,-0.008344,-0.004778
1.309922,0.010072,9.617508,-0.023176,-0.008578,-0.004864
1.319855,0.009933,9.621099,-0.019585,-0.008772,-0.004951
1.329927,0.010072,9.633070,-0.007614,-0.008849,-0.005040
1.339843,0.009916,9.599552,-0.041133,-0.009257,-0.005132
1.349928,0.010085,9.612720,-0.027965,-0.009539,-0.005228
1.359856,0.009927,9.621099,-0.019585,-0.009733,-0.005325
1.369922,0.010066,9.619902,-0.020782,-0.009943,-0.005425
1.379902,0.009980,9.625888,-0.014797,-0.010090,-0.005526
1.389968,0.010066,9.575610,-0.065075,-0.010745,-0.005634
1.399885,0.009917,9.653421,0.012737,-0.010619,-0.005739
1.409911,0.010027,9.642647,0.001963,-0.010599,-0.005845
1.419864,0.009953,9.658209,0.017525,-0.010425,-0.005949
1.429913,0.010049,9.603143,-0.037542,-0.010802,-0.006058
1.439843,0.009930,9.670181,0.029496,-0.010509,-0.006162
1.449935,0.010092,9.658209,0.017525,-0.010332,-0.006266
1.459855,0.009920,9.629479,-0.011205,-0.010444,-0.006370
1.469955,0.010101,9.634267,-0.006417,-0.010508,-0.006476
1.479837,0.009881,9.624691,-0.015994,-0.010666,-0.006581
1.489967,0.010131,9.674969,0.034285,-0.010319,-0.006686
1.499832,0.009865,9.627085,-0.013600,-0.010453,-0.006789
1.509915,0.010083,9.622296,-0.018388,-0.010639,-0.006896
1.519843,0.009928,9.633070,-0.007614,-0.010714,-0.007003
1.529939,0.010096,9.630676,-0.010008,-0.010815,-0.007112
1.539866,0.009927,9.642647,0.001963,-0.010796,-0.007219
1.549920,0.010055,9.631873,-0.008811,-0.010884,-0.007329
1.559861,0.009940,9.659407,0.018722,-0.010698,-0.007435
1.569919,0.010058,9.598354,-0.042330,-0.011124,-0.007547
1.579863,0.009944,9.648633,0.007948,-0.011045,-0.007657
1.589977,0.010114,9.625888,-0.014797,-0.011195,-0.007770
1.599860,0.009882,9.600749,-0.039936,-0.011589,-0.007884
1.609974,0.010115,9.658209,0.017525,-0.011412,-0.008000
1.619838,0.009864,9.645041,0.004357,-0.011369,-0.008112
1.629927,0.010089,9.689334,0.048650,-0.010878,-0.008222
1.639861,0.009934,9.639056,-0.001629,-0.010894,-0.008330
1.649923,0.010062,9.631873,-0.008811,-0.010983,-0.008440
1.659846,0.009923,9.623494,-0.017191,-0.011154,-0.008551
1.669940,0.010094,9.646238,0.005554,-0.011098,-0.008663
1.679844,0.009904,9.613917,-0.026768,-0.011363,-0.008776
1.690014,0.010170,9.617508,-0.023176,-0.011598,-0.008894
1.699874,0.009860,9.570821,-0.069863,-0.012287,-0.009015
1.709933,0.010059,9.542091,-0.098594,-0.013279,-0.009148
1.719861,0.009928,9.643844,0.003160,-0.013248,-0.009280
1.729931,0.010070,9.655815,0.015131,-0.013095,-0.009412
1.739844,0.009913,9.567230,-0.073455,-0.013824,-0.009549
1.749923,0.010078,9.610325,-0.030359,-0.014130,-0.009691
1.759868,0.009946,9.639056,-0.001629,-0.014146,-0.009832
1.769926,0.010057,9.666589,0.025905,-0.013885,-0.009971
1.779860,0.009935,9.579201,-0.061484,-0.014496,-0.010115
1.790005,0.010145,9.639056,-0.001629,-0.014513,-0.010263
1.799858,0.009853,9.629479,-0.011205,-0.014623,-0.010407
1.809926,0.010067,9.589975,-0.050710,-0.015133,-0.010559
1.819871,0.009945,9.646238,0.005554,-0.015078,-0.010709
1.829925,0.010054,9.660604,0.019919,-0.014878,-0.010859
1.839862,0.009937,9.637859,-0.002826,-0.014906,-0.011007
1.849929,0.010067,9.694123,0.053438,-0.014368,-0.011151
1.859858,0.009929,9.593566,-0.047118,-0.014836,-0.011299
1.869933,0.010075,9.648633,0.007948,-0.014756,-0.011447
1.879835,0.009902,9.618705,-0.021979,-0.014973,-0.011596
1.889964,0.010129,9.625888,-0.014797,-0.015123,-0.011749
1.899858,0.009894,9.587581,-0.053104,-0.015649,-0.011904
1.909926,0.010068,9.617508,-0.023176,-0.015882,-0.012064
1.919845,0.009919,9.610325,-0.030359,-0.016183,-0.012224
1.929920,0.010075,9.639056,-0.001629,-0.016200,-0.012387
1.939852,0.009932,9.653421,0.012737,-0.016073,-0.012547
1.949936,0.010084,9.551668,-0.089017,-0.016971,-0.012718
1.959841,0.009905,9.594763,-0.045921,-0.017426,-0.012891
1.969935,0.010094,9.622296,-0.018388,-0.017611,-0.013068
1.979858,0.009924,9.575610,-0.065075,-0.018257,-0.013250
1.989989,0.010131,9.598354,-0.042330,-0.018686,-0.013439
1.999873,0.009884,9.628282,-0.012402,-0.018808,-0.013625
2.009927,0.010054,9.658209,0.017525,-0.018632,-0.013812
2.019876,0.009949,9.633070,-0.007614,-0.018708,-0.013998
2.029926,0.010049,9.648633,0.007948,-0.018628,-0.014186
2.039834,0.009909,9.624691,-0.015994,-0.018787,-0.014372
2.049930,0.010095,9.677363,0.036679,-0.018416,-0.014558
2.059863,0.009933,9.678560,0.037876,-0.018040,-0.014737
2.069949,0.010086,9.662998,0.022313,-0.017815,-0.014916
2.079846,0.009897,9.609128,-0.031556,-0.018127,-0.015096
2.089975,0.010128,9.603143,-0.037542,-0.018508,-0.015283
2.099854,0.009879,9.633070,-0.007614,-0.018583,-0.015467
2.109932,0.010079,9.498995,-0.141689,-0.020011,-0.015669
2.119842,0.009909,9.619902,-0.020782,-0.020217,-0.015869
2.129940,0.010098,9.607931,-0.032753,-0.020548,-0.016076
2.139891,0.009951,9.624691,-0.015994,-0.020707,-0.016282
2.149948,0.010057,9.702502,0.061818,-0.020085,-0.016484
2.159868,0.009920,9.564836,-0.075849,-0.020837,-0.016691
2.169940,0.010072,9.698911,0.058227,-0.020251,-0.016895
2.179863,0.009923,9.672575,0.031890,-0.019935,-0.017093
2.190008,0.010146,9.667786,0.027102,-0.019660,-0.017292
2.199849,0.009840,9.648633,0.007948,-0.019581,-0.017485
2.209908,0.010060,9.544485,-0.096199,-0.020549,-0.017692
2.219863,0.009955,9.558850,-0.081834,-0.021364,-0.017904
2.229919,0.010055,9.665392,0.024708,-0.021115,-0.018117
2.239860,0.009942,9.625888,-0.014797,-0.021262,-0.018328
2.249930,0.010070,9.774328,0.133644,-0.019917,-0.018529
2.259865,0.009935,9.539697,-0.100988,-0.020920,-0.018737
2.269925,0.010060,9.631873,-0.008811,-0.021009,-0.018948
2.279865,0.009940,9.676166,0.035482,-0.020656,-0.019153
2.289965,0.010100,9.677363,0.036679,-0.020285,-0.019358
2.299842,0.009877,9.655815,0.015131,-0.020136,-0.019557
2.309924,0.010082,9.684546,0.043861,-0.019694,-0.019756
2.319858,0.009933,9.678560,0.037876,-0.019318,-0.019947
2.329908,0.010051,9.666589,0.025905,-0.019057,-0.020139
2.339898,0.009990,9.490615,-0.150069,-0.020556,-0.020344
2.349938,0.010041,9.739612,0.098928,-0.019563,-0.020541
2.359866,0.009928,9.701305,0.060621,-0.018961,-0.020729
2.369936,0.010070,9.639056,-0.001629,-0.018978,-0.020920
2.379894,0.009958,9.712079,0.071395,-0.018267,-0.021102
2.389978,0.010084,9.834183,0.193499,-0.016315,-0.021267
2.399857,0.009879,9.504981,-0.135704,-0.017656,-0.021441
2.409905,0.010048,9.606734,-0.033950,-0.017997,-0.021622
2.419854,0.009948,9.648633,0.007948,-0.017918,-0.021800
2.429924,0.010070,9.764751,0.124067,-0.016669,-0.021968
2.439843,0.009919,9.825804,0.185119,-0.014833,-0.022115
2.449937,0.010095,9.785102,0.144418,-0.013375,-0.022250
2.459857,0.009920,9.694123,0.053438,-0.012845,-0.022377
2.469959,0.010101,9.659407,0.018722,-0.012656,-0.022505
2.479861,0.009902,9.819818,0.179134,-0.010882,-0.022613
2.489980,0.010119,9.891644,0.250960,-0.008342,-0.022697
2.499847,0.009867,9.900024,0.259339,-0.005783,-0.022755
2.509923,0.010076,9.622296,-0.018388,-0.005968,-0.022815
2.519845,0.009921,9.861717,0.221032,-0.003776,-0.022852
2.529928,0.010083,7.286753,-2.353932,-0.027511,-0.023130
2.539894,0.009966,9.147047,-0.493637,-0.032431,-0.023453
2.549939,0.010045,9.350555,-0.290130,-0.035345,-0.023808
2.559856,0.009917,9.354146,-0.286539,-0.038187,-0.024186
2.569937,0.010081,10.637438,0.996754,-0.028138,-0.024470
2.579845,0.009908,10.286687,0.646003,-0.021738,-0.024686
2.589980,0.010134,9.008184,-0.632501,-0.028148,-0.024971
2.599851,0.009871,9.254787,-0.385898,-0.031957,-0.025286
2.609957,0.010106,10.029311,0.388626,-0.028030,-0.025570
2.619875,0.009918,9.779117,0.138432,-0.026657,-0.025834
2.629913,0.010037,9.613917,-0.026768,-0.026925,-0.026104
2.639893,0.009980,9.944317,0.303632,-0.023895,-0.026343
2.649936,0.010044,9.769540,0.128855,-0.022601,-0.026570
2.659888,0.009952,9.309853,-0.330831,-0.025893,-0.026827
2.669956,0.010068,9.578004,-0.062681,-0.026524,-0.027094
2.679881,0.009926,9.759963,0.119279,-0.025340,-0.027346
2.690004,0.010122,9.793482,0.152797,-0.023794,-0.027587
2.699878,0.009874,9.636662,-0.004023,-0.023833,-0.027822
2.709933,0.010056,9.484630,-0.156055,-0.025403,-0.028077
2.719886,0.009953,9.463082,-0.177602,-0.027170,-0.028348
2.729937,0.010051,9.652224,0.011540,-0.027054,-0.028620
2.739862,0.009925,9.558850,-0.081834,-0.027867,-0.028896
2.749929,0.010067,9.457097,-0.183588,-0.029715,-0.029196
2.759844,0.009916,9.593566,-0.047118,-0.030182,-0.029495
2.769952,0.010108,9.331401,-0.309283,-0.033308,-0.029831
2.779851,0.009899,9.338584,-0.302101,-0.036299,-0.030191
2.790426,0.010574,9.707291,0.066606,-0.035594,-0.030567
2.799901,0.009476,9.440337,-0.200347,-0.037493,-0.030922
2.809963,0.010062,9.156624,-0.484060,-0.042363,-0.031349
2.819861,0.009898,9.297882,-0.342802,-0.045756,-0.031802
2.829930,0.010069,9.451111,-0.189573,-0.047665,-0.032282
2.839860,0.009930,9.222465,-0.418220,-0.051818,-0.032796
2.849916,0.010056,9.132682,-0.508002,-0.056926,-0.033369
2.859857,0.009941,9.148245,-0.492440,-0.061822,-0.033983
2.869939,0.010082,9.120711,-0.519973,-0.067064,-0.034659
2.879855,0.009916,9.076418,-0.564266,-0.072659,-0.035380
2.889961,0.010106,8.924387,-0.716298,-0.079898,-0.036187
2.899897,0.009936,8.965088,-0.675596,-0.086611,-0.037048
2.909951,0.010054,9.069236,-0.571449,-0.092357,-0.037976
2.919875,0.009923,10.301053,0.660368,-0.085803,-0.038828
2.931102,0.011227,12.500127,2.859442,-0.053700,-0.039431
2.940030,0.008928,10.953473,1.312788,-0.041979,-0.039806
2.949948,0.009918,7.272388,-2.368297,-0.065468,-0.040455
2.959853,0.009904,10.425551,0.784867,-0.057694,-0.041026
2.969966,0.010113,13.017274,3.376590,-0.023547,-0.041264
2.979878,0.009913,9.520543,-0.120141,-0.024738,-0.041510
2.989972,0.010093,8.608352,-1.032332,-0.035157,-0.041864
2.999859,0.009887,9.199720,-0.440965,-0.039517,-0.042255
3.009933,0.010074,10.398018,0.757333,-0.031888,-0.042576
3.019850,0.009917,9.694123,0.053438,-0.031358,-0.042887
3.029921,0.010072,9.652224,0.011540,-0.031242,-0.043202
3.039851,0.009930,9.543288,-0.097397,-0.032209,-0.043522
3.049922,0.010071,9.652224,0.011540,-0.032093,-0.043845
3.059850,0.009928,9.471462,-0.169223,-0.033773,-0.044180
3.069931,0.010081,9.818621,0.177937,-0.031979,-0.044503
3.079844,0.009913,9.921572,0.280887,-0.029195,-0.044792
3.089972,0.010128,9.850943,0.210258,-0.027065,-0.045066
3.099854,0.009882,9.506178,-0.134507,-0.028395,-0.045347
3.109921,0.010068,9.516952,-0.123733,-0.029640,-0.045645
3.119902,0.009981,9.427169,-0.213515,-0.031771,-0.045962
3.129922,0.010020,9.789891,0.149206,-0.030276,-0.046266
3.139845,0.009923,9.776722,0.136038,-0.028926,-0.046553
3.149909,0.010064,9.572018,-0.068666,-0.029617,-0.046851
3.159888,0.009979,9.564836,-0.075849,-0.030374,-0.047154
3.169936,0.010048,9.525331,-0.115353,-0.031533,-0.047471
3.179868,0.009932,9.551668,-0.089017,-0.032418,-0.047793
3.189995,0.010127,9.999383,0.358699,-0.028785,-0.048084
3.199892,0.009898,9.843760,0.203076,-0.026775,-0.048349
3.209927,0.010035,9.501389,-0.139295,-0.028173,-0.048632
3.219881,0.009954,9.573215,-0.067469,-0.028845,-0.048919
3.229934,0.010053,9.843760,0.203076,-0.026803,-0.049189
3.239843,0.009909,9.679757,0.039073,-0.026416,-0.049450
3.249932,0.010089,9.501389,-0.139295,-0.027821,-0.049731
3.259873,0.009941,9.597157,-0.043527,-0.028254,-0.050012
3.269930,0.010057,9.877279,0.236595,-0.025874,-0.050272
3.279862,0.009932,9.544485,-0.096199,-0.026830,-0.050539
3.289980,0.010118,9.182960,-0.457724,-0.031461,-0.050857
3.299875,0.009895,10.189722,0.549038,-0.026029,-0.051114
3.309928,0.010053,9.695320,0.054635,-0.025479,-0.051371
3.319878,0.009950,9.740809,0.100125,-0.024483,-0.051614
3.329922,0.010044,9.817424,0.176740,-0.022708,-0.051842
3.339840,0.009918,10.011354,0.370670,-0.019031,-0.052031
3.349903,0.010063,9.667786,0.027102,-0.018759,-0.052220
3.359848,0.009945,9.633070,-0.007614,-0.018834,-0.052407
3.369950,0.010102,9.943119,0.302435,-0.015779,-0.052567
3.379848,0.009899,9.627085,-0.013600,-0.015914,-0.052724
3.389989,0.010140,9.325415,-0.315269,-0.019111,-0.052918
3.399867,0.009878,9.850943,0.210258,-0.017034,-0.053086
3.409951,0.010085,9.712079,0.071395,-0.016314,-0.053251
3.419875,0.009924,9.343372,-0.297312,-0.019264,-0.053442
3.429934,0.010058,9.731233,0.090548,-0.018354,-0.053626
3.439857,0.009923,9.792285,0.151600,-0.016849,-0.053794
3.449941,0.010084,9.592369,-0.048315,-0.017337,-0.053968
3.459860,0.009919,9.713276,0.072592,-0.016617,-0.054133
3.469937,0.010077,9.683349,0.042664,-0.016187,-0.054296
3.479837,0.009899,9.502586,-0.138098,-0.017554,-0.054470
3.489997,0.010160,9.655815,0.015131,-0.017400,-0.054647
3.499854,0.009857,9.773131,0.132447,-0.016094,-0.054806
3.509935,0.010081,9.739612,0.098928,-0.015097,-0.054958
3.519875,0.009939,9.604340,-0.036344,-0.015458,-0.055111
3.529934,0.010059,9.721656,0.080971,-0.014644,-0.055259
3.539837,0.009903,9.635465,-0.005220,-0.014695,-0.055404
3.549910,0.010073,9.618705,-0.021979,-0.014917,-0.055554
3.559879,0.009969,9.744401,0.103716,-0.013883,-0.055693
3.569943,0.010064,9.751583,0.110899,-0.012767,-0.055821
3.579863,0.009919,9.631873,-0.008811,-0.012854,-0.055949
3.589972,0.010109,9.653421,0.012737,-0.012725,-0.056078
3.599873,0.009901,9.694123,0.053438,-0.012196,-0.056198
3.609947,0.010074,9.696517,0.055832,-0.011634,-0.056315
3.619876,0.009929,9.737218,0.096534,-0.010675,-0.056421
3.629939,0.010062,9.737218,0.096534,-0.009704,-0.056519
3.639848,0.009909,9.611523,-0.029162,-0.009993,-0.056618
3.649919,0.010072,9.652224,0.011540,-0.009877,-0.056718
3.659863,0.009944,9.696517,0.055832,-0.009322,-0.056810
3.669928,0.010064,9.603143,-0.037542,-0.009699,-0.056908
3.679855,0.009927,9.646238,0.005554,-0.009644,-0.057004
3.689983,0.010129,9.722853,0.082169,-0.008812,-0.057093
3.699850,0.009866,9.621099,-0.019585,-0.009005,-0.057182
3.709934,0.010084,9.658209,0.017525,-0.008828,-0.057271
3.719872,0.009939,9.651027,0.010342,-0.008726,-0.057358
3.729933,0.010061,9.682152,0.041467,-0.008309,-0.057441
3.739851,0.009917,9.633070,-0.007614,-0.008384,-0.057524
3.749915,0.010065,9.724050,0.083366,-0.007545,-0.057600
3.759861,0.009946,9.701305,0.060621,-0.006942,-0.057669
3.769958,0.010098,9.665392,0.024708,-0.006693,-0.057737
3.779867,0.009908,9.670181,0.029496,-0.006400,-0.057800
3.789957,0.010090,9.708488,0.067803,-0.005716,-0.057858
3.799853,0.009896,9.667786,0.027102,-0.005448,-0.057912
3.811557,0.011703,9.674969,0.034285,-0.005047,-0.057971
3.820004,0.008448,9.634267,-0.006417,-0.005101,-0.058014
3.829941,0.009937,9.671378,0.030693,-0.004796,-0.058062
3.839842,0.009901,9.676166,0.035482,-0.004445,-0.058106
3.849939,0.010098,9.674969,0.034285,-0.004098,-0.058147
3.859870,0.009930,9.652224,0.011540,-0.003984,-0.058187
3.869942,0.010073,9.631873,-0.008811,-0.004073,-0.058228
3.879871,0.009928,9.659407,0.018722,-0.003887,-0.058266
3.889991,0.010120,9.688137,0.047453,-0.003407,-0.058301
3.899870,0.009879,9.649830,0.009145,-0.003316,-0.058333
3.909925,0.010055,9.672575,0.031890,-0.002996,-0.058364
3.919844,0.009919,9.639056,-0.001629,-0.003012,-0.058393
3.929913,0.010069,9.618705,-0.021979,-0.003233,-0.058426
3.939856,0.009943,9.634267,-0.006417,-0.003297,-0.058459
3.949937,0.010082,9.624691,-0.015994,-0.003458,-0.058494
3.959863,0.009926,9.668983,0.028299,-0.003177,-0.058525
3.969946,0.010083,9.725247,0.084563,-0.002324,-0.058549
3.979873,0.009926,9.698911,0.058227,-0.001746,-0.058566
3.989981,0.010109,9.692925,0.052241,-0.001218,-0.058578
3.999956,0.009974,9.646238,0.005554,-0.001163,-0.058590
4.010006,0.010050,9.649830,0.009145,-0.001071,-0.058601
4.019870,0.009864,9.696517,0.055832,-0.000520,-0.058606
4.029979,0.010109,9.647436,0.006751,-0.000452,-0.058610
4.039860,0.009881,9.648633,0.007948,-0.000374,-0.058614
4.049940,0.010080,9.694123,0.053438,0.000165,-0.058612
4.059856,0.009916,9.652224,0.011540,0.000280,-0.058610
4.069950,0.010093,9.678560,0.037876,0.000662,-0.058603
4.079883,0.009933,9.670181,0.029496,0.000955,-0.058593
4.089993,0.010110,9.696517,0.055832,0.001519,-0.058578
4.099852,0.009859,9.655815,0.015131,0.001668,-0.058562
4.109982,0.010130,9.696517,0.055832,0.002234,-0.058539
4.119861,0.009879,9.649830,0.009145,0.002324,-0.058516
4.129932,0.010071,9.661801,0.021116,0.002537,-0.058490
4.139871,0.009939,9.701305,0.060621,0.003140,-0.058459
4.149988,0.010117,9.667786,0.027102,0.003414,-0.058425
4.159892,0.009904,9.728838,0.088154,0.004287,-0.058382
4.169942,0.010050,9.652224,0.011540,0.004403,-0.058338
4.179885,0.009943,9.625888,-0.014797,0.004256,-0.058296
4.190011,0.010125,9.694123,0.053438,0.004797,-0.058247
4.199883,0.009872,9.714473,0.073789,0.005525,-0.058193
4.209950,0.010068,9.730036,0.089351,0.006425,-0.058128
4.219883,0.009933,9.706094,0.065409,0.007075,-0.058058
4.230016,0.010132,9.688137,0.047453,0.007555,-0.057981
4.239836,0.009820,9.676166,0.035482,0.007904,-0.057903
4.249928,0.010092,9.649830,0.009145,0.007996,-0.057823
4.259853,0.009925,9.685743,0.045058,0.008443,-0.057739
4.269928,0.010075,9.683349,0.042664,0.008873,-0.057650
4.279872,0.009944,9.627085,-0.013600,0.008738,-0.057563
4.290004,0.010131,9.648633,0.007948,0.008818,-0.057473
